author_id,id,work_id,org_id,org_title,org_image_url,org_publisher,original_publication_year,title,isbn,isbn13,image_url,publisher,publication_year,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,score_5,score_4,score_3,score_2,score_1,score_5_pct,score_4_pct,score_3_pct,score_2_pct,score_1_pct,average_rating,ratings_count,text_reviews_count,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
121407,27433377,200892,207559,"Shifu, You'll Do Anything for a Laugh",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Arcade Publishing,۲۰۰۱,دست از این مسخره‌بازی بردار، اوستا,nan,9786009437054.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446711910l/27433377._SX98_.jpg,چشمه,۲۰۱۵.۰,31,"2,267",3620,1008,128,۱۵۶,۳۸۴,۳۷۹,۳۷۹,۳۷۹,4,11,10,10,10,3.59,18,9,['3.72'],['1614454'],['بابک تبرایی'],['3.56'],nan
121407,33299031,200892,207559,"Shifu, You'll Do Anything for a Laugh",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Arcade Publishing,۲۰۰۱,دست از مسخره بازی بردار، اوستا,nan,9786002295330.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481300441l/33299031._SX98_.jpg,نشر جشمه,nan,31,"2,267",3620,1008,128,۱۵۶,۳۸۴,۳۷۹,۳۷۹,۳۷۹,4,11,10,10,10,3.59,8,1,['3.72'],[],[],[],nan
121407,22032758,21912185,17726717,الثور,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364929405l/17726717._SX98_.jpg,الهيئة العامة لقصور الثقافة - القاهرة,۱۹۹۸,گوساله و دونده‌ی دو استقامت,nan,9789643518998.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399050757l/22032758._SX98_.jpg,نگاه,۲۰۱۴.۰,9,655,1021,277,66,۶۲,۱۰۹,۷۱,۷۱,۷۱,6,11,7,7,7,3.69,29,4,['3.72'],['4188404'],['اصغر نوری'],['3.87'],مویان برنده نوبل ادبی در سال 2012 نویسنده‌ای از کشور چین است این کتاب نخستین اثری است که از این نویسنده جهانی توسط اصغر نوری به فارسی ترجمه شده است.<br />مویان شخصیت‌های داستانی خود را از میان مردم عادی بر می‌گزیند و دغدغه‌ها و درگیری‌های روزمره آن‌ها را با مشکلات اجتماعی، سیاست، فرهنگ، اقتصاد و نظم حاکم با طنزی گیرا و گزنده بیان می‌کند. این کتاب در بردارنده دو داستان بلند از این نویسنده است.<br /><br />اگرچه منتقدان و کارشناسان ادبی آثار مویان را با رمان‌‌های دیکنز، فاکنر و مارکز مقایسه می‌‌کنند، اما می‌‌توان او را یک لا فونتن چینی هم به حساب آورد. چیزی که مویان از تشبیه، استعاره و اخلاقِ دنیای حیوانات برمی‌گیرد، نوشتارش را به رئالیسمی قوی و سرشار از ابتکار مجهز می‌‌کند؛ حکایت‌‌های مربوط به حیوانات، فانتزی، ابسورد، مضحکه، هجو و کمدی به سبک نوشتاری او غنا می‌‌بخشند و از بعضی جنبه‌‌ها منحصر به فردش می‌کنند. این استعداد تغییر شکل دادن امر حقیقی بدون ترک آن، به مویان اجازه می‌‌دهد در کتاب‌‌هایش به مضمون‌‌های تابو در چین نزدیک شود، از قبیل سیاست، تک‌‌فرزندی، بی‌عدالتی، انحراف‌‌های قدرت حاکم و مسائل جنسی.
121407,33617826,21912185,17726717,الثور,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364929405l/17726717._SX98_.jpg,الهيئة العامة لقصور الثقافة - القاهرة,۱۹۹۸,گوساله و دونده دو استقامت,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525168670l/33617826._SX98_.jpg,نگاه,۱۳۹۳.۰,9,655,1021,277,66,۶۲,۱۰۹,۷۱,۷۱,۷۱,6,11,7,7,7,3.69,9,3,['3.72'],['4188404'],['اصغر نوری'],['3.87'],"Mêlant souvenirs et imagination débordante, ces deux nouvelles que relient l’attachement de Mo Yan à l’enfance, à sa province natale et au monde animal, décrivent une Chine rurale où la débrouillardise permet d’affronter la dure réalité. Mo Yan lui-même s’y dévoile comme jamais, en adolescent turbulent et bavard aux prises avec la souffrance du veau, la misère, et la ruse infinie des hommes, ou en observateur de dix ans, candide et curieux, de la course de fond organisée par l’école. À chaque tour de piste, c’est la surprise, le suspense grandit tandis que l’enfant dresse un tableau truculent de la vie de son canton dans les années soixante. Mo Yan laisse exploser avec délices la malice et l’énergie de l’enfance, la bonhommie, le courage et l’humour vache du monde paysan soumis aux lois absurdes de l’époque maoïste."
1709,10090505,174744,180849,Elias Portolu,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Editions Autrement,۱۹۰۰.۰,الياس پورتولو,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391098413l/10090505._SX98_.jpg,بدیهه,nan,45,619,1090,300,25,۴۲,۱۳۳,۱۰۳,۱۰۳,۱۰۳,4,12,9,9,9,3.63,6,0,"['3.64', '3.57']",[],[],[],"Pubblicato nel 1903, il romanzo narra la storia del complicato amore tra due cognati, Elias e Maddalena e della loro lotta per resistere alla passione. Elias Portolu è senza dubbio il protagonista principale del romanzo, “Un ragazzo bello e debole come una donna” come scrive la Deledda. Elias appare cosciente delle proprie debolezze, sempre indeciso e facile preda delle tentazioni, provato dal carcere dove a causa delle cattive compagnie è stato rinchiuso in passato. Il ragazzo però, di fronte alla donna che gli chiede aiuto, nn riesce a sottrarsi e il peccato fatale è commesso. Commesso dunque il peccato, un senso di colpa pervade Elias, il rimorso e insieme al rimorso la consapevolezza dell’impossibilità di questo amore, tormentano il ragazzo. Ed ecco quindi la decisione di Elias di farsi prete, unica soluzione a suo parere per sfuggire a tali tormenti. E’ una decisione contrastata dalla debolezza del suo carattere e dal ricordo di quella terribile felicità insieme a Maddalena. Colpo di scena del romanzo, la notizia dell’imminente paternità. E così, alla vigilia della consacrazione a sacerdote, Elias capisce di non essere riuscito a staccarsi dalle passioni umane: lui ama il suo bambino e ama la sua donna. Ma la prova più difficile Elias ancora non l’ha ancora affrontata, ed ecco infatti la morte del fratello, nonchè marito di Maddalena e per tutti padre del bambino che la ragazza porta in grembo. In seguito a tale evento, Elias non riesce più a pensare al suo amore per Maddalena come prima e si consacra quindi prete. Ma Elias non ha fatto i conti con la potenza di questo sentimento, e sopite con difficoltà le passioni verso Maddalena, impossibile spegnere l’amore verso suo figlio. Così quando la ragazza sta per sposare un altro uomo, che automaticamente diventerà anche padre del bimbo, Elias è preso dalla tristezza/dubbio. Sarà la triste morte del bambino a segnare la parola fine alle passioni terrene e umane di Elias."
1709,34396912,6540295,6353696,L'edera,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Maestrale,nan,پیچک,9643320987,9789643320980.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488092364l/34396912._SX98_.jpg,بدرقه جاویدان,۲۰۱۵.۰,28,394,726,202,14,۴۲,۶۸,۶۲,۶۲,۶۲,6,9,9,9,9,3.59,4,0,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],شنبه شبی بود. شب عید سان‌بازیلیو، محافظ دهکده‌ی بارونئی. از دور صدای مبهم و مغشوشی به گوش می رسید. صدای آتش بازی، صدای طبل و دهل و داد و فریاد بچه‌ها در خیابان باریکی که رو به سراشیبی می‌رفت و با سنگ، فرش شده بود و آخرین سرخی غروب هنوز آن را روشن نگه داشته بود... ؛
1709,7233627,126155,130981,Ashes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540761791l/130981._SX98_.jpg,Fairleigh Dickinson University Press,۱۹۰۴.۰,خاکستر,nan,9789643113636.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525951473l/7233627._SX98_.jpg,ققنوس,۲۰۰۲.۰,32,334,569,144,9,۴۷,۵۵,۳۲,۳۲,۳۲,8,10,6,6,6,3.95,3,1,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],"Cadeva la notte di San Giovanni. Ol� usc� dalla cantoniera biancheggiante sull'orlo dello stradale che da Nuoro conduce a Mamojada, e s'avvi� pei campi. Era una ragazza quindicenne, alta e bella, con due grandi occhi felini, glauchi e un po' obliqui, e la bocca voluttuosa il cui labbro inferiore, spaccato nel mezzo, pareva composto da due ciliegie. Dalla cuffietta rossa, legata sotto il mento sporgente, uscivano due bende di lucidi capelli neri attortigliati intorno alle orecchie: questa acconciatura ed il costume pittoresco, dalla sottana rossa e il corsettino di broccato che sosteneva il seno con due punte ricurve, davano alla fanciulla una grazia orientale. Fra le dita cerchiate di anellini di metallo, Ol� recava striscie di scarlatto e nastri coi quali voleva segnare i fiori di San Giovanni, cio� i cespugli di verbasco, di timo e d'asfodelo da cogliere l'indomani all'alba per farne medicinali ed amuleti.D'altronde Ol� pensava che anche non segnando i cespugli che voleva cogliere, nessuno glieli avrebbe toccati: i campi intorno alla cantoniera dove ella viveva col padre ed i fratellini, erano completamente deserti. Solo in lontananza una casa campestre in rovina emergeva da un campo di grano, come uno scoglio in un lago verde. Nella campagna intorno moriva la selvaggia primavera sarda: si sfogliavano i fiori dell'asfodelo e i grappoli d'oro della ginestra; le rose impallidivano nelle macchie, l'erba ingialliva, un caldo odore di fieno profumava l'aria grave..."
1709,17203027,174745,180850,Marianna Sirca,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298909801l/180850._SX98_.jpg,Fairleigh Dickinson University Press,۱۹۱۵.۰,چشم‌های سیمونه,9643112829,9789643112820.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542221282l/17203027._SX98_.jpg,انتشارات ققنوس,۲۰۰۱.۰,29,297,548,149,17,۳۲,۵۶,۴۵,۴۵,۴۵,6,10,8,8,8,3.68,15,2,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],ماریانا اطاعت کرده است، تمام عمر اطاعت کرده است. به توصیه و به اجبار این و آن اطاعت کرده است تا ثروتی بی‌پایان در پیرامونش گسترده شود. ثروتی که برای او چیزی نداشته است جز تنهایی و حصاری ناگزیر.<br />ماریانا با ایجاد حصاری خودخواسته، حصاری که به دور قلب و خلوتش می‌کشد، به ستیز با حصار پیرامونش می‌پردازد و در عمق وجودش به انتظار می‌نشیند.<br />دلددا در چشم‌های سیمونه تصویرگر تنهایی‌های زنی است که رباینده‌ی تنها گنجینه‌ای را که مالک مطلق آن است، انتظار می‌کشد. و چه کسی می‌تواند راز گذر از حصار پیرامون آن گنجینه را دریابد، جز سیمونه، چشم‌های سیمونه، چشم‌های یک راهزن.
1709,8677855,828545,843013,La via del male,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414611694l/843013._SX98_.jpg,Il Maestrale,۱۸۹۶.۰,راه خطا,964311287X,9789643112875.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542219497l/8677855._SX98_.jpg,انتشارات ققنوس,۲۰۰۵.۰,15,155,243,65,11,۱۲,۲۷,۲۳,۲۳,۲۳,5,11,9,9,9,3.74,12,3,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],پیترو بعد از شبی که از زندان آزاد شده بود دیگر به آن‌جا بازنگشته بود. تنها یک روز ماریا از طریق میکده‌چی اهل توسکانا، با کمال حیرت نامه‌ای از طرف او دریافت کرده بود. پیترو در آن نامه التماس می‌کرد تا با او قرار ملاقاتی بگذارد.<br />«من هر شب، سر ساعت یازده از جلوی خانه‌ی تو می‌گذرم. اگر هنوز قلبی در سینه‌ات وجود دارد، در را باز کن.» <br />گراتزیا دلددا در آثارش از بومی‌ترین رخدادهای سرزمینش سکوی پرشی ساخته است برای خلق ادبیاتی با مخاطبانی در گستره‌ی جهانی. دلددا دومین زن نویسنده و تنها زن ایتالیایی است که برنده‌ی جایزه‌ی نوبل شده است.
1709,1299194,21768665,16004767,Il paese del vento,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347470391l/16004767._SX98_.jpg,Il Maestrale,۱۹۳۱.۰,سرزمین باد,nan,9789644161445.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391098119l/1299194._SX98_.jpg,آگاه,۲۰۰۷.۰,12,133,238,70,6,۹,۲۰,۳۲,۳۲,۳۲,4,8,13,13,13,3.4,9,2,"['3.64', '3.57']",[],[],[],nan
1709,1333001,1322517,1333001,وسوسه,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479375397l/1333001._SX98_.jpg,کتاب خورشید,۱۳۸۰.۰,وسوسه,9647081049,9789647081047.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479375397l/1333001._SX98_.jpg,کتاب خورشید,۱۳۸۴.۰,6,131,189,57,14,۷,۲۰,۱۸,۱۸,۱۸,4,11,10,10,10,3.32,54,12,"['3.64', '3.57']",[],[],[],کتاب وسوسه (مادر) درامی است بسیار قوی از عذاب وجدان‌ها که وقایع آن فقط در طی دو روز رخ می‌دهد. تعداد مختصر شخصیت‌ها، کمبود فصل و تمرکز حوادث در پیرامون داستانمرکزی، قدرت خاصی بدین کتاب بخشیده که بدون شک یکی از شاهکارهای خانم دلددا به شمار می‌رود.
1709,10090536,17159659,10090536,در لب پرتگاه,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,ثالث,۱۳۸۸.۰,در لب پرتگاه,nan,9789643805319.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,ثالث,۲۰۰۹.۰,12,83,133,39,2,۷,۷,۲۰,۲۰,۲۰,5,5,15,15,15,3.41,20,1,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],پس از مرگ آقای سولیس، خانه، از یک صومعه هم غم‌انگیزتر شد. باید لااقل دو سال عزاداری می‌کردند و طی شش ماه اول پنجره‌های مشرف به خیابان بسته می‌ماندند. گاوینا از غم و غصه دق می‌کرد. پدر مرده‌ی خود را به چشم دیده بود. رنگ پریده و نفس زنان روی چهره‌ی آرام او خم شده بود. به درون آن چشم‌های زنگاری رنگ و نیمه‌بسته نگاه کرده بود. به جایی اسرارآمیز، جایی مثل دریاچه‌ی شیشه‌ای، نه نوری در برداشت و نه موج می‌زد. به نظرش رسیده بود آن محفظه‌ی بی‌حرکت و سرد، ژرفای مرگ نبود، ژرفای زندگی بود، آری همه چیز این طور پایان می‌یافت. پدرش که تا همین دیروز می‌خندید و شوخی می‌کرد، اکنون بی‌حرکت و بی‌زبان برای ابد بر جای مانده بود. آه که زندگی بشر چه پوچ است!
1709,566052,553158,566052,رقص گردنبند,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1256567320l/566052._SX98_.jpg,مهناز,۱۹۲۴.۰,رقص گردنبند,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1256567320l/566052._SX98_.jpg,مهناز,۲۰۰۶.۰,8,100,133,46,4,۵,۸,۱۵,۱۵,۱۵,4,6,11,11,11,2.89,37,3,"['3.64', '3.57']",[],[],[],nan
1709,10090453,14987402,10090453,راز مرد گوشه‌گیر,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542219927l/10090453._SX98_.jpg,انتشارات ققنوس,۱۹۲۱.۰,راز مرد گوشه‌گیر,964311273X,9789643112738.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542219927l/10090453._SX98_.jpg,انتشارات ققنوس,۲۰۱۰.۰,20,92,127,38,6,۵,۹,۲۰,۲۰,۲۰,4,7,16,16,16,3.34,18,2,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],مرد گریخته است. زن نیز گریخته است. یکی از دیگری و یکی با دیگری.<br />مرد در زن و همسر پیشینش، شباهتی نمی‌یابد؛ اما زن مردد است: این مرد چون همسرش می‌نماید.<br />خلوت عظیم در هم می‌شکند و درکی متقابل آغاز می‌شود. مرد قابلیت حیرت‌انگیزش در همراهی با عذاب را تصویر می‌کند و زن نه از میان گفته‌هایش که از میان ناگفته‌هایش بازشناخته می‌شود.<br />در آثار دلددا زن اگرچه رنجیده و رنجدیده است اما توان عصیان دارد. و درک راز مرد گوشه‌گیر، پشتوانه‌ی این عصیان است، برای ماندن یا رفتن.
1709,8733262,13606309,10098919,Colombi e sparvieri,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337115281l/10098919._SX98_.jpg,Il Maestrale,۱۹۱۲.۰,کبوترها و بازها,nan,9789643805944.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280870235l/8733262._SX98_.jpg,ثالث,۲۰۰۹.۰,18,82,117,32,1,۷,۱۱,۱۱,۱۱,۱۱,6,9,9,9,9,3.66,7,0,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],داستان در مورد پسرکی به نام یورجی است که با دختری به نام کولومبا نامزد می‌باشد. همه در دهکده می‌دانند که پدربزرگ کولومبا کوزه‌ای پر از طلا دارد، روزی این کوزه گم می‌شود و پدربزرگ می‌گوید که شاید یورجی آن را دزدیده است. این موضوع سبب کدورت بین دو نامزد شده و بین آن‌ها جدایی می‌افکند. غرور هیچ یک به آن‌ها اجازه‌ی پیش‌قدم شدن نمی‌دهد و پسرک به بستر بیماری می‌افتد... ؛<br /><br />برش‌هایی از کتاب:<br /><br />هیچ کس نمی‌تواند بگوید در عمرش مرتکب گناهی نشده است! این را بر زبان آوردن، خودش گناه محسوب می‌شود. انگار به خداوند عصیان کرده باشی؛<br />عشق و محبت را فقط می‌توان از طریق عشق و محبت به دست آورد؛<br />زمان‌، از هر قاضی‌ای بهتر قضاوت می کند. صبر و تحمل و شجاعت تنها شاهدانی هستند که رشوه نمی‌گیرند؛<br />یک مرده ممکن است رستاخیز کند، اما عشقی که با نفرت خاموش شده است، دیگر زنده نمی‌شود؛
1709,23148542,14585540,9697372,Il vecchio della montagna,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372514573l/9697372._SX98_.jpg,nan,۱۹۰۰.۰,پاسکا دختر اهل نوئورو,9643807754,9789643807757.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409604235l/23148542._SX98_.jpg,ثالث,۲۰۱۱.۰,11,94,100,31,5,۱,۱۰,۱۶,۱۶,۱۶,1,10,16,16,16,3.23,5,2,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],Il romanzo segna il passaggio tra lo sperimentalismo giovanile e l'acquisizione di un ormai organico e maturo sistema letterario. La componente etico-morale permea di sé l'intero impianto narrativo e il vecchio della montagna - e il viaggio catartico che lo accompagna fino all'esito estremo - divengono allora simbolo di redenzione dei peccati di una umanità travolta dalla forza distruttrice dell'eros.
1709,10090556,14987508,10090556,غربت,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505504759l/10090556._SX98_.jpg,ثالث,۱۹۹۴.۰,غربت,nan,9789643806811.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505504759l/10090556._SX98_.jpg,ثالث,۲۰۱۵.۰,2,61,84,26,2,۳,۷,۱۱,۱۱,۱۱,4,8,13,13,13,3.23,22,2,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],دخترجوان روستایی با مردی جوان از طبقه‌ی متوسط ازدواج می‌کند و با هم به رم نقل مکان می‌کنند. اما دخترجوان در آنجا احساس تنهایی می‌کند. آیا با این توصیف، او هنوز احساس خوشبختی<br />می‌کند؟
1709,10090487,14608028,9719426,L'incendio nell'oliveto,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,nan,۱۹۱۸.۰,حریق در باغ زیتون,9643113310,9789643113315.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542222407l/10090487._SX98_.jpg,انتشارات ققنوس,۲۰۰۲.۰,9,68,76,22,4,۳,۹,۷,۷,۷,4,12,9,9,9,3.45,3,1,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],این رمان روایتگر سرگذشت خانواده‌ای روستایی در ایتالیاست. مادربزرگ خانواده، زنی سالخورده، کاردان، مذهبی و مقاوم در برابر دشواری‌هاست. او بر تمام ارکان خانواده نظارت دارد و با درایت تمام امور آن را برعهده گرفته است. شوهر و پسر ارشد او درگذشته‌اند و پسر دیگرش نیز مردی میان‌سال است که عمری را به بطالت و تنبلی سپری کرده است و رفتاری شبیه کودکان دارد. تلاش این خانواده برای بقا، مسائل روستا، ارتباط با همسایگان، آرزوها و رفتار طبقه‌ی متوسط و فرودست و تقابل سنت و نیازهای عصر جدید، محتوای اصلی این رمان را تشکیل می‌دهد.
1709,29245033,21518379,15795939,Annalena Bilsini,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372502298l/15795939._SX98_.jpg,Mondadori,۱۹۲۷.۰,آنالنا,9643809056,9789643809058.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505581580l/29245033._SX98_.jpg,نشر ثالث,۲۰۱۴.۰,12,41,51,16,3,۱,۵,۶,۶,۶,2,10,12,12,12,3.19,2,1,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],"Costruita attorno alla figura della protagonista, in cui il conflitto interiore dettato dall'alternanza di desiderio e disinganno risente di ascendenze filosofiche di stampo schopenhaueriano, la narrazione esula dall'attesa ambientazione sarda e, tra le anse fluviali della pianura padana, «dischiude la Sardegna al mondo e il mondo alla Sardegna» accostando con maestria alle usuali istanze morali le moderne riflessioni sui rivolgimenti sociali imposti dalla storia."
1709,28635442,25480974,18138070,Il tesoro,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372514334l/18138070._SX98_.jpg,Ilisso,۱۸۹۷.۰,گنج,nan,9789643806804.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453280729l/28635442._SX98_.jpg,ثالث,۲۰۱۰.۰,10,31,33,10,1,۰,۴,۵,۵,۵,0,12,15,15,15,3.3,5,0,['3.64'],['294913'],['بهمن فرزانه'],['3.57'],دختر صورتش را روی نامه پایین برد و به فکر فرو رفت. اکنون تمام افکارش نسبت به او، زیبا و شیرین بودند. نامه‌ی آخر حلقه‌ی جاده شده پیرامون او را در هم شکسته و باطل کرده بود؛
34773,5098282,1403524,71549,The Family of Pascual Duarte,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dalkey Archive Press,۱۹۴۲,خانواده‌ی پاسکوآل دوآرته,nan,9789649971674.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,نشر ماهی,۲۰۰۸.۰,119,"13,406",29863,7989,532,۱۹۴۵,۳۰۴۱,۲۱۷۳,۲۱۷۳,۲۱۷۳,7,10,7,7,7,3.74,256,47,['3.70'],['15587043'],['فرهاد غبرایی'],['4.05'],کامیلو خوسه سلا را در ردیف نویسندگانی چون سلین و مالاپارته، و این کتاب را هم‌سنگ بیگانه‌ی کامو دانسته‌اند. پاسکوآل هم مانند مورسوی بیگانه مرتکب قتلی بی‌هدف می‌شود. خانواد‌ه‌ی پاسکوآل دوآرته بررسی روانکاوانه‌ی ترس است؛ خشونت ترس و احساس گناه نسبت به آن.
34773,9216765,1403524,71549,The Family of Pascual Duarte,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dalkey Archive Press,۱۹۴۲,خانواده پاسکوال دوآرته,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375254294l/9216765._SX98_.jpg,نشر ماهی، 1369,۱۹۹۰.۰,119,"13,406",29863,7989,532,۱۹۴۵,۳۰۴۱,۲۱۷۳,۲۱۷۳,۲۱۷۳,7,10,7,7,7,3.74,185,33,['3.70'],['15587043'],['فرهاد غبرایی'],['4.05'],مهدی غبرایی در این نوشته درباره این رمان نوشته است: سال‌ها پیش فرهاد گفته بود كه مضمون این رمان (صرف‌ نظر از سبك و سیاق و ساختار) شباهت‌هایی با بوف‌كور دارد، اما من تنها جنگل و چاقو و خون و پلشتی در آن دیده بودم و راستش قدری توی ذوقم زد. ولی دربازخوانی چندسال پیش علت این همه فلاكت و حضور سرنوشتی قاهر را در پرتو تازه‌ای دیدم و دریافتم كه نویسنده در قالب این رمان خواسته به فجیع‌ترین وضعی (ناتورالیسم؟) آن‌‌همه كشت و كشتار بیهوده را توضیح دهد و به زبان هنر بگوید چه بر سرشان آمده و حتی مادر داستان كه نوك سینه پسرش را به دندان می‌كند، شاید تمثیل اسپانیا باشد. در این‌جا دیگر از اسپانیای حماسی وقدری رمانتیك همینگوی در رمان‌های «این ناقوس مرگ كیست؟» و «خورشید همچنان می‌دمد» خبری نیست و اسپانیا با چهره خونبارش در جنگ داخلی با قلمی نزدیك به زولا تشریح می‌شود.
34773,21856266,1403524,71549,The Family of Pascual Duarte,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dalkey Archive Press,۱۹۴۲,خانواده پاسکوال دوارته,nan,nan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,نشر ماهی,nan,119,"13,406",29863,7989,532,۱۹۴۵,۳۰۴۱,۲۱۷۳,۲۱۷۳,۲۱۷۳,7,10,7,7,7,3.74,22,6,"['3.70', '3.68', '4.05']",[],[],[],nan
34773,6951539,1403524,71549,The Family of Pascual Duarte,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dalkey Archive Press,۱۹۴۲,خانواده پاسکال دوآرته,nan,nan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,nan,nan,119,"13,406",29863,7989,532,۱۹۴۵,۳۰۴۱,۲۱۷۳,۲۱۷۳,۲۱۷۳,7,10,7,7,7,3.74,12,3,"['3.70', '3.75']",[],[],[],nan
34773,50401071,60087,1188265,Mrs. Caldwell Speaks to Her Son,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567002688l/1188265._SX98_.jpg,Cornell University Press,۱۹۵۳,خانم کالدول با پسرش صحبت می‌کند‮‬‏‫,nan,9786226528832.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578803985l/50401071._SX98_.jpg,نشر گویا,۲۰۲۰.۰,18,228,399,113,18,۲۳,۳۵,۳۶,۳۶,۳۶,6,9,9,9,9,3.53,0,0,['3.70'],['19913690'],['اسکندر جهانبانی'],['0.0'],"<i>Del prólogo de Jorge C. Trulock</i><br /><br />[En esta novela, el autor se encierra en...] un pequeño cerebro,, el de una mujer inglesa, ¿victoriana?, que ha perdido a su hijo, al que tanto quería, del que estaba enamorada. Mrs. Caldwell ha perdido a su hijo Eliacim en las procelosas aguas del Mar Egeo; era marino. Lamadre, viuda huérfana también de su desdichado hijo, que tuvo la estúpida imprudencia de morir ahogado.<br /><br />La mujer fue escribiendo a salto de mata los doscientos doce capítulos según un recuerdo, un olor, un deseo, una palabra; cualquier cosa, siempre le traía la imagen de su hijo. [...]<br /><br />Entre líneas, por detrás de todo surge con intensidad una emoción poética contenida pero arrolladora [...]"
11562,49197601,74664253,49197601,دِرِك والكات,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575988524l/49197601._SX98_.jpg,نشر مشکی,nan,دِرِك والكات,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575988524l/49197601._SX98_.jpg,نشر مشکی,۲۰۱۷,1,0,3,1,0,۰,۰,۱,۱,۱,0,0,33,33,33,3.0,1,0,['4.02'],['19810219'],['عليرضا آبيز'],['3.00'],nan
