id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
243685,17854,A History of Western Philosophy,0671201581,9780671201586,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SY75_.jpg,1986,1,30,eng,Simon & Schuster,false,1167354,109,109603,124224,30425,987,5:12598|4:10559|3:5185|2:1360|1:723|total:30425,1945,,,4.08,28050,748,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Since its first publication in 1945 Lord Russell's <i>A History of Western Philosophy</i> has been universally acclaimed as the outstanding one-volume work on the subject—unparalleled in its comprehensiveness, its clarity, its erudition, its grace and wit. In seventy-six chapters he traces philosophy from the rise of Greek civilization to the emergence of logical analysis in the twentieth century. Among the philosophers considered are: Pythagoras, Heraclitus, Parmenides, Empedocles, Anaxagoras, the Atomists, Protagoras, Socrates, Plato, Aristotle, the Cynics, the Sceptics, the Epicureans, the Stoics, Plotinus, Ambrose, Jerome, Augustine, Benedict, Gregory the Great, John the Scot, Aquinas, Duns Scotus, William of Occam, Machiavelli, Erasmus, More, Bacon, Hobbes, Descartes, Spinoza, Leibniz, Locke, Berkeley, Hume, Rousseau, Kant, Hegel, Schopenhauer, Nietzsche, the Utilitarians, Marx, Bergson, James, Dewey, and lastly the philosophers with whom Lord Russell himself is most closely associated -- Cantor, Frege, and Whitehead, co-author with Russell of the monumental <i>Principia Mathematica.</i>"
11988438,17854,The Warfare State,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,,Macmillan,false,5311575,2,36,13,3,2,5:2|4:0|3:1|2:0|1:0|total:3,1962,,,4.33,3,2,"['251856', '17854']","['Fred J. Cook', 'Bertrand Russell']","['3.89', '4.02']",[],[],[],
4534565,17854,Atheism; Collected Essays 1943-1949,0405038089,9780405038082,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,1,1,eng,Arno Press,false,4583808,1,16,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,1972,1,1,4.33,3,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
49584316,17854,The Value of Philosophy,1549905546,9781549905544,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71893591,1,9,13,3,1,5:1|4:2|3:0|2:0|1:0|total:3,,,,4.33,3,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
67346,17854,"The Philosophy of Bertrand Russell, Volume 5",0875482872,9780875482873,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,4,1,,Open Court,false,65310,1,26,13,4,0,5:1|4:0|3:2|2:1|1:0|total:4,1989,6,,3.25,4,0,"['37977', '17854']","['Paul Arthur Schilpp', 'Bertrand Russell']","['4.18', '4.02']",[],[],[],
28491219,17854,How I write,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640435,1,14,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,3,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
31563251,17854,Στις συμπληγάδες των ιδεών: ιδέες που ωφέλησαν και ιδέες που έβλαψαν την ανθρώπινη ιστορία,,9789602531006,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471692998l/31563251._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471692998l/31563251._SX50_.jpg,1963,,,gre,Αρσενίδης,false,52247729,1,8,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,3,1,['17854'],['Bertrand Russell'],['4.02'],['15646664'],['Σ. Πρωτόπαππας'],['4.00'],"Η τωρινή στιγμή είναι η πιό κρίσιμη και αποφασιστική που πέρασε ποτέ η ανθρωπότητα. Απ τη συλλογική σύνεση που θα επιδείξει στα επόμενα είκοσι χρόνια, εξαρτάται αν η ανθρωπότητα θα υποστεί πρωτοφανή συμφορά, ή αν θα φτάσει σ ένα νέο επίπεδο ευτυχίας, ασφάλειας, ευημερίας και πνευματικής ανάπτυξης.<br /><br />Ποια θα είναι η εκλογή της;"
25034569,17854,Batı Felsefesi Tarihi: Modern Çağ - Yeni Çağ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425065694l/25034569._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425065694l/25034569._SX50_.jpg,1972,,,tur,Bilgi Yayınevi,false,56185684,1,23,12,3,1,5:0|4:3|3:0|2:0|1:0|total:3,,,,4.00,3,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
34218156,17854,"Le monde qui pourrait être : Socialisme, anarchisme et anarcho-syndicalisme",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486747923l/34218156._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486747923l/34218156._SY75_.jpg,2014,1,23,,,false,55269191,1,10,12,3,0,5:0|4:3|3:0|2:0|1:0|total:3,,,,4.00,3,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Le monde qui pourrait être est un ouvrage de théorie politique à la fois court, simple et profond. Terminé en avril 1918, peu avant que Bertrand Russell soit emprisonné pour ses activités pacifistes, il détaille les fondements du socialisme, de l'anarchisme et de l'anarcho-syndicalisme. Cet exposé sert de préambule à une analyse minutieuse des nombreux problèmes auxquels l'humanité devra faire face si elle veut reconstruire le monde dévasté par la guerre. Russell y livre un plaidoyer convaincu en faveur de l'anarchisme: bien qu'irréalisable à court terme, il constitue ""le modèle souhaitable pour la société""."
22455066,17854,Çağımızın Sorunları Üzerine Düşünceler,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,Say Yayınları,false,41887771,1,9,12,3,0,5:0|4:3|3:0|2:0|1:0|total:3,,,,4.00,3,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
27168308,17854,My Religious Reminiscences,1329577191,9781329577190,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444890872l/27168308._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444890872l/27168308._SX50_.jpg,2015,9,24,,Lulu.com,true,47205652,2,11,12,3,0,5:0|4:3|3:0|2:0|1:0|total:3,2015,9,24,4.00,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"This paper was published first in The Rationalist Annual (1938): 3-8, which appeared in November 1937. The editors of The Basic Writings of Bertrand Russell (1961) selected it for inclusion in that volume, and it was reprinted again in Bertrand Russell on God and Religion (1986), edited by Al Seckel. Since Russell was not involved in seeing the earlier of these books through the press, its text has no authority. Russell had a long association with the Rationalist Press Association, as did his older brother, Frank, the second Earl Russell. Both lent their names, from 1928 until their deaths, as Honorary Associates, to the Association's masthead, and both contributed a number of articles to the RPA's various publications."
301419,17854,The Philosophy of Bertrand Russell 5 (Library of Living Philosophers),0875481388,9780875481388,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,3,12,,Open Court,false,3193547,3,20,11,3,1,5:1|4:1|3:0|2:1|1:0|total:3,1999,,,3.67,2,0,"['17854', '37977']","['Bertrand Russell', 'Paul Arthur Schilpp']","['4.02', '4.18']",[],[],[],"This volume is one of the most significant documents on the thought of the giant of the twentieth-century philosophy. Russell's 'Reply to Criticisms,' supplemented by a 1971 'Addendum,' displays his unrivalled clarity, perceptiveness, and scalpel-like wit, on topics ranging from mathematical logic to political philosophy, from epistemology to philosophy of history."
312903,17854,Bertrand Russell's America 1896-1945,0670159034,9780670159031,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,303804,1,10,11,3,1,5:1|4:0|3:2|2:0|1:0|total:3,1974,2,6,3.67,3,1,"['17854', '173724', '1985014']","['Bertrand Russell', 'Barry Feinberg', 'Ronald Kasrils']","['4.02', '3.97', '4.14']",[],[],[],
45992865,17854,Stoicism And Mental Health,1258145669,9781258145668,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,10,15,,"Literary Licensing, LLC",false,70846203,1,7,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['17854', '19000387']","['Bertrand Russell', 'Emanuel Haldeman-Julius']","['4.02', '5.00']",[],[],[],
28675420,17854,The Ethics of War,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,48866406,1,15,10,3,1,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
25402522,17854,Religia i ja,8305114503,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429645307l/25402522._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429645307l/25402522._SY75_.jpg,1981,,,pol,Książka i Wiedza,false,45156083,2,6,10,3,0,5:1|4:0|3:1|2:1|1:0|total:3,1965,1,1,3.33,3,0,"['2087341', '147949', '17854']","['Tadeusz Kotarbinski', 'Leopold Infeld', 'Bertrand Russell']","['2.94', '4.22', '4.02']",[],[],[],Filosofo Bertrano Raselo straipsnis <i>Kodėl aš ne krikščionis</i> ir fiziko Leopoldo Infeldo straipsnis <i>Religija ir aš</i>.
15806006,17854,1912: Short Works Collection,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376584025l/15806006._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376584025l/15806006._SX50_.jpg,2009,6,13,eng,LibriVox,false,21530129,1,12,10,4,3,5:0|4:0|3:3|2:0|1:1|total:4,,,,2.50,4,3,"['4110883', '4746623', '746254', '4305116', '29617', '16696318', '76640', '1559537', '4746628', '17854', '286146', '3345', '5221332', '139592', '906331', '5076478', '14607270', '16696317', '101264', '63758']","['Bellona Times', 'Elizabeth G. Britton', 'Charles Brian Hayward', 'Bertha Rembaugh', 'James Weldon Johnson', 'Lionel Gust', 'Jane Addams', 'Sarah Barnwell Elliott', 'Norman S. Gurd', 'Bertrand Russell', 'Charles Sumner', 'Joseph Conrad', 'Grace Duffield Goodwin', 'Holbrook Jackson', 'Norman Angell', 'I.L. Peretz', 'Samuel Prenter', 'Karl Madsen', 'Richard Barham Middleton', 'Lawrence Beesley']","['3.34', '2.60', '2.50', '3.00', '3.96', '2.50', '3.73', '3.57', '2.67', '4.02', '3.72', '3.50', '3.00', '3.89', '3.30', '3.85', '2.50', '2.50', '3.85', '4.03']",[],[],[],"This is a collection of public domain works either published in 1912, or written in 1912 and published before 1923. The accent is on non-fiction but I will include short stories, poems, one-act plays, as well. (Summary by Bellona Times)"
21850081,17854,Living Philosophies,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396790671l/21850081._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396790671l/21850081._SY75_.jpg,1931,,,,"Simon and Schuster, Inc.",false,41121244,1,16,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,1930,,,5.00,2,0,"['1555441', '580393', '1054307', '79104', '7805', '1357625', '51834', '229370', '121793', '59407', '331497', '17854', '192162', '7498907', '14601179', '880695', '4025', '42738', '8987', '802603', '9810', '13264692', '7500730']","['Henry Goddard Leach', 'James Truslow Adams', 'Arthur Keith', 'Joseph Wood Krutch', 'H.L. Mencken', 'Robert A. Millikan', 'Lewis Mumford', 'Fridtjof Nansen', 'George Jean Nathan', 'Julia Peterkin', 'William Ralph Inge', 'Bertrand Russell', 'Irving Babbitt', 'Hu Shih', 'Beatrice Potter Webb', 'H.G. Wells', 'Hilaire Belloc', 'John Dewey', 'Theodore Dreiser', 'Irwin Edman', 'Albert Einstein', 'J.B.S. Haldane', 'James Hopwood Jeans']","['4.67', '3.98', '3.67', '3.93', '3.98', '4.09', '4.10', '4.09', '3.89', '3.62', '3.62', '4.02', '4.22', '4.05', '3.47', '3.83', '3.99', '3.92', '3.91', '4.02', '4.08', '4.07', '4.07']",[],[],[],"Twenty-two essays written by and giving the personal philosophies of James Truslow Adams, Arthur Keith, Joseph Wood Krutch, H.L. Mencken, Robert Andrews Millikan, Lewis Mumford, Fridtjof Nansen, George Jean Nathan, Julia Peterkin, William Ralph Inge, Bertrand Russell, Irving Babbitt, Hu Shih, Beatrice Potter Webb, H.G. Wells, Hilaire Belloc, John Dewey, Theodore Dreiser, Irwin Edman, Albert Einstein, J.B.S. Haldane, and James Hopwood Jeans.<br /><br />Includes brief biographical notes on each writer and an image of each one."
16039172,17854,أصول الرياضيات. الجزء الرابع,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348259826l/16039172._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348259826l/16039172._SY75_.jpg,,,,ara,دار المعارف مصر,false,21814095,1,67,9,3,1,5:0|4:0|3:3|2:0|1:0|total:3,,,,3.00,3,1,"['17854', '13771315', '3330375']","['Bertrand Russell', 'برتراند رسل', 'أحمد فؤاد الأهواني']","['4.02', '3.53', '3.73']",['7136387'],['محمد مرسي أحمد'],['4.19'],
20429530,17854,An Unfinished Autobiography,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389461420l/20429530._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389461420l/20429530._SY75_.jpg,1960,,,eng,George Allen and Unwin,false,30288482,1,14,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1960,,,4.50,2,0,"['226829', '5458318', '6326679', '132555', '7758509', '3335970', '7758510', '102612', '17854']","['Gilbert Murray', 'Arnold Joseph Toynbee', 'E.R. Dodds', 'Jean Smith', 'Isobel Henderson', 'Sybil Thorndike', 'Lewis Casson', 'Salvador de Madariaga', 'Bertrand Russell']","['3.89', '3.93', '4.18', '3.95', '4.50', '4.40', '4.50', '4.20', '4.02']",[],[],[],
36050857,17854,La evolución de mi pensamiento filosófico,B00IKPMO60,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502883221l/36050857._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502883221l/36050857._SY75_.jpg,1964,,,spa,Aguilar,false,57627532,2,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,1,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"En su fecunda vida intelectual, Bertrand Russell se ha ocupado de los más diversos problemas humanos. Sus opiniones han quedado expuestas a lo largo de muchos libros, algunos de ellos capitales en la cultura de nuestri tiempo. La evolución de mi pensamiento filosófico no sólo es un inventario de las opiniones de Bertrand Russell, sino, además, la mejor introducción a su filosofía: una introducción vivaz, en la que Bertrand Russell nos entrega las ""memorias"" de su vida."
43558599,17854,Thus Spoke Zarathustra / The Apology of Socrates / Tao Te Ching:  Classical Philosophical Works,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547429955l/43558599._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547429955l/43558599._SX50_.jpg,2018,12,7,eng,Oregan Publishing,false,79156589,1,17,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,"['879', '1938', '1113469', '128382', '11038', '1771', '17854']","['Plato', 'Friedrich Nietzsche', 'Hermann Hesse', 'Leo Tolstoy', 'Immanuel Kant', 'Sun Tzu', 'Bertrand Russell']","['4.01', '4.05', '4.05', '4.06', '3.91', '3.97', '4.02']",[],[],[],
3496831,17854,"The Collected Papers of Bertrand Russell, v. 10, A Fresh Look at Empiricism, 1927-1942",0415094089,9780415094085,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584620370l/3496831._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584620370l/3496831._SX50_.jpg,1996,12,6,,Routledge,false,3538441,1,20,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1996,12,6,4.00,2,0,"['17854', '250557']","['Bertrand Russell', 'John G. Slater']","['4.02', '4.09']",[],[],[],"During the period covered by this volume, Bertrand Russell first retired from and then resumed his philosophical career. In 1927 he published two philosophy books, The Analysis of Matter and An Outline of Philosophy. His next book in academic philosophy, An Inquiry into Meaning and Truth, was not published until 1940.<br />Yet, Russell published a significant amount of essays and popular books between 1927 and 1946, mostly to finance the running of Beacon Hill School, and his growing family. Those years also saw his break-up with Dora Russell, his marriage to Patricia (Peter) Spence and a move of the family to the United States. <br />Volume 10 brings together Russell's writings on ethics, politics, religion and academic philsophy. It is an invaluable guide to the thought and development of one of the most famous philosophers of this century."
31568416,17854,"A History of Western Philosophy. Vol. V/VI (A History of Western Philosophy, #5)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471775850l/31568416._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471775850l/31568416._SY75_.jpg,,,,eng,,false,56184601,1,10,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Since its first publication in 1945 Lord Russell's A History of Western Philosophy has been universally acclaimed as the outstanding one-volume work on the subject—unparalleled in its comprehensiveness, its clarity, its erudition, its grace and wit. In seventy-six chapters he traces philosophy from the rise of Greek civilization to the emergence of logical analysis in the twentieth century. Among the philosophers considered are: Pythagoras, Heraclitus, Parmenides, Empedocles, Anaxagoras, the Atomists, Protagoras, Socrates, Plato, Aristotle, the Cynics, the Sceptics, the Epicureans, the Stoics, Plotinus, Ambrose, Jerome, Augustine, Benedict, Gregory the Great, John the Scot, Aquinas, Duns Scotus, William of Occam, Machiavelli, Erasmus, More, Bacon, Hobbes, Descartes, Spinoza, Leibniz, Locke, Berkeley, Hume, Rousseau, Kant, Hegel, Schopenhauer, Nietzsche, the Utilitarians, Marx, Bergson, James, Dewey, and lastly the philosophers with whom Lord Russell himself is most closely associated -- Cantor, Frege, and Whitehead, co-author with Russell of the monumental Principia Mathematica."
31681100,17854,A History of Western Philosophy. Vol. VI/VI,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472160475l/31681100._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472160475l/31681100._SY75_.jpg,,,,eng,,false,56184667,1,8,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
43424215,17854,Во что я верю,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67471460,1,3,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
43307974,17854,Saggi scettici,8850230680,9788850230686,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67207788,1,12,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
179519,17854,Bertrand Russell: An Introduction: Edited Selections from His Writings,0041920325,9780041920321,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975,7,10,eng,Allen & Unwin,false,173441,3,14,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,1975,7,10,4.00,2,1,"['17854', '58528']","['Bertrand Russell', 'Edward Hallett Carr']","['4.02', '3.94']",[],[],[],
3096282,17854,Amberley Papers,0049230301,9780049230309,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3127426,1,8,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,"['17854', '324501']","['Bertrand Russell', 'Patricia Russell']","['4.02', '4.33']",[],[],[],
20603734,17854,Fifteen Lectures by Bertrand Russell on The Analysis of Mind,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,39877335,1,10,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,2008,2,15,4.00,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
25476652,17854,"Bertrand Russell's Dictionary of Mind, Matter and Morals",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,45247934,4,46,8,3,1,5:0|4:1|3:1|2:0|1:1|total:3,2014,12,2,2.67,3,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
51100994,17854,Il credo dell'uomo libero. La cosa principale e necessaria per rendere felice il mondo è l'intelligenza,8896665698,9788896665695,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75899333,1,2,8,2,1,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,1,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
30628373,17854,These Eventful Years: The Twentieth Century in the Making,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556118698l/30628373._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556118698l/30628373._SX50_.jpg,1924,,,eng,"The Encyclopedia Britannica Company, LTD.",false,51161702,1,14,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1924,,,4.00,2,0,"['15367371', '13769545', '973670', '18181810', '16345725', '4063794', '17617033', '1090949', '15367377', '1881691', '3302228', '2943512', '15735035', '17854', '4410410', '1568604', '5768330', '14360806', '15379052', '6065710', '18181876', '14278802', '18181877', '4087142', '1876590', '18181879', '3980630', '250474', '78436', '1639785', '15367389', '15367390', '880695', '1562196', '15367391', '15367392', '7749424', '1816929', '15367393', '5122714', '4299545', '1300905', '15367395', '1503133', '15367396', '778490', '17470646', '15367398', '15367399', '14169003', '1543334']","['Franklin H. Hooper', 'James Louis Garvin', 'Carlton J.H. Hayes', 'Charles  Seymour', 'Frederick B. Maurice', 'Erich Ludendorff', 'Charles Mangin', 'Frank H. Simonds', 'Oswald T. Tuck', 'Alfred Von Tirpitz', 'John Jellicoe', 'Reinhard Scheer', 'William Sowden Sims', 'Bertrand Russell', 'Léon Bourgeois', 'John Foster Dulles', 'Bernard M. Baruch', 'James Laurence Laughlin', 'Edwin Robert Anderson Seligman', 'Philip Snowden', 'O.P. Austin', 'A.L. Bowley', 'John A.R. Marriott', 'Horace Curzon Plunkett', 'John Holladay Latane', 'W.S. Wallace', 'Albert Thomas', 'Brand Whitlock', 'Pieter Geyl', 'Francesco Nitti', 'M. Hanihara', 'Vi kyuin Wellington Koo', 'H.G. Wells', 'Maximilian Harden', 'Michael S. Farbman', 'Carl Pribram', 'Karl Brockhausen', 'Philip M. Brown', 'George Brandes', 'Robert C. Brooks', 'Charles Edward Chapman', 'Aubrey F.G. Bell', 'Jacob Wittmer Hartman', 'Roman Dyboski', 'Baron Alexander Meyendorff', 'Hamilton Fish Armstrong', 'H. Charles Woods', 'Nicholas Jorga', 'J.N. Mavrogordato', 'William M. Hughes', 'Albert Montefiore Hyamson']","['4.00', '4.00', '3.65', '3.73', '4.00', '3.81', '4.00', '4.00', '4.00', '3.93', '3.62', '3.61', '3.62', '4.02', '3.71', '3.73', '3.96', '3.33', '4.31', '3.50', '3.67', '4.00', '4.00', '3.57', '3.44', '4.00', '3.00', '3.69', '3.69', '3.57', '4.00', '4.00', '3.83', '4.33', '4.00', '4.00', '4.00', '4.00', '4.00', '4.00', '3.38', '3.88', '4.00', '3.67', '4.00', '4.00', '4.00', '4.00', '4.00', '4.00', '4.00']",[],[],[],Additional Authors include;<br />Albert Montefiore Hyamson<br />Brigadier-General Sir Percy Sykes<br />Sir Thomas W. Holderness<br />Sir H. H. Johnston<br />Sir Valentine Chirol<br />Frank R. Cana<br />Clarence H. Haring<br />Henry Seidel Canby<br />John Gould Fletcher<br />St. John Ervine<br />Henry T. Finck<br />Clive Bell<br />J. Arthur Thomson<br />Madame Curie<br />Harrison E. Howe<br />James Henry Breasted<br />Marshall H. Saville<br />Ray Lyman Wilbur<br />Sigmund Freud<br />Sir Oliver Lodge<br />James R. Angell<br />Shailer Mathews<br />Charles M. Schwab<br />The Viscountess Rhondda<br />James Brown Scott<br />Thomas N. Carver<br />Lawrence Perry<br />Julius Klein<br />Gilbert Grosvenor<br />Colonel Edward M. House
42732595,17854,"Russell in due parole. Il pensiero, la morale, le polemiche in una sintesi esemplare",A000055748,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541715312l/42732595._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541715312l/42732595._SY75_.jpg,1968,,,ita,Longanesi,false,66448791,1,3,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
11483463,17854,Education of Character,6115248,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306625021l/11483463._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306625021l/11483463._SY75_.jpg,1961,,,eng,"Philosophical Library, Inc",false,16418486,1,27,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1961,,,3.50,2,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"From the inside jacket: ""An abbreviated edition of the eminent Nobel Prize winner's work on Education and the Good Life. Russell's venture into the field of child psychology."""
