id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
29408532,34773,Cantar de Mio Cid,8422625628,9788422625629,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456996023l/29408532._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456996023l/29408532._SY75_.jpg,1988,,,spa,Círculo de Lectores,false,477,279,13479,30370,8745,363,5:1753|4:2537|3:2947|2:1108|1:400|total:8745,1140,,,3.47,6,0,"['5158478', '393949']","['Anonymous', 'Ramón Menéndez Pidal']","['4.15', '3.62']",['34773'],['Camilo José Cela'],['3.70'],"Poema épico, se trata del texto más representativo del arte de los juglares españoles de la edad media. El poema fue escrito por primera vez en 1110, inmediatamente después de sucedidos los hechos a los que se refiere. El poema, dividido en tres partes o cantares, narra el injusto destierro y las aventuras del Cid, Rodrigo Díaz de Vivar. El tema del deshonor y la recuperación de la honra, constituyen el eje central de la obra que describe la mentalidad y los valores éticos de la época. Muchos de los personajes y hechos que nos muestra están atestiguados lo cual le confiere un gran valor histórico."
35453115,34773,"Будем считать, что виновата весна",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,rus,,false,56839982,1,5,8,3,0,5:0|4:1|3:1|2:0|1:1|total:3,,,,2.67,3,0,"['34773', '5225013']","['Camilo José Cela', 'Камило Хосе Села']","['3.70', '3.22']",[],[],[],
35453129,34773,Клуб мессий,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,rus,,false,56840006,2,3,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,,,,3.00,2,0,"['34773', '5225013']","['Camilo José Cela', 'Камило Хосе Села']","['3.70', '3.22']",[],[],[],
40858737,34773,Cajon De Sastre,8401381622,9788401381621,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63640305,1,3,6,2,0,5:1|4:0|3:0|2:0|1:1|total:2,,,,3.00,2,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
4799012,34773,De windmolen,9029023813,9789029023818,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,,,nl,Meulenhoff,false,4864122,1,9,6,2,0,5:0|4:1|3:0|2:1|1:0|total:2,1956,,,3.00,2,0,['34773'],['Camilo José Cela'],['3.70'],['3351969'],['G.J. Geers'],['3.00'],"Het leven in een klein Spaans dorpje, waar markante types wonen."
43849070,34773,"Nuevas Escenas Matritenses, Primera Serie (#1)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394067l/43849070._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394067l/43849070._SY75_.jpg,1965,5,17,spa,Ediciones Alfaguara,false,68234098,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34773', '18851312']","['Camilo José Cela', 'Enrique Palazuelo']","['3.70', '5.00']",[],[],[],
43849289,34773,"Nuevas Escenas Matritenses, Séptima Serie (#7)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549395746l/43849289._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549395746l/43849289._SY75_.jpg,1966,10,,spa,Ediciones Alfaguara,false,68234495,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34773', '18851312']","['Camilo José Cela', 'Enrique Palazuelo']","['3.70', '5.00']",[],[],[],
53063101,34773,La familia de Pascual Duarte,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,spa,Círculo de Lectores,false,79627798,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1942,,,5.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
43849147,34773,"Nuevas Escenas Matritenses, Tercera Serie (#3)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394569l/43849147._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394569l/43849147._SX50_.jpg,1966,4,23,spa,Ediciones Alfaguara,false,68234181,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34773', '18851312']","['Camilo José Cela', 'Enrique Palazuelo']","['3.70', '5.00']",[],[],[],
43849173,34773,"Nuevas Escenas Matritenses, Cuarta Serie (#4)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394806l/43849173._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394806l/43849173._SY75_.jpg,1966,5,2,spa,Ediciones Alfaguara,false,68234257,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34773', '18851312']","['Camilo José Cela', 'Enrique Palazuelo']","['3.70', '5.00']",[],[],[],
43849118,34773,"Nuevas Escenas Matritenses, Segunda Serie (#2)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394341l/43849118._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549394341l/43849118._SY75_.jpg,1965,11,17,spa,Ediciones Alfaguara,false,68234137,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34773', '18851312']","['Camilo José Cela', 'Enrique Palazuelo']","['3.70', '5.00']",[],[],[],
29632563,34773,La forja de un escritor (1943 - 1952),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,Fundación Banco Santander,false,49982868,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
45557606,34773,La obra literaria del pintor Solana,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557270965l/45557606._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557270965l/45557606._SX50_.jpg,,,,,,false,70328460,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
43849226,34773,"Nuevas Escenas Matritenses, Quinta Serie (#5)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549395128l/43849226._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549395128l/43849226._SY75_.jpg,1966,7,,spa,Ediciones Alfaguara,false,68234376,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34773', '18851312']","['Camilo José Cela', 'Enrique Palazuelo']","['3.70', '5.00']",[],[],[],
39719872,34773,Gavilla de fábulas sin amor y otros divertimentos,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,61392905,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
43849275,34773,"Nuevas Escenas Matritenses, Sexta Serie (#6)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549395583l/43849275._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549395583l/43849275._SY75_.jpg,1966,8,,spa,Ediciones Alfaguara,false,68234447,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['34773', '18851312']","['Camilo José Cela', 'Enrique Palazuelo']","['3.70', '5.00']",[],[],[],
25938970,34773,Da alma portuguesa. Da alma galega,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,,,por,Edições do Tâmega,false,45836452,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1995,1,1,4.00,1,0,"['14229154', '34773']","['Joaquim de Carvalho', 'Camilo José Cela']","['4.25', '3.70']",[],[],[],
5825367,34773,Las orejas del niño Raúl,9684940688,9789684940680,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,6,30,spa,CIDCLI,false,1135098,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1985,,,4.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
2396002,34773,"Los sueños vanos, los ángeles curiosos",847017780X,9788470177804,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1979,1,1,,Editorial Argos Vergara,false,2403020,3,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1979,,,4.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
17862367,34773,"El Gallego y su Cuadrilla, El Molino de Viento (Obra Completa de Camilo José Cela, Tomo 3, Apuntes Carpetovetónicos; Novelas Cortas (1941-1956)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,spa,Ediciones Destino,false,25009044,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1965,1,1,4.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
52748416,34773,Toreros de salon. Farce accompagnée de clameurs et de fanfares,,9782864320906,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73725329,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1963,,,4.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],"Il ne faut pas confondre la tauromachie de salon avec la musique de chambre, le latin de cuisine, ou quelque autre divertissement casanier. Il n’est pas indispensable, pour se sentir torero, d’avoir face à soi un véritable taureau. Le torero de salon va l’inventer, au sens de « l’invention de la Croix ». C’est-à-dire qu’il creuse, pour le trouver, tout au fond de lui-même, dans les obscurités où sommeille le mammifère primordial."
61777,34773,Barcelona,8427960255,9788427960251,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975,1,1,,Noguer,false,60083,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1975,,,4.00,1,0,"['34773', '3875433']","['Camilo José Cela', 'Jaime Miravall']","['3.70', '4.00']",[],[],[],
17863030,34773,"La Colmena, Mrs. Caldwell Habla con su Hijo, La Catira (Obra Completa de Camilo José Cela, Tomo 7, Tres Novelas Más (1951-1955)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,spa,Ediciones Destino,false,25009816,1,10,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1965,1,1,4.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
17832207,34773,"Nuevo Retablo de Don Cristobita: Arbitrios, Figuraciones y Alucinaciones (Obra Completa de Camilo José Cela, Tomo 2, Cuentos (1941-1953)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1964,,,spa,Ediciones Destino,false,24949230,2,1,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,1964,1,1,3.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
35453071,34773,Артистическое кафе,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,rus,,false,56839931,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['34773', '5225013']","['Camilo José Cela', 'Камило Хосе Села']","['3.70', '3.22']",[],[],[],
69454,34773,Garito de hospicianos: guirigay de imposturas y bambollas,8401380685,9788401380686,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67302,1,6,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,1963,,,3.00,1,1,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
41217586,34773,Baraja de Invenciones (Colección Prosistas Contemporáneos),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534629447l/41217586._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534629447l/41217586._SX50_.jpg,1953,2,10,spa,Editorial Castalia,false,64416975,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
2152267,34773,Balada del vagabundo sin suerte y otros papeles volanderos,8423915522,9788423915521,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2157764,1,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1973,,,3.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
61786,34773,Páginas de geografía errabunda,8427911580,9788427911581,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536482691l/61786._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536482691l/61786._SX50_.jpg,1976,1,1,,Noguer,false,60092,1,3,3,2,1,5:0|4:0|3:0|2:1|1:1|total:2,1965,,,1.50,2,1,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
25574664,34773,Mis rutas escondidas Tomo II Castilla-León,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,45375607,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
2284335,34773,"Torerías: El gallego y su cuadrilla, Madrid, Toreo de salón y otras páginas taurinas",842395434X,9788423954346,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,2290540,1,3,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,1991,,,3.00,1,1,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
25580742,34773,Mis rutas escondidas Tomo I Extremadura.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,45383258,2,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
11793102,34773,Novelas cortas y cuentos,5050053625,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,,,spa,Raduga,false,16745552,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2001,,,3.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
35453133,34773,Миниатюры,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,,,rus,,false,56840013,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['34773', '5225013']","['Camilo José Cela', 'Камило Хосе Села']","['3.70', '3.22']",[],[],[],
33778255,34773,Hup! Sportieve verhalen uit de wereldliteratuur,9029037555,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483393811l/33778255._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483393811l/33778255._SY75_.jpg,1990,,,nl,Meulenhoff,false,54656770,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['334163', '3373340', '26853', '536043', '34773', '66795', '25824', '4273', '922006', '13450', '1344460', '16266444', '112744', '704105', '16266445', '4187', '447', '29066', '84400', '67451', '16266446', '1269926', '6878', '7387566']","['Huub Beurskens', 'Carla Bogaards', 'Bertolt Brecht', 'H.M. van den Brink', 'Camilo José Cela', 'Gianni Celati', 'Julio Cortázar', 'Roald Dahl', 'J.P. Donleavy', 'Gabriel García Márquez', 'Hermine de Graaf', 'Aleksandr I. Koeprin', 'Rudy Kousbroek', 'Günter Kunert', 'R. Leopold', 'Primo Levi', 'Bernard Malamud', 'Thomas McGuane', 'Ota Pavel', 'Hans Ree', 'Jan Sibelink', 'Betsy Udink', 'John Updike', 'Joop Waasdorp']","['3.29', '3.00', '3.78', '3.60', '3.70', '3.78', '4.22', '4.13', '3.70', '3.97', '3.49', '3.00', '3.89', '3.70', '3.00', '4.33', '3.86', '3.81', '4.16', '3.48', '3.00', '3.40', '3.80', '3.23']",[],[],[],"Hup! bevat liefst 24 verhalen van 10 Nederlandse en 14 buitenlandse schrijvers over actieve en minder actieve beoefening van de meest uiteenlopende sporten. <br />Tussen ongeremde humor en heilige ernst, zinderende spanning en een ontspannen pedaaltred bewegen zich de vertellers; de sportieve personages smaken het genoegen van de triomf, de ontgoocheling van de nederlaag, proeven het zweet op de bovenlip of - staan beschouwend langs de zijlijn."
25514244,34773,Cuentistas Españoles Contemporáneos,1456593064,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,45296230,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2011,2,7,3.00,1,0,"['4191242', '34773', '25536', '36098', '8455780']","['Americo San Jorge', 'Camilo José Cela', 'Miguel de Unamuno', 'Juan Valera', 'Alfonso Rodríguez Castelao']","['3.00', '3.70', '3.90', '3.51', '4.33']",[],[],[],
29341454,34773,Recuerdo de don Pío Baroja,,9788416247523,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456446786l/29341454._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456446786l/29341454._SY75_.jpg,2015,,,spa,Fórcola,false,49576753,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],"En 2016 se cumple el primer centenario del nacimiento del Premio Nobel de Literatura Camilo José Cela (1916-2002), y el sesenta aniversario de la muerte de Pío Baroja (1872-1956). Fórcola aporta su particular grano de arena a la celebración de estas efemérides publicando esta colección de textos de Cela dedicados a Baroja, su «viejo amigo y maestro».<br /><br />Don Pío Baroja, «escritor diáfano e inmediato», fue para Camilo José Cela un hombre «escéptico y tierno, humilde y decente, íntegro y burlón». Un novelista de raza que «se propuso llamar a las cosas por su nombre» y que «no se permitió jamás licencia alguna a sí mismo. Genio y figura, hasta la sepultura».<br /><br />El autor de El árbol de la ciencia fue, en definitiva, el «arquetipo del individualismo a ultranza, postura que quizás tenga sus quiebras, pero también posee sus valores. Baroja ha podido dar, a lo largo de su extensa obra y de su dilatada vida, un claro ejemplo de permanencia y de lealtad a unos principios tan elementales como difíciles, tan simples como férreos. Esa es, posiblemente, una de sus mayores virtudes, quizás la mayor y la más sólida»."
12141476,34773,"The Review Of Contemporary Fiction (Fall 1999): Writers On Writing  The Best Of ""The Review Of Contemporary Fiction""",1564782220,9781564782229,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,11,1,eng,Dalkey Archive Press,false,17111689,1,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1999,11,1,3.00,1,0,"['289960', '52280', '6304', '37871', '59058', '940746', '343684', '89815', '34773', '2963444', '229884', '73177', '40303', '52676', '1018944']","[""John      O'Brien"", 'B.S. Johnson', 'Kathy Acker', 'José Donoso', 'George Garrett', 'William T. Vollmann', 'Osman Lins', 'Gilbert Sorrentino', 'Camilo José Cela', 'Juan Goytisolo', 'Robert Pinget', 'Claude Simon', 'Luisa Valenzuela', 'Harry Mathews', 'Claude Ollier']","['4.00', '3.94', '3.58', '3.89', '4.17', '4.08', '3.99', '3.94', '3.70', '3.71', '3.86', '3.59', '4.05', '3.90', '4.12']",[],[],[],
13455118,34773,Alfabeto fantástico,8487711847,9788487711848,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581246672l/13455118._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581246672l/13455118._SX50_.jpg,1994,,,spa,Biblioteca Naciona,false,18982979,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1994,1,1,3.00,1,0,"['5625948', '34773']","['Biblioteca Naciona', 'Camilo José Cela']","['3.00', '3.70']",[],[],[],
30073535,34773,¡Nueva España!,9029037660,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,,,nl,Meulenhoff Amsterdam,false,50491640,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['218428', '43345', '38735', '39280', '49974', '51809', '703047', '32650', '25540', '338876', '31772', '39088', '34773', '2963444', '889330', '71956', '136715', '39195', '568949']","['Pedro Almodóvar', 'Félix de Azúa', 'Vicente Molina Foix', 'Antonio Muñoz Molina', 'Soledad Puértolas', 'Carme Riera', 'Julián Ríos', 'Javier Tomeo', 'Esther Tusquets', 'Manuel Vázquez Montalbán', 'Manuel Vicent', 'Juan Benet', 'Camilo José Cela', 'Juan Goytisolo', 'Luis Goytisolo', 'Javier Marías', 'José María Merino', 'Carmen Martín Gaite', 'Juan José Millás']","['3.51', '3.09', '3.72', '3.60', '3.16', '3.41', '3.69', '3.35', '3.68', '3.49', '3.52', '3.55', '3.70', '3.71', '3.40', '3.86', '3.50', '3.72', '3.60']",[],[],[],"Een pril leven blijkt één lange, slapeloze nacht als een internationale pornoster haar memoires opdist. Een dame van stand geniet op een lusteloze middag van de bijna kinderlijke vingers van de kapster op haar schedelholte en droomt weg. Een schooljongen maakt een fantastische ontdekkingsreis door het huis met de twee portalen. Een oudere man filmt met zijn videocamera aan het strand het smetteloze lichaam van zijn jonge vrouw en wordt gadegeslagen door een gaatje in een strooien hoed. Een wonderkind moet het opnemen tegen een paar grote ezelsoren. Een straathond wordt uit pure nood door messteken van het leven beroofd terwijl de minister van economische zaken de monetaire groei adoreert...<br />¡Nueva España! leidt de lezer binnen in de verhalen literatuur van het Spanje van nu. Het is een Spanje dat bekend is én nog niet; het is een Spanje dat modern wereld-Europees is én toch ook weer Spaans volgens het boekje. Spanje als een cultuur waarin de uitersten elkaar blijven raken: schoonheid en verval, leven en dood, werkelijkheid en droom, pornografie en erotiek blijken telkens ongemerkt in elkaar over te gaan.<br />¡Nueva España! bevat verhalen van Pedro Almodóvar, Félix de Azúa, Juan Benet, Camilo José Cela, Juan Goytisolo, Luis Goytisolo, Javier Marías, José María Merino, Carmen Martín Gaite, Juan José Millás, Vicente Molina Foix, Antonio Muñoz Molina, Soledad Puértolas, Carme Riera, Julián Ríos, Javier Tomeo, Esther Tusquets, Manuel Vázquez Montalbán en Manuel Vicent."
35453106,34773,"Ах, эти козы!",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,rus,,false,56839973,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['34773', '5225013']","['Camilo José Cela', 'Камило Хосе Села']","['3.70', '3.22']",[],[],[],
35453120,34773,Железная хватка,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,rus,,false,56839992,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['34773', '5225013']","['Camilo José Cela', 'Камило Хосе Села']","['3.70', '3.22']",[],[],[],
15486891,34773,Discurso para unha xove dama amante dos libros,8476800657,9788476800652,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21143289,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
35885390,34773,"Erezioni, introduzioni e molte sensazioni",8878244392,9788878244399,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501520726l/35885390._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501520726l/35885390._SX50_.jpg,1994,,,ita,Sperling & Kupfer,false,57402065,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
