id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12982154,11563,Розенкранц и Гильденстерн мертвы и другие пьесы,5271272761,9785271272769,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SY75_.jpg,2010,1,1,rus,"Астрель, Corpus",false,73811,55,132790,316764,78043,1949,5:31907|4:26169|3:14165|2:4256|1:1546|total:78043,1966,,,4.06,13,0,"['293', '2964676', '2743494', '11563', '4146991', '5832043', '5832044']","['Tom Stoppard', 'Том Стоппард', 'Иосиф Бродский', 'Joseph Brodsky', 'Илья Кормильцев', 'Ольга Варшавер', 'Т. Тульчинская']","['4.05', '4.00', '4.45', '4.25', '4.25', '4.37', '4.46']",['19834334'],['Ilya Kormiltsev'],['4.14'],"<i>Hamlet</i> told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of <i>Waiting for Godot</i> resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end."
22602153,11563,Об Одене,,9785911814519,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404057285l/22602153._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404057285l/22602153._SY75_.jpg,2007,6,,rus,Азбука-классика,false,42088374,1,10,21,5,2,5:4|4:0|3:0|2:0|1:1|total:5,2007,6,1,4.20,5,2,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],"В настоящем издании представлены литературные эссе Иосифа Бродского «”1 сентября 1939 года” У. Х. Одена» и «Поклониться тени», посвященные великому англо-американскому поэту Уинстону Хью Одену, высоко ценимому Бродским. Эссе написаны по-английски и публикуются в оригинале с параллельным переводом на русский язык."
6266953,11563,Сочинения Иосифа Бродского: Т. 5,5898030271,9785898030278,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345796747l/6266953._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345796747l/6266953._SX50_.jpg,1999,1,1,rus,Пушкинский Фонд,false,6450226,2,7,21,5,0,5:4|4:0|3:0|2:0|1:1|total:5,1999,1,1,4.20,3,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"В этот том вошли эссе, написанные - за исключением трех - по-английски и собранные авторм в книге ""Less Than One"" ( N.Y., 1986). Английская проза И. Бродского помогла западным читателям и критикам понять истинный масштаб дарования русского поэта. В 1987 году он стал лауреатом Нобелевской премии.<br /><br />Содержание <br /> Меньше единицы<br />(переводчик: Виктор Голышев) c. 7-27 <br />Муза плача<br />(переводчики: Виктор Голышев, М. Темкина) c. 28-42 <br />Песнь маятника<br />(переводчики: Виктор Голышев, Лев Лосев) c. 43-53 <br />Путеводитель по переименованному городу<br />(переводчики: Виктор Голышев, Лев Лосев) c. 54-71 <br />В тени Данте<br />(переводчики: Виктор Голышев, Елена Касаткина) c. 72-84 <br />О тирании<br />(переводчики: Виктор Голышев, Лев Лосев) c. 85-91 <br />Сын цивилизации<br />(переводчики: Виктор Голышев, Дмитрий Чекалов) c. 92-106 <br />Надежда Мандельштам (1899 - 1980). Некролог<br />(переводчики: Виктор Голышев, Лев Лосев) c. 107-114 <br />Власть стихий<br />(переводчики: Виктор Голышев, Александр Сумеркин) c. 115-119 <br />Шум прибоя<br />(переводчик: Виктор Голышев) c. 120-128 <br />Поэт и проза c. 129-141 <br />Об одном стихотворении c. 142-187 <br />Катастрофы в воздухе<br />(переводчики: Виктор Голышев, Александр Сумеркин) c. 188-214 <br />`1 сентября 1939 года` У. Х. Одена<br />(переводчики: Виктор Голышев, Елена Касаткина) c. 215-255 <br />Поклониться тени<br />(переводчики: Виктор Голышев, Елена Касаткина) c. 256-274 <br />Актовая речь<br />(переводчики: Виктор Голышев, Григорий Дашевский) c. 275-280 <br />Путешествие в Стамбул c. 281-315 <br />Полторы комнаты<br />(переводчики: Виктор Голышев, Дмитрий Чекалов) c. 316-354 <br />Комментарий Комментарии c. 355-374"
28074505,11563,Отделяне от себе си. Интервюта,,9789549772395,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449043589l/28074505._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449043589l/28074505._SX50_.jpg,2006,,,bul,Факел Експрес,false,48076402,1,19,19,4,1,5:3|4:1|3:0|2:0|1:0|total:4,,,,4.75,4,1,"['6994922', '11563']","['Йосиф Бродски', 'Joseph Brodsky']","['4.41', '4.25']",[],[],[],"Десет години след неговата смърт най-младият Нобелов лауреат Йосиф Бродски не престава да ни изненадва - не толкова с обема на написаното от него, колкото със свежестта и дълбочината на откритията и прозренията си. Малцина са живите днес, които с такава страст и безпощадна точност продължават да ни наблюдават и анализират и не просто да присъстват, а да се намесват в живота ни и да определят посоките на движенето му. „Отделяне от себе си"" е поредната книга на най-великия руски поет от края на миналия век, в която за първи път на български език излизат 26 от неговите 153 интервюта от периода 1973-1995 г. Сред събеседниците му са Шеймъс Хийни, Дерек Уолкот, Лес Марей, Джон Глед, Адам Михник, Юз Алешковски, Евгений Рейн, Пьотър Вайл и Александър Генис, Аманда Айзпуриете. Бродски остава верен на монументалните и универсални теми в поезията и есеистиката си - за творчеството и времето, за религията и идеите, за езика и съдбата на онзи, който му се подчинява.<br />Разговорите дават допълнителен материал за по-задълбочено тълкуване на поетичното творчество на Бродски, разкриват истинския размах на неговата мисловна дейност и дълбочината на идеите му, понякога твърде концентрирани и трудни за разчитане в отделните му стихотворения. Широката ерудиция на поета, неговото оригинално светоусещане, опитът му от две култури образуват огромно смислово поле от препратки и асоциации и го налагат като един от виртуозите на жанра. Бродски отново смайва със своята жизненост и интелектуална любознателност, противоречивост и парадоксалност, с оригиналния си поглед към света и гениалната си изобретателност.<br />„Отделяне от себе си"" е книга първа от поредицата с интервюта на Йосиф Бродски."
15864267,11563,Torso,9023446461,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346238794l/15864267._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346238794l/15864267._SY75_.jpg,1987,,,nl,De Bezige Bij,false,21614198,1,13,19,6,0,5:0|4:3|3:2|2:0|1:1|total:6,1987,1,1,3.17,6,0,"['11563', '6482974']","['Joseph Brodsky', 'Iosif Brodski']","['4.25', '3.17']",['4259069'],['Charles B. Timmer'],['3.97'],
6946258,11563,"Dyptyk petersburski, czyli przewodnik po przemianowanym mieście",8391797929,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,Zeszyty Literackie,false,7180250,1,11,18,5,0,5:1|4:3|3:0|2:0|1:1|total:5,,,,3.60,5,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"W ziarnistości granitowego bulwaru w pobliżu nieustannie płynącej wody jest coś, co nasyca stopy zmysłowym pragnieniem chodzenia. Wiatr znad morza, przesycony zapachem wodorostów, uleczył tu niemało serc przepełnionych kłamstwem, rozpaczą i poczuciem bezradności. Jeżeli to sprzyja zniewoleniu, niewolnikowi można wybaczyć. W tym mieście jakoś łatwiej znieść samotność niż gdzie indziej, bo samo miasto jest samotne."
24694921,11563,Discursos Premios Nobel: Tomo 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44313947,1,23,17,4,2,5:2|4:1|3:1|2:0|1:0|total:4,2014,10,8,4.25,4,2,"['1624935', '4672231', '8550', '3534', '34773', '29574', '5835922', '11563', '39326', '6669']","['Jose Chalarca', 'Odiseas Elytis', 'Yasunari Kawabata', 'Toni Morrison', 'Camilo José Cela', 'Seamus Heaney', 'Naguib Mahfouz', 'Joseph Brodsky', 'Heinrich Böll', 'Wisława Szymborska']","['4.14', '4.11', '3.75', '3.91', '3.70', '4.11', '3.93', '4.25', '3.87', '4.32']",[],[],[],
17424921,11563,Keskustelu taivaan asujaimen kanssa: Runoja,951310611X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361821140l/17424921._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361821140l/17424921._SY75_.jpg,1995,,,fin,Tammi,false,24281013,1,10,16,5,0,5:1|4:1|3:2|2:0|1:1|total:5,1995,1,1,3.20,5,0,['11563'],['Joseph Brodsky'],['4.25'],['6371988'],['Jukka Mallinen'],['3.44'],
24839968,11563,Дитя цивилизации (Лениздат-классика),,9785445309680,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423138001l/24839968._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423138001l/24839968._SY75_.jpg,2015,1,,rus,Lenizdat,false,44484025,1,7,14,4,0,5:2|4:0|3:1|2:0|1:1|total:4,2015,1,1,3.50,4,0,['11563'],['Joseph Brodsky'],['4.25'],"['925239', '2265616', '1486896', '5834299']","['Alexander Sumerkin', 'Max Nemtsov', 'Lev Losev', 'М. Темкина']","['4.57', '4.16', '4.30', '4.22']","В сборник вошли эссе Иосифа Бродского, посвященные истории русской литературы. В этих текстах поэт, драматург, нобелевский лауреат обращается к творчеству своих великих собратьев, среди которых Батюшков, Достоевский, Мандельштам, Цветаева, Ахматова и другие. Большинство эссе были написаны Бродским по-английски и лишь ""Поэт и проза"" - на русском. Ряд переводов был авторизован и опубликован еще при жизни автора. <br />В настоящем издании представлен также новый перевод эссе ДИТЯ ЦИВИЛИЗАЦИИ, выполненный известным переводчиком Максимом Немцовым."
48584425,11563,Нобелевская лекция,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572107157l/48584425._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572107157l/48584425._SX50_.jpg,2016,,,rus,Клуб любителей аудиокниг,false,73919338,1,3,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],"Год издания: 2016<br />Издательство: Клуб любителей аудиокниг<br />Серия: Нигде не купишь<br />Язык: Русский<br />Как-то еще в Ленинграде в гостях у нас, забавляясь рисованием львов и обнаженных дев, Бродский среди рисунков оставил двустишие из тех немногих французских слов, которые знал:<br />Prix Nobel?<br />Oui, ma belle.<br />Вполне отдавая себе отчет в том, как велик элемент случайности в таких делах, Бродский, видимо, всегда полагал, что он может быть отмечен этой высоко престижной наградой. У него была в характере спортивная, состязательная жилка – с юных лет его непосредственной реакцией на чужие стихи было: я могу это сделать лучше. К различным призам и наградам, которые посыпались на него после 1972 года, он относился прагматически (дополнительный доход) или иронически, не придавая им большого значения. Но Нобелевская премия имела для него, как и для всех русских, особый ореол. В изолированной от внешнего мира России вообще все явления западной культуры приобретали особый мифологизированный статус."
17661506,11563,Täiel määral mitte keegi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363701292l/17661506._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363701292l/17661506._SY75_.jpg,1991,,,est,Perioodika,false,24651957,1,10,14,4,0,5:1|4:2|3:0|2:0|1:1|total:4,1987,,,3.50,4,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],Kolm esseed<br /><br />Inglise keelest tõlkinud Juhan Kristjan Talve ja Kersti Unt<br /><br />79-leheküljeline tavaformaadis ja pehmes köites raamat sarjast Loomingu raamatukogu <br /><br /><br />Kujundanud Jüri Kaarma<br /> <br />Mõõdud: 142 × 210 mm
23734031,11563,Oas i öknen,9155020909,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977,,,swe,Tiden,false,43346093,1,5,13,4,0,5:1|4:1|3:1|2:0|1:1|total:4,1977,1,1,3.25,4,0,['11563'],['Joseph Brodsky'],['4.25'],"['4167403', '10723409']","['Werner Aspenström', 'Anna Aspenström']","['3.56', '3.54']",
42286866,11563,El explorador polar,,9788494808920,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539358399l/42286866._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539358399l/42286866._SX50_.jpg,2018,,,spa,Kriller71 Ediciones,false,65925216,1,5,13,3,1,5:1|4:2|3:0|2:0|1:0|total:3,,,,4.33,3,1,"['11563', '1827061', '6555356']","['Joseph Brodsky', 'Ernesto Hernandez Busto', 'Ezequiel Zaidenwerg']","['4.25', '4.43', '3.84']",[],[],[],"Antología bilingüe de poesía de Brodsky. Recoge poemas escritos en ruso y otros de su etapa de escritura en inglés. Según señala el prologuista: ""En español, las versiones disponibles de Brodsky, la mayoría en verso libre, se limitan a darnos una idea del contenido. Hay unas pocas hechas directamente del ruso. Otras han sida hechas del inglés (...) A diferencia del trabajo de casi todos sus traductores al inglés, al italiano, al polaco o al francés (...), nadie ha intentado de forma sistemática traducir a Brodsky del ruso al español manteniendo la simetría métrica y la rima. Las escasas veces que un poeta se ha aventurado a traducirlo (...) los resultados, también desde el inglés y en verso libre, no trasmiten las virtudes de una búsqueda formal que fue el medio de la poética original."""
21141692,11563,The History & Future of Medical Technology,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,13004429,2,39,13,3,1,5:1|4:2|3:0|2:0|1:0|total:3,2010,5,17,4.33,0,0,"['18673', '11563']","['Ira Brodsky', 'Joseph Brodsky']","['3.60', '4.25']",[],[],[],
35268756,11563,En alabanza del aburrimiento,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,56625343,1,4,13,3,1,5:2|4:0|3:1|2:0|1:0|total:3,,,,4.33,3,1,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
24801966,11563,شعر روس,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476559819l/24801966._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476559819l/24801966._SX50_.jpg,2007,,,per,ثالث,false,44439644,2,14,12,3,1,5:2|4:0|3:0|2:1|1:0|total:3,2007,1,1,4.00,1,1,"['4387193', '4741588', '16070', '4894525', '15973318', '1304160', '15538', '1518552', '7537427', '141429', '4357742', '8523129', '94099', '2823365', '295231', '13997171', '13530790', '99703', '61636', '93579', '4452588', '3094556', '14167341', '593554', '4016945', '1058714', '3012761', '6429964', '887400', '5786093', '487402', '7902', '5152', '15973321', '15973322', '15973323', '15973324', '6997775', '2066046', '713855', '174595', '11563', '24320']","['Gavrila Derzhavin', 'Vasily Zhukovsky', 'Alexander Pushkin', 'Yevgeny Baratynsky', 'Nikolay Yazykov', 'Fyodor Tyutchev', 'Mikhail Lermontov', 'Afanasy Fet', ""Vladimir Rudol'fovich Solovyov"", 'Valery Bryusov', 'Zinaida Gippius', 'Konstantin Balmont', 'Fyodor Sologub', 'Innokenty Annensky', 'Alexander Blok', 'Andrei Bely', 'Nikolay Gumilev', 'Anna Akhmatova', 'Osip Mandelstam', 'Velimir Khlebnikov', 'Vladimir Mayakovsky', 'Igor Severyanin', 'Ivan Alekseyevich Bunin', 'Mikhail Kuzmin', 'Maximilian Voloshin', 'Vladislav Khodasevich', 'Sasha Chernyi', 'Nikolai Klyuev', 'Sergei Yesenin', 'Marina Tsvetaeva', 'Nikolay Alekseyevich Zabolotsky', 'Boris Pasternak', 'Vladimir Nabokov', 'Ksenia Nekrasova', 'Nikolai Rylenkov', 'Aleksandr Tvardovsky', 'Nikolay Rubtsov', 'Leonid Martynov', 'Vladimir Vysotsky', 'Bella Akhmadulina', 'Arseny Tarkovsky', 'Joseph Brodsky', 'Yevgeny Yevtushenko']","['3.24', '3.97', '4.08', '3.79', '4.00', '4.25', '4.12', '4.01', '3.61', '3.87', '3.94', '4.21', '3.99', '4.16', '4.18', '3.97', '4.50', '4.31', '4.12', '4.39', '4.12', '4.54', '4.05', '3.80', '4.42', '4.31', '4.42', '4.00', '4.32', '4.28', '3.70', '4.03', '3.89', '4.00', '4.00', '4.00', '4.00', '3.75', '4.29', '4.27', '4.27', '4.25', '3.92']",['2991695'],['بابک شهاب'],['3.22'],
24246877,11563,Kommentarer från en ormbunke: Dikter 1962-1994,,9789176435830,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420146079l/24246877._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420146079l/24246877._SY75_.jpg,1995,11,5,swe,Månpocket,false,43831348,1,11,11,4,0,5:0|4:2|3:0|2:1|1:1|total:4,1995,11,5,2.75,4,0,"['11563', '61352', '4167403', '10723409', '5443948', '3037301', '6262632']","['Joseph Brodsky', 'Bengt Jangfeldt', 'Werner Aspenström', 'Anna Aspenström', 'Annika Bäckström', 'Hans Björkegren', 'Julian Birbrajer']","['4.25', '3.94', '3.56', '3.54', '3.04', '4.06', '2.93']",[],[],[],"Nobelpristagaren Iosif Brodskij föddes i Leningrad 1940 och dog i New York 1996 som Joseph Brodsky. Bakom de olika stavningarna av hans namn ligger ett mänskligt och poetiskt öde som tillhör ett av de mer dramatiska i 1900-talets Ryssland - ett land rikt på sådana. Kommentarer från en ormbunke - dikter1962-1994, i urval och med förord av Bengt Jangfeldt, är den mest heltäckande volym med Brodskys dikter som hittills utgivits på svenska. I kronologisk ordning presenteras hans lyriska författarskap såväl genom dikter skrivna under åren i Sovjetunionen som dikter tillkomna under tiden i exil fram till Nobelpriset 1987, samt ett tjugotal dikter hämtade från de sista årens produktion varav de flesta inte tidigare publicerats i bokform."
16481474,11563,La laguna di Venezia,8883146352,9788883146350,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355346121l/16481474._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355346121l/16481474._SY75_.jpg,2012,7,,ita,Cierre edizioni,false,22678006,1,10,11,3,0,5:2|4:0|3:0|2:0|1:1|total:3,2012,7,,3.67,3,0,"['11563', '6469042', '6702676', '1472758', '1955271']","['Joseph Brodsky', 'Iosif Brodskij', 'Denis Cosgrave', 'Pierre George', 'Eugenio Turri']","['4.25', '3.85', '3.67', '3.44', '3.71']",[],[],[],"""Per capire il senso profondo della bellezza di Venezia bisogna guardare dietro le quinte, e dimenticare la città splendente di marmi, di luci, di colori. Occorre, si vorrebbe quasi dire, saper cogliere la stanchezza che esala dalla laguna, le umide calure che la soffocano in certi giorni estivi, e anche, saliti sul campanile di San Marco, spaziare verso i lidi e poi verso il mare e, dalla parte opposta, verso la pianura e le montagne non lontane. Allora, allora soltanto si comincia a entrare nella dimensione geografica e temporale della laguna, a viverne il tempo e lo spazio..."" (Eugenio Turri)"
43225562,11563,Kerstgedichten,9023418832,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544726376l/43225562._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544726376l/43225562._SX50_.jpg,2005,,,nl,De Bezige Bij,false,67069323,1,4,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,0,['11563'],['Joseph Brodsky'],['4.25'],['744078'],['Peter Zeeman'],['3.96'],"De Russische dichter Joseph Brodsky schreef tijdens belangrijke en ingrijpende perioden in zijn leven een kerstgedicht. Tezamen vormen deze een prachtige bundel, waarin hij de traditionele elementen van de kerstviering vermengt met zijn eigen levenservaringen. Deze bundel verschijnt aan de vooravond van zijn tiende sterfdag in januari 2006.<br />Voor een deel spelen de gedichten een subtiel spel met de traditionele, idyllische elementen uit het kerstverhaal: het kindeke, Jozef en Maria, de kribbe, ezel en os, de Wijzen, de woestijn, de ster, kaarslicht, sneeuw. Voor het overige onderzoeken ze wat een wezenlijke inhoud van het kerstverhaal - de komst van de Heiland, verlossing, hoop - nog te betekenen heeft in ons tijdsgewricht, in een atheïstische en materialistische wereld.<br />De uitdrukking 'voor elk wat wils' is bij uitstek van toepassing op Brodsky. En dat geldt niet alleen voor de vele verschillende onderwerpen die hij in zijn poëzie aansnijdt. Even kenmerkend voor hem is de grote diversiteit aan vormen waarin hij zijn gedachten en ideeën giet. Wie bijvoorbeeld houdt van het ambachtelijke, klassieke vers komt bij Brodsky veelvuldig aan zijn trekken.<br />Kerstgedichten vormt de opmaat tot de uitgave van de volledige in het Nederlands vertaalde Brodsky, een uitgave die zal verschijnen in het najaar van 2oo6 onder redactie van Kees Verheul."
18376320,11563,Ett liv i spritt ljus: Dikter 1962-1989,9146157409,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462974466l/18376320.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462974466l/18376320._SX50_.jpg,1989,,,swe,Wahlström & Widstrand,false,25990488,1,6,11,4,0,5:0|4:2|3:0|2:1|1:1|total:4,1989,1,1,2.75,4,0,"['11563', '61352']","['Joseph Brodsky', 'Bengt Jangfeldt']","['4.25', '3.94']",['6262632'],['Julian Birbrajer'],['2.93'],
20933816,11563,Writers From the Other Europe (4 Volume Set),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,40303833,1,39,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['463', '6343', '142899', '133522', '7900824', '11563', '6878', '23658']","['Philip Roth', 'Milan Kundera', 'Bruno Schulz', 'Tadeusz Borowski', 'Daniol Kis', 'Joseph Brodsky', 'John Updike', 'Jan Kott']","['3.81', '4.01', '4.12', '4.08', '5.00', '4.25', '3.80', '4.11']",[],[],[],
17908772,11563,"Von Schmerz und Vernunft: Über Hardys, Rilke, Frost und andere",3596141761,9783596141760,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368293487l/17908772._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368293487l/17908772._SY75_.jpg,2003,8,29,ger,Fischer Taschenbuch Verlag,false,25092778,1,8,10,3,0,5:1|4:1|3:0|2:0|1:1|total:3,2003,8,29,3.33,3,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
30360599,11563,Избранные стихотворения,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,,,,Neputns,false,50869887,1,6,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],
17983951,11563,Canción de cuna y otros poemas,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369717044l/17983951._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369717044l/17983951._SY75_.jpg,,,,,,false,25217433,1,4,10,3,1,5:1|4:1|3:0|2:0|1:1|total:3,,,,3.33,3,1,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
