id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
25644382,8875,Vopnin kvödd,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433180161l/25644382._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433180161l/25644382._SX50_.jpg,1977,,,isl,Mál og menning,false,4652599,927,474340,968694,254510,9222,5:72682|4:93922|3:61149|2:19392|1:7365|total:254510,1929,,,3.81,12,0,['1455'],['Ernest Hemingway'],['3.83'],['8875'],['Halldór Laxness'],['3.97'],"<i>A Farewell to Arms</i> is the unforgettable story of an American ambulance driver on the Italian front and his passion for a beautiful English nurse. Set against the looming horrors of the battlefield—weary, demoralized men marching in the rain during the German attack on Caporetto; the profound struggle between loyalty and desertion—this gripping, semiautobiographical work captures the harsh realities of war and the pain of lovers caught in its inexorable sweep. Ernest Hemingway famously said that he rewrote the ending to <i>A Farewell to Arms</i> thirty-nine times to get the words right."
7706004,8875,Världens ljus och himlens skönhet,9129578442,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,,,swe,Rabén & Sjögren,false,59493137,2,7,11,3,1,5:0|4:2|3:1|2:0|1:0|total:3,1986,1,1,3.67,3,1,['8875'],['Halldór Laxness'],['3.97'],"['86922', '3366123']","['Peter Hallberg', 'Rannveig Hallberg']","['3.32', '3.36']",
10429226,8875,Dagur í senn,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1955,,,isl,Helgafell,false,15333639,1,9,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,1955,,,3.67,3,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
10366688,8875,Þjóðhátíðarrolla,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1974,,,isl,Helgafell,false,15269930,1,7,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,1974,,,3.33,3,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
10366698,8875,Vínlandspúnktar,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1296599560l/10366698._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1296599560l/10366698._SY75_.jpg,1969,,,isl,Helgafell,false,15269940,1,8,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,1969,,,3.33,3,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
9276906,8875,Í Austurvegi,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1933,,,isl,Sovétvinafélag Íslands,false,14158820,2,9,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,1933,,,3.33,3,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],Frásögn Laxness af ferð sinni til Sovétríkjanna.
49087227,8875,Vefarinn mikli frá Kasmír,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74520932,1,13,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
15668193,8875,Brennunjáls saga,997921242X,9789979212423,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,isl,,false,21325306,1,8,10,3,0,5:1|4:0|3:1|2:1|1:0|total:3,1945,,,3.33,3,0,"['8875', '17680206', '17680207', '17680208']","['Halldór Laxness', 'Gunnlaugur Scheving', 'Snorri Arinbjarnar', 'Þorvaldur Skúlason']","['3.97', '3.33', '3.33', '3.33']",[],[],[],
17971990,8875,Nordiske nobelpristagere,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369335340l/17971990._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369335340l/17971990._SY75_.jpg,,,,dan,Carit Andersens Forlag,false,25193597,1,4,9,3,1,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,1,"['648081', '4551622', '18317', '599498', '1545124', '89330', '38266', '8875', '539149', '8440864', '4203']","['Bjørnstjerne Bjørnson', 'Karl Gjellerup', 'Knut Hamsun', 'Verner von Heidenstam', 'Johannes V. Jensen', 'Pär Lagerkvist', 'Selma Lagerlöf', 'Halldór Laxness', 'Henrik Pontoppidan', 'Frans Emil Sillanpää', 'Sigrid Undset']","['3.38', '3.88', '4.00', '3.16', '3.74', '3.80', '3.85', '3.97', '4.18', '3.42', '4.17']","['7103022', '3145564', '7103023', '278887']","['Christian Westergård-Nielsen', 'Per Lange', 'Kjel Elfelt', 'Bent Nielsen']","['3.00', '3.42', '3.00', '4.00']",
26799057,8875,Vettvangur dagsins,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442936216l/26799057._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442936216l/26799057._SX50_.jpg,1979,,,isl,Helgafell,false,46821890,1,5,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1942,,,4.50,2,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
10429270,8875,Íslendingaspjall,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1967,,,isl,Helgafell,false,15333683,2,10,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,1967,,,3.00,3,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],Íslendíngaspjall er upphaflega skrifað sem viðbót við Skáldatíma og þar lýsir Halldór hug sínum til Íslendinga og íslenskrar menningar. Bókin er því eins konar vitnisburður um misvindasama sambúð skáldsins við þjóð sína í gegnum árin. Stíllinn er áreynslulaus og leikandi léttur og einkennist af nánd og hlýju. Á yfirborðinu virkar textinn góðlátlegur en þegar betur er að gáð úir þar og grúir af ísmeygilegum skotum.
39798224,8875,Самостоятельные люди. Исландский колокол,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523399031l/39798224._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523399031l/39798224._SX50_.jpg,1977,,,rus,Художественная литература,false,61536699,1,5,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
10032915,8875,Prjónastofan Sólin,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,isl,Helgafell,false,14928522,1,12,9,4,1,5:0|4:0|3:1|2:3|1:0|total:4,1962,,,2.25,4,1,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
26861247,8875,Dúfnaveislan,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443923206l/26861247._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443923206l/26861247._SX50_.jpg,1966,,,isl,Helgafell,false,46901048,2,11,9,3,1,5:0|4:1|3:1|2:1|1:0|total:3,1966,1,1,3.00,1,1,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
9276795,8875,Dagleið á fjöllum,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1938,,,isl,Heimskringla,false,14158709,2,8,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1937,,,4.50,2,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
7706106,8875,Fugl á garðstaurnum og fleiri smásögur,9979203579,9789979203575,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268504564l/7706106._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268504564l/7706106._SX50_.jpg,1996,,,isl,Vaka-Helgafell,false,10413436,1,5,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1996,,,4.50,2,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
40493685,8875,Eldur í Kaupinhafn / Brand i Köpenhamn,,9789173530804,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528460928l/40493685._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528460928l/40493685._SY75_.jpg,2005,,,--,Atlantis,false,62805070,1,3,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,1946,,,4.00,2,1,['8875'],['Halldór Laxness'],['3.97'],[],[],[],"Romanen ""Eldur í Kaupinhafn"" utgör sista delen av trilogin Íslandsklukkan (1943-46), där handlingen är förlagd till slutet av 1600-talet och början av 1700-talet. Vid den tiden administrerades Island som en koloni inom det danska väldet, och folket var helt i händerna på de danksa köpmännen.<br />""Det var en tid, heter det i skrifterna, då det isländska folket hade blott en enda gemensam ägodel som kunde värderas i pengar. Det var en klocka."" Islänningarna får lämna sin klocka ifrån sig tillsammans med all koppar och brons för an finansiera danske kungens krig."
27848746,8875,Ein Angelausflug ins Gebirge,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,47835998,2,5,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,1,['8875'],['Halldór Laxness'],['3.97'],['1287099'],['Hubert Seelow'],['3.40'],
9276869,8875,Gerska æfintýrið,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1938,,,isl,Heimskringla,false,14158783,2,12,8,3,0,5:0|4:1|3:0|2:2|1:0|total:3,1938,,,2.67,2,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
9638346,8875,Strompleikurinn,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,,,isl,Helgafell,false,14525733,1,7,8,3,0,5:0|4:0|3:2|2:1|1:0|total:3,1961,,,2.67,3,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],"Gamanleikur í þrem þáttum.<br />Frú Ólfert er ekkja utan af landi af góðum ættum. Hún á gjafvaxta dóttur, Ljónu. Þær eru bláfátækar og búa í gömlum herbragga. Þegar Gunna frænka, gamalt hjú frá velmektardögunum, deyr, kemur frú Ólfert líkinu fyrir í strompinum og Kúnstner Hansen er sendur í Tryggingarnar mánaðarlega að sækj bæturnar hennar, eins og á meðan hún lifði. Þær mæðgur leggja allt kapp a að Ljóna sé fín stúlka. Við sögu koma innflytjandi, útflytjandi, saungprófessor og fleiri. Allir reyna að lifa á svikum og svindli."
30747978,8875,La Saga des fiers-à-bras (Fictions),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,51293418,1,6,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,['8875'],['Halldór Laxness'],['3.97'],['5484074'],['Régis Boyer'],['3.76'],
10033568,8875,Piplekaren,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1955,,,swe,Rabén & Sjögren,false,14929181,1,5,7,3,0,5:0|4:0|3:2|2:0|1:1|total:3,1955,,,2.33,3,0,['8875'],['Halldór Laxness'],['3.97'],"['3363281', '86922', '4537369']","['Ingegerd Nyberg-Fries', 'Peter Hallberg', 'Leif Sjöberg']","['3.18', '3.32', '3.93']",
18300165,8875,"Hea preili ja Härrasmaja (Loomingu Raamatukogu, #17/1957)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375908633l/18300165._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375908633l/18300165._SX50_.jpg,1957,,,est,Ajalehtede-Ajakirjade Kirjastus,false,25787091,1,3,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1957,1,1,3.00,2,0,['8875'],['Halldór Laxness'],['3.97'],['3363429'],['Henrik Sepamaa'],['3.94'],
35839074,8875,Napoleon Bonaparte,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501179405l/35839074.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501179405l/35839074._SY75_.jpg,1962,,,est,Ajalehtede-Ajakirjade Kirjastus,false,57347924,1,2,6,2,0,5:0|4:1|3:0|2:1|1:0|total:2,,,,3.00,2,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
23955496,8875,Salka Valka - L'aringa - New Iceland,8802020159,9788802020150,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419005345l/23955496._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419005345l/23955496._SX50_.jpg,1970,1,1,ita,UTET,false,43559372,1,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['8875', '1517607']","['Halldór Laxness', 'Carlo Picchio']","['3.97', '3.71']","['6953207', '13515249']","['Alfhild Motzfeldt', 'Paolo Cricchi']","['4.50', '5.00']","Halldór Kiljan Laxness (1902–1998), premio Nobel per la letteratura 1955, ""for his vivid epic power which has renewed the great narrative art of Iceland"".<br /><br />Introduzione di Carlo Picchio.<br /><br />Contiene: <br /><br /><i>Salka Valka</i> (1931-32), romanzo in due parti, traduzione di Alfhild Motzfeldt, pp. 1-653.<br /><br /><i>L'aringa</i> (tit. orig. <i>Saga úr síldinni</i>), racconto, traduzione di Paolo Cricchi, pp. 657–675.<br /><br /><i>New Iceland</i> (tit. orig. <i>Nýa Ísland</i>), racconto, traduzione di Paolo Cricchi, pp. 677-692.<br /><br />Note: La vita, Le opere, Biografia e critica, Traduzioni, pp. 693–697."
7701682,8875,Halldór Laxness: Úrvalsbók,9979220309,9789979220305,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,isl,Vaka-Helgafell,false,10397654,1,11,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,2007,,,2.50,2,0,"['8875', '3358179']","['Halldór Laxness', 'Halldór Guðmundsson']","['3.97', '3.84']",[],[],[],
52352775,8875,O intamplare la Reykjavik,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584127775l/52352775._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584127775l/52352775._SX50_.jpg,1955,,,rum,Editura de Stat pentru Literatura si Arta,false,77583969,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
16059756,8875,Úsvit nad slatinami,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349128964l/16059756._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349128964l/16059756._SY75_.jpg,1949,,,cze,"Československý spisovatel, závod Evropský literární klub",false,23636298,1,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['8875', '6545315']","['Halldór Laxness', 'Oldřich Liška']","['3.97', '4.24']",[],[],[],"<i>Toto vydání obsahuje třetí a čtvrtý díl série. První dva díly vyšly pod názvem <a href=""https://www.goodreads.com/book/show/10631960-svobodn-lid"" rel=""nofollow"">Svobodný lid</a>.</i><br /><br />Islandský sedlák Bjarut přichází o majetek a hledá si práci v městě, aby si vydělal na koupi ovcí. Na statek posílá známého učitele a ten se zamiluje do Bjarutovy dcery. Když se starý vrátí, zjistí potupu svého rodu a vyžene těhotnou Astu z domu. Za světové války Bjarut zbohatne, ale po ní se vytváří družstva, jež podporují velké sedláky na úkor malých. Bjarut musí opět odejít do města a setkává se se stávkujícími dělníky, seznamujícími ho se socialismem. Bjarut si uvědomuje, že jeho životní boj byl nesprávný a beznadějný, a podvědomě cítí, že mají dělníci pravdu. Proto posílá do jejich řad syna, aby bojoval po jejich boku za lepší svět."
18517770,8875,NOBEL PRIZE LIBRARY LAXNESS 1955,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379534528l/18517770._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379534528l/18517770._SX50_.jpg,1971,,,eng,CRM,false,26216148,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1971,1,1,4.00,1,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],SALKA VALKA
39981160,8875,"Landkostir - Úrval greina um sambúð lands og þjóðar, 1927 - 1984",,9789979224693,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524878573l/39981160._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524878573l/39981160._SY75_.jpg,2018,,,isl,Vaka-Helgafell,false,61899628,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],"Allan sinn höfundarferil var Halldór Laxness ötull samfélagsrýnir og skrifaði beittar ritgerðir og blaðagreinar samhliða skáldskapnum.<br /><br />Það ríkti aldrei lognmolla í skrifum hans og hann var óhræddur við að tyfta samlanda sína og taka sér stöðu barnsins sem bendir á klæðleysi keisarans. Mörgum mislíkaði hreinskiptni skáldsins og óbilgirni gagnvart heimsku og heimóttarskap, en öðrum urðu þessar gagnrýnu greinar ómetanlegur innblástur.<br /><br />Hér hefur verið safnað saman greinum sem Halldór skrifaði á löngu árabili um sambúð lands og þjóðar – umhverfið sem við hrærumst í og umgengni okkar við það. Sumar greinanna bera augljós merki þess að vera innlegg í deilumál síns tíma, aðrar hafa víðari skírskotun, en allar eiga þær erindi við samtímann, ýmist sem merkilegar heimildir um málefni sem brunnu á fólki á liðinni öld eða sem sígild sannindi og áríðandi boðskapur sem ekki fyrnist.<br /><br />Halldór Þorgeirsson valdi greinarnar."
28007384,8875,Romanzi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448793364l/28007384._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448793364l/28007384._SX50_.jpg,1968,,,ita,Fratelli Fabbri Editori,false,48014862,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['8875', '6469196']","['Halldór Laxness', 'Steingrímur Thorsteinsson']","['3.97', '3.35']",['609850'],['Itala Vivan'],['4.02'],"Halldór Laxness - Premio Nobel per la Letteratura 1955<br /><br />""La vita e l'opera di Halldór Laxness"" di Steingrimur J.Thorsteinsson<br /><br />""Base atomica in Islanda"" (Atómstödin)<br />“Non vogliamo vendere l’Islanda!” Reykjavík, fine anni ’40, il paese è appena uscito dalla guerra ottenendo finalmente l’indipendenza, ma gli USA, con un’allettante offerta, ne chiedono un pezzo per una base NATO. Il popolo grida, il governo complotta, gli americani premono, quando in città arriva la giovane Ugla, una Candide contadina, discendente diretta delle eroine delle saghe che ancora popolano le sue lontane valli del nord, armata del fascino e della freschezza del “prodotto naturale”, ma anche di allegria e sano buon senso, e decisa a trovare il suo posto indipendente nella vita. È lei che racconta le sue avventure quando entra come governante in casa del deputato Árland, con un harmonium come unico bagaglio: la sua educazione sentimentale in una luccicante società da operetta, tra cene segrete e sedute spiritiche, faccendieri arricchiti, figli di papà allo sbando, politici che giurano oggi quello che rinnegheranno domani, ma anche nel mondo sotterraneo delle cellule comuniste e di un organista filosofo che predica la vera rivoluzione, l’anarchia dell’arte e la libertà del pensiero. Scritto nel 1947 anticipando la realtà, censurato dall’Europa della guerra fredda, La base atomica rimane un romanzo di sorprendente attualità che, come sempre in Laxness, non si lascia etichettare. Una brillante denuncia politica e sociale che affronta l’emancipazione della donna, della cultura e di un’Islanda proiettata nel futuro con le sue forti radici nel passato. Un capolavoro di poesia e umorismo firmato da chi ha visto ogni sogno venduto, ma ama troppo l’umanità per disperare, per non trovare almeno un mazzo di fiori da cui ripartire.<br /><br />""Cronache di Brekkukot"" (Brekkukotsannáll)<br />I pesci possono cantare? Si può restare fedeli alle radici quando la vocazione artistica spinge a varcare i propri confini? Alle soglie del xx secolo l’Islanda si affaccia alla modernità di un mondo globalizzato: Reykjavík si appresta a diventare una capitale dominata dai mercanti, ma ai suoi margini, nel borgo di Brekkukot, l’ipocrisia e l’arroganza della borghesia emergente restano fuori dalla casupola di torba del vecchio Björn, un pescatore stagionale che resiste alla logica mercantile con illuminata testardaggine. Fedele alla ruvida, ma generosa etica tradizionale, Björn offre ospitalità a un campionario di personaggi stravaganti nel suo sottotetto: qui vedrà la luce anche il piccolo Álfgrímur, abbandonato dalla madre e destinato a seguire sul mare il “nonno adottivo”. Ma è cantando ai funerali nel cimitero sotto casa, che il giovane deciderà di dedicarsi alla musica, alla ricerca “di un’unica nota pura”, un ideale unisono fra talento artistico e limpidezza di cuore. Avviato agli studi, Álfgrímur si troverà diviso tra l’idillico microcosmo della sua infanzia e il richiamo di un mondo complesso, ambiguo e attraente, incarnato dalla enigmatica figura di Garðar Hólm, il cantante lirico celebre in tutto il mondo che in patria nessuno ha mai sentito cantare: icona nazionale dai tratti sfuggenti, cela un mistero che solo specchiandosi nella coscienza limpida di Álfgrímur potrà essere sciolto. Laxness guarda con ironia e nostalgia al mondo della sua infanzia, consegnandoci il romanzo di formazione di un’artista e di un’intera nazione, sospesa fra tradizione e innovazione [pubblicato in Italia con nuova traduzione e titolo ""Il concerto dei pesci""]"
7698102,8875,Laxness um land og þjóð,9979215356,9789979215356,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,,,isl,Vaka-Helgafell,false,10384130,1,4,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,2001,,,4.00,1,1,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
43680746,8875,Jóhannes Sveinsson Kjarval / inngangsorð eftir Halldór Kiljan Laxness,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1950,,,isl,,false,67958399,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['589682', '8875']","['Jóhannes Sveinsson Kjarval', 'Halldór Laxness']","['3.33', '3.97']",[],[],[],
23717030,8875,Ung var jag fordom,9118013325,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418070587l/23717030._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418070587l/23717030._SX50_.jpg,1980,,,ssw,Norstedts,false,43326880,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1978,,,4.00,1,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],
28237792,8875,Upphaf mannúðarstefnu,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450437369l/28237792._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450437369l/28237792._SX50_.jpg,1965,,,isl,Helgafell,false,48270249,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],"Upphaf mannúðarstefnu. Ritgerðir eftir Halldór Laxness. Ritgerðirnar eru: Upphaf mannúðarstefnu ; Bastofuhjal í Jerúsalem ; Slammbyggja ; Persónulegar minnisgreinar um skáldsögur og leikrit ; Ísland, Norðurlönd og Evrópa ; Skáld og almenníngur á Íslandi ; Íslenskar bækur og Sívaliturn ; Danska á Íslandi, íslenska í Danmörku ; Egill Skallagrímsson og sjónvarpið ; Fornsögur og rannsókn þeirra ; Maðurinn kaffærði ; Morgunhugleiðingar um Bach ; Kristinn E. Andrésson sextugur ; Íslenskan á sextugsafmæli Jóns Helgasonar ; Ragnar Jónsson sextugur ; Viðstaða í myndaskemmu ; Skáld tveggja svana ; Nína Tryggvadóttir ; List Svavars Guðnasonar ; Ræða á listahátíð ; Gitanjali á Íslandi ; Einn af jógínum verksins ; Mannleg samábyrgð ; Endurminníngar frá Svíþjóð ; Dr. Jakob Benediktsson fimtugur ; Hans Kirk ; Kveðjuræða í Palaxxo Vecchio ; Tildrög Paradísarheimtar ; Vopnabúrið góða ; Davíð Stefánsson ; Hetjulandslag. - Ritgerðir. - Reykjavík : Helgafell, 1965. 258 bls. cm"
28237811,8875,Reisubókarkorn,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450437572l/28237811._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450437572l/28237811._SX50_.jpg,1950,,,isl,Helgafell,false,48270275,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],"Efni: Reisubókarkorn ; Þú skalt ekki stela ; Ísland og samsærið gegn heimsfriðnum ; Samníngurinn táknar uppgjöf sjálfstæðis Íslands ; We are not impressed ; Er komið að kveðjustund? ; Baráttan sem nú er hafin ; Eftirmæli við Grettis sögu ; Afmæli frú Hlínar ; Hátíðisstund í önnum ævidagsins ; Smágreinar um ýmis efni ; Endurminníng um leiklist ; Eftir gestaboð ; Nokkur orð um Teodoras Bieliackinas ; Brauð handa börnum ; Einíngin, auður verkamannsins ; Afmæliskveðja til Brynjólfs Bjarnasonar ; Tilsvar um frelsi ; Mr. Överland, boðberi stríðs og haturs ; Einkennilegir steinar ; Jean Christophe á Íslandi ; Íslensk vísnagerð"
9638332,8875,Kaþólsk viðhorf,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1925,,,isl,Bókaverslun Ársæls Árnasonar,false,14525719,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1925,,,4.00,1,0,['8875'],['Halldór Laxness'],['3.97'],[],[],[],Andmælaritgerð gegn Bréfi til Láru eftir Þórberg Þórðarson.
