id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
21245741,12132278,Ethics and Modern Thought,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,40572870,20,42,28,10,4,5:0|4:1|3:6|2:3|1:0|total:10,,,,2.80,9,3,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />"
43753679,12132278,Die Methode Der Aristotelischen Forschung,1296159124,9781296159122,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,2,18,,Scholar's Choice,false,68086142,7,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />"
34795986,12132278,Problemes Capitaux de La Philosophie de La Religion Au Temps Present,2012797903,9782012797901,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524601944l/34795986._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524601944l/34795986._SX50_.jpg,2013,3,24,,Hachette Livre - Bnf,false,55993983,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],
24759154,12132278,Gesammelte Werke Rudolf Christoph Euckens,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44389520,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,4,11,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],
44391264,12132278,Geschichte Der Philosophischen Terminologie,0341271322,9780341271321,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,9,,Wentworth Press,false,68942481,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
25290954,12132278,"The Fundamental Concepts of Modern Philosophic Thought, Critically and Historically Considered",1113174889,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,45017755,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2009,7,18,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],
31973075,12132278,Die Trager Der Deutschen Idealismus,1361879025,9781361879023,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482828375l/31973075._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482828375l/31973075._SX50_.jpg,2016,8,25,,Wentworth Press,false,52628390,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
24968634,12132278,The Fundamental Concepts of Modern Philosophical Thought: Critically and Historically Considered,9781113174,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1880,,,eng,,true,56434086,21,18,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],
30767039,12132278,Die Philosophie Des Thomas Von Aquino Und Die Kultur Der Neuzeit (Classic Reprint),1332560644,9781332560646,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525379185l/30767039._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525379185l/30767039._SX50_.jpg,2018,4,21,,Forgotten Books,false,51323571,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Die Philosophie des Thomas von Aquino und die Kultur der Neuzeit<br /><br />Die erste Auflage meines Buchleins uber Thomas und die moderne Kultur war ein Abdruck eines l�ngeren Aufsatzes in der Zeitschrift f�r Philosophie 'und philosophische Kritik dem wiederum Artikel in der Allgemeinen Zeitung zugrunde lagen. Da das Problem sich durch die Jahrzehnte erhalten hat, ja durch neuere Vorg�nge auf kirchlichem Gebiet an Bedeutung eher noch gewachsen ist, da zugleich einer immer noch bestehenden Nach frage nach dem B�chlein nicht mehr gen�gt werden konnte, so schien eine Neubearbeitung angemessen. Was diese sachlich an Neuem bringt, dar�ber berichtet das Nachwort; die damalige Darstellung fand ich jetzt recht mangelhaft und habe sie sowohl durch kr�ftige K�rzung als durch gr��ere Klarheit und Einfach heit zu verbessern gesucht. So sei die Schrift, die fruher viel Beachtung gefunden, ja Bewegung hervorgerufen hat, auch in der neuen Form einem freundlichen Interesse empfohlen.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
40332071,12132278,Das Lebensproblem in China Und in Europa (Classic Reprint),0366151002,9780366151004,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528640420l/40332071._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528640420l/40332071._SX50_.jpg,2018,4,26,,Forgotten Books,false,62613687,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Das Lebensproblem in China und in Europa<br /><br />Die Schrift wendet sich an erster Stelle an die chine sische Intelligenz, welche ietzt in gro�er Bewegung steht, aber ich hoffe, da� sie auch in Deutschland Leser findet, Leser. Welche die unerme� liche Bedeutung einer engeren Verbindung von Osten und Westen vollauf w�rdigen und dabei auf eine kr�ftige Mitarbeit des deut schen Geistes hoffen.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
37896678,12132278,Geschichte Und Kritik Der Grundbegriffe Der Gegenwart (Classic Reprint),0428253997,9780428253998,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545797589l/37896678._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545797589l/37896678._SX50_.jpg,2018,12,21,,Forgotten Books,false,59602872,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Geschichte und Kritik der Grundbegriffe der Gegenwart<br /><br />Die Begriffe, mit denen wir denken und arbeiten, gehen hervor aus einer bestimmten Stellung zu den Dingen und Auf eaben, sie zeigen, welche Probleme uns beschaftigen, und wie wir diese Probleme behandeln; eine Betrachtung der Begriffe eines Mannes, einer Richtung, einer Zeit muss uns daher aufklaren konnen uber Strebungen und Leistungen, eine Kritik der Begrifi'e muss zu einer Kritik des Gesammtinhaltes des bewussten geistigen Lebens werden.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
28182684,12132278,THE MEANING AND VALUE OF LIFE **&** LIFE'S BASIS AND LIFE'S IDEAL (Timeless Wisdom Collection),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,48203450,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],['14761518'],['W. R. BOYCE GIBSON'],['0.0'],
28235763,12132278,CAN WE STILL BE CHRISTIANS? & BACK TO RELIGION (Timeless Wisdom Collection),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,48267198,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],['2973625'],['Lucy Judge Gibson'],['2.50'],
49593065,12132278,The fundamental concepts of modern philosophic thought critically and historically considered,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72172741,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],
32976796,12132278,Zur W�rdigung Comte's Und Des Positivismus (Classic Reprint),1334226288,9781334226281,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479247613l/32976796._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479247613l/32976796._SX50_.jpg,2018,10,18,,Forgotten Books,false,53613768,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,1,1,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Zur W�rdigung Comte's und des Positivismus<br /><br />Gesetzen befriedigt einmal das Verlangen unseres Geistes nach einer leicht �bersehbaren Ordnung der Thatsachen, und sie giebt uns weiter Macht �ber die Dinge. Denn die Einsicht in die Verkettungerr der Dinge l�sst uns das Kommende vorausfsehen, die Voraussicht aber ist ein Hebel der Macht. In solchem Sinne hat das Gesetz die Arbeit der modernen Naturwissenschaft geleitet und eben in der Ausschliessrurg, aller Willk�r dem Menschen die technische Herrschaft �ber die Natur gegeben. So soll es nun auch das Leben der Gesellschaft auf eine h�here Stufe f�hren, indem es sowohl den Zusammenhang der Einzelnen mit ihrer Umgebung als die Verkn�pfung der Gegenwart mit der Vergangenheit und Zukunft zur vollen Anerkennung bringt.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
39121436,12132278,"de Aristotelis Dicendi Ratione, Vol. 1: Observationes de Particularum Usu; Dissertatio Inauguralis Quam Auctoritate Atque Consensu Amplissimi Philosophorum Ordinis Academiae Georgiae Augustae Ad Summos in Philosophia-Honores Capessendos (Classic Reprint)",026702049X,9780267020492,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550834617l/39121436._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550834617l/39121436._SX50_.jpg,2019,1,8,,Forgotten Books,false,60723659,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from De Aristotelis Dicendi Ratione, Vol. 1: Observationes De Particularum Usu; Dissertatio Inauguralis Quam Auctoritate Atque Consensu Amplissimi Philosophorum Ordinis Academiae Georgiae Augustae Ad Summos in Philosophia-Honores Capessendos<br /><br />Omnibus qui in literis tractandis aliquid proficere velint, ita videtur res instituenda esse, ut eum primum singulas res accurate pertractaverint, hoc quasi fundamento constitt eas leges atque rationes quae in universum valeant eognoseere stu deant._ Id quod maxime de iis valet qui de sermone atque dicendi ratione scriptoria cujusdam agere velint, neque enim exignum periculum est, ne singulis rebus neglectis vana atque inania cbntendant. Itaque cum de Aristotelis dicendi usu agere mihi proposuerim, ante omnia de singulia particulis quomodo adhibeantur videtur dicendum esse. Talem autem inquisitionem apud Aristotelem praecipue maximi momenti esse ab omnibus conceditur, ut et ipsius verba melius intelliga mus atque textum nobis traditum emendemus et totum dicendi usum qualis fuerit illo tempore cognoscamus. Praeterea ubicun que dubitatur, utrum singuli libri ab Aristotele ipso profeoti sint necne, ad rem dijudicandam magnae utilitati est Videre, num eorum librorum dicendi ratio ad illum quadret; quod autem ad ea scripta attinet, quae Aristoteli supposita esse constat, ex ta libus rebus effici potest, pr0piusne accedant ad pluilosophi et dicendi rationem et tempus an longius distent. Addo ex dicendi ratione accuratius tractanda baud raro apparere et tota ipsius Aristotelis scripta inter se et singulos libros ejusdem scripti miro modo dissentire; quae res multum prodesse potest ad judi oium, quo ordine A'ristoteles libros scripserit, constituendum, In omnibus vero talibus rebus summa cautione opus esse elucet, ita ut nihil profici posse putemus, nisi hoc tenemus quod prae cipitur in Plnysiognomicis 806. H. 337 - 807. A. 3: film; d� vo' Evi y�v arrowsziew roiv onyciow e�'n: seg� lift-ar d�. Vr�siw (umqua voi5vra a' �v�g �a'ﬂy, ydllor iidn xaro� r� eix�g air n.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
29787075,12132278,Personalism and the Problems of Philosophy; An Appreciation of the Work of Borden Parker Bowne,1341141551,9781341141553,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,9,1,,Palala Press,false,50156296,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['12132278', '288646']","['Rudolf Christoph Eucken', 'Ralph Tyler Flewelling']","['2.69', '3.00']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
43775489,12132278,Einf�hrung in Eine Philosophie Des Geisteslebens,1298289262,9781298289261,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,2,19,,Scholar's Choice,false,68107472,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />"
53098754,12132278,Der Sozialismus und seine Lebensgestaltung,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71688914,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],
52763048,12132278,Filosofische geschriften,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,nl,Heideland,false,78803411,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['12132278', '67070', '17854']","['Rudolf Christoph Eucken', 'Henri Bergson', 'Bertrand Russell']","['2.69', '3.96', '4.02']",[],[],[],
45508778,12132278,Die Einheit des Geisteslebens in Bewusstsein und That der Menschheit...,1011166615,9781011166619,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558163711l/45508778._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558163711l/45508778._SX50_.jpg,2019,3,24,,Wentworth Press,false,70282461,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
52407759,12132278,Hayatin Anlami,9758408216,9789758408214,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,tur,,false,71425759,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Yasam bir butun olarak goz onune alindigi zaman ne anlama gelmektedir? Gerceklestirme arayisinda oldugumuz amaclar nelerdir? Hangi mutluluk olasiligi bizi ayakta tutar? Bu sorulari sormak, yasam sorununu kendimize sormak anlamina gelmektedir. Bu tur sorular bizi direncsiz israra sevk eder. Onlar birbirinden ayri bir sekilde bulunan bir cagin cigliklaridir. Daha onceki yuzyillarin calismalari olculmez derecede faydali bilgilerin ortaya cikmasini saglamistir. Onlar yeni bir kulturun ortaya cikmasini ve evrene yeni bir gozle bakilmasini saglar. Ancak onun muzaffer ilerlemesi henuz icsel yasantimizda anlik bir ilerleme saglayamamistir; onun goz kamastirici zaferleri insanoglunun tin ve maddesi icin kazanim elde etmemistir. Araliksiz enerji ile o bizi gitgide daha fazla olarak dunyaya yoneltmistir. Onun zorluklariyla basa cikma istegi bizim cevremizle belirlemektedir. Eger bizim guclerimiz butun olarak dissal seyler uzerine yogunlasmissa ve icsel yasantimizda gitgide azalan bir ilgi varsa, ruh kacinilmaz bir sekilde aci cekecektir. Basari ile yuceltilmis olarak biz henuz kendimizi bos ve yoksul hissederiz. Bizler kisisel olmayan bir uygarligin arac ve gereclerinden ibaretizdir. Bu uygarlik bizi kullanmakta ve sonra bir kenara atmaktadir. Bugunun uluslari ve bireyleri acimasiz bir sekilde ezilmektedir. Yasamin ya da olumun merhametsiz ucurumuna yuvarlanmaktadir, insanoglunun deger verdigi her seyi onemsiz kilmaktadir."
26951409,12132278,The Fundamental Concepts of Modern Philosophic Thought: Critically and Historically Considered (Classic Reprint),1330619196,9781330619193,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527369900l/26951409._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527369900l/26951409._SX50_.jpg,2018,7,29,,Forgotten Books,false,47001826,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,9,27,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from The Fundamental Concepts of Modern Philosophic Thought: Critically and Historically Considered<br /><br />In every instance the question is always curious and often instructive, What was the popular and general meaning Of the term before it crystallized into its special and fixed meaning? Or, if it were originally a term of the schools, by what steps of transition did it proceed from one meaning to another, till finally it took on a signification which was the opposite of that which it originally bore, or till two correlated terms completely interchanged their significations? The remark of Cole ridge is often repeated, that there are cases in which more knowledge of more value may be conveyed by the history of a word than by the history of a campaign. This is emphatically true, and more; for, in cases not a few, the history of a word is the history of an actual campaign of patient research or active controversy.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
