id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10297191,1709,Eugénie Grandet,8854120413,9788854120419,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SY75_.jpg,2010,,,ita,Newton Compton,false,1399014,795,30853,64344,16953,699,5:4389|4:6507|3:4567|2:1180|1:310|total:16953,1833,,,3.80,7,0,"['228089', '3136746']","['Honoré de Balzac', 'Riccardo Reim']","['3.80', '3.84']",['1709'],['Grazia Deledda'],['3.64'],"Delicata storia di un amore liliale schiacciato e beffato dall’avarizia e dal cinismo e al tempo stesso spietata analisi della borghesia di provincia, avida e speculatrice, che tutto subordina alla smania di ricchezza e di dominio, <i>Eugénie Grandet</i> viene pubblicato nel 1833, subito accolto da una critica entusiasta che lo saluta come un capolavoro. Primo grande libro di Balzac, questo romanzo (che qui si ripropone nell’esemplare traduzione di Grazia Deledda, oggi quasi introvabile) allinea alcuni tra i più riusciti “ritratti” del grande scrittore: l’ingenua e soave Eugénie, il vecchio Grandet sordido e tirannico, il bel cugino Charles, arrampicatore sociale senza scrupoli – figure di raro vigore, tra le più potenti, in assoluto, dell’intera letteratura francese.<br /><br /><i>«Gli ultimi lampi di vita parevano concentrati negli occhi, ed appena poteva aprirli era un rapido volgerli angosciosi verso la stanza che chiudeva i suoi tesori, mentre con voce tremante d’un panico interno, ripeteva alla figliuola: «Vi sono? Vi sono?». «Sì, babbo».»</i>"
31362006,1709,Banditi sardi: Tra storia e letteratura,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,52045767,2,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['1343264', '1709', '4470721', '15405430', '3335118', '2474786', '17162491', '13994398', '7215558', '17119417']","['Enrico Costa', 'Grazia Deledda', 'Giulio Bechi', 'Stanis Manca', 'Ottone Bacaredda', 'Francesco De Rosa', 'Andrea Pirodda', 'Giuseppe Bargilli', 'Sebastiano Satta', 'Gustavo Chiesi']","['3.86', '3.64', '3.38', '4.50', '4.00', '3.44', '4.00', '3.33', '4.67', '4.00']",[],[],[],"I banditi rappresentano gli ultimi ribelli di un popolo storicamente guerriero che non riconosce le leggi imposte da uno Stato straniero che ha colonizzato i suoi territori. Braccati dai carabinieri e dall'esercito, i banditi sono visti, spesso idealizzati, come gli unici che osano ribellarsi alle ingiustizie. <br /><br />Il bandito sardo che la storia e le cronache consegnano alla letteratura non è un fuorilegge dedito al furto e all'assassinio per indole o natura (cioè per razza per utilizzare la definizione positivistica), ma un uomo d’onore che, in base a leggi consuetudinarie non scritte, deve fare le sue vendette; un uomo che, non riconoscendo la giustizia dello Stato e dell’autorità, si ribella per affidarsi al giudizio di quella popolare e di quella divina.<br /><br />La magia e la superstizione fanno parte integrante della vita di tanti banditi, costretti a chiedere l’aiuto delle forze sovrannaturali, in modo da essere protetti dal piombo dei carabinieri e dei traditori.<br /><br />Come testimoniato da Antonio Gramsci, banditi quali Giovanni Tolu, Cicciu Derosas, Salis Corbeddu, Agostino Alvau, piacevano di più alla gente che li ""sentiva"" «più Sardi anche della grande Eleonora d’Arborea»: la situazione esistenziale di uomini in fuga e in lotta contro il sistema, la capacità di travestirsi e di muoversi magistralmente nel territorio grazie al loro istinto, le gesta avventurose irrimediabilmente colorate da elementi romantici, la proverbiale ospitalità e gli amori impossibili, la forza suggestiva e primitiva; tutti elementi che, tra storia e letteratura, trasformarono i banditi in figure popolarissime.<br /><br />Questa raccolta contiene alcuni dei racconti e dei brani più celebri e suggestivi sui banditi sardi, scritti nell'Ottocento da alcuni dei più importanti autori isolani e ""continentali"": Enrico Costa (Breve storia dei banditi sardi; L’attentato; Giovanni Tolu e gli esorcismi; Cambilargiu, Spano, Fresu; Il bandito Alvau; Il muto di Gallura: la vendetta), Sebastiano Satta e Gustavo Chiesi (Tre banditi: Derosas, Angius e Delogu intervistati da due pubblicisti), Stanis Manca (Storie di banditi e grassatori), Francesco De Rosa (I banditi galluresi; Inimicizie e paci), Ottone Bacaredda (Silvone), Andrea Pirodda (In montagna), Grazia Deledda (Malocchio; Pietro Benu e la via del male; Sa bardana), Giuseppe Bargilli (Ospitalità), Giulio Bechi (Il bandito Corbeddu e il rapimento dei francesi; In campagna; I banditi Saggia e Mulas)."
37026117,1709,Le Tentazioni (Classic Reprint),0265352045,9780265352045,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548496609l/37026117._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548496609l/37026117._SX50_.jpg,2018,11,4,,Forgotten Books,false,58872086,4,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Excerpt from Le Tentazioni<br /><br />Il piccolo gregge (cosi donna Martina lo chiamava nel suo rude linguaggio), consisteva in quattro ragazzetti indemoniati, Martino e Peppino, Grazietta e Chichita (i), i due primi, dagli otto ai dieci anni, ultimi figli di donna Martina, e le bambine degni rampolli del pic colo e cascante Giovanni Faira. Grazietta con tava quattro anni, e Chichita due e mezzo.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
50911744,1709,COSIMA: NARRATIVA ITALIANA 118,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73273699,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
21425915,1709,L'ospite,1477670106,9781477670101,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490342708l/21425915._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490342708l/21425915._SX50_.jpg,2012,6,15,ita,Createspace Independent Publishing Platform,false,40736371,4,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1897,,,4.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
13809642,1709,Novelle: volume quinto,8885098541,9788885098541,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337284634l/13809642._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337284634l/13809642._SX50_.jpg,1996,,,ita,Ilisso Edizioni,false,19444083,1,6,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1996,,,4.00,1,0,"['1709', '5710408']","['Grazia Deledda', 'Giovanna Cerina']","['3.64', '4.21']",[],[],[],"Oltre all'approfondita prefazione, il volume comprende tre raccolte di novelle: La casa del poeta (1930), Il dono di Natale (1930), La vigna sul mare (1932), pubblicate negli anni di maggior successo della Deledda, dopo il conferimento del Nobel per la Letteratura. Vi si riflette un vagabondare della memoria in spazi e in tempi diversi. Le tre raccolte presentano un mosaico di forme narrative e luoghi già noti ma di continuo variati nelle atmosfere: paesaggi della Romagna, il quartiere Italia della &amp;laqno;Roma nostra» e i luoghi di Barbagia."
42958104,1709,قوى خفية,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543238929l/42958104._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543238929l/42958104._SX50_.jpg,2015,,,,دار بدائل للنشر والتوزيع,false,66770124,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['1709'],['Grazia Deledda'],['3.64'],['15222609'],['شريف رضوان'],['3.53'],كانت المجموعة القصصة (قوى خفية) للكاتبة جراتسيا ديليدا، إحدى كتاباتها الحاصلة على جائزة نوبل، إذ تناولت خلالها هموم الإنسان البسيط بلغةٍ جميلة يسيرة، ففي هذه المجموعة سيعيش القارئ مشاعر الحب والغيرة والخوف والشر والحرية، وسيعيش حكايات سردينيا وأساطيرها بين سطور مجموعةٍ قصصية جريئة ومميزة، تبحث فيها الكاتبة مع أبطالها عن الخلاص. وعلى الرغم من قلة رواياتها المترجمة إلى العربية، إلا أن للأديبة رواياتٍ أخرى شهيرة كروايات (زهرة سردينيا)، و(أنيم أونست)، و(ماريانا)، و(الطفل المختبئ)، و(أرواح شريرة)، و(أموت أو أحبك)، و(رماد)، و(إله الأحياء)، أما أشهر المجموعات القصصية لها فهي مجموعة (البحر الأزرق)، التي نشرتها في عام 1890 ولاقت نجاحًا جماهيريًّا كبيرًا. هذا بالإضافة إلى روايات (أبيض غامض)، و(الحب والحقد)، و(عجوز الجبل)، وقد نُشِرت الأخيرة عام 1900، وكانت بمنزلة المفتاح السحري لما بعدها من الأعمال، وقد أصاغ مقدمتها الكاتب الإيطالي روجير بونجي. وكانت هذه الروايات كلها بعض الأعمال التي من الممكن التعرف فيها
41300346,1709,Vite da cani,8867089331,9788867089338,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534792628l/41300346._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534792628l/41300346._SY75_.jpg,2018,5,,ita,Lindau,false,64509330,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['410680', '18791', '10889', '6076026', '7702', '8993', '16', '1709', '38714', '1240', '2892565', '6989', '627387']","['Ivan Turgenev', 'Guy de Maupassant', 'Bret Harte', 'Saki', 'Luigi Pirandello', 'O. Henry', 'Edith Wharton', 'Grazia Deledda', 'Horacio Quiroga', 'Jack London', 'Cecil Aldin', 'Rudyard Kipling', 'Giovanni Arpino']","['3.92', '3.86', '3.70', '3.94', '3.96', '4.08', '3.78', '3.64', '4.01', '3.96', '4.25', '3.93', '3.31']",[],[],[],"Da Turgenev a Pirandello, da Maupassant a Jack London, da Edith Wharton a Kipling, molti grandi scrittori hanno celebrato l'animale domestico che da più tempo vive insieme all'uomo. Intelligenti, curiosi, coraggiosi, fedeli, romantici, ma anche permalosi e pasticcioni, i cani sono protagonisti (o comprimari) di pagine memorabili sia per gli appassionati di letteratura sia per i cinofili. I racconti di questa antologia appartengono ai generi più diversi: il comico, il fantastico, il surreale, il gotico, il sentimentale, il fiabesco, l'horror... E provocano in chi legge una gamma di emozioni sorprendentemente vasta. Ma una cosa è certa: i cani di cui parlano non deludono mai e, alla fine, hanno sempre la meglio su ogni avversità."
37556089,1709,La Madonna del topo e altri racconti: Nota di lettura di Ignazio Sanna,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,59164545,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
31868087,1709,Os Três Irmãos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505514185l/31868087._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505514185l/31868087._SX50_.jpg,,,,por,Fomento de Publicações,false,52538758,1,1,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,['1709'],['Grazia Deledda'],['3.64'],['17162715'],['Graça Rodriguez'],['3.00'],Pequena antologia de obras primas.
9776832,1709,I giuochi della vita,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372506052l/9776832._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372506052l/9776832._SX50_.jpg,2011,,,,Scrivere,true,14666538,7,14,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1905,,,3.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Raccolta di novelle: Per riflesso, Freddo, Per la sua creatura, Pasqua, La morte scherza..., I giuochi della vita, Padre Topes, Il vecchio servo, Il fermaglio, Lo studente e lo scoparo, Colpi di scure, Mentre soffia il levante."
52713299,1709,Il segreto dell'uomo solitario - Il paese del vento,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72462890,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
48851290,1709,Il Ritorno del Figlio La Bambina Rubata,1693481065,9781693481062,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,16,,Independently Published,false,74240543,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, favoloso, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali, soldi, possesso... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
28809986,1709,Classici di Natale,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,49024652,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['15123', '1709', '7702']","['Carlo Collodi', 'Grazia Deledda', 'Luigi Pirandello']","['3.86', '3.64', '3.96']",[],[],[],"Questa raccolta contiene una selezione di racconti a tema natalizio opera di 3 fra i maggiori scrittori italiani a cavallo fra l’Ottocento ed il Novecento. I racconti pubblicati qui sono: Carlo Collodi, La festa di Natale; Grazia Deledda, Il dono di Natale, Comincia a nevicare e Il Natale del consigliere; Luigi Pirandello, Natale sul reno e Il dono di Natale"
50258501,1709,Canne al vento. Con espansione online (annotato) (I Grandi Classici Multimediali Vol. 19),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75174640,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
8733218,1709,Two Men and a Woman - A Story of Italian Prison Life,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,13606264,1,3,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,2010,2,21,3.00,1,1,"['1709', '379374']","['Grazia Deledda', 'Brad K. Berner']","['3.64', '3.83']",[],[],[],
26206693,1709,Il Natale del Consigliere,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46185451,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2015,6,3,3.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
36967095,1709,Den åbne dør,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512574438l/36967095._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512574438l/36967095._SY75_.jpg,1976,,,dan,Carit Andersen,false,58765124,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['1709', '1742829', '6589483']","['Grazia Deledda', 'Maria Giacobbe', 'Ellinor Carit Andersen']","['3.64', '3.81', '2.00']",['1984926'],['Uffe Harder'],['3.46'],
48851286,1709,Il Segreto Dell'uomo Solitario,169339653X,9781693396533,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,15,,Independently Published,false,74240540,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, favoloso, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali, soldi, possesso... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
34867175,1709,Deledda 5 capolavori: Canne al vento; Cenere; Marianna Sirca; Dopo il divorzio; Cosima (Classici della letteratura e narrativa contemporanea),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56113405,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
38960046,1709,L'Incendio Nell'oliveto: Romanzo (Classic Reprint),0282813500,9780282813505,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546389640l/38960046._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546389640l/38960046._SX50_.jpg,2018,12,29,,Forgotten Books,false,60539200,3,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Excerpt from L'Incendio nell'Oliveto: Romanzo<br /><br />Del resto egli non dava molestia: pas sava le giornate fuori, girando di qua e di l� per le case dei parenti, e rientrava solo alla notte contentandosi di mangiare in cucina quello che gli lasciavano; poi andava a letto al buio in una stanza sotto il tetto.<br /><br />Di giorno non lo si vedeva mai. La vecchia madre credette quindi di conti nuare a sognare nel vederlo in quel mo mento entrare dalla porta del cortile guar dandosi attorno timido e diffidente, e dirigersi rapido a lei. Al solito aveva le mani in tasca e il collo della giacca ti rato su per il freddo; ma il viso esprimeva un'insolita animazione.<br /><br />Attravers� la stanza camminando senza far rumore, come avesse le scarpe rotte; si ferm� pesante e tremulo e volse le spalle al camino.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
38579832,1709,Nostalgia & The Woman and the Priest,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60183106,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],['17712791'],['Elen Hester Colvill'],['0.0'],
44235688,1709,Quattro Racconti,1796813893,9781796813890,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,14,,Independently Published,false,68765763,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Era agli ultimi di febbraio: una sera tiepida e dolce.La signora e le figliuole del professor Rotta-Torelli, riunite intorno alla tavola ancora apparecchiata, nella saletta tranquilla la cui porta a vetri dava su un giardino incolto, discorrevano col giovane professore Antonio Azar."
19145730,1709,"I migliori romanzi e racconti, Vol. III: L'edera; L'incendio nell'oliveto; Il Dio dei viventi; Colombi e sparvieri",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,27181379,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,1,28,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],Altri romanzi tra i migliori che portarono la scrittrice sarda a conquistare il Premio Nobel per la Letteratura nel 1926 e ne confermarono il successo a livello internazionale.
49085272,1709,Leggende sarde,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74518084,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
48851040,1709,Il Nonno: I Piccoli Blu 55,1686313527,9781686313523,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,14,,Independently Published,false,74240324,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"I piccoli blu: una collana di testi che racchiude la grande tradizione italiana. In formato tascabile il genio di una nazione, prima nel mondo in quasi ogni campo."
48851041,1709,Il Fanciullo Nascosto: I Piccoli Blu 53,1686314582,9781686314582,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,14,,Independently Published,false,74240325,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"I piccoli blu: una collana di testi che racchiude la grande tradizione italiana. In formato tascabile il genio di una nazione, prima nel mondo in quasi ogni campo."
50694716,1709,Ivy (Italica Press Modern Italian Fiction Series),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75721286,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],['170554'],['Mary Ann Frese Witt'],['3.92'],
48851042,1709,La Regina Delle Tenebre: I Piccoli Blu 56,1686315872,9781686315879,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,14,,Independently Published,false,74240326,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"I piccoli blu: una collana di testi che racchiude la grande tradizione italiana. In formato tascabile il genio di una nazione, prima nel mondo in quasi ogni campo."
53220960,1709,Racconti sardi,1688710809,9781688710801,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,26,,Independently Published,false,80550219,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1709', '19519596']","['Grazia Deledda', 'Rli']","['3.64', '4.00']",[],[],[],
48851052,1709,Il Dio Dei Viventi: NARRATIVA ITALIANA 120 Premio Nobel,1687312427,9781687312426,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,19,,Independently Published,false,74240331,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Iddio non � Dio dei morti, ma Dio dei viventi.MARCO, XII."
48851053,1709,Elias Portolu: NARRATIVA ITALIANA 121 Premio Nobel,1687317275,9781687317278,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,19,,Independently Published,false,74240332,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],Uno dei romanzi pi� intensi del premio Nobel Grazia Deledda. Una voce inconfondibile.
49173658,1709,La Regina Delle Tenebre: Novel.Woman.046,1695879899,9781695879898,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,26,,Independently Published,false,74620239,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"A venticinque anni, bella, ricca, fidanzata, senza aver mai provato un dolore veramente grande, un giorno Maria Magda si sent� improvvisamente il cuore nero e vuoto. Fu come il principio d'un malore fisico, che and� di giorno in giorno aumentando, allargandosi, spandendosi. Ella era felice in casa sua, e un'altra felicit� l'aspettava. Ma per raggiungere la nuova felicit�, doveva abbandonare l'antica, e le sembrava che allora il rimpianto della famiglia lontana, della dolce casa paterna, della libert� perduta, della patria abbandonata, le avrebbero dato una indicibile nostalgia, avvelenandole la nuova felicit�. C'erano ore nelle quali, specialmente di notte, al buio, ella provava una profonda angoscia, vivendo nel futuro. Allora riapriva gli occhi, guardava intorno la camera soffusa di dense penombre, e pensava: - No, non lascer� nulla, non abbandoner� nulla, mai, mai!..."
19145736,1709,"I migliori romanzi e racconti, vol. IV: Ferro e fuoco; Cosima; Fior di Sardegna; Anime oneste; La regina delle tenebre",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,27181391,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,4,7,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Il quarto volume che raccoglie alcuni dei migliori racconti e romanzi del Premio Nobel per la Letteratura del 1926, preziosi quadretti isolani, tradizioni e memorabili scene della grande autrice sarda."
