id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
7215394,1285555,Ana Karenine,8497896343,9788497896344,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SY75_.jpg,2004,,,por,Mediasat Group,false,2507928,2186,299390,2574216,635690,22732,5:263104|4:208400|3:113137|2:34636|1:16413|total:635690,1877,,,4.05,54,5,['128382'],['Leo Tolstoy'],['4.06'],['1285555'],['José Saramago'],['4.02'],"Publicado entre 1875 e 1877, ""Ana Karenine"" é um dos melhores romances psicológicos de literatura moderna e um excelente exemplo do Realismo. Nele é-nos oferecido um exaustivo retrato da sociedade russa do sec XIX. Um ambiente rígido e conservador, o corte com as normas estabelecidas é sempre encoberto com grandes doses de hipocrisia. Assim, o amor adulto que Ana, uma bela e apaixonada aristrocata, sente pelo jovem Conde Alejo Wronsky, terá que ser escondido da sociedade conservadora da época. A história, localizada no tempo dos czares de grandes desigualdades sociais, descreve um terrível drama doméstico no qual o amor se desenrola sujeito ás regras que uma sociedade antiquada estabelece para os seus membros. Assim, Alejo Alejandrovitch, o marido de Ana, tratará de a impedir por todos os meios que esta rompa o seu matrimónio e se case novamente, obrigando-a a viver a sua relação em segredo, pois prefere ser infeliz deste modo a enfrentar o rude golpe que provocaria uma separação entre os seus contemporâneos. Os pensamentos mais íntimos das personagens e a luta interna conm que Ana se debate, entre obedecer ao seu coração ou à sua cabeça, aproximam-nos do seu dilema pessoal e reflectem os valores morais e sociais que regiam a antiga Rússia e que, mesmo hoje em dia, se podem considerar actuais. Não obstante, o problema suscitado em Ana Karenine, e que converteu a sua heroína numa personagem-chave da literatura universal, foi em grande parte superado pela sociedade moderna mais liberal."
8484204,1285555,Correspondência (1959-1971),,9789722121125,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,6,,por,Caminho,false,13349417,1,8,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,2010,6,,3.50,2,0,"['1090388', '1285555']","['José Rodrigues Miguéis', 'José Saramago']","['3.84', '4.02']",[],[],[],
37548272,1285555,"Andrea Mantegna: Un'etica, un'estetica",887018451X,9788870184518,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533626764l/37548272._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533626764l/37548272._SY75_.jpg,2002,4,1,ita,Il melangolo,false,59153434,2,6,7,3,1,5:0|4:0|3:1|2:2|1:0|total:3,,,,2.33,2,0,['1285555'],['José Saramago'],['4.02'],[],[],[],"""La natura petrigna, con cui si staglia nell'arte del Quattrocento il personaggio di Mantegna, coinvolge tanto le opere figurative quanto la leggenda biografica. E proprio il fatto che essa si caratterizzi per ampie lacune consente all'interpretazione di Saramago di cercar di colmare gli intervalli della cronaca con l'immaginazione propria del romanziere."" (Luciana Stegagno Picchio)."
15788162,1285555,A Meta,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450476480l/15788162._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450476480l/15788162._SX50_.jpg,1957,12,,por,Publicações Europa-América,false,21508439,1,5,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1956,,,3.00,2,0,['2754131'],['Yves Gibeau'],['3.86'],['1285555'],['José Saramago'],['4.02'],"Colecção Século XX, #13<br /><br />""A Meta, conta-nos a história de Stefan Volker, um jovem prodigiosamente dotado para a corrida (que quase bateu, apesar da sua juventude, o ""recordman"" do título de 800 metros) e que, em 1944 na voragem da guerra, desapareceu no curso dos combates desesperados da frente oriental. Sobrevivente, mas fisicamente diminuído, ferido na sua carne e na sua alma, recusa-se a aceitar a sua derrota pessoal. Sob a direcção de um antigo treinador, incitado por sua mulher, Stefan vai lutar contra as consequências dolorosas da sua tragédia, vai triunfar do seu defeito físico por um milagre de tenacidade, de trabalho, de persistência."""
50202779,1285555,بینایی,,9645564786,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73586607,1,5,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,,,,3.00,2,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
50689266,1285555,Lisboako Setioaren historia,9788490279,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580136024l/50689266._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580136024l/50689266._SX50_.jpg,2019,,,eus,,false,75713141,1,5,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,,,,3.00,2,0,['1285555'],['José Saramago'],['4.02'],[],[],[],"Raimundo Silva, adinean sartuxea dagoen testu-zuzentzaile lisboarra, mutilzahar metodiko eta bizimodu aspergarria daramana, egun batez, Lisboako setioari buruzko liburu bat zuzentzen ari dela, bere betebeharrari itzuriko zaio eta “bai” jarri behar zuen lekuan “ez” idatziko du. Transgresio txiki horrek Portugaleko Historia aldatzen du, baina baita Raimundo Silvaren beraren historia ere, gizon apal eta grisa zena behingoz bere patuaren subjektu bihurtuko baita, erabakimenaren jabe eta bere geroaren egile. Gizatasunari, historiari, fikzioari eta maitasunari buruzko gogoeta mamitsuez gain, ohargarria da Saramagoren idazkera berezia, bere sintaxi landu, konplexu eta jostalariak gai batetik bestera, garai batera bestera baitarama irakurlea, bide bihurri eta sigi-sagatsuetan barrena."
8975172,1285555,Blanco,1907112146,9781907112140,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,3,30,,Trolley Press,false,13852212,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2010,3,30,5.00,1,0,"['399907', '1042293', '1285555']","['Stefano de Luigi', 'Giovanna Calvenzi', 'José Saramago']","['3.34', '3.80', '4.02']",['4233639'],['Philippa Neave'],['5.00'],"De Luigi began this series in India, in 2003, where he was working on a commission for the British charity CBM to produce photographs with which the group could publicize its services for the blind. When the assignment ended, De Luigi found that his fascination had only just begun. He was to spend the next four years shooting at hospitals and schools for the blind in sixteen countries."
29103068,1285555,8 Histórias,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455921848l/29103068._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455921848l/29103068._SX50_.jpg,1974,12,,por,MDP/CDE,false,49341078,1,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['5592863', '213860', '1229505', '896303', '2986868', '961134', '14987868', '1285555', '6537833']","['Isabel da Nóbrega', 'António Torrado', 'Manuel Ferreira', 'Mário Castrim', 'Pedro Alvim', 'Alves Redol', 'Isa Meireles', 'José Saramago', 'Ana Machado']","['4.20', '3.73', '3.83', '3.55', '3.47', '3.81', '5.00', '4.02', '3.93']",[],[],[],
50332345,1285555,Ciencia,607313648X,9786073136488,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75272127,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
30967331,1285555,"José Saramago - Obras Completas, v. 4",8535925759,9788535925753,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467914955l/30967331._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467914955l/30967331._SY75_.jpg,2016,4,7,por,Companhia das Letras,false,51582624,1,20,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],"Sempre que visitava nosso país, José Saramago reiterava um mesmo desejo: que toda a sua obra fosse publicada pela Companhia das Letras no Brasil. Infelizmente este sonho só pode se concretizar depois da morte do escritor, quando por fim os últimos livros que faltavam vieram para a editora. Desde que a Companhia lançou o primeiro livro do Nobel de literatura, Jangada de pedra, em 1988, firmou-se um compromisso de fidelidade, que se solidifica definitivamente com a edição de suas obras completas em seis volumes. Os 28 títulos reunidos formam um legado inestimável de um dos maiores escritores de língua portuguesa. O volume 4 inclui os livros: O ano da morte de Ricardo Reis, As intermitências da morte, Viagem a Portugal e Claraboia."
13610104,1285555,"O Livro das Mil e uma Noites, Volume IV of VI",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335104551l/13610104._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335104551l/13610104._SX50_.jpg,1961,1,,por,Estúdios Cor,false,82089154,1,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['20235196', '5820670', '5820679', '2878173', '5820677', '145522', '4737688', '5820678']","['testing testing', 'Alice Jorge', 'Cândida Costa Pinto', 'Fernando Azevedo', 'Infante do Carmo', 'Júlio Pomar', 'Luís Filipe de Abreu', 'Maria Keil']","['4.05', '4.00', '5.00', '3.65', '3.86', '3.82', '4.13', '4.21']","['5820675', '5820663', '417746', '1525419', '3217090', '838556', '1090388', '1285555', '2989347', '5816752', '183994']","['António de Sousa', 'Celeste Andrade', 'David Mourão-Ferreira', 'Domingos Monteiro', 'João Pedro de Andrade', 'José Gomes Ferreira', 'José Rodrigues Miguéis', 'José Saramago', 'Nataniel Costa', 'Patrícia Joyce', 'Urbano Tavares Rodrigues']","['3.68', '4.06', '3.94', '3.85', '3.97', '3.95', '3.84', '4.02', '3.57', '3.93', '3.78']",
43457198,1285555,José y Pilar,8420414433,9788420414430,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67567735,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
44783177,1285555,Η σιωπή του νερού,,9789600354133,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554378140l/44783177._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554378140l/44783177._SX50_.jpg,2012,,,gre,Καστανιώτης,false,69429545,1,6,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,0,['1285555'],['José Saramago'],['4.02'],[],[],[],"Επέστρεψα στο ίδιο σημείο, ο ήλιος είχε πια δύσει, έριξα το αγκίστρι και περίμενα. Δεν πιστεύω πως υπάρχει στον κόσμο άλλη σιωπή πιο βαθιά από τη σιωπή του νερού. Το ένιωσα την ώρα εκείνη και δεν το λησμόνησα ποτέ. Ένας σπουδαίος συγγραφέας θυμάται τα χρόνια που ήταν κι αυτός παιδί. Μόνο που οι αναμνήσεις μας, όταν ξέρουμε να τις διηγηθούμε ωραία, μοιάζουν με το καλύτερο παραμύθι που γράφτηκε ποτέ..."
26816229,1285555,"José Saramago - Obras Completas, v. 3",8535925740,9788535925746,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443221703l/26816229._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443221703l/26816229._SX50_.jpg,2015,10,6,por,Companhia das Letras,false,46843714,1,28,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],"Sempre que visitava nosso país, José Saramago reiterava um mesmo desejo: que toda a sua obra fosse publicada pela Companhia das Letras no Brasil. Infelizmente este sonho só pode se concretizar depois da morte do escritor, quando por fim os últimos livros que faltavam vieram para a editora. Desde que a Companhia lançou o primeiro livro do Nobel de literatura, Jangada de pedra, em 1988, firmou-se um compromisso de fidelidade, que se solidifica definitivamente com a edição de suas obras completas em seis volumes. Os 28 títulos reunidos formam um legado inestimável de um dos maiores escritores de língua portuguesa. O volume 3 inclui os livros ""O evangelho segundo Jesus Cristo"", ""A jangada de pedra"", ""História do cerco de Lisboa"" e ""Todos os nomes"". ""O evangelho segundo Jesus Cristo"" O filho de José e de Maria nasceu como todos os filhos dos homens, sujo de sangue de sua mãe, viscoso das suas mucosidades e sofrendo em silêncio. Chorou porque o fizeram chorar, e chorará por esse mesmo e único motivo. Todos conhecem a história do filho de José e Maria, mas nesta narrativa ela ganha tanta beleza e tanta pungência que é como se estivesse sendo contada pela primeira vez. Nas palavras de José Paulo Paes: ""Interessado menos na onipotência do divino que na frágil mas tenaz resistência do humano, a arte magistral de Saramago excele no dar corpo às preliminares e à culminância do drama da Paixão"". ""A jangada de pedra"" A península Ibérica se desgarra da Europa e, à medida que navega à deriva pelo Atlântico, vai recriando a própria identidade. Narrativa de corte surrealista, belíssima parábola sobre o isolamento dos povos ibéricos em relação a seus irmãos europeus ao longo dos séculos. ""História do cerco de Lisboa"" A história da tomada de Lisboa aos mouros no ano de 1147 e a crônica de um inesperado encontro amoroso na Lisboa do fim dos anos 1980: duas narrativas, tecidas e entretecidas de maneira brilhante, que exploram as possibilidades do romance como meio de recriar o passado e o presente. ""Todos os nomes"" A história de um obscuro arquivista cujo hobby é colecionar recortes de jornal sobre pessoas famosas. Protagonizando uma espécie de enredo kafkiano às avessas, ele abandona seu labirinto de papéis e seus hábitos de retidão, movido pela obsessão de encontrar uma mulher desconhecida."
50504028,1285555,O Caderno,9720030429,9789720030429,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75476242,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
6602139,1285555,Garaje : imágenes del automóvil en la pintura española del siglo XX,842947045X,9788429470451,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,11,,spa,Fundación Eduardo Barreiros,false,6796009,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2000,11,,4.00,1,0,"['408963', '1285555', '1035400']","['Jaime Brihuega', 'José Saramago', 'Juan Manuel Bonet']","['4.00', '4.02', '4.29']",[],[],[],"Exposición: Fundación Carlos de Amberes, Madrid, noviembre-diciembre de 2000; Centro Galego de Arte Contemporáneo, Santiago de Compostela, enero-febrero de 2001.<br />2 vol. : v. 1. [Sin título particular] (173 p.) v. 2. Obra expuesta (161 p.)"
34490084,1285555,As Grandes Correntes do Pensamento Contemporâneo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488818732l/34490084._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488818732l/34490084._SX50_.jpg,1978,11,,por,Moraes Editores - Manuais Universitários # 8,false,55611542,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['54753', '1285555']","['Michel Richard', 'José Saramago']","['3.38', '4.02']",[],[],[],
53176445,1285555,Das Leben der Dinge,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,,,ger,Hoffmann und Campe,false,80056112,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1984,,,4.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],"Das Reich der Dinge fordert seinen Raum: sechs meisterhafte Erzählungen über die Macht des Alltäglichen, so tiefgründig wie aufwühlend."
53182387,1285555,O Embargo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586949835l/53182387._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586949835l/53182387._SX50_.jpg,1973,,,por,Estúdios Cor,false,80121923,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1973,,,3.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
50262439,1285555,The Lizard,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75180102,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['1285555', '4800583']","['José Saramago', 'J. Borges']","['4.02', '3.77']","['215818', '19565380']","['Nick Caistor', 'Lucia Caistor']","['3.68', '3.00']",
41960661,1285555,La felicitá é egoista: Aforismi mai scritti con un racconto di Maria Jatosti (Millelire),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,65476968,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],"“L'uomo più saggio che ho conosciuto in tutta la mia vita non sapeva né leggere né scrivere”.“La voce che ha letto queste pagine vorrebbe essere l'eco delle voci congiunte dei miei personaggi. Non ho, a ben vedere, più voce di quella che loro hanno avuto. Perdonatemi se vi è sembrato poco questo che per me è tutto”.Incipit e conclusione del discorso per la consegna del Premio Nobel per la Letteratura (1998)"
51528560,1285555,যীশু খৃষ্টের একান্ত সুসমাচার,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582311366l/51528560._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582311366l/51528560._SY75_.jpg,2005,1,,ben,Book Club,false,76172648,1,2,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,['1285555'],['José Saramago'],['4.02'],['16863266'],['Abir Hasan'],['3.83'],"অন্য যে কোনো শিশুর মতোই জন্মেছিল যোসেফ আর মেরীর সন্তান --- মাতৃরক্তে আপ্লুত হয়ে।<br /><br />খুব সামান্যই বিস্ময়কর ব্যতিক্রমী বিষয় আছে এই যীশু খৃষ্টের একান্ত সুসমাচারে। তবু এটি যখন প্রকাশিত হয়, সেই ১৯৯১ সালে, তখন কিছুটা বিতর্কের সূত্রপাত হয়েছিল। এখানে ইউরোপের অন্যন্যসাধারণ গ্রন্থকার অন্বেষণ করেছেন ঈশ্বর এবং মানুষের অস্তিত্বের বিষয়টি। এতে বিদধৃত হয়েছে এক সংগ্রামী তরুণের কাহিনী, যে একই সঙ্গে ঈশ্বরের সন্তান এবং এই পৃথিবীর মানুষ। সারামাগো এক মনস্তাত্বিক চিত্র উপস্থাপন করেছেন, যা একই সঙ্গে কাব্যিক এবং ব্যঙ্গাত্মক মুন্সীয়ানার মিশেলের রচিত, সঙ্গে আছে অতিলৌকিক প্রসঙ্গও।"
43202070,1285555,تقریباً شی,9649152652,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544592700l/43202070._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544592700l/43202070._SY75_.jpg,1378,,,per,نشر معیار,false,67038370,1,1,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,['1285555'],['José Saramago'],['4.02'],['2901876'],['علیرضا زارعی'],['3.23'],
46131854,1285555,เรื่องสั้นโนเบล ชุดที 11 ผู้ก่อการร้ายที่ป้ายรถประจำทาง,,9786169004950,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559493099l/46131854._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559493099l/46131854._SY75_.jpg,2012,4,1,,,false,71065766,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['1285555', '5835922', '585', '8550', '13450', '7728', '446692', '13932142']","['José Saramago', 'Naguib Mahfouz', 'John Steinbeck', 'Yasunari Kawabata', 'Gabriel García Márquez', 'Doris Lessing', 'Tomas Tranströmer', 'นิรัติศัย หล่ออรุโณทัย']","['4.02', '3.93', '3.93', '3.75', '3.97', '3.65', '4.08', '4.00']",[],[],[],รวมเรื่องสั้นคัดสรรของนักเขียนรางวัลโนเบลทั้ง 7 เรื่อง อาทิเช่น หนึ่งล้านวันแห่งความขัดแย้ง (โซ่เซ่ ซารามาโก) ผู้ก่อการร้ายที่ป้ายรถประจำทาง (นากิบ มาห์ฟูซ) ดอกเบญจมาศ อาหารมื้อค่ำ และช่างบัดกรี (จอห์น สไตน์เบก) ขอให้เดินทางโดยสวัสดิภาพ (กาเบรียล การ์เซีย มาร์เกซ) โลกในกระจกเงา (ยาสึนาริ คาวาบาตะ) ดวงตาพระเจ้าบนสวรรค์ลวง (ดอริส เลสซิง) กวีนิพนธ์คัดสรร (โทมัส ทรอมสตรัมเมอร์) ซึ่งมีความหลากหลายในมุมคิดอีกหลายมุม
29565319,1285555,A Inocência Das Facas,,9789899892156,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458554075l/29565319._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458554075l/29565319._SX50_.jpg,2015,,,por,TCHARAN,false,49879257,2,18,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2015,,,3.00,1,0,"['3372583', '1285555', '4556788', '16462535', '5314954', '4773926', '7023454', '9139239', '5357851', '16462536', '7313861', '11568326', '5177848', '16462537', '14829524', '7281167', '1149307', '7872817', '2326716', '5073491', '14104075']","['Afonso Cruz', 'José Saramago', 'Filipa Leal', 'Álvaro Magalhãe', 'João Vaz de Carvalho', 'David Pintor', 'Cristina Valadas', 'Marta Madureira', 'Evelina Oliveira', 'Patrícia Figueiredo', 'Gémeo Luís', 'Maria Remédio', 'Alex Gozblau', 'Raquel Patriarca', 'Manuela Costa Ribeiro', 'Marta Bernardes', 'Manuel Jorge Marmelo', 'Adélia Carvalho', 'Valter Hugo Mãe', 'Inês Fonseca Santos', 'Emílio Remelhe']","['3.85', '4.02', '4.07', '3.00', '3.68', '4.01', '4.31', '3.63', '4.12', '4.50', '3.56', '3.33', '3.92', '3.00', '3.50', '4.10', '3.22', '3.24', '4.10', '3.70', '3.67']",[],[],[],"«Tudo — e todos — têm uma história, ""casos de todos os dias e de muitas vidas"". Um canto de chão lá no quarto, entre um armário e uma parede, uma pedra que vivia numa pedreira, a mamã que está sempre a dizer para ter cuidado com as coisas, os olhos da Sofia que perderam a cor, o cão que ladra e que parece mau. ""A Inocência das Facas"", o livro mais recente da editora Tcharan, explora temas sempre actuais como a violência de género, os preconceitos e os desencontros de diverso tipo entre as pessoas. O livro, que nasceu de um desafio da delegação da Cruz Vermelha da Trofa, abre com um texto de José Saramago que David Pintor ilustra, e este é o modelo que acompanha toda a obra, que se desenvolve em pares: as palavras de um escritor encontram uma representação gráfica nas cores e nos traços de um ilustrador. <br />São estes os encontros: Filipa Leal e João Vaz de Carvalho, Raquel Patriarca e Cristina Valadas, Manuela Costa Ribeiro e Anabela Dias, Marta Bernardes e Marta Madureira, Manuel Jorge Marmelo e Evelina Oliveira, Adélia Carvalho e Patrícia Figueiredo, Valter Hugo Mãe e Teresa Lima, Inês Fonseca Santos e Alex Gozblau, Emílio Remelhe e Gémeo Luís, Álvaro Magalhães e Maria Remédio, e Afonso Cruz (que ilustra o seu próprio texto). Lá dentro, as histórias sugerem ""encontros de sensibilidades de escritores e ilustradores, de palavras e imagens que sugerem gestos e comportamentos, vidas interiores, o calor ou o frio dos sentimentos, dos objectos e dos espaços de personagens, de pessoas (e de animais) em que o leitor se (re)vê ou reconhece o mundo que o rodeia. Um livro para ver e pensar temas que muitas vezes nos recusamos a ver e a pensar; uma obra que persegue a construção de um mundo mais civilizado e habitável"".»<br /><a target=""_blank"" href=""http://p3.publico.pt/cultura/livros/16703/inocencia-das-facas-e-outros-preconceitos-e-desencontros-ilustrados"" rel=""nofollow"">http://p3.publico.pt/cultura/livros/1...</a>#"
30645334,1285555,Discursos Premios Nobel: Tomo 1,1456353365,9781456353360,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,51185872,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['4548648', '4548647', '7469', '1285555', '4026', '957894', '275175', '3535', '749461', '1455', '11562', '13450', '599188']","['Amparo Osorio', 'Gonzalo Márquez Cristo', 'Octavio Paz', 'José Saramago', 'Pablo Neruda', 'Albert Camus', 'Saint-John Perse', 'William Faulkner', 'Günter Grass', 'Ernest Hemingway', 'Derek Walcott', 'Gabriel García Márquez', 'Salvatore Quasimodo']","['3.74', '3.76', '4.14', '4.02', '4.31', '4.00', '3.87', '3.85', '3.83', '3.83', '4.02', '3.97', '4.09']",[],[],[],"La presente antología autorizada por la Fundación Nobel, es el tributo de Común Presencia al pensamiento de once grandes creadores contemporáneos. La versión íntegra de sus discursos leídos ante la Academia Sueca, ha sido compilada y bellamente traducida de sus idiomas originales, con el criterio de mostrar sus reveladoras y vigentes reflexiones sobre nuestro trágico acontecer. Es enriquecedor entregar por primera vez en español este importante y poético testimonio humanístico, que amplía la percepción sobre el acto creativo, y nos compromete a “inventar en el planeta una paz que no sea la de la servidumbre” (Albert Camus), “para que al fin las puertas de la percepción se entreabran y aparezca el otro tiempo, el verdadero, el que buscábamos sin saberlo: el presente, la presencia” (Octavio Paz). Este Tomo 1 contiene los discursos de: Octavio Paz, José Saramago, Pablo Neruda, Albert Camus, Saint-John Perse, William Faulkner, Günter Grass, Ernest Hemingway, Derek Walcott, Gabriel García Márquez y Salvatore Quasimodo"
41012970,1285555,Espana Siglo XXI: Libro - Nueva edicion actualizada y ampliada (2016 ed.),8490818037,9788490818039,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63992506,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
28010767,1285555,Cadernos de Lanzarote - Diário III e IV,9724218821,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,por,,false,48019317,1,3,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
