id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12701188,18540,Le avventure di Huckleberry Finn,8806136054,9788806136055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY75_.jpg,1994,,,ita,Einaudi,false,1835605,5577,1597018,4285932,1122495,14992,5:338396|4:387395|3:282023|2:83622|1:31059|total:1122495,1876,,,3.82,17,2,"['1244', '4485447', '18540', '182090']","['Mark Twain', 'Enzo Giachino', 'T.S. Eliot', 'Leo Marx']","['3.86', '3.78', '4.16', '3.65']",[],[],[],"Congedandosi dai lettori nelle ultime pagine di ""Tom Sawyer"", Mark Twain preannuncia un nuovo romanzo che uscirà nel 1885, nove anni più tardi: un'opera che, come afferma T.S. Eliot, ""merita il titolo di capolavoro"". Fuggito alle cure, o piuttosto alle persecuzioni di un padre ubriacone, vissuto per qualche tempo dentro una botte da zucchero, riacciuffato e di nuovo abbandonato, Huck intraprende un memorabile viaggio sul Mississipi con lo schiavo Jim, altro miserevole evaso. L'America dell'età dell'oro, con i suoi coloni, avventurieri e impostori, accompagna Huck fino al nuovo incontro con Tom Sawyer e l'approdo alla fattoria di zio Silas. Un lucido realismo trasforma le avventure di un ragazzo in epopea universale che si riallaccia a quelle più antiche del viaggio e dell'iniziazione alla vita.Traduzione di Enzo Giachino. I saggi di T.S. Eliot e di Leo Marx offrono due diverse letture del romanzo e dimostrano che un classico è ""in primo luogo terreno di confronto e non uno spazio di certezze canonizzate e acquisite""."
15778739,18540,De Hardy a Heaney poesía inglesa del siglo XX,970320466X,9789703204663,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350172285l/15778739._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350172285l/15778739._SY75_.jpg,2003,1,,eng,UNAM. Coordinación de Difusión Cultural,false,21492494,1,28,34,8,2,5:4|4:2|3:2|2:0|1:0|total:8,2003,1,1,4.25,8,2,"['2077722', '6455183', '15905', '29963', '17623', '546009', '13007', '65646', '18540', '4242', '3012988', '160070', '304341', '233593', '121840', '10235', '718324', '159504', '57189', '64716', '143237', '29955', '996', '179882', '29574', '99727', '2948088']","['Eva Cruz Yáñez', 'Jorge Alcázar', 'Thomas Hardy', 'W.B. Yeats', 'D.H. Lawrence', 'Rupert Brooke', 'Edwin Muir', 'Edith Sitwell', 'T.S. Eliot', 'Wilfred Owen', 'Robert Graves', 'Stevie Smith', 'Louis MacNeice', 'W.H. Auden', 'Kathleen Raine', 'Stephen Spender', 'Roy Fuller', 'R.S. Thomas', 'Dylan Thomas', 'Philip Larkin', 'Charles Tomlinson', 'Thom Gunn', 'Ted Hughes', 'Geoffrey Hill', 'Seamus Heaney', 'Carol Ann Duffy', 'Elizabeth  Jennings']","['4.29', '4.25', '3.84', '4.16', '3.59', '4.01', '4.01', '3.84', '4.16', '4.22', '4.12', '3.83', '4.12', '4.17', '3.91', '3.84', '3.60', '4.18', '4.16', '4.07', '4.16', '3.98', '4.09', '4.13', '4.11', '3.97', '3.96']","['6555455', '181551', '6555456', '6555457', '5577803', '6555458', '6148381', '5272863', '6555459', '25542']","['Argentina Rodríguez', 'Colin White', 'Nair María Anaya Ferrerira', 'Flora Botton-Burlá', 'Charlotte Broad', 'José Juan Dávila Sota', 'Marina Fe', 'Claudia Lucotti', 'Alfredo Michel', 'Federico Patán']","['4.33', '3.47', '4.25', '4.20', '3.90', '4.25', '4.00', '4.14', '4.25', '3.86']","De la presentación del libro: <br /><br />""Esta antología de poesía inglesa es resultado del trabajo y el esfuerzo de un grupo de profesores y traductores de la Facultad de Filosofía y Letras que integran el Seminario Permanente de Traducción Literaria, fundado en 1992 con una beca del Fideicomiso de la Cultura México-Estados Unidos, con el fin de elevar la calidad de la traducción literaria en nuestro país y difundir en lengua española a escritores poco conocidos en México<br /><br />Sus integrantes son especialistas en la traducción literaria de la lengua inglesa y su entusiasmo y dedicación han rendido fruto; hasta ahora tienen varias antologías de diversos géneros: cuento norteamericano, poesía irlandesa del siglo XX, cuento canadiense y el ensayo en Irlanda. Esta antología de poesía inglesa cubre un hueco en el conocimiento de esta importante tradición poética que, a diferencia de la literatura norteamericana, no ha sido muy difundida en español""."
13391511,18540,Opere (1939-1962),8845220982,9788845220982,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338468336l/13391511._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338468336l/13391511._SY75_.jpg,,,,,,false,75903261,3,22,33,7,0,5:5|4:2|3:0|2:0|1:0|total:7,,,,4.71,3,0,"['18540', '884965']","['T.S. Eliot', 'Roberto Sanesi']","['4.16', '4.18']",[],[],[],
19317858,18540,The Essential Ezra Pound Collection,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,27368491,1,25,33,8,0,5:2|4:5|3:1|2:0|1:0|total:8,2012,12,4,4.12,8,0,"['18540', '30055']","['T.S. Eliot', 'Ezra Pound']","['4.16', '3.94']",[],[],[],
554916,18540,Homage to John Dryden,0879680423,9780879680428,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,542128,7,38,32,8,1,5:4|4:2|3:1|2:0|1:1|total:8,1924,,,4.00,8,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
318174,18540,The Caedmon Treasury of Modern Poets Reading Their Own Poetry,0694503703,9780694503704,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,3,1,,HarperCollins Publishers,false,308964,1,23,32,7,1,5:5|4:1|3:1|2:0|1:0|total:7,1980,6,,4.57,7,1,"['182873', '7715', '42920', '10235', '9325', '30055', '18540', '304341', '233593', '10547', '29963', '65646', '57189', '3012988', '11154', '82947', '16092', '345967', '15435', '134073', '29836']","['Caedmon', 'Robert Frost', 'Wallace Stevens', 'Stephen Spender', 'Gertrude Stein', 'Ezra Pound', 'T.S. Eliot', 'Louis MacNeice', 'W.H. Auden', 'E.E. Cummings', 'W.B. Yeats', 'Edith Sitwell', 'Dylan Thomas', 'Robert Graves', 'Archibald MacLeish', 'Marianne Moore', 'William Empson', 'Conrad Aiken', 'William Carlos Williams', 'Richard Eberhart', 'Richard Wilbur']","['3.98', '4.25', '4.23', '3.84', '3.60', '3.94', '4.16', '4.12', '4.17', '4.24', '4.16', '3.84', '4.16', '4.12', '3.95', '3.99', '3.89', '4.07', '4.13', '4.10', '3.80']",[],[],[],"A choice gathering of some of the 20th century's greatest poetry makes for a rare and thrilling listening experience when they are read by the authors themselves. Selections from T. S. Elliot, William Butler Yeats, William Carlos Williams and more."
13376668,18540,Cori Da La Rocca,881711118X,9788817111188,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,18606411,2,22,31,7,0,5:5|4:1|3:0|2:1|1:0|total:7,1934,,,4.43,3,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
4747439,18540,Writers At Work: The Paris Review Interviews,0140034781,9780140034783,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508518619l/4747439._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508518619l/4747439._SX50_.jpg,1972,,,eng,Penguin Books,false,4812076,2,31,31,7,2,5:4|4:2|3:1|2:0|1:0|total:7,1957,,,4.43,7,2,"['777708', '86404', '3535', '9693', '25249', '11315', '4391', '7927', '4261', '1197', '7715', '30055', '18540', '7902', '3487', '1455']","['Kay Dick', 'E.M. Forster', 'William Faulkner', 'Georges Simenon', 'Angus Wilson', 'Evelyn Waugh', 'Saul Bellow', 'Norman Mailer', 'Allen Ginsberg', 'Harold Pinter', 'Robert Frost', 'Ezra Pound', 'T.S. Eliot', 'Boris Pasternak', 'Aldous Huxley', 'Ernest Hemingway']","['3.80', '3.88', '3.85', '3.73', '4.29', '3.93', '3.76', '3.82', '4.04', '3.79', '4.25', '3.94', '4.16', '4.03', '3.99', '3.83']",[],[],[],"For many years the ""Paris Review"" interviews have been justly famous for giving deeper insight and understanding of the creative process. In this selection from the interviews, 15 writers discuss what they think of their own, and other people's work, their lives and the problems of writing in the contemporary world."
22859609,18540,The Letters of T. S. Eliot: Volume 5: 1930-1931,0300211791,9780300211795,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429675688l/22859609._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429675688l/22859609._SY75_.jpg,2015,7,14,,Yale University Press,false,42427504,3,39,31,7,1,5:5|4:0|3:2|2:0|1:0|total:7,2014,11,18,4.43,7,1,"['18540', '179884']","['T.S. Eliot', 'John Haffenden']","['4.16', '4.09']",[],[],[],"This fifth volume of the collected letters of poet, playwright, essayist, and literary critic Thomas Stearns Eliot covers the years 1930 through 1931. It was during this period that the acclaimed American-born writer earnestly embraced his newly avowed Anglo-Catholic faith, a decision that earned him the antagonism of friends like Virginia Woolf and Herbert Read. Also evidenced in these correspondences is Eliot’s growing estrangement from his wife Vivien, with the writer’s newfound dedication to the Anglican Church exacerbating the unhappiness of an already tormented union.<br />  <br /> Yet despite his personal trials, this period was one of great literary activity for Eliot. In 1930 he composed the poems <i>Ash-Wednesday</i> and <i>Marina,</i> and published <i>Coriolan</i> and a translation of Saint-John Perse’s <i>Anabase</i> the following year. As director at the British publishing house Faber &amp; Faber and editor of <i>The Criterion</i><i>,</i> he encouraged W. H. Auden, Stephen Spender, Louis MacNeice, and Ralph Hogdson, published James Joyce’s <i>Haveth Childers Everywhere</i><i>,</i> and turned down a book proposal from Eric Blair, better known by his pen name, George Orwell. Through Eliot’s correspondences from this time the reader gets a full-bodied view of a great artist at a personal, professional, and spiritual crossroads."
16073261,18540,The Letters of T. S. Eliot: Volume 4: 1928-1929,0300187246,9780300187243,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372046864l/16073261._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372046864l/16073261._SX50_.jpg,2013,7,16,,Yale University Press,false,23595669,3,52,31,8,1,5:2|4:3|3:3|2:0|1:0|total:8,2013,1,1,3.88,8,1,"['18540', '45784', '179884', '5775099']","['T.S. Eliot', 'Valerie Eliot', 'John Haffenden', 'Faber & Faber Ltd']","['4.16', '4.39', '4.09', '4.03']",[],[],[],"T. S. Eliot writes the letters contained in this volume during a period of weighty responsibilities as husband and increasing demands as editor and publisher. He cultivates the support of prominent guarantors to secure the future of his periodical, <i>The Monthly Criterion</i>, even as he loyally looks after his wife, Vivien, now home after months in a French psychiatric hospital.<br /><br />Eliot corresponds with writers throughout Great Britain, Europe, and the United States while also forging links with the foremost reviews in London, Berlin, Paris, Madrid, and Milan. He generously promotes many other writers, among them Louis Zukofsky and Edward Dahlberg, and manages to complete a variety of writings himself, including the much-loved poem <i>A Song for Simeon</i>, a brilliant introduction to Wilkie Collins’s <i>The Moonstone</i>, and many more."
11279681,18540,Le poesie,8845908062,9788845908064,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329123457l/11279681._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329123457l/11279681._SY75_.jpg,1991,4,1,ita,,false,16206845,3,30,30,9,2,5:1|4:4|3:2|2:1|1:1|total:9,1991,,,3.33,3,1,"['82947', '233593', '18540']","['Marianne Moore', 'W.H. Auden', 'T.S. Eliot']","['3.99', '4.17', '4.16']","['4624797', '4827567']","['Gilberto Forti', 'Lina Angioletti']","['4.14', '3.82']","Marianne Moore disse una volta a un intervistatore: «Mi sembra che Wallace Stevens metta il dito su quella cosa che è la poesia quando parla di “una violenza interna che ci protegge da una violenza esterna”». A quella «violenza interna» Marianne Moore dedicò la vita, distillandola in un’opera segnata ovunque da una vocazione esigente per la forma perfetta. Esemplare per la fedeltà e il coraggio con cui difendeva il suo mondo fisico e metafisico, per la coerenza con cui credeva nella poesia senza temere di essere considerata inaccessibile e senza mai abbassare i suoi aculei, incrollabile «come una fortezza», la Moore si impose all’ammirazione di poeti così diversi come Pound, Eliot, W.C. Williams e W.H. Auden. Oggi la sua opera poetica è universalmente considerata una pietra preziosa, inscalfita e durissima, che continua a rifulgere di una luce lieve e limpida, inconfondibile. La presentiamo qui nella sua interezza, in una traduzione di eminente qualità, una delle più felici che la lingua italiana possieda di un grande poeta moderno."
7103464,18540,W moim początku jest mój kres,8324706877,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257451174l/7103464._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257451174l/7103464._SY75_.jpg,2007,,,,,false,7361768,1,14,29,6,0,5:5|4:1|3:0|2:0|1:0|total:6,2007,,,4.83,6,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
3071022,18540,Points of View,0883557886,9780883557884,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3102042,1,17,28,6,0,5:4|4:2|3:0|2:0|1:0|total:6,1980,3,,4.67,6,0,"['18540', '280324']","['T.S. Eliot', 'John Hayward']","['4.16', '3.85']",[],[],[],
30368168,18540,To Criticize the Critic: Eight Essays on Literature & Education,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465346720l/30368168._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465346720l/30368168._SY75_.jpg,1965,1,1,eng,"Noonday Press/Farrar, Straus and Giroux",false,39891651,2,23,28,7,0,5:1|4:5|3:1|2:0|1:0|total:7,,,,4.00,7,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
25572000,18540,A Cooking Egg,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432159994l/25572000.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432159994l/25572000._SX50_.jpg,1919,,,eng,Hendersons,false,45372207,1,18,28,8,2,5:1|4:4|3:1|2:2|1:0|total:8,1919,1,1,3.50,8,2,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"First published in the first edition of <i>Coterie</i>, May Day 1919."
801543,18540,Essays On Elizabethan Drama,0156290510,9780156290517,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,787506,6,37,28,7,2,5:2|4:3|3:2|2:0|1:0|total:7,1932,,,4.00,4,2,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
16065233,18540,Mungojerrie and Rumpelteazer,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,21855777,4,17,26,8,1,5:2|4:0|3:5|2:0|1:1|total:8,,,,3.25,3,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
9661498,18540,Four Modern Verse Plays,CharlesWal,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1957,,,eng,Penguin Books,false,14549157,2,23,26,8,1,5:0|4:3|3:4|2:1|1:0|total:8,1957,,,3.25,8,1,"['18540', '222935', '36289', '1630570', '224477']","['T.S. Eliot', 'Christopher Fry', 'Charles  Williams', 'Donagh MacDonagh', 'E. Martin Browne']","['4.16', '3.93', '3.95', '3.57', '4.09']",[],[],[],"Contains:<br />T.S. Eliot, The family reunion.<br />Christopher Fry, A phoenix too frequent.<br />Charles Williams, Thomas Cranmer of Canterbury.<br />Donagh MacDonagh, Happy as Larry."
15745107,18540,Ensaios de Doutrina Crítica,,9789726654001,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341926403l/15745107._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341926403l/15745107._SY75_.jpg,1998,1,,por,Guimarães,false,21434434,1,23,25,6,1,5:2|4:3|3:1|2:0|1:0|total:6,1998,1,1,4.17,6,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"Ao contrário de tantos dos seus contemporâneos, como Huxley, por exemplo, Eliot não renunciou; ao contrário de Lawrence, para Eliot a vida não é apenas o que o instinto rege; ao contrário de Joyce e de Virgínia Woolf, Eliot não crê na solidão essencial do homem. Por isso ele, transcendendo as fronteiras iniciais, vem a não temer a acção, por saber que: a acção apropriada é a libertação do passado e também do futuro. Eis o que explica não se haver limitado o poeta T.S. Eliot a uma visão lírica do mundo, egoísta e infecunda, portanto, e ser ele também o crítico que é, elegendo para alicerces doutrinários a fidelidade a uma tradição dinâmica (por acreditar na perenidade da cultura); o repúdio da “dissociação da sensibilidade”, isto é, da quebra da aliança entre o pensamento e o sentimento (aceitando-se, portanto, “o que em mim sente está pensando” como Fernando Pessoa); o querer a “objectividade” a informar o poema…<br />Assim como ele entende que a criação poética implica “um contínuo auto-sacrifício, uma contínua extinção da personalidade”, deverá também o crítico revestir-se de impersonalidade. Mas em assuntos de grande importância o crítico não deve coagir e não deve emitir juízos de melhor e pior. Ele deve apenas elucidar; o leitor, por si próprio, formará o espírito correcto.<br />Do Prefácio"
18835185,18540,Paradise in The Waste Land (Wiseblood Classics) (Volume 15),1492269255,9781492269250,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385948649l/18835185._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385948649l/18835185._SY75_.jpg,2013,9,28,,,false,26777328,2,18,25,5,1,5:5|4:0|3:0|2:0|1:0|total:5,2013,9,28,5.00,5,1,"['18540', '7398826']","['T.S. Eliot', 'Jeremiah  Webster']","['4.16', '4.68']",[],[],[],"""Jeremiah Webster's brilliant Introduction leaves no doubt about Eliot's relevance for a new generation of readers."" -Lee Oser, author of T.S. Eliot and American Poetry and The Ethics of Modernism: Moral Ideas in Yeats, Eliot, Joyce, Woolf and Beckett Dr Webster's introduction offers compelling reasons for experienced readers to revisit Eliot, and powerful incentives for new readers to explore the landscape of this immeasurably influential artist. -Dr. E Victor Bobb, Whitworth University . . . Eliot's poetry deserves a new readership. As the United States continues to seek departed nymphs through the incantations of technology, as moral impotence becomes the norm, the jeremiad voice of The Waste Land is a much needed corrective; its pessimism may in fact be the best prescription for our time. Eliot's critique of Victorian decay, of the bankruptcy of empire, ""Falling towers / Jerusalem Athens Alexandria / Vienna London / Unreal,"" is a necessary rejoinder for a generation still trying to maintain a Post-WWII ""American Dream."" As prosperity becomes increasingly mirage-like in the Twenty First Century, as decadence begets debt, as shalom is pursued through duplicitous governance and predator drones, the poem's final lamentation, ""Shantih, Shantih, Shantih,"" is an apt benediction for our age. To survey this ""heap of broken images"" as Eliot so courageously does, is to recognize that all is not well, that unless there is revelation, ""the sound of water over a rock,"" unless we are able to answer, ""Who is the third who walks always beside you?,"" there is little reason for hope. -From the Introduction by Jeremiah Webster Wiseblood Books is a publishing line particularly favorable toward works of fiction, poetry, and philosophy that render truths with what Flannery O'Connor called an unyielding ""realism of distances."" Such works find redemption in uncanny places and people; wrestle us from the tyranny of boredom; mock the pretensions of respectability; engage the hidden mysteries of the human heart, be they sources of either violence or courage; articulate faith and doubt in their incarnate complexity; dare an unflinching gaze at human beings as ""political animals""; and suffer through this world's trials without forfeiting hope. Visit us at <a target=""_blank"" href=""http://www.wisebloodbooks.com"" rel=""nofollow"">www.wisebloodbooks.com</a> We are wide-eyed for new epiphanies of beauty."
18136144,18540,"Short Poetry Collection 002 (Librivox Short Poetry, #2)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372435969l/18136144._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372435969l/18136144._SX50_.jpg,2006,1,,eng,Librivox,false,25477245,1,15,24,6,0,5:2|4:2|3:2|2:0|1:0|total:6,2006,1,,4.00,6,0,"['4624490', '3012988', '4422787', '1448368', '64845', '42249', '7440', '8164', '13638502', '29963', '13453', '18540', '38069', '159920', '75831', '5307198', '3403026', '7146496', '4611343', '1760767', '7149795', '7152577', '780415', '3359499', '7149851', '2853825']","['Edgar Allan Poe', 'Robert Graves', 'Paul Bewsher', 'Thomas Edward Brown', 'William Wordsworth', 'Alfred Noyes', 'Emily Dickinson', 'Lewis Carroll', 'Alfred Tennyson', 'W.B. Yeats', 'William Blake', 'T.S. Eliot', 'A.E. Housman', 'Amy Lowell', 'Robert Burns', 'Thomas L. Masson', 'John Finley', 'Jim Cadwell', 'Joy Chan', 'Chip', 'Kayvan Sylvan', 'William Dotson', 'Ray Bush', 'Kristin Luoma', 'Aldon Hynes', 'Betsie Bush']","['4.17', '4.12', '4.00', '4.45', '4.00', '4.22', '4.20', '4.06', '4.08', '4.16', '4.17', '4.16', '4.04', '3.94', '4.11', '3.28', '3.57', '3.75', '3.68', '3.92', '4.00', '4.00', '3.92', '3.69', '3.88', '3.92']",[],[],[],"Librivox's Short Poetry Collection 002: a collection of 22 public-domain poems.<br />(Summary by Annie Coleman)<br /><br />Containing:<br />Annabel Lee by Edgar Allan Poe, read by Jim Cadwell<br />A Child's Nightmare by Robert Graves, read by Joy Chan<br />The Dawn Patrol by Paul Bewsher, read by Chip<br />Dora by Thomas Edward Brown, read by Kayvan Sylvan<br />From Lines Composed a Few Miles Above Tintern Abbey by William Wordsworth, read by William Dotson<br />The Highwayman by Alfred Noyes, read by Chip<br />I'm Nobody by Emily Dickinson, read by Ray Bush<br />Jabberwocky by Lewis Carroll, read by Jim Cadwell<br />The Lady of Shalott by Alfred, Lord Tennyson, read by Kristin Luoma<br />The Lake Isle of Innisfree by William Butler Yeats, read by Aldon Hynes<br />The Lamb by William Blake, read by Aldon Hynes<br />The Love Song of J. Alfred Prufrock by T. S. Eliot, read by Peterson/Hart<br />Loveliest of Trees, the Cherry Now by A. E. Housman, read by Aldon Hynes<br />The Matrix by Amy Lowell, read by Betsie Bush<br />Ode to Spring by Robert Burns, read by Jim Cadwell<br />A Poison Tree by William Blake, read by Jim Cadwell<br />The Red Cross Nurses by Thomas L. Masson, read by Chip<br />The Red Cross Spirit Speaks by John Finley, read by Chip<br />The Shivering Beggar by Robert Graves, read by Joy Chan<br />The Tiger by William Blake, read by Aldon Hynes<br />The Tyger by William Blake, read by Jim Cadwell<br />The Walrus and the Carpenter by Lewis Carroll, read by Jim Cadwell"
34414597,18540,"The Love Song of J. Alfred Prufrock and Other Works: Includes Fresh-Squeezed MLA Style Citations for Scholarly Secondary Sources, Peer-Reviewed Journal Articles and Critical Essays (Squid Ink Classics)",1543089097,9781543089097,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499782662l/34414597._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499782662l/34414597._SX50_.jpg,2017,2,14,,Createspace Independent Publishing Platform,false,55517598,2,2,21,5,1,5:3|4:0|3:2|2:0|1:0|total:5,,,,4.20,0,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"Each title in Squid Ink Classics' Electric Orange Book Collection includes the full text of the work plus fresh-squeezed MLA style citations for scholarly secondary sources, peer-reviewed journal articles and critical essays."
7092143,18540,T. S. Eliot: A New Collection,1434101703,9781434101709,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,7,30,,Waking Lion Press,false,41357801,4,14,21,6,0,5:0|4:3|3:3|2:0|1:0|total:6,,,,3.50,5,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"This volume brings together four of T. S. Eliot's powerful collections into one. It includes such classic poems as ""The Love Song of J. Alfred Prufrock,"" ""Portrait of a Lady,"" ""Preludes,"" ""Gerontion,"" ""Sweeney Among the Nightingales,"" and ""The Waste Land."" It also includes poems that haven't been previously collected and a short story Eliot wrote, ""Eeldrop and Appleplex."""
841117,18540,Eeldrop and Appleplex & Ezra Pound: His Metric and Poetry,1406524573,9781406524574,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,3,28,eng,Dodo Press,false,826664,1,12,20,7,2,5:1|4:2|3:0|2:3|1:1|total:7,1917,3,28,2.86,7,2,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"Two works by Thomas Stearns Eliot - a poet, dramatist and literary critic who received the Nobel Prize for Literature in 1948. A now little known short story, and a short biography of another great poet, Ezra Pound."
10845556,18540,"Collection of American Poetry: Ralph Waldo Emerson, Emily Dickinson, T. S. Eliot, Robert Frost, Henry Wadsworth Longfellow, Walt Whitman, Henry David Thoreau & more (Mobi Collected Works)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,15760024,1,26,20,4,0,5:4|4:0|3:0|2:0|1:0|total:4,2010,7,24,5.00,4,0,"['16380', '4624490', '12080', '7440', '18540', '1438', '19879', '2697', '7715', '10264']","['Carl Sandburg', 'Edgar Allan Poe', 'Ralph Waldo Emerson', 'Emily Dickinson', 'T.S. Eliot', 'Walt Whitman', 'Stephen Crane', 'Henry Wadsworth Longfellow', 'Robert Frost', 'Henry David Thoreau']","['4.13', '4.17', '4.07', '4.20', '4.16', '4.13', '3.41', '4.01', '4.25', '3.86']",[],[],[],
