id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
233780,39326,Der Fänger im Roggen,3499108518,9783499108518,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,1,1,ger,Rowohlt Taschenbuch,false,3036731,464,3755418,9994338,2627013,54988,5:896939|4:813212|3:556883|2:226167|1:133812|total:2627013,1951,7,16,3.80,198,8,"['819789', '39326']","['J.D. Salinger', 'Heinrich Böll']","['3.84', '3.87']",[],[],[],"Beim ersten Mal Lesen konnte ich ihn auf Anhieb nicht ausstehen: Holden Caulfield, der Held in Jerome David Salingers <i>Der Fänger im Roggen</i> ging mir mit seinen naseweisen, altklugen Lebensbetrachtungen ziemlich auf den Wecker. Ein paar Jahre später fiel mein Urteil anders aus: Holden durchschaut und schildert in seinem schnodderigen Jugendjargon die oft so verlogene Welt der Erwachsenen. Und weil er merkt, daß er auf der Schwelle zu eben dieser Erwachsenenwelt steht, wehrt er sich dagegen, sich dort einzufügen.<p> So ist er gerade aus dem vierten Internat geflogen, weil seine schulischen Leistungen in fast allen Fächern ungenügend waren. Zurück in New York steigt er zunächst in einem zwielichtigen Hotel ab, da er sich nicht gleich bei seinen Eltern sehen lassen will. Die nun folgenden Begegnungen und Gespräche mit den verschiedensten Leuten machen seine Sensibilität und seine Gefühlsverwirrung deutlich, die er hinter einer coolen Fassade nur sehr unzureichend zu verstecken vermag und gipfelt schließlich in dem berühmt gewordenen Satz ""Ein Pferd ist doch wenigstens menschlich"".</p><p> Holden träumt von einer einsam gelegenen Blockhütte irgendwo im sonnigen Westen, in der er seine Kinder vor den Erwachsenen verstecken möchte. Doch im Gespräch mit seiner kleinen Schwester Phoebe wird deutlich, daß er nicht weiß, was er mit sich und seinem Leben tatsächlich anfangen soll. Und genau das ist es, was Salingers Roman auch fünfzig Jahre nach seinem Erscheinen noch so aktuell sein läßt -- denn diesem Problem müssen sich die Heranwachsenden jeder Generation aufs Neue stellen. <i>--Elisabeth Lang</i></p>"
4895529,39326,Verantwortlich für Polen?,3499150174,9783499150173,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514495028l/4895529._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514495028l/4895529._SY75_.jpg,1984,5,,ger,Rowohlt Taschenbuch,false,4960985,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1984,5,,0.00,0,0,"['39326', '766976', '1489811']","['Heinrich Böll', 'Klaus Staeck', 'Freimut Duve']","['3.87', '4.00', '3.50']",[],[],[],
28525548,39326,Romane und Erzählungen 2,346201871,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987,,,ger,Kiepenheuer & Witsch,false,48683992,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
42196713,39326,Verzamelde verhalen 1947-1955,9050930387,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538854891l/42196713._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538854891l/42196713._SY75_.jpg,1988,,,nl,Amber,false,65804248,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"'Verzamelde verhalen 1947-1956' van Heinrich Boll bevat het korte proza van deze auteur uit de genoemde periode. Hierin zijn ook de niet eerder vertaalde verhalen opgenomen - in de Nederlandse vertaling van Pim Lukkenaer. De andere vertalers van Boll - H.L. Mulder, J. Bernard, J.W.F. Klein-von Baumhauer en W. Wielek-Berg - zijn hier met hun eerder verschenen vertalingen vertegenwoordigd. Het herlezen van Boll blijft een boeiende ervaring. De verhalen van kort na de oorlog dragen duidelijk de sporen van die periode, maar wel is de auteur er al volledig in aanwezig. Het blijft verwonderlijk hoe iemand in dergelijke omstandigheden zo zijn menszijn heeft weten te bewaren. Tegelijkertijd gaat het hierbij om verhalen die zich door de jaren heen hebben weten te handhaven. De eenvoud en directheid van dit proza zullen daartoe zeker hebben bijgedragen."
15765751,39326,"Werke, Register",3462033026,9783462033021,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022330l/15765751._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022330l/15765751._SY75_.jpg,2010,11,18,ger,Kiepenheuer & Witsch,false,21469911,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,11,18,0.00,0,0,"['39326', '6447829', '41379']","['Heinrich Böll', 'Klaus-Peter Bernhard', 'Jochen Schubert']","['3.87', '0.0', '4.00']",[],[],[],Der Registerband zur gesamten Kölner Ausgabe.
6365723,39326,Gefahren von falschen Brüdern: politische Schriften.,3423015810,9783423015813,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514412123l/6365723._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514412123l/6365723._SY75_.jpg,1980,,,ger,Deutscher Taschenbuch Verlag,false,6553045,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1980,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
25597467,39326,Romane und Erzählungen 5 1971-1977 (Werkausgabe),3763222359,9783763222353,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432543303l/25597467._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432543303l/25597467._SX50_.jpg,1978,,,ger,Büchergilde Gutenberg,false,45404628,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1978,1,1,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
6365720,39326,Neue politische und literarische Schriften,3462009087,9783462009088,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514490948l/6365720._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514490948l/6365720._SY75_.jpg,1973,,,ger,Kiepenheuer & Witsch,false,6553042,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1973,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15765749,39326,"Werke, Interviews III",346203300X,9783462033007,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022181l/15765749._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022181l/15765749._SY75_.jpg,2010,11,18,ger,Kiepenheuer & Witsch,false,21469906,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,11,18,0.00,0,0,"['39326', '41379']","['Heinrich Böll', 'Jochen Schubert']","['3.87', '4.00']",[],[],[],Enthält eine Auswahl der Interviews aus den Jahren 1981–1984.
15765747,39326,"Werke, Interviews II",3462032984,9783462032987,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022052l/15765747._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022052l/15765747._SY75_.jpg,2010,11,17,ger,Kiepenheuer & Witsch,false,21469904,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,11,17,0.00,0,0,"['39326', '908748', '437709']","['Heinrich Böll', 'Werner Jung', 'Bob Conrad']","['3.87', '3.71', '2.83']",[],[],[],Enthält eine Auswahl der Interviews aus den Jahren 1976–1980.
15765745,39326,"Werke, Interviews I",3462032968,9783462032963,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021905l/15765745._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021905l/15765745._SY75_.jpg,2009,9,21,ger,Kiepenheuer & Witsch,false,21469901,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2009,9,21,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],Enthält eine umfangreiche Auswahl der wichtigsten Interviews aus den Jahren 1949–1966.
18715385,39326,Cuentos de Heinrich Böll,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382666922l/18715385._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382666922l/18715385._SY75_.jpg,,,,spa,,false,26578122,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
50798198,39326,A neřekl jediné slovo / Biliár o půl desáté,0104188,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580554864l/50798198._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580554864l/50798198._SX50_.jpg,1988,,,cze,Odeon,false,75773385,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '15308489']","['Heinrich Böll', 'Petr Kaška']","['3.87', '4.00']","['7036066', '5307586']","['Anna Siebenscheinová', 'Vladimír Kafka']","['4.00', '3.80']","Román <i>A neřekl jediné slovo</i> je vnitřním monologem hlavních postav, manželů Bognerových. Jejich monology se navzájem doplňují a překrývají a podávají tak bezprostřední svědectví o rozkladu jejich manželství. Vlastní děj románu se odehrává o jediném podzimním víkendu, jehož vyvrcholením je precizně vykreslené milostné setkání obou manželů v ubohém hotelu.<br /><i>Biliár o půl desáté</i> (zfilmován v roce 1954) představuje Böllovo stěžejní dílo. Ve vyprávění o jednom dni, o 6. září 1958, se zpětně zobrazuje celá polovina století: historie kláštera, který roku 1908 vybudoval Robert Fämel, roku 1945 odstřelil Jindřich Fämel a roku 1958 se plánuje jeho opětná výstavba, kterou má provést Josef Fämel. Historie jedné rodiny, tří generací a jejich přátel, historie Německa. Ve třinácti kapitolách autor vypráví – vždy z perspektivy jiné postavy – o onom dni a zlomkovitě o minulosti. A jako i v jeho jiných románech jsou zde lidé rozděleni na úspěšné, bez skrupulí, a na chudé, bez vlivu. Lidé hospodářských a jiných podobných zázraků všeho druhu Bölla nezajímají. Raději se neustále obírá těmi, kteří jsou jejich pravým opakem, pasívními a málo zdatnými outsidery, kteří se nedovedou zařadit, neboť jsou obtíženi pamětí a svědomím.<br /><br /><b>Heinrich Böll</b> (21. 12. 1917 – 16. 7. 1985) patří k nejpozoruhodnějším představitelům západoněmecké literatury. Je satirikem zcela osobitých tónů. Dovede zachytit směšnou i lyrickou, šílenou i tragickou tvář svého prostředí; jeho díla jsou zaměřena proti pokrytecké společnosti, neúprosné všednodennosti, proti pokořování člověka.<br /><br /><i>A neřekl jediné slovo</i> přeložila Anna Siebenscheinová a <i>Biliár o půl desáté</i> přeložil Vladimír Kafka.<br />Doslov „Böllovo společenství naděje“ napsal Petr Kaška.<br />Kresby na přebalu Petr Poš.<br />Vydání tohoto souboru první (<i>A neřekl jediné slovo</i> vydání druhé, <i>Biliár o půl desáté</i> vydání třetí).<br />Náklad 48 000 výtisků.<br />ISBN 01-041-88."
44153694,39326,Billiards at half past nine kn d cht na nem yaz neadaptir Bilyard v polovine desyatogo kn d cht na nem yaz neadaptir,5898159363,9785898159368,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68670152,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
41842351,39326,Schwierigkeiten mit der Brüderlichkeit. Politische Schriften.,342301153X,9783423011532,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,,,ger,DTV,false,65323716,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15765741,39326,Werke 1984-1985,3462032844,9783462032840,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021687l/15765741._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021687l/15765741._SY75_.jpg,2007,9,18,ger,Kiepenheuer & Witsch,false,21469890,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2007,9,18,0.00,0,0,"['39326', '6434769']","['Heinrich Böll', 'Hans Joachim Bernhard']","['3.87', '3.00']",[],[],[],"Contains, inter alia:<br />Abschied von Uwe Johnson · Die ungehaltene Rede vor dem Deutschen Bundestag · Ansprache zur Feier des 25jährigen Bestehens der Germania Judaica · Bild, Bonn, Boenisch · Ernennung zum Commandeur im »Ordre des Arts et des Lettres« · Von deutschem Schmettern · Poesie des Tuns · Die Fähigkeit zu trauern · Vorwort zu »NiemandsLand« · Brief an meine Söhne oder vier Fahrräder · Für Samay · Nachwort 1985 zu »Ansichten eines Clowns«"
52681741,39326,Erzählungen 1937-1983: Band 3,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72656064,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '41380', '4653025']","['Heinrich Böll', 'Viktor Böll', 'Karl Heiner Busse']","['3.87', '4.27', '4.20']",[],[],[],
2144198,39326,New Writing and Writers,0714535540,9780714535548,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1980,12,1,,"Riverrun Press (New York, NY)",false,1503422,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1980,6,,0.00,0,0,"['39326', '13646', '932668']","['Heinrich Böll', 'Alan Brown', 'Jessie Kesson']","['3.87', '3.79', '3.66']",[],[],[],
41215805,39326,Die Hoffnung ist wie ein wildes Tier.,3423123001,9783423123006,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,64412348,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '18319072']","['Heinrich Böll', 'Ernst-Adolf Kunz']","['3.87', '0.0']",[],[],[],
15765737,39326,Werke 1979-1983,3462032828,9783462032826,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021448l/15765737._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021448l/15765737._SX50_.jpg,2007,9,18,ger,Kiepenheuer & Witsch,false,21469884,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2007,9,18,0.00,0,0,"['39326', '41379']","['Heinrich Böll', 'Jochen Schubert']","['3.87', '4.00']",[],[],[],"Enthält unter anderem:<br />Nett ist rosa · Georg Meistermann, Maler und Zeitgenosse · Für Helmut Heißenbüttel · Wem gehört diese Erde? · Der Diktator in mir · Sacharows Aktentasche oder die Ästhetik der Wörtlichkeit · Ein Kind ist uns geboren, ein Wort ist uns geschenkt! · Gegen die atomare Bedrohung gemeinsam vorgehen · Was heißt hier konservativ? · Feindbild und Frieden · In memoriam Paul Schallück · In welcher Sprache heißt man Schneckenröder? · Ich han dem Mädche nix jedonn, ich han et bloß ens kräje · Was soll aus dem Jungen bloß werden?"
15765734,39326,Werke 1979,346203278X,9783462032789,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021250l/15765734._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021250l/15765734._SX50_.jpg,2006,9,18,ger,Kiepenheuer & Witsch,false,21469876,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,9,18,0.00,0,0,"['39326', '41379']","['Heinrich Böll', 'Jochen Schubert']","['3.87', '4.00']",[],[],[],"Enthält: Fürsorgliche Belagerung"" und ""Was soll aus dem Jungen bloß werden? Oder: Irgendwas mit Büchern""."
38211940,39326,Romane und Erzählungen. Band 3. 1954 - 1959.,,9783763222339,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1978,,,ger,Büchergilde Gutenberg,false,59883699,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15765733,39326,Werke 1977-1979,3462032941,9783462032949,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021100l/15765733._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343021100l/15765733._SY75_.jpg,2009,9,21,ger,Kiepenheuer & Witsch,false,21469873,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2009,9,21,0.00,0,0,"['39326', '41379']","['Heinrich Böll', 'Jochen Schubert']","['3.87', '4.00']",[],[],[],"Contains, inter alia:<br />-Was ist heute links?<br />-Ein Jahrhundert wird besichtig<br />-Du fährst zu oft nach Heidelberg."
15765730,39326,Werke 1975-1976,3462032909,9783462032901,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020928l/15765730._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020928l/15765730._SY75_.jpg,2008,9,16,ger,Kiepenheuer & Witsch,false,21469868,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2008,9,16,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],Enthält u.a.:<br />Aussage im Prozeß gegen Matthias Walden · Was las Hindenburg? · Das meiste ist mir fremd geblieben · Berichte zur Gesinnungslage der Nation · Erwünschte Reportage · Aufbewahren für alle Zeit · Die Angst der Deutschen und die Angst vor ihnen · Sprache ist älter als jeder Staat · Brokdorf und Wyhl · Vorwort zu »Nacht über Deutschland« · Nachwort zu Horst Herrmann: »Die 7 Todsünden der Kirche«
12407139,39326,Heinrich Böll erzählt,8849405804,9788849405804,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514414366l/12407139._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514414366l/12407139._SX50_.jpg,,,,,,false,17388716,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '5144287']","['Heinrich Böll', 'A. Biguzzi']","['3.87', '3.00']",[],[],[],
15765686,39326,Werke 1949-1950,3462032585,9783462032581,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343017857l/15765686._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343017857l/15765686._SX50_.jpg,2002,10,24,ger,Kiepenheuer & Witsch,false,2858667,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '6434769']","['Heinrich Böll', 'Hans Joachim Bernhard']","['3.87', '3.00']",[],[],[],"Enthält u.a.:<br />• Das Vermächtnis • Die Toten parieren nicht mehr • Die Geschichte der Brücke von Berkowo • Ich kann sie nicht vergessen <br />• Wiedersehen mit Drüng • Damals in Odessa • Eine optimistische Geschichte • Verlorenes Paradies • Das Vermächtnis • Der Zug war pünktlich • Geschäft ist Geschäft • Über die Brücke • Kerzen für Maria • Steh auf, steh doch auf • Arbeitstagung in Kassel • Wanderer, kommst du nach Spa... • Amerika • Anekdote zum deutschen Wunder"
53118201,39326,Un sorso di terra,8806062883,9788806062880,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73635498,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1962,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],['19619479'],['Hansi Cominotti'],['0.0'],
15765727,39326,Werke 1971-1974,3462032607,9783462032604,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020790l/15765727._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020790l/15765727._SX50_.jpg,2002,10,24,ger,Kiepenheuer & Witsch,false,21469863,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2002,10,24,0.00,0,0,"['39326', '41380', '1487888']","['Heinrich Böll', 'Viktor Böll', 'Ralf Schnell']","['3.87', '4.27', '4.00']",[],[],[],"Enthält u.a.:<br />Der liberale Labberdreck stammt nicht von mir • Sprache der kirchlichen Würdenträger • Soviel Liebe auf einmal • Leserbrief • Man muß zu weit gehen • Hülchrather Straße Nr. 7 • Über Willy Brandt • Suchanzeigen • Die Würde des Menschen ist unantastbar • Gewalten, die auf der Bank liegen • Rede zur Verleihung des Nobelpreises • Einmischung erwünscht • Blick zurück mit Bitterkeit • Versuch über die Vernunft der Poesie • Gefahren von falschen Brüdern • Zum Tode Ingeborg Bachmanns • Man muß immer weitergehen • Die himmlische Bitterkeit des Alexander Solschenizyn • Radikaler im öffentlichen Dienst • Die verlorene Ehre der Katharina Blum"
7674955,39326,Exposición internacional por el fin del hambre en el mundo,0961908610,9780961908614,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,10296741,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1989,,,0.00,0,0,"['39326', '4132', '456352', '91458', '749461', '48095', '3355220', '3355222', '265970']","['Heinrich Böll', 'Jacques Derrida', 'Peter Schjeldahl', 'Pierre Restany', 'Günter Grass', 'Nancy Grubb', 'Ana Bozzo', 'Arthur Blumenthal', 'Thomas M. Messer']","['3.87', '3.98', '4.16', '4.12', '3.83', '4.38', '0.0', '5.00', '4.11']",[],[],[],
33856535,39326,Verzamelde verhalen 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,nl,,false,54803106,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
52718254,39326,Erzählungen 1937-1983: Band 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72655521,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '41380', '4653025']","['Heinrich Böll', 'Viktor Böll', 'Karl Heiner Busse']","['3.87', '4.27', '4.20']",[],[],[],
15765722,39326,Werke 1969-1971,3462032887,9783462032888,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020468l/15765722._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020468l/15765722._SY75_.jpg,2008,9,16,ger,Kiepenheuer & Witsch,false,21469857,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2008,9,16,0.00,0,0,"['39326', '6447811']","['Heinrich Böll', 'J.H. Reid']","['3.87', '4.00']",[],[],[],"Enthält u.a.:<br />Blumen für Beate Klarsfeld · Veränderungen in Staech · Ende der Bescheidenheit · Antwort an Pfarrer Kur-scheid · Kritiklos untertan. Über Heinrich Mann · Aussatz · Hausfriedensbruch · Deutsche Meisterschaft · An die Mitglieder des »Politischen Nachtgebets« · Schriftstellerschule der Nation · Schwierigkeiten mit der Brüderlichkeit · Leiden, Zorn und Ruhe · Einigkeit der Einzelgänger · Wer Augen hat zu sehen, sehe! · Epilog zu Stifters »Nachsommer« · Die Heuchelei der Befreier · Bericht zur Lage der Nation"
6877597,39326,Die Erschießung des Georg von Rauch,3803110009,9783803110008,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514389549l/6877597._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514389549l/6877597._SY75_.jpg,1976,,,ger,Wagenbach,false,7094689,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1976,,,0.00,0,0,"['39326', '697501', '114738']","['Heinrich Böll', 'Rudi Dutschke', 'Erich Fried']","['3.87', '3.71', '4.26']",[],[],[],
15765708,39326,Werke 1959,3462031503,9783462031508,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343019258l/15765708._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343019258l/15765708._SY75_.jpg,2002,10,24,ger,Kiepenheuer & Witsch,false,25758113,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '6120551', '6447804']","['Heinrich Böll', 'Frank Finley', 'Markus Schäfer']","['3.87', '0.0', '0.0']",[],[],[],Enthält: Billard um halb zehn.
15765720,39326,Werke 1966-1968,3462032704,9783462032703,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020315l/15765720._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343020315l/15765720._SX50_.jpg,2005,9,27,ger,Kiepenheuer & Witsch,false,21469853,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2005,9,27,0.00,0,0,"['39326', '908748', '6447809']","['Heinrich Böll', 'Werner Jung', 'Sarah Troost']","['3.87', '3.71', '0.0']",[],[],[],"Enthält u.a.:<br />Das wahre Wie, das wahre Was; Brief an einen jungen Nichtkatholiken; Ende einer Dienstfahrt; Die Freiheit der Kunst; An einen Bischof, einen General und einen Minister des Jahrgangs 1917; Die Deutschen und ihr Vaterland; Georg Büchners Gegenwärtigkeit; Was ist eine christliche Grundlage?; Die Studenten sollten in Klausur gehen, Plädoyer für einen Freund; Radikale für Demokratie; Notstandsnotizen; Vorwort zur »Krebsstation«; Der Panzer zielte auf Kafka; Über die Gegenstände der Kunst; Bekenntnisse der Schriftsteller"
38211903,39326,Romane und Erzählungen. Band 2. 1951-1954.,,9783763222322,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1978,,,ger,Büchergilde Gutenberg,false,59883664,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
