id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
24708849,25619,Ben-Hur (suivi de Quo Vadis ?): édition intégrale (Fiction Historique),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,1434214,978,56371,129497,32111,1026,5:12752|4:10509|3:6598|2:1655|1:597|total:32111,1880,,,4.03,0,0,"['16104262', '25619']","['Lew Wallace', 'Henryk Sienkiewicz']","['4.03', '3.85']",[],[],[],"Deux péplums majestueux écrits par deux auteurs de talents – Lewis Wallace &amp; Henryk Sienkiewicz – réunis pour la première fois dans une édition électronique complète.<br /><br />Tout d’abord, « Ben-Hur »<br /><br />Fils d'un prince de Jérusalem, Juda Ben-Hur s'apprête à partir à Rome pour y apprendre le métier de soldat lorsqu'un hasard tragique bouleverse son destin : il blesse par accident le puissant gouverneur Valerius Gratius. Accusé d'avoir commis un attentat, injustement condamné, Ben-Hur n'a désormais que deux buts : libérer son pays du joug romain, et se venger de Messala, qui l'a injustement condamné.<br /><br />Suivi de « Quo Vadis ? » (Où vas-tu ?). Un roman « historique » sur les persécutions que les chrétiens ont subies sous le règne de l’empereur romain Néron, avec une histoire d’amour à la clé. Le général patricien Marcus Vinicius tombe amoureux de la chrétienne Lygie/Callina. Il demande de l’aide à son oncle Pétrone, un proche conseiller de l’empereur, qui va la faire enlever et la mettre dans le palais de Néron...<br /><br /><br /> <b> Format professionnel électronique © Ink Book édition. </b><br />"
53101780,25619,Potopul vol. 1,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586519393l/53101780._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586519393l/53101780._SY75_.jpg,,,,rum,,false,79738111,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
19489841,25619,Works of Henryk Sienkiewicz,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,27573991,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2013,3,24,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],['26465'],['Jeremiah Curtin'],['3.93'],
30970704,25619,"Tule ja mõõgaga (Tule ja mõõgaga, #1.5)",5450012438,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467975226l/30970704._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467975226l/30970704._SY75_.jpg,1993,,,est,Eesti Raamat,false,51588326,1,4,5,2,1,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,1,['25619'],['Henryk Sienkiewicz'],['3.85'],['17093300'],['A. Jalakas'],['2.50'],"Käesolev teos kuulub Henryk Sienkiewiczi ajalooliste romaanide triloogiasse:<br />«Tule ja mõõgaga»<br />«Uputus»<br />«Pan Wolodyjowski»<br /><br />Tuntud Poola kirjaniku, Nobeli preemia laureaadi ajalooline romaan, milles Bohdan Chmielnicki ülestõusu ja kodusõja metsikute sündmuste keerises arenenud romantiline armastuslugu jõuab õnneliku lõpuni."
38261320,25619,Sąd Ozyrysa,,9788328809109,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517343525l/38261320._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517343525l/38261320._SX50_.jpg,,,,pol,Fundacja Nowoczesna Polska,true,59941177,1,2,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,1908,,,2.50,2,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"W parodii mitologicznego sądu Ozyrysa w zaświatach pisarz humorystycznie opisuje sąd nad duszą faraońskiego ministra Psunabudesa, o którą równocześnie ubiegają się Głupota i Niegodziwość. Wobec przekonujących argumentów obydwu, niezdecydowany Ozyrys powołuje dodatkowo Mądrość jako rozjemcę dla streszczenia najistotniejszych w tej sprawie faktów z życia osądzanego biurokraty."
51814486,25619,Obras escogidas. Hania ; A través de las praderas ; Bartek el triunfador ; El torrero ; Yanko el músico,8474611458,9788474611458,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72918278,1,2,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
53292051,25619,Jamioł,,9788377560938,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588118465l/53292051._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588118465l/53292051._SX50_.jpg,2012,1,24,pol,Promatek,false,81223957,1,2,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,1882,,,2.50,2,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"„Jamioł” to ludowe, archaiczne określenie „anioła”. Wbrew pozorom to jednak nie on jest główną postacią tej noweli. Jest to bowiem historia osieroconej przez matkę Marysi, młodej dziewczynki z prostego ludu. Atmosferę opowiadania przepełnia smutek i prawdziwy, pesymistyczny obraz XIX wiecznej prowincji i jej realiów.<br />Utwór w wykonaniu lektora Marcina Nowakowskiego dedykowany jest miłośnikom dobrej literatury i najwyższej jakości interpretacji lektorskiej."
53101517,25619,Potopul vol. 3,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586518626l/53101517._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586518626l/53101517._SY75_.jpg,,,,rum,,false,79737374,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
25425914,25619,Повести и рассказы,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429979843l/25425914._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429979843l/25425914._SX50_.jpg,1957,,,rus,Государственное издательство художественной литературы,false,45185104,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1957,1,1,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],Сборник рассказов и повестей Генрика Сенкевича.<br /><br />Содержание:<br /><br />* Нет пророка в своём отечестве<br />* Старый слуга<br />* Ганя<br />* Наброски углём<br />* Комедия ошибок<br />* В прериях<br />* Ангел<br />* Янко-музыкант<br />* Орсо<br />* Из дневника познанского учителя<br />* За хлебом<br />* На маяке<br />* Бартек-победитель<br />* Сахем<br />* Органист из Пониклы<br />* Журавли<br />* Рассказы и повести
51749742,25619,Dramaty,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1951,,,pol,Państwowy Instytut Wydawniczy,false,76268490,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],Zawartość zbioru: <br /><br />1. Na jedną kartę. Dramat w pięciu aktach<br />2. Czyja wina. Obrazek w jednym akcie<br />3. Muszę wypocząć. Obrazek sceniczny<br />4. Zagłoba swatem. Komedia w jednym akcie<br />5. Autorki. Obrazek sceniczny w jednym akcie<br />6. Zagłoba swatem. Komedia w jednym akcie (Redakcja C)
41584320,25619,Legiony,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,,,pol,Ventigo Media Sp. z o.o,true,64909915,2,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1917,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Akcja powieści toczy się w czasach wojen napoleońskich na ziemiach polskich zaboru pruskiego oraz we Włoszech, gdzie walczą polskie legiony, na których czele stoi generał Jan Henryk Dąbrowski.<br /><br />Marek Kwiatkowski i Stanisław Cywiński to para przyjaciół. Marek jest synem ubogiego leśnika, a Stanisław – sierotą pochodzącym ze szlacheckiego rodu (opiekę nad nim i jego majątkiem sprawuje stryj szambelan). Młodzieńcy – mimo młodego wieku – brali przed kilku laty udział w walkach insurekcji kościuszkowskiej. Teraz postanawiają zaciągnąć się do polskich legionów, które tworzą się we Włoszech i walczą u boku Napoleona Bonapartego przeciwko Austrii."
36617285,25619,Ogniem i mieczem. Tom 1.1,839211664X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009213l/36617285._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009213l/36617285._SY75_.jpg,,,,pol,Lubpress Sp. z o.o.,false,58375788,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Seria obejmuje najważniejsze utwory z klasyki literatury polskiej. Wybór, jakiego dokonaliśmy, przypomni najlepsze historie, najciekawszych bohaterów i wiersze, które weszły do kanonu czytelniczego. Naszą serię wyróżniają nowoczesna szata graficzna i przyjazny format. Jesteśmy przekonani, że lektura światowej klasyki stanie się teraz prawdziwą przyjemnością.<br /><br />Ogniem i mieczem, pierwsza z powieści tworzących Trylogię, przedstawia dzieje Polski w dobie powstania Chmielnickiego (1648–1654). Pisarz, starając się wzbudzić w czytelnikach patriotyczne uczucia, nadał prozie cechy rycerskiego eposu, wprowadził baśniowość oraz wyrazistych bohaterów reprezentujących dobre i złe postawy. Zbuntowani Kozacy pod wodzą Chmielnickiego zostali przedstawieni jako żądni krwi barbarzyńcy, a Polacy jako prawi i odważni obrońcy ojczyzny. W czarno-biały schemat zostali wpisani także (wbrew prawdzie historycznej) przywódcy walczących stron. Głównym wątkiem spajającym fabułę pierwszej części Trylogii uczynił pisarz burzliwe dzieje miłości rycerza bez skazy – Jana Skrzetuskiego i urodziwej szlachcianki – Heleny Kurcewiczówny, którzy rozdzieleni przez wrogów i przeciwności losu, przeżywają liczne perypetie."
43704581,25619,Ở Xứ Vàng,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548440905l/43704581._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548440905l/43704581._SX50_.jpg,2018,,,vie,,false,68008568,2,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
36617315,25619,Ogniem i mieczem. Tom 1.2,8392116658,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009515l/36617315._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009515l/36617315._SY75_.jpg,,,,pol,Lubpress Sp. z o.o.,false,58375820,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Ogniem i mieczem, przedstawia dzieje Polski w dobie powstania Chmielnickiego (1648–1654). Pisarz, starając się wzbudzić w czytelnikach patriotyczne uczucia, nadał prozie cechy rycerskiego eposu, wprowadził baśniowość oraz wyrazistych bohaterów reprezentujących dobre i złe postawy. Zbuntowani Kozacy pod wodzą Chmielnickiego zostali przedstawieni jako żądni krwi barbarzyńcy, a Polacy jako prawi i odważni obrońcy ojczyzny. W czarno-biały schemat zostali wpisani także (wbrew prawdzie historycznej) przywódcy walczących stron. Głównym wątkiem spajającym fabułę pierwszej części Trylogii uczynił pisarz burzliwe dzieje miłości rycerza bez skazy – Jana Skrzetuskiego i urodziwej szlachcianki – Heleny Kurcewiczówny, którzy rozdzieleni przez wrogów i przeciwności losu, przeżywają liczne perypetie."
36617325,25619,Ogniem i mieczem. Tom 2.1,8392116666,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009621l/36617325._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009621l/36617325._SY75_.jpg,,,,pol,Lubpress Sp. z o.o.,false,58375833,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Ogniem i mieczem, przedstawia dzieje Polski w dobie powstania Chmielnickiego (1648–1654). Pisarz, starając się wzbudzić w czytelnikach patriotyczne uczucia, nadał prozie cechy rycerskiego eposu, wprowadził baśniowość oraz wyrazistych bohaterów reprezentujących dobre i złe postawy. Zbuntowani Kozacy pod wodzą Chmielnickiego zostali przedstawieni jako żądni krwi barbarzyńcy, a Polacy jako prawi i odważni obrońcy ojczyzny. W czarno-biały schemat zostali wpisani także (wbrew prawdzie historycznej) przywódcy walczących stron. Głównym wątkiem spajającym fabułę pierwszej części Trylogii uczynił pisarz burzliwe dzieje miłości rycerza bez skazy – Jana Skrzetuskiego i urodziwej szlachcianki – Heleny Kurcewiczówny, którzy rozdzieleni przez wrogów i przeciwności losu, przeżywają liczne perypetie."
36617340,25619,Ogniem i mieczem. Tom 2.2,8392116667,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009737l/36617340._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511009737l/36617340._SY75_.jpg,,,,pol,Lubpress Sp. z o.o.,false,58375846,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Ogniem i mieczem, przedstawia dzieje Polski w dobie powstania Chmielnickiego (1648–1654). Pisarz, starając się wzbudzić w czytelnikach patriotyczne uczucia, nadał prozie cechy rycerskiego eposu, wprowadził baśniowość oraz wyrazistych bohaterów reprezentujących dobre i złe postawy. Zbuntowani Kozacy pod wodzą Chmielnickiego zostali przedstawieni jako żądni krwi barbarzyńcy, a Polacy jako prawi i odważni obrońcy ojczyzny. W czarno-biały schemat zostali wpisani także (wbrew prawdzie historycznej) przywódcy walczących stron. Głównym wątkiem spajającym fabułę pierwszej części Trylogii uczynił pisarz burzliwe dzieje miłości rycerza bez skazy – Jana Skrzetuskiego i urodziwej szlachcianki – Heleny Kurcewiczówny, którzy rozdzieleni przez wrogów i przeciwności losu, przeżywają liczne perypetie."
28959191,25619,Ancient Rome and Early Christians: 9 Historical Novels,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,49185894,1,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['4967158', '25619', '6447024', '44512', '3218132', '2823333']","['Sabine Baring-Gould', 'Henryk Sienkiewicz', 'W.H. Withrow', 'Edward Bulwer-Lytton', 'W.H.G. Kingston', 'William Ware']","['3.51', '3.85', '3.70', '3.78', '3.64', '3.12']",['26465'],['Jeremiah Curtin'],['3.93'],
53101751,25619,Potopul vol. 2,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586519319l/53101751._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586519319l/53101751._SX50_.jpg,,,,rum,,false,79738040,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
1904694,25619,"Felietony Warszawskie, 1873-1882",8386417412,9788386417414,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,false,1906459,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
22459017,25619,Seferis Sholokhov Sienkiewicz Spitteler (Nobel Prize Library),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,41893435,1,9,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['8302157', '44202', '25619', '337113']","['Giorgo Seferis', 'Mikhail Sholokhov', 'Henryk Sienkiewicz', 'Carl Spitteler']","['4.00', '4.08', '3.85', '3.42']",[],[],[],
34580559,25619,67 Tales from Poland,1543240909,9781543240900,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517435240l/34580559._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517435240l/34580559._SX50_.jpg,2017,2,23,,Createspace Independent Publishing Platform,false,55725502,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['16574573', '25619', '16574574']","['Polish Folk Tales', 'Henryk Sienkiewicz', 'W&#322adys&#322aw St Reymont']","['4.00', '3.85', '4.00']",[],[],[],"The book comprises the best of Polish folk tales as well as short stories by the most renowned Polish authors, such as: <br /> Henryk Sienkiewicz, <br />Wladyslaw St.Reymont, <br />Boleslaw Prus, <br />Adam Szymanski, <br />Stefan Zeromski, <br />Juliusz Kaden-Bandrowski, <br />Zofia Rygier-Nalkowska, <br />Waclaw Sieroszewski.<br />It is undoubtedly the best compilation of Polish fairy tales and children's short stories.<br />"
39871445,25619,Baśnie i legendy polskie,,9788378951599,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523956490l/39871445._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523956490l/39871445._SX50_.jpg,2008,,,pol,Zielona Sowa,true,61677020,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['3091670', '623391', '1289185', '5113198', '3091683', '17952259', '2968706', '840952', '7543112', '867310', '25619', '297006', '7094574', '5287939', '4856858', '4119863']","['Kazimierz Władysław Wójcicki', 'Jan Kasprowicz', 'Kazimierz Przerwa-Tetmajer', 'Zofia Bukowiecka', 'Roman Zmorski', 'Lucjan Siemiński', 'Artur Oppman', 'Józef Ignacy Kraszewski', 'Edmund Jezierski', 'Eliza Orzeszkowa', 'Henryk Sienkiewicz', 'Bolesław Prus', 'Cecylia Niewiadomska', 'Władysław Ludwik Anczyc', 'Władysław Orkan', 'Zofia Urbanowska']","['3.94', '3.88', '4.02', '4.00', '3.95', '4.00', '3.85', '3.52', '2.94', '2.89', '3.85', '3.60', '3.63', '3.83', '4.06', '3.71']",[],[],[],"Przeżyj niezapomnianą przygodę razem z bohaterami naszych książek. Wprowadzą Cię oni w świat dziecięcych fascynacji, gdzie marzenia się spełniają, a wszystko wokół zachwyca swoją niezwykłością. Dzięki najcenniejszym utworom literatury dziecięcej odnajdziesz krainę, z której nie będziesz chciał wychodzić... Książka ta obejmuje najważniejsze legendy, prezentuje najbardziej interesujące historie dotyczące mitycznej przeszłości Polski. Tylko tutaj znajdziesz ludowe baśnie opowiadające o śpiących rycerzach, królowej Bałtyku, diable Borucie, uśpionej pannie czy cudownym dębie."
42768924,25619,10 Cuentos Famosos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545362664l/42768924._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545362664l/42768924._SY75_.jpg,1950,11,10,spa,Acmé,false,66520749,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1950,,,4.00,1,0,"['13802616', '228089', '18715879', '128382', '15189870', '36098', '3565', '25619', '16176683', '1244', '24951', '18613161', '7484704', '5765573', '18613164', '10889']","['Pedro Ortiz Barili', 'Honoré de Balzac', 'Honorato de Balzac', 'Leo Tolstoy', 'León Tolstói', 'Juan Valera', 'Oscar Wilde', 'Henryk Sienkiewicz', 'Enrique Sienkiewicz', 'Mark Twain', 'Aleksandr Kuprin', 'Alejandro Kuprin', 'Robert Smythe Hichens', 'José María Gabriel y Galán', 'Francisco Bret-Harte', 'Bret Harte']","['4.00', '3.80', '3.81', '4.06', '4.15', '3.51', '4.10', '3.85', '4.00', '3.86', '4.07', '4.00', '4.12', '4.00', '2.67', '3.70']",[],[],[],"Año 1946 Edi. Acme Agency - Buenos Aires<br /><br />Honorato De Balzac, León Polstoi, Juan Valera, Oscar Wilde, Enrique Sienkiewicz, Mark Twain, <br /><br />Alejandro Kuprin, Roberto Hichens, Jose Maria Gabriel Y Galan , f.bret-Harte<br /><br />Mas novelas de esta colección y otras de ciencia ficción así como de terror, suspense, espionaje, policíacas, oeste, western, misterio, aventuras, biografías, fantasía heroica, guerra, bélicas, románticas etc. en venta en esta tienda en el apartado: tebeos y cómics &gt; pulp y en libros &gt; libros de lance (posteriores a 1936) &gt; literatura &gt; narrativa &gt; novela romántica libros &gt; fantasía, policíacas , misterio, etc, y en libros &gt; libros antiguos (hasta 1936), raros y curiosos &gt; literatura &gt; narrativa &gt; novela romántica etc. hay mas de 3000 ejemplares, bien sueltos o en lotes de colección"
49515501,25619,Người gác đèn biển,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72163854,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['969193', '25619']","['Maria Konopnicka', 'Henryk Sienkiewicz']","['3.04', '3.85']",['4600237'],['Nguyen Van Thai'],['3.94'],"Những truyện ngắn đặc sắc được kể bằng ngòi bút chân thực và giàu cảm xúc của các nhà văn Ba Lan nổi tiếng cuối thế kỉ XIX, đầu thế kỉ XX. Người gác đèn biển của Henryk Sienkiewicz, nhà văn Ba Lan đầu tiên đoạt giải Nobel Văn học (1905), dạt dào tình yêu quê hương xứ sở và những trang viết của Maria Konopnicka lấp lánh lòng cảm thông, tình yêu thương con người sâu sắc. Người gác đèn biển tưởng chừng đã tìm được bến đỗ bình yên sau quãng đời phiêu bạt, nhưng chỉ một phút đắm mình trong những cuốn sách thức tỉnh nỗi niềm quê hương xứ sở lại đưa ông về làm chiếc lá bị gió cuốn tung giữa dòng đời. Bà mẹ già mòn mỏi bên khung cửa sổ ngắm làn khói bay lên trời mà tưởng tượng đó là hình bóng người con trai dấu yêu đã mất...."
28356645,25619,Jako się pan Lubomirski nawrócił i kościół w Tarnawie zbudował. Wedle podania ludowego,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451149653l/28356645._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451149653l/28356645._SX50_.jpg,,,,pol,wolnelektury.pl,true,48419297,1,2,4,2,0,5:0|4:0|3:1|2:0|1:1|total:2,,,,2.00,2,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Począł się pan Lubomirski w głowę drapać, bo bardzo mu się te smoki i gady nie spodobały, a pieniądze chciał mieć. Ale po odejściu dziada przyszło mu do głowy, że skoro są tacy, którzy i samego diabła potrafią w pole wywieść, to przecie na tę gadzinę z Babiej Góry musi być jakiś sposób. Głowił się dzień, głowił drugi i trzeci, wreszcie powiedział sobie: „Albo starosta, albo kapucyn” — i pojechał. [fragment]"
52651746,25619,Krzyżacy Tom II,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585004677l/52651746._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585004677l/52651746._SX50_.jpg,1989,,,pol,Książka i Wiedza,false,78550712,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
37757176,25619,V puščavi in goščavi 2 (V puščavi in goščavi; #2),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514458595l/37757176._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514458595l/37757176._SX50_.jpg,1974,,,slv,Mladinska knjiga,false,59383180,4,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1911,,,4.00,1,0,"['25619', '7236622', '6600296', '6341363']","['Henryk Sienkiewicz', 'Nikolaj Omersa', 'Iztok Ilich', 'Marijan Tršar']","['3.85', '3.62', '4.04', '4.01']",['4792261'],['France Vodnik'],['3.62'],"Ponatis v letih 1978 in 1982.<br /><br />Pustolovski roman opisuje nevarno pot dveh mladih ljudi po divjih afriških puščavah in pragozdovih. Osemletna Angležinja Alenka in štirinajstletni Poljak Stanko sta bila prevarana in ugrabljena od skupine grobih moških. V tej vznemirljivi in nevarni zgodbi je opisana njuna borba za vrnitev domov, težka pot, ki sta jo morala preživeti, pa tudi iskrena mlada ljubezen, ki je razvila med lepo, nemočna deklico in pogumnim, skrbnim Stankom. Na dramatični poti preko Afrike nastopata tudi dva mlada domorodca Kali in Mea, pa tudi prijazni slon King in zvesti pes Saba, ki skupaj Stankom in Alenko naredijo to ganljivo zgodbo nepozabno.<br /><br />Ta knjiga je druga polovica zgodbe."
29622909,25619,Paznicul farului,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458994995l/29622909._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458994995l/29622909._SY75_.jpg,1987,,,rum,Univers,false,49969248,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1987,,,4.00,1,0,"['25619', '6456371']","['Henryk Sienkiewicz', 'Stan Velea']","['3.85', '4.36']",[],[],[],"Nuvele, povestiri si schite<br />---<br />Editie ingrijita, prefata, note si comentarii de Stan Velea"
52379351,25619,十字军骑士,,9787020123605,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584213709l/52379351._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584213709l/52379351._SX50_.jpg,2018,3,1,,人民文学出版社,false,77664089,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],['20125201'],['林洪亮'],['4.00'],1900年出版的《十字军骑士》是显克维奇的五大历史小说之一，以中世纪波兰、立陶宛人民反抗十字军骑士团的光辉历史为主题，热情歌颂了波兰人民的爱国精神，展现了波澜壮阔的时代风貌，具有高度的思想意义和艺术感染力。
