id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,84259,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106998,198358,46573,1319,5:23285|4:14792|3:6398|2:1473|1:625|total:46573,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
25964083,84259,Poesía Escogida,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437661360l/25964083._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437661360l/25964083._SX50_.jpg,,,,spa,,false,45869929,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
28442790,84259,Έσχατα ποιήματα,,9789609796095,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451858903l/28442790._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451858903l/28442790._SY75_.jpg,2013,,,gre,Momentum,false,48564347,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2006,,,4.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Για να καλύψουμε ως ένα βαθμό το κενό που υπάρχει στην Ελλάδα, όσον αφορά τη γνώση και τη διάδοση των πολωνικών γραμμάτων, εκμεταλλευτήκαμε την ευκαιρία που παρουσιάστηκε το 2011 με την ανακήρυξή του ως ""Έτος Μίγουος"" από τις πολωνικές αρχές, με αφορμή την επέτειο γέννησής του. Μέχρι στιγμής, από το τεράστιο του έργο έχουν δημοσιευθεί στα ελληνικά μόνο ένα μυθιστόρημα και μια ποιητική συλλογή, μετα-φρασμένη όμως από την αγγλική γλώσσα. Η απόφαση δεν ήταν εύκολη: μας προβλημάτισε αρκετά ο τρόπος που θα μπορούσε να παρουσιαστεί μια χαρισματική και ολοκληρωμένη λογοτεχνική και φιλολογική προσωπικότητα, σε ένα βιβλίο αναγκαστικά μικρό σε αριθμό σελίδων, λόγω της βαθιάς οικονομικής και κοινωνικής κρίσης. Τελικά, αποφασίσαμε την έκδοση στην Ελλάδα των ""Εσχάτων ποιημάτων"", γραμμένων από τον Μίγουος στην Κρακοβία τα τελευταία τρία χρόνια της ζωής του. Η απόφασή μας βασίζεται στο γεγονός ότι σε αυτά τα σαράντα περίπου κείμενα μικρού και μεσαίου μεγέθους, ο ποιητής έχει περιλάβει τις κύριες, θεματικές και αισθητικές τάσεις της πλούσιας και πολυετούς δημιουργίας του.<br />Τα ""Έσχατα ποιήματα"" διαπνέονται από τα κυριότερα πολωνικά αλλά και οικουμενικά ζητήματα τα οποία έχουν απασχολήσει τον Μίγουος ως ποιητή, φιλόσοφο, ιστορικό και φιλόλογο σε όλη τη διάρκεια της δημιουργίας του. [...] (Από την έκδοση)"
25804434,84259,Небо народжених щойно,,9789665793021,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435403628l/25804434._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435403628l/25804434._SY75_.jpg,2011,,,ukr,Український письменник,false,45658800,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2011,1,1,4.00,1,0,"['84259', '7092591']","['Czesław Miłosz', 'Чеслав Мілош']","['4.19', '4.46']",['14130273'],['Сергій Злючий'],['4.00'],"Поезія Чеслава Мілоша потребує вникливого, заглибленого й делікатного читання, вона насичена численними алюзіями й асоціаціями, що не лежать на поверхні, проте відкриваються лише при поглибленому сприйнятті тексту. Ця поезія шукає собі путь у морі вишуканої філософської рефлексії. Вона перегукується у своїх засадничих мотивах зі світовою культурною традицією, порушуючи та переакцентовуючи одвічні питання людського буття. Дихотомія поміж високою поезією та неможливістю її популяризувати створює дуже цікавий, з особливою інтригою, сюжет зі сприйняттям творчої спадщини Чеслава Мілоша."
30522137,84259,Трима полски поети,,9548786591,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,bul,АБ Издателско ателие,false,51043259,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['84259', '49926', '69377']","['Czesław Miłosz', 'Zbigniew Herbert', 'Adam Zagajewski']","['4.19', '4.35', '4.23']",['6561901'],['Николай Кънчев'],['3.56'],Чеслав Милош<br />Збигнев Херберт<br />Адам Загаевски
9776482,84259,Przekłady poetyckie,8324006060,9788324006069,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,1,,pol,"Spoleczny Instytut Wydawniczy ""Znak""",false,14666186,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2005,1,,4.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
48906916,84259,Mapa času,8020702326,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574325162l/48906916._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574325162l/48906916._SX50_.jpg,1990,,,cze,ODEON,false,74301170,1,1,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,"['84259', '4626592', '6936788', '5448711']","['Czesław Miłosz', 'Vlasta Dvořáčková', 'Iveta Mikešová', 'Václav Burian']","['4.19', '3.87', '2.80', '4.00']",[],[],[],"Antologie z básnického díla významného autora polského původu.<br />Svazek přináší tvorbu z let 1936-88. První verše z 30. let jsou předznamenány obavou z hluboké katastrofy, v 50. letech autor popisuje své válečné prožitky. Od r. 1960 trvale žije v USA, kde píše především reflexivní poezii inspirovanou filozofickými otázkami po smyslu bytí a tragikou lidské existence. Síla jeho poezie tkví především v hlubokém humanismu, který má být podle něho základním předpokladem pro pozitivní osud současného světa."
42975753,84259,I løsildens æra,8203106277,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543436080l/42975753._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543436080l/42975753._SY75_.jpg,1981,,,nor,H. Aschehoug & Co. (W. Nygaard),false,66806044,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],['116233'],['Paal Brekke'],['3.71'],
9299748,84259,Wiersze i ćwiczenia,8373919120,9788373919129,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,,,pol,Świat Książki,false,14182409,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2008,,,4.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
17826212,84259,"City of Poets: Bratislava, Budapest, Ljubljana, Prague, Vienna, Warsaw",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,24937232,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Czeslaw Milosz - Commemorates a Reading Held in Dublin on June 17, 2004, at which Austrian, Czech, Hungarian, Polish, Slovakian and Slovenian Poets Presented Their Works."
37743444,84259,Kontinenti,8636700329,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514366164l/37743444._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514366164l/37743444._SX50_.jpg,1986,,,srp,Dečje novine,false,59364064,1,2,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,['84259'],['Czesław Miłosz'],['4.19'],['6456588'],['Petar Vujičić'],['4.33'],
25521247,84259,La fodera del mondo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431355187l/25521247._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431355187l/25521247._SX50_.jpg,1966,,,ita,Fondazione Piazzolla,false,45306016,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1966,1,1,3.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
41458661,84259,Poemat o czasie zastygłym,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535229214l/41458661._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535229214l/41458661._SX50_.jpg,1933,,,pol,Koło Polonistów Słuchaczy Uniwersytetu Stefana Batorego,false,64723992,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],Debiutancki tom poezji.
44281786,84259,La Russia di Pasternak. Dal futurismo al dottor Živago,8807420902,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551785581l/44281786._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551785581l/44281786._SY75_.jpg,1999,,,ita,Feltrinelli,false,68795328,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['1182791', '84259', '7912', '18936231', '9668', '4644341', '114953', '904270', '18936243', '18936244', '18936245']","['Vittorio Strada', 'Czesław Miłosz', 'Lazar Fleishman', 'Sergei Averintsev', 'Angela Livingstone', 'Elena Pasternak', 'Andrei Sinyavsky', 'Michel Aucouturier', 'Evgeny Rashkovsky', 'Alexander Parnis', 'Natalya Shakhalova']","['4.11', '4.19', '3.50', '3.00', '4.31', '3.00', '3.84', '3.99', '3.00', '3.00', '3.00']",[],[],[],
35167639,84259,Liryki najpiękniejsze,838803345X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495131735l/35167639._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495131735l/35167639._SX50_.jpg,2000,,,pol,Algo,false,56498510,1,2,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,['1438'],['Walt Whitman'],['4.13'],"['6235149', '9823570', '84259', '5333702', '16866029', '3282325', '1470311']","['Andrzej Szuba', 'Juliusz Żuławski', 'Czesław Miłosz', 'Ludmiła Marjańska', 'Roman Gorzelski', 'Artur Międzyrzecki', 'Zygmunt Kubiak']","['3.38', '4.00', '4.19', '3.42', '3.00', '3.98', '3.72']",Zawiera 38 wierszy.
22068188,84259,Salon literacki,8388221124,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399830575l/22068188._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399830575l/22068188._SY75_.jpg,2000,,,pol,WAB,false,41400954,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2000,1,1,3.00,1,0,"['8196899', '2790742', '84259', '563094', '69377', '6255', '6669', '1114128', '10991', '117671', '22578', '296560', '578607', '1904116', '23658', '3092503', '19176303', '5621412', '339861', '133427', '1281767']","['Gabriela Łęcka', 'Gustaw Herling-Grudziński', 'Czesław Miłosz', 'Stefan Chwin', 'Adam Zagajewski', 'Ryszard Kapuściński', 'Wisława Szymborska', 'Kazimierz Brandys', 'Stanisław Lem', 'Sławomir Mrożek', 'Stanisław Barańczak', 'Olga Tokarczuk', 'Magdalena Tulli', 'Ewa Bieńkowska', 'Jan Kott', 'Maciej Słomczyński', 'Stanisław Bieniasz', 'Zbigniew Kruszyński', 'Henryk Grynberg', 'Marek Nowakowski', 'Jan Józef Szczepański']","['3.00', '4.00', '4.19', '3.51', '4.23', '4.18', '4.32', '3.63', '4.03', '3.93', '4.12', '3.94', '3.77', '3.82', '4.11', '3.62', '3.00', '3.14', '3.79', '3.66', '4.21']",[],[],[],
21331737,84259,"Fifty Years of Polish Scholarship: The Polish Review, 1956-2006",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,40640920,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2006,10,6,3.00,1,0,"['123814', '84259', '22578', '406260', '2959108', '8009981', '7991544', '4485118', '8009982', '87498']","['Zbigniew Brzeziński', 'Czesław Miłosz', 'Stanisław Barańczak', 'Harold B. Segel', 'Anne Swartz', 'Anna Cienciala', 'Piotr S. Wandycz', 'Kazimierz Wierzyński', 'Thaddeus V. Gromada', 'Charles S. Kraszewski']","['3.87', '4.19', '4.12', '3.83', '3.67', '2.50', '4.00', '4.39', '3.50', '3.40']",[],[],[],
7631329,84259,Tribute of His Peers,0962277401,9780962277405,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,10134680,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1989,,,3.00,1,0,"['3339921', '39152', '84259', '204237', '314812', '29947', '71937', '542125', '498284', '3339923']","['William Root', 'Robert Hass', 'Czesław Miłosz', 'William Everson', 'Alan Williamson', 'Adrienne Rich', 'Tim Hunt', 'Robert Zaller', 'Tim Reynolds', 'John Brugaletta']","['3.00', '4.32', '4.19', '4.39', '4.23', '4.21', '4.28', '4.17', '3.91', '4.00']",[],[],[],
25916017,84259,O putovanjima kroz vrijeme,,9789533038360,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436988093l/25916017._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436988093l/25916017._SY75_.jpg,2015,,,scr,Naklada Ljevak,false,45804333,1,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2015,1,1,3.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
18308552,84259,Poezje: Ekstaza o wschodzie słońca,,9788308046920,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,false,25804086,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"„Dane mi było życie, ale niedosiężne. Od dzieciństwa do starości ekstaza o wschodzie słońca”<br />Gucio zaczarowany<br /><br />Bardzo obszerny wybór poezji Czesława Miłosza w opracowaniu Mariana Stali. Wybór obejmuje utwory ze wszystkich prawie tomów publikowanych przez Autora na przestrzeni przeszło sześćdziesięciu lat od Trzech zim (1936) i Ocalenia (1945) po Pieska przydrożnego (1997).<br />Krytyk zanalizował najważniejsze obrazy - rzekę i ogród, drzewo, ptak i obłok, które jego zdaniem mają w całym dorobku poety swoje miejsce i historię, budują jego poetycki świat, osobiste „światoodczucie” oraz motywy epistemologiczne - problem czasu i stosunku do Boga."
22873030,84259,Não Mais,8523007318,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407184741l/22873030._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407184741l/22873030._SX50_.jpg,2003,,,por,Editora Universidade de Brasília,false,42435676,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2003,1,1,3.00,1,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
51918676,84259,Zmyślenie albo wielki sen / Fiction or a Long Dream,,9788324059812,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582986745l/51918676._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582986745l/51918676._SX50_.jpg,2020,,,mul,Znak,false,76487209,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2020,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],"['39152', '20079472']","['Robert Hass', 'Anthony Miłosz']","['4.32', '0.0']","Dwujęzyczny wybór najlepszych wierszy Czesława Miłosza<br /><br />Autor wyłaniający się z tych utworów to nie posągowy klasyk i czcigodny noblista wpychany na cokół wieszcza, a młody duchem, rozdzierany sprzecznościami człowiek, któremu równie bliskie są zmysłowe namiętności i uroki świata, co metafizyczne pytania i religijne poszukiwanie prawdy – nie wolne od wątpliwości i ryzykownych wyznań.<br /><br />Wybór zawiera wiersze z całej twórczości poety, od arcydzieł obecnych już w tomie Trzy zimy (1936) po wydane już pośmiertnie Wiersze ostatnie. Nie brak tu tekstów najważniejszych, tworzących poetycki kanon Miłosza – jednego z największych poetów naszych czasów, który – uczestnicząc w tłumaczeniach swoich utworów na angielski – dumny był z tego, że uważany jest za wybitnego poetę amerykańskiego.<br /><br />Książka pokazać ma poetę na wskroś żywego, bliskiego współczesnej wrażliwości i mogącego dostarczać poszukującym czytelnikom wiele inspiracji, mądrości i piękna.<br /><br />Bilingual collection of Czesław Miłosz’s most essential poems<br /><br />The author emerging from these poems is not a statuesque classic and the venerable Nobel Prize winner pushed onto a pedestal as a prophet, but a man full of energy, torn apart by contradictions, in whom sensual passions and cravings for wordly charms coexist with metaphysical questions and religious search for truth – not free from doubt and risky confessions.<br /><br />The selection draws on the poet’s entire oeuvre, from early masterpieces edited in the first volume Three Winters (1936) to the Latest Poems, published posthumously. We will find here the most important texts belonging to the poetic canon of Miłosz – one of the greatest poets of our time – who, by participating in the process of translation of his works into English, was proud of being considered an American poet.<br /><br />The book presents the poetry which is still alive, close to contemporary sensitivity and capable of giving a lot of inspiration, wisdom and beauty to the readers."
49119491,84259,Rozmowy zagraniczne. Część trzecia 1980-1997,,9788308069660,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575717174l/49119491._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575717174l/49119491._SX50_.jpg,2019,12,11,pol,Wydawnictwo Literackie,false,74569870,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2019,12,11,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Trzecia część <i>Rozmów zagranicznych</i> z Czesławem Miłoszem i zarazem piąty wolumen rozmów z Noblistą dostarcza kolejnej porcji cennych komentarzy poety do spraw nurtujących go przez lata.<br /><br /> <br /><br />Na tle cieszących się znacznym posłuchem wśród zachodnich intelektualistów opinii Miłosza szczególnie interesująco, miejscami wręcz proroczo, prezentują się refleksje dotyczące przemian politycznych i kulturowych zachodzących w Polsce i Europie Środkowej pod koniec XX wieku. Upadek komunizmu i burzliwy proces ponownego zrastania się regionu z zachodnim kręgiem cywilizacyjnym był źródłem licznych nadziei, lecz także budził u poety coraz większy niepokój, a nawet gorycz."
49119487,84259,Rozmowy zagraniczne. Część druga 1980-1994,,9788308064412,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575717080l/49119487._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575717080l/49119487._SX50_.jpg,2017,12,,pol,Wydawnictwo Literackie,false,74569865,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2017,12,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],"['4798570', '4347881', '5007626', '19797038', '2976527', '4179539', '2953606', '7060674']","['Dorota Jovanka Ćirlić', 'Katarzyna Okrasko', 'Ewa Rojewska-Olejarczuk', 'Beata Piasecka', 'Paulina Rosińska', 'Ryszard Wojnakowski', 'Monika Woźniak', 'Maria Zawadzka']","['3.79', '3.93', '3.74', '0.0', '4.15', '4.02', '3.59', '3.73']","Druga część <i>Rozmów zagranicznych</i> z Czesławem Miłoszem - to kontynuacja dialogu na odwieczne Miłoszowskie tematy: poezja, język, religia, historia, a także Litwa, Polska, Rosja i szeroko pojęta Europa Środkowa. Licznemu i międzynarodowemu gronu swych rozmówców Poeta niestrudzenie objaśnia meandry środkowoeuropejskiej tożsamości odradzającej się w obliczu dynamicznych przemian zachodzących pod koniec XX wieku."
49119478,84259,Rozmowy zagraniczne 1979–2003,,9788308053010,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575716897l/49119478._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575716897l/49119478._SX50_.jpg,2014,1,,pol,Wydawnictwo Literackie,false,74569858,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,1,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"<i>Rozmowy zagraniczne 1979–2003</i> to kontynuacja i dopełnienie wydanych w Wydawnictwie Literackim dwutomowych <i>Rozmów polskich</i> (<i>Rozmowy polskie 1979–1998. Tom I</i>, <i>Rozmowy polskie 1994–2004. Dzieła zebrane</i>). Tym razem z Noblistą rozmawiają zagraniczni znawcy jego twórczości, badacze, wykładowcy, ale i bliscy znajomi. W swobodnych dialogach Czesław Miłosz porusza przeróżne tematy: począwszy od codzienności w Berkeley, życia przed i po otrzymaniu nagrody Nobla, aż po inspiracje twórcze, istotę poezji i zależność między polityką a literaturą. Zbiór zawiera dwadzieścia pięć wywiadów obejmujących trzy minione dekady: od końca lat siedemdziesiątych do początku XXI wieku. Z tekstów wyłania się z wielostronny obraz Miłosza – jednego z najbardziej rozpoznawalnych twórców poetyckich dwudziestego wieku."
51055796,84259,Rozmowy polskie 1979-1998,,9788308046777,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581104851l/51055796._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581104851l/51055796._SX50_.jpg,2006,,,pol,Wydawnictwo Literackie,false,75876479,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Wchodzący w skład <i>Dzieł zebranych</i> tom to pierwszy, tak aktualny i obszerny komentarz Czesława Miłosza do własnej biografii i twórczości, a także współczesności. Wspaniały poeta, urodzony na Litwie Noblista, który żył, pisał i nauczał w Stanach Zjednoczonych, by schyłek swego życia spędzić w Krakowie o wątpliwościach i przekonaniach opowiada m.in. Tomaszowi Fiałkowskiemu, Józefowi Tischnerowi, Adamowi Michnikowi, Janowi Błońskiemu, Aleksandrowi Fiutowi, Jerzemu Turowiczowi, Maciejowi Szumowskiemu oraz Krystynie i Stefanowi Chwinom."
25423100,84259,Khula Ghar,8181430808,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429939022l/25423100._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429939022l/25423100._SX50_.jpg,,,,hin,Vani Prakashan,false,45181818,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['84259', '13852673']","['Czesław Miłosz', 'ASHOK VAJPEYI & RENATA CZEKALSKA']","['4.19', '0.0']",[],[],[],
52278966,84259,Wybór utworów,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73627251,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1981,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"A samizdat edition of poems by Czesław Miłosz, Nobel Prize"
4007768,84259,Pieśń Niepodległa. The Invincible Song Poems Michigan Slavic Materials No. 18 (Michigan Slavic materials),0930042417,9780930042417,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981,6,1,,Univ of Michigan/Michigan Slavic,false,4054124,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1981,6,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
2316787,84259,West und östliches Gelände,3423105836,9783423105835,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586852483l/2316787._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586852483l/2316787._SY75_.jpg,1986,,,ger,Deutscher Taschenbuch Verlag,false,2323303,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1984,5,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
