id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
2364284,5835922,أولاد حارتنا,9770915343,9789770915349,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,5,1,ara,دار الشروق,false,14413597,53,58850,90780,22136,2606,5:10031|4:6962|3:3232|2:1170|1:741|total:22136,1959,,,4.10,19268,2257,"['5835922', '4273240']","['Naguib Mahfouz', 'نجيب محفوظ']","['3.93', '4.00']",[],[],[],رواية<br /><br />يجلس الجبلاوي في بيته الكبير المحاط بالحدائق واﻷسوار العالية ومن حوله أحفاده الذين يتنازعون للحصول على وقفه، ويقوم الفتوات بابعاد هؤلاء عن جنته اﻷرضية، حيث استقرت ذريته خارج أسوار البيت الكبير، وبالرغم من فقرهم الا انهم لم يكفو عن الدعاء بأن ينزل الجبلاوي اليهم ويترك عزلته ويوزع تركته ويخلصهم من بطش الفتوات فيسود الخير على الجميع، ويظهر في كل جيل هذا المخلص والذي يتعلق به الناس وينتفضو معه ضد الفتوات، ولكن الجشع والجهل يرجعهم في اخر المطاف الى ما كانت عليه الاوضاع ويبقى الفقر والمعاناة مصيرهم الذي لا مفر منه.<br />يصف محفوظ في هذه الرواية الرائعة القهر وشوق الناس إلى الخلاص من أنفسهم، وكيف ان المبادئ يمكن أن تتغير بتأرجح النفوس البشرية، وكيف ان الاعمال الخيرة تقع تحت يد الفساد والمفسدين.<br />تعد هذه الرواية من أشهر روايات اﻷديب الراحل وأكثرها إشكالية وقد نوهت اﻷكاديمية السويدية بها عندما منحت نجيب محفوظ جائزة نوبل للآداب.
36647109,5835922,الثمن,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418426,1,12,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647191,5835922,الجبار,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418529,1,10,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
51928162,5835922,ArabLit Quarterly Fall/Winter 2019: The Eye,1679374907,9781679374906,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75215857,2,7,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,1,0,"['19701670', '5835922', '19300711', '5831763', '17667781', '19480098', '20080643', '117387', '20080644']","['M. Lynx Qualey', 'Naguib Mahfouz', 'Najwa Bin Shatwan', 'Ibn Arabi', 'Yasmine Seale', 'Haytham El Wardany', 'Tareq Emam', 'Nawal Nasrallah', 'Hassan Al Mohtasib']","['4.43', '3.93', '4.50', '4.13', '3.78', '5.00', '5.00', '4.50', '5.00']",['20080645'],['Karim Zidan'],['5.00'],"We are grateful to have Yasmine Seale and Robin Moger re-seeing poetry by Ibn Arabi in an ongoing translational conversation, where multiple translations of the same text give us a new way of seeing. Just so, Moger and Maha ElNabawy have two different ways of translating Haytham al-Wardany’s Book of Sleep. While Moger reads and rebuilds an eye-oriented section of the book in English text, Elnabawy translates it into a musical playlist.<br /><br /> The short fictions included in this issue focus on both the strange and hypnotic physicality of the human eye (as in Ameer Hamad’s “Suad’s Eyes,” written and translated for this issue), and the eye’s magic, as in Tareq Emam’s “One-Eyed Woman,” translated here by Katherine Van de Vate.<br /><br /> Other stories focus on the gaze: in Rami Tawil’s “Eyes Shut,” translated by Nashwa Gowanlock, our protagonist works hard to move around the world with closed eyes, and in Bushra Fadil’s startling metaphysical “Phosphorous at the Bottom of a Well,” we see the world from the bottom of a well, as it exists after death. People also fail to recognize one another: Naguib Mahfouz’s “The Man in the Picture” is something of a “Picture of Dorian Gray” set sideways and inside-out; it’s been translated by Karim Zidan and appears in English here for the first time.<br /><br /> This issue’s “Judge a Book by Its Cover” column is generously and beautifully written by Hadeel Eltayeb, about a 1980 children’s book called The Evil Eye, apparently translated from an Irish folktale, illustrated by a Syrian, and published in Beirut, which she discovered in Qatar. Layla Azmi Goushey writes our “Letter to a Late Author” to the late Imam Abu Hamid al-Ghazali, and May Hawass takes the cliché that “beauty is in the eye of the beholder” and makes it new. She asks: “Do societies with high debt or high unemployment or high illiteracy or other high causes for alarm, for example, really need beauty?” and answers with a “Yes. Without the dream of an aesthetic, there is no end to ugliness.”<br /><br /> There are two visual translations: Hassân Al Mohtasib's ""Dictionary"" feature, and two eye-themed selections from Melissa Chalhoub's delightful Badly Translated Arabic Songs.<br /><br /> We also have a special section of the fictions shortlisted for the 2019 ArabLit Story Prize. Also, Nawal Nasrallah writes a short food-history memoir about eating sheep’s eyeballs as a child, writing both about how they appear in classical texts as well as in current culinary practice."
29932143,5835922,Memories in Translation: A Life between the Lines of Arabic Literature,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,50318449,1,19,12,3,2,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,3,2,"['155401', '5835922']","['Denys Johnson-Davies', 'Naguib Mahfouz']","['3.90', '3.93']",[],[],[],
25974283,5835922,Almost the Equinox: Selected Poems,1448182875,9781448182879,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,8,20,,Vintage Digital,true,45883099,1,9,12,3,0,5:1|4:1|3:1|2:0|1:0|total:3,2015,8,13,4.00,3,0,"['57911', '5835922', '194420']","['BBC', 'Naguib Mahfouz', 'Sarah Maguire']","['4.25', '3.93', '3.57']",[],[],[],"<b>* A POETRY BOOK SOCIETY SPECIAL COMMENDATION *</b><br /><br />Sarah Maguire’s first collection, <i>Spilt Milk</i>, established her as one of the most original voices in British poetry, and led to her being chosen as one of the New Generation Poets. Three critically acclaimed volumes have since followed – <i>The Invisible Mender</i>, <i>The Florist’s at Midnight</i> and <i>The Pomegranates of Kandahar</i> – to form a lucid, lyrical and rich body of work remarkable for its intelligence and artistry.<br /><br />This welcome selection of Maguire’s poems spans time and continents – from the ‘bare flanks’ of the Thames at low tide to the night streets of Marrakech – bringing us the sights and sounds of distant lands, as well as taking us to the very heart of human feeling.<br /><br /><br />Verdant in imagery and imagination, this is poetry of extraordinary precision and power – fully attuned to ‘that precious music, / the pitch of flesh / on flesh’."
31847395,5835922,الكـــــــــــــرة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,52516193,1,23,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],
36647473,5835922,صوت مزعج,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418783,1,11,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36625976,5835922,نور القمر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58387805,1,12,12,4,0,5:0|4:2|3:1|2:0|1:1|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647471,5835922,شهر زاد,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418780,1,12,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36647461,5835922,المسطول والقنبلة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418769,1,10,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36647460,5835922,صورة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418768,1,8,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647176,5835922,قاتل,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418512,1,12,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647295,5835922,صورة قديمة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418595,1,12,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647355,5835922,سائق القطار,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418661,1,13,12,4,0,5:0|4:1|3:2|2:1|1:0|total:4,,,,3.00,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36647391,5835922,الصدى,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418696,1,11,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36648058,5835922,المقابلة السامية,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58419532,1,11,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647420,5835922,السكران,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418724,1,13,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
40054091,5835922,Во времето на љубовта,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552077604l/40054091._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552077604l/40054091._SX50_.jpg,,,,mkd,Бата Прес,false,62073442,1,7,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,3,1,"['5835922', '5558708']","['Naguib Mahfouz', 'Нагиб Махфуз']","['3.93', '3.91']",[],[],[],"Љубов – кој би можел да ги пресмета нејзините промени, да ја измери нејзината сила, да ѝ ги открие маските што ги носи, или да ги предвиди нејзините спојувања и разделби? Сит Аин е богата, угледна и убава жена. Средовечната вдовица живее во раскошна палата со голем двор, седи со својот препознатлив чадор и со нејзината мачка. Таа е силна и активна жена, мајка на своето соседство, постојано се движи, ги штити и им помага на соседите, сиромашните, беспомошните... За разлика од неа, нејзиниот син Езат е многу поинаков, емотивен и несигурен на свој начин. Уште од мали нозе е заљубен во сиромашката убавица Бадрија, љубов што не наидува на одобрување кај мајката и добротворка Сит Аин. Но, за среќа или несреќа, во Бадрија е заљубен и Хамдун, најдобриот пријател на Езат. Ова е приказна со неочекувани пресврти и крај во средината на дваесеттиот век во Египет, за амбицијата, богатството, за политиката и над сѐ за љубовта во разни форми. Иако настаните опишани во оваа новела се измислени, историскиот контекст е вистинит. - See more at: <a target=""_blank"" href=""http://knigadodoma.mk/mk-MK/Book/Details/4449#sthash.exAcuU45.dpuf"" rel=""nofollow"">http://knigadodoma.mk/mk-MK/Book/Deta...</a>"
36647147,5835922,فلفل,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418472,1,10,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647428,5835922,فردوس,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418730,1,8,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36648022,5835922,موقف وداع,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58419499,4,10,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,3,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647440,5835922,زيارة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418742,1,8,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647441,5835922,المجنونة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418743,1,9,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647448,5835922,رحلة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418753,1,7,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647171,5835922,موعد,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418503,1,10,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647129,5835922,إصلاح القبور,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418452,1,12,12,4,0,5:0|4:0|3:4|2:0|1:0|total:4,,,,3.00,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36647369,5835922,عابرو السبيل,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418677,1,11,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647350,5835922,وجها لوجه,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418657,1,13,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
38479573,5835922,عندما يأتي الرخاء,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60112568,1,11,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
40767930,5835922,চোর ও সারমেয় সমাচার,9848210156,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531152997l/40767930._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531152997l/40767930._SY75_.jpg,1993,2,,ben,সন্দেশ,false,63449709,1,5,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],"চোর ও সারমেয় সমাচার - নাগিব মাহফুজ<br />অনুবাদঃ আলী আহমদ<br />‘আল-লিস ওয়া আল-কিলার’ The Thief and The Dogs। বাংলা করলে হয় ‘চোর ও সারমেয় সমাচার’। গুটিকয়েক ব্যক্তির অন্তর্লীন ব্যথা-বেদনা, আনন্দ-সুখ চিত্রিত হয়েছে এ উপন্যাসে। বাইরের বৃহত্তর সমাজ বা প্রকৃতি এ উপন্যাসে মুখ্য ভূমিকা নেয়নি। সে স্থান দখল করেছে মুখ্য চরিত্র সায়ীদ। সামাজিক সাম্য প্রতিষ্ঠার লক্ষ্যে উৎসর্গীকৃত-প্রাণ সায়ীদ বন্ধু রউফের আদর্শে দীক্ষিত হয়ে যে পথ বেছে নেয় তা ছিল ভুল। তার প্রেম করে বিয়ে-করা স্ত্রী নাবাইয়া গোপন সম্পর্ক গড়ে তোলে সায়ীদেরই আশ্রিত ইলীষের সাথে। ওরা ষড়যন্ত্র করে সায়ীদকে পুলিশে ধরিয়ে দিলে তার চার বছরের জেল হয়ে যায়। জেল থেকে বেরিয়ে তার রেখে যাওয়া দু-বছরের মেয়ে সানা’র সাথে দেখা করতে যায়। ইতিমধ্যে তার স্ত্রী ইলীষকে বিয়ে করে ফেলেছে। কন্যা সানাও চিনতে না পেরে তাকে অস্বীকার কর্ চরম তিক্ততানিয়ে প্রতিশোধ নেয়ার মানসে সে দু দু-টো ভুল মানুষকে হত্যা করে ফেরারি হয়ে যায়। ফেরারি জীবনে তাকে অনেক ভালবাসত এমন মেয়ে নূরের সাথে সে আত্মগোপন করে থাকে। তারপর একসময় পুলিশের হাতে ধরা পড়ে। কাহিনীতে তেমন নতুনত্ব হয়ত নেই, কিন্তু এর গতি অতিদ্রুত, আকর্ষণীয় তার গড়ন।"
36648056,5835922,العري والغضب,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58419530,1,12,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36648042,5835922,تحقيق,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58419518,1,11,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
39276844,5835922,"Tragedi di Puncak Gunung (Aulad Haratina, Buku 4)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521020180l/39276844._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521020180l/39276844._SY75_.jpg,2000,9,,ind,Mitsaq,false,60832051,1,6,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],
36648008,5835922,العالم الآخر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58419477,2,10,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,3,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36664752,5835922,الحوادث المثيرة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58445585,1,12,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36664745,5835922,الرجل والآخر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58445580,1,12,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36894025,5835922,اللقاء,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58653960,1,13,11,4,1,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
38462961,5835922,النسيان,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60089136,1,9,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
38462969,5835922,في أثر السيدة الجميلة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60089144,1,7,10,3,1,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,1,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
38462954,5835922,ممر البستان,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,60089125,1,9,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
52040989,5835922,العشق في الظلام,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72312282,1,10,10,5,0,5:0|4:0|3:0|2:5|1:0|total:5,,,,2.00,5,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],
38462960,5835922,البستاني,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60089135,1,9,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
37661711,5835922,من فضلك وإحسانك,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,59260721,1,13,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
44662805,5835922,السكران يغني,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,69311028,1,7,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,0,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],
