id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17716,1433597,Waiting for Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SY75_.jpg,2011,,,eng,Grove,false,2635502,245,263469,580817,151673,5278,5:50724|4:49186|3:33099|2:12492|1:6172|total:151673,1952,,,3.83,130979,3620,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"The story revolves around two seemingly homeless men simply waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time."
36103916,1433597,Катастрофа,9545971908,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503408549l/36103916._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503408549l/36103916._SY75_.jpg,2004,,,bul,Фама,false,57779835,1,12,18,5,0,5:0|4:3|3:2|2:0|1:0|total:5,,,,3.60,5,0,"['1433597', '8391814']","['Samuel Beckett', 'Самюъл Бекет']","['3.88', '3.87']",[],[],[],"Настоящото издание съдържа пиесите ""Действие без думи І"", ""Действие без думи ІІ"", ""Каскандо"", ""Катастрофа"", ""Какво къде"", ""Театрален фрагмент І"", ""Театрален фрагмент ІІ"", ""Звукова пиеса в наброска"" и ""Радиоскица"".<br /><br />За корицата е използвана творба от Оскар Шлемер."
28008971,1433597,Νανούρισμα,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448812470l/28008971._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448812470l/28008971._SX50_.jpg,1986,,,gre,Λέσχη,false,48016761,1,6,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,,,,4.50,4,0,['1433597'],['Samuel Beckett'],['3.88'],['14717953'],['Νάσος Δετζώρτζης'],['3.83'],"ΝΑΝΟΥΡΙΣΜΑ<br /><br />Γ Γυναίκα σε κουνιστή πολυθρόνα<br />Φ Η φωνή της από μαγνητόφωνο<br /><br />Το φως δυναμώνει λίγο-λίγο, συγκεντρωμένο πάνω στη Γ, που είναι φάτσα στο προσκήνιο ελαφρώς έξω από κέντρο προς αριστερά. Η πολυθρόνα ακίνητη.<br /><br />Σε λίγο:<br /><br />Γ<br />Κι άλλο.<br /><br />Σιωπή. Μαζί με τη Φωνή αρχίζει και η πολυθρόνα το πήγαιν'-έλα.<br /><br />Φ<br />ως την ημέρα εν τέλει<br />τέλος ατελείωτης μέρας<br />που είπε<br />είπε από μέσα της<br />σε ποιον άλλονε<br />ώρα να τελειώνει<br />ώρα να τ ε λ ε ι ώ ν ε ι<br />να πάψει πια να σέρνεται<br />από δω κι από κει<br />όλη μάτια<br />προς όλες τις μεριές<br />απάνω κάτω<br />μη τυχόν και φανεί κάνας άλλος<br />κάνας άλλος σαν κι αυτήνε<br />κάνα άλλο πλάσμα σαν κι αυτήνε<br />κάπως έτσι σαν κι αυτήνε<br />που να σέρνεται σαν κι αυτήνε<br />από δω κι από κει<br />όλη μάτια<br />προς όλες τις μεριές<br />απάνω κάτω<br />μη τυχόν και φανεί κάνας άλλος<br />ως την ημέρα εν τέλει<br />τέλος ατελείωτης μέρας<br />που είπε από μέσα της<br />σε ποιον άλλονε<br />ώρα να τελειώνει<br />ώρα να τ ε λ ε ι ώ ν ε ι<br />να πάψει πια να σέρνεται<br />από δω κι από κει<br />όλη μάτια<br />προς όλες τις μεριές<br />απάνω κάτω<br />[...]"
4112,1433597,Rosencrantz & Guilderstern/Wait Godot (TAP instructional materials),1560772433,9781560772439,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,7819,1,11,17,5,0,5:1|4:1|3:2|2:1|1:0|total:5,2005,10,30,3.40,5,0,"['2825', '983930', '1433597', '293']","['Jayne R. Smith', 'Center for Learning Network Staff', 'Samuel Beckett', 'Tom Stoppard']","['3.43', '3.81', '3.88', '4.05']",[],[],[],
10040871,1433597,L'immagine - Senza - Lo spopolatore,8806115707,9788806115708,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345132319l/10040871._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345132319l/10040871._SY75_.jpg,1989,1,1,ita,Einaudi,false,14936619,1,11,16,4,1,5:1|4:2|3:1|2:0|1:0|total:4,1970,,,4.00,4,1,"['1433597', '4538687']","['Samuel Beckett', 'Renato Oliva']","['3.88', '3.73']",[],[],[],"<i>L'immagine</i>, che qui si pubblica con <i>Senza</i> e <i>Lo spopolatore</i>, è una tappa significativa di quel percorso che porta Beckett da un lavoro iniziale di de-costruzione di personaggi dall'individualità assai labile (ma ancora in qualche modo definibile) a personaggi ormai quasi totalmente disintegrati: personaggi ridotti ad atomi di materia, descritti nelle loro forme astratte e geometrizzanti, seguiti nelle loro orbite matematicamente esatte. Beckett ha continuato a lavorare con sempre maggior determinazione al raffreddamento e allo svuotamento del personaggio, della sua esperienza e delle immagini in cui quell'esperienza si manifesta: della stessa scena in cui il personaggio si muove, quando può ancora muoversi. L'arte di Beckett, sempre più tenacemente attestata sui confini del silenzio, tende a una riduzione al minimo del linguaggio e di ogni elemento della rappresentazione che le consenta di sfiorare la soglia del bianco e nero assoluto. Ma, paradossalmente, la parola, spinta verso il limite estremo del silezio, acquista una risonanza fortissima, e la rarefazione si muta in abbagliante evidenza del nucleo energetico essenziale, forse inestinguibile, del vivente. Sui confini del Nulla balugina incredibilmente l'Essere, traccia tenace e inesauribile. (Renato Oliva)"
820029,1433597,Arnold Geulincx' Ethics: With Samuel Beckett's Notes,9004154671,9789004154674,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,11,29,,Brill Academic Publishers,false,805883,1,54,16,4,0,5:2|4:0|3:2|2:0|1:0|total:4,2006,11,30,4.00,4,0,"['1397867', '427940', '1433597']","['Arnold Geulincx', 'Martin Wilson', 'Samuel Beckett']","['3.86', '3.56', '3.88']",[],[],[],"<p>Arnold Geulincx (1624-1669) is a key figure in the history of ideas, whose concepts have been seen as precursors to those developed by Spinoza, Malebranche, Leibniz and Kant. <br />His <i>Ethics</i> presents a treatment of virtue from the standpoint of occasionalist metaphysics. The great Irish writer Samuel Beckett stated that Geulincx, with his emphasis on the powerlessness and ignorance of the human condition, was a key influence on his works. This is the first complete version of the text to appear in a modern language. It includes the full text of the <i>Ethics</i> and Beckett’s notes to his reading of Geulincx. <br />Shedding new light on important moments of intellectual history, it is a major event for students of philosophy and literature.</p><p><i>Brill's Texts and Sources in Intellectual History</i>, vol. 1</p>"
34849813,1433597,Poesie in inglese,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492077894l/34849813._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492077894l/34849813._SY75_.jpg,1964,,,ita,Einaudi,false,56086675,1,7,16,4,0,5:1|4:2|3:1|2:0|1:0|total:4,,,,4.00,4,0,"['1433597', '16715814']","['Samuel Beckett', 'J. R. Wilcock']","['3.88', '4.06']",[],[],[],"Beckett è anche nei versi uno scrittore del nostro secolo. Egli rifiuta ogni speranza, deride ogni ottimismo ragionevole. Solo coloro che hanno capito fino in fondo che qualsiasi ottimismo è irragionevole riescono a scorgere in quell'opera la fondamentale assenza del suo contrario, il pessimismo. Percorrendo questo gruppo di dense e scarse poesie si intravede già l'evoluzione che porterà alle commedie: dall'ironico riserbo all'oscura irruzione del sentimento. Puttanoroscopo (Whoroscope), dedicata a Cartesio, si avvale della tecnica spasmodica resa nota dal primo Eliot, da Pound; il poemetto tende a mostrare, come in frammenti minuscoli di specchio, alcuni fatti o riflessi di fatti della vita di Descartes. Negli Ossi dell'eco (Echo's bones) l'autore parla di sé, della propria persona e del proprio sentimento. Dalla Prefazione di Rodolfo J.Wilcock"
36672646,1433597,Kort Proza,,9789078627333,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511799888l/36672646._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511799888l/36672646._SY75_.jpg,2017,,,nl,Uitgeverij Vleugels,false,58458914,1,9,15,4,1,5:1|4:1|3:2|2:0|1:0|total:4,,,,3.75,4,1,"['1433597', '2088846']","['Samuel Beckett', 'Anneke Brassinga']","['3.88', '3.64']",[],[],[],"Samuel Beckett kreeg in 1969 de Nobelprijs voor de Literatuur. De in deze uitgave opge­nomen vertalingen van Anneke Brassinga zijn alle geschreven in het decennium rond dit jaartal.<br /><br />De teksten, die duidelijk minimalistisch van opzet zijn, kunnen het beste worden gesavou­reerd met de stem – dus hardop gelezen. Daarbij komt de muzikale, repetitieve trant ten volle tot haar recht, evenals het poëtische aspect met veel assonantie en elliptische plastiek.<br /><br />Beckett heeft al deze teksten nadrukkelijk gekarakteriseerd als verhalend proza, we kunnen er een soort bezweringen in horen van een bewustzijn dat aan zichzelf het eigen (voort)bestaan bewijst als een soort grensgebied tussen autonomie en ontlediging."
18225689,1433597,Têtes-mortes,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374582860l/18225689._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374582860l/18225689._SX50_.jpg,1967,2,20,fre,Editions de Minuit,false,25660298,3,13,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,1967,2,20,3.75,2,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],D'un ouvrage abandonné<br />Assez<br />Imagination morte imaginez<br />Bing
33216897,1433597,Опустошитель #18. Гипотермия,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480609347l/33216897._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480609347l/33216897._SX50_.jpg,2016,,,rus,Опустошитель,false,54802571,1,6,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,0,"['1433597', '15957', '30575', '123866', '14086164', '2829626', '1243691', '7105752']","['Samuel Beckett', 'Raymond Queneau', 'Fernando Arrabal', 'Roland Topor', 'Сэмюэль Беккет', 'Раймон Кено', 'Фернандо Аррабаль', 'Ролан Топор']","['3.88', '3.93', '3.85', '4.10', '4.03', '3.89', '4.65', '4.21']",[],[],[],"Завяжите потуже шарф, проверьте, застегнуты ли все пуговицы на пальто, не промокли ли ноги, вы их хотя бы чувствуете?..<br /><br />Опустошитель #18. Гипотермия.<br /><br />Сэмюэль Беккет и Раймон Кено, Ролан Топор и Фернандо Аррабаль, Дмитрий Волчек и Ярослав Могутин, Алина Витухновская и Жюли Реше, Гейдар Джемаль и Петер Цапфе… а так же все прочие просыплются на вас белоснежными хлопьями, нежными и покойными словно вымерзшая могила."
15994683,1433597,Toplu Kısa Oyunlar (1956-1962),,9789753632294,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435494031l/15994683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435494031l/15994683._SY75_.jpg,1993,,,tur,Yapı Kredi Yayınları,false,21752955,1,8,15,3,1,5:3|4:0|3:0|2:0|1:0|total:3,1962,,,5.00,3,1,['1433597'],['Samuel Beckett'],['3.88'],['3188561'],['Hamdi Koç'],['4.08'],"Toplu Kısa Oyunlar ile çağımızın en önemli, en özgün kalemlerinden biri olan Samuel Beckett'ın yazınsal yolculuğunun 'drama' kesiti - uzun oyunlarının dışında - tam olarak aktarılmış oluyor. İki ciltte bütünlenen bu oyunlar toplamı, sahne yapıtlarından radyo, TV ve film için tasarlanan yapıtlara uzanıyor; yarım dakikalık ya da bir buçuk saatlik bir oyun olarak beliriyor; önceleri daha çok 'söz', sonra daha çok 'görüntü', ileri dönemlerde de daha çok 'ses' ögelerinin özünde ulaşıyor okura, ve elbet tümünde 'Beckett söylemi'nin gizemini taşıyarak, 'uzam' ve 'zaman' sınırlamalarını aşarak."
11089376,1433597,Penguin Plays Traverse Plays,0140480692,9780140480696,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327351050l/11089376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327351050l/11089376._SY75_.jpg,1966,,,eng,Penguin,false,16011146,1,15,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,1966,,,5.00,3,0,"['1433597', '4391', '229884', '163', '35258', '5457270', '5457271', '355634']","['Samuel Beckett', 'Saul Bellow', 'Robert Pinget', 'Marguerite Duras', 'Yukio Mishima', 'Cecil Taylor', 'George Mully', 'Heathcote Williams']","['3.88', '3.76', '3.86', '3.72', '3.93', '5.00', '5.00', '4.12']",[],[],[],
18102796,1433597,Wierność przegranej,8370066461,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371598905l/18102796._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371598905l/18102796._SY75_.jpg,1999,,,pol,Wydawnictwo Znak,false,25419584,1,6,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,1999,1,1,3.75,4,0,"['1433597', '210377', '7141781']","['Samuel Beckett', 'Antoni Libera', 'Marcin Nowoszewski']","['3.88', '4.16', '3.75']",[],[],[],
12402636,1433597,Waiting for Godot Endgame Krapp's Last Tape,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,70008129,1,9,14,4,0,5:0|4:2|3:2|2:0|1:0|total:4,,,,3.50,4,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
50555480,1433597,Waiting for Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579517409l/50555480._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579517409l/50555480._SX50_.jpg,2006,1,1,,Naxos AudioBooks,false,75553097,1,4,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,"['1433597', '5444539', '169413', '5171718', '25880']","['Samuel Beckett', 'Seán Barrett', 'David Burke', 'Terence Rigby', 'Nigel Anthony']","['3.88', '3.78', '3.90', '3.53', '3.62']",[],[],[],"There is now no doubt that not only is Waiting for Godot the outstanding play of the 20th century, but it is also Samuel Beckett's masterpiece. Yet it is both a popular text to be studied at school and an enigma. The scene is a country road. There is a solitary tree. It is evening. Two tramp-like figures, Vladimir and Estragon, exchange words. Pull off boots. Munch a root vegetable. Two other curious characters enter. And a boy. Time passes. It is all strange yet familiar. Waiting for Godot casts its spell as powerfully in this audiobook recording as it does on stage."
29606444,1433597,"""В ожидании Годо"" и другие пьесы",,9785751607159,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,,,rus,"Москва, ""Текст""",false,49946073,1,11,13,4,0,5:0|4:2|3:1|2:1|1:0|total:4,1952,,,3.25,4,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
44612034,1433597,Poems in English,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553657549l/44612034._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553657549l/44612034._SY75_.jpg,1961,,,eng,"Grove Press, Inc.",false,69246495,1,9,13,5,1,5:0|4:1|3:1|2:3|1:0|total:5,,,,2.60,5,1,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"Back cover synopsis reads as follows: Brings together those poems in English which the author is willing to preserve. It also contains a few poems written originally in French and translated into English by the author. They cover a twenty-year period, from the dramatic monologue ""Whoroscope"" (1930) to the bi-lingual ""Quatre Poemes"", the last of which dates from 1948."
17188923,1433597,Teatro de Samuel Beckett: À Espera de Godot; Fim da Festa; A Última Gravação,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356800297l/17188923._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356800297l/17188923._SX50_.jpg,,,,por,Editora Arcádia,false,62568322,1,7,12,3,0,5:0|4:3|3:0|2:0|1:0|total:3,,,,4.00,3,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],<b>Teatro de Samuel Beckett</b><br /><br />Inclui as seguintes peças:<br />- À Espera de Godot<br />- Fim da Festa<br />- A Última Gravação<br /><br />À espera de Godot / trad. A. Nogueira Santos. - Tít. orig.: En attendant Godot. Fim de festa / trad. F. Curado Riberio. - Tít. orig.: Fin de partie. A última gravação / trad. Rui Guedes da Silva. - Tít. orig.: La derniére bande
25687371,1433597,მერსიე და კამიე / უოთი,,9789941219535,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433770094l/25687371._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433770094l/25687371._SX50_.jpg,2015,6,8,kat,პალიტრა L,false,50400437,1,17,12,4,0,5:1|4:1|3:0|2:1|1:1|total:4,,,,3.00,4,0,"['1433597', '14070799', '7327708', '14070800']","['Samuel Beckett', 'ნინო თურქესტანიშვილი', 'პაატა ჩხეიძე', 'ნინო სურამელაშვილი']","['3.88', '3.50', '3.73', '3.00']",[],[],[],
374459,1433597,Samuel Beckett Comment C'est How It Is And / et L'image: A Critical-Genetic Edition Une Edition Critic-Genetique,0815337671,9780815337676,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,5,29,,Routledge,false,364334,5,15,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,2001,5,29,4.00,3,1,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"This book contains the English and French texts and a complete record of the genesis of each. Besides <em>Comment</em> <em>C'est How It Is</em>, O'Reilly has included <em>L'Image</em> and an excerpt from <em>Comment C'est that was published later in</em> <em>another volume.</em>"
1102882,1433597,Coles Notes Waiting for Godot,0774033630,9780774033633,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,6,,,Coles Pub Group Ltd,false,1089799,2,7,12,3,1,5:2|4:0|3:0|2:1|1:0|total:3,1968,,,4.00,1,0,"['1195316', '1433597']","['Coles Notes', 'Samuel Beckett']","['3.91', '3.88']",[],[],[],
374448,1433597,As No Other Dare Fail: For Samuel Beckett on His 80th Birthday,0714540773,9780714540771,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348321165l/374448._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348321165l/374448._SY75_.jpg,1986,1,1,,Calder Publications,false,364323,1,10,12,3,0,5:0|4:3|3:0|2:0|1:0|total:3,1986,,,4.00,3,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
16097194,1433597,"Ficções, #15",9722118811,9789722118811,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350743337l/16097194._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350743337l/16097194._SY75_.jpg,2007,,,por,Caminho,false,21905700,1,9,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,2007,1,1,3.67,3,0,"['1048126', '107564', '7973', '4391', '54103', '4764', '50416', '2424', '1433597']","['Luísa Costa Gomes', 'Jacques Prévert', 'Eudora Welty', 'Saul Bellow', 'Jean Giono', 'Philip K. Dick', 'Fay Weldon', 'Harold Brodkey', 'Samuel Beckett']","['3.30', '4.21', '3.87', '3.76', '4.04', '3.93', '3.48', '3.99', '3.88']","['7212896', '2879477', '371823', '7212897', '5062265', '7212898', '5062267']","['Paula Elyseu Mesquita', 'José Lima', 'Luis Rodrigues', 'Conceição Castel-Branco', 'Ana Gomes', 'M.S. Lourenço', 'Graça Macedo']","['3.67', '3.85', '3.80', '3.67', '3.85', '4.12', '3.86']",
17670285,1433597,Никчемные тексты,5020285145,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364059686l/17670285._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364059686l/17670285._SX50_.jpg,2003,,,rus,Наука,false,24667850,1,4,11,3,2,5:2|4:0|3:0|2:0|1:1|total:3,2003,1,1,3.67,3,2,"['1433597', '13774616']","['Samuel Beckett', 'Д. Токарев']","['3.88', '3.67']",['13774615'],['Е. Баевская'],['3.67'],В сборник входят:<br />- Мерсье и Камье<br />- Никчемные тексты<br />- Как есть<br />- Опустошитель<br />- Недовидено недосказано.
36960317,1433597,Quiebros y poemas,,9788488020123,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512559711l/36960317._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512559711l/36960317._SX50_.jpg,1998,,,spa,Ardora,false,58760046,1,4,11,4,0,5:0|4:0|3:3|2:1|1:0|total:4,,,,2.75,4,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"De origen irlandés, Samuel Beckett (1906-1989) abandona su país en 1932 y decide trasladarse a Francia. Allí escribe en francés sus obras más conocidas -Molloy, El innombrable, Esperando a Godot, Final de partida...-, por las que recibe el Premio Nobel de Literatura en 1969. Instalado voluntariamente en la inestabilidad, utiliza de forma simultánea el francés y el inglés hasta el final de su vida. Novelista y dramaturgo traducido a todas las lenguas, su faceta poética ha sido mucho menos resaltada. Sin embargo, los poemas de Beckett, y en especial Mirlitonnades -«quiebros» o «versos malos»- ofrecen una nueva lectura del conjunto de su producción y conectan directamente con sus composiciones para el cine, la radio o la televisión, revelando al poeta «extranjero» por excelencia, incluso de la propia literatura."
30362829,1433597,"Seven Plays of the Modern Theatre: Waiting for Godot, The Quare Fellow, A Taste of Honey, The Connection, The Balcony, Rhinoceros, The Birthday Party",0394476298,9780394476292,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,50872539,1,15,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['1433597', '41348', '41349', '41350', '29952', '7689', '1197', '85153']","['Samuel Beckett', 'Brendan Behan', 'Shelagh Delaney', 'Jack Gelber', 'Jean Genet', 'Eugène Ionesco', 'Harold Pinter', 'Harold Clurman']","['3.88', '3.92', '3.62', '3.66', '3.99', '3.91', '3.79', '4.08']",[],[],[],
4707450,1433597,"Beckett's ""Dream"" Notebook",0704913356,9780704913356,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335021367l/4707450._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335021367l/4707450._SX50_.jpg,1999,,,,Beckett International Foundation,false,4771808,1,16,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,1999,1,1,5.00,2,0,"['1433597', '30564']","['Samuel Beckett', 'John Pilling']","['3.88', '4.09']",[],[],[],"Between 1930 and 1932 Beckett entered almost 1200 items in a notebook which he used on the way to writing his first full-length novel, <i>Dream of Fair to Middling Women</i>, published posthumously in 1992. The range of references is unusually wide even for Beckett, including a life of Napoleon, studies of Chinese music and civilization, a book on astronomy, classics of religious thought and what booksellers used to call ’curiosa’. The jottings help to explain much which has previously been considered obscure or not worthy of comment in Beckett’s writings before <i>Murphy</i>, with some items even pointing forward to <i>En attendant Godot</i> and the <i>Trilogy</i> and as late as <i>Not I</i>. No other notebook contains so much raw material to be used (or abused) as Beckett saw fit, and not even James Knowlson’s biography brings us quite so close to the mind and creative practices of the young Beckett. <i>Beckett’s ""Dream"" Notebook</i> is quite an exceptional sourcebook, indispensable to anyone seeking to understand Beckett’s development. This is the first such notebook to be edited and annotated, permission for publication having been generously granted by the Beckett Estate."
11451327,1433597,"Pinget: Plays, Vol. 2",0714500380,9780714500386,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981,10,28,,,false,16385281,1,4,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,1981,10,28,5.00,2,0,"['229884', '225207', '1433597']","['Robert Pinget', 'Barbara Wright', 'Samuel Beckett']","['3.86', '3.89', '3.88']",[],[],[],
39786714,1433597,Fiorades/Fizzles: Echo and Allusion in the Art of Jasper Johns,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523247933l/39786714._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523247933l/39786714._SX50_.jpg,1988,7,28,eng,Grunwald Center For The Graphic Arts,false,1109052,3,10,10,2,1,5:2|4:0|3:0|2:0|1:0|total:2,1988,7,,5.00,0,0,"['552438', '47403', '1433597', '80069', '7606211', '8285', '150453']","['James Cuno', 'John Cage', 'Samuel Beckett', 'Richard S. Field', 'Andrew Busch', 'Richard Shiff', 'Fred Orton']","['3.63', '4.19', '3.88', '3.75', '4.00', '4.12', '3.87']",[],[],[],"Based on a traveling exhibition from the Grunwald Center for the Graphic Arts at UCLA's Wight Art Gallery, this catalog expands into a much more substantive study of contemporary ""Old Master"" Johns's collaboration with Samuel Beckett. Represented here is a brilliant, subtle culmination of Johns's graphic style; at the same time, a complex range of written and semiotic imagery is analyzed deeply through essays, reproductions, and terse pieces by Johns and Beckett. Johns's place in modern art is already assured; this book illustrates his desire to move beyond his large cryptic paintings into a wider investigation. Scholarship on Johns is thereby advanced, but the fine reproductions remain the most exciting aspect of this book. Includes an essay by composer John Cage."
3258346,1433597,Die Welt und die Hose,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3293580,1,3,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
