id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,6669,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106988,198341,46569,1318,5:23284|4:14789|3:6398|2:1473|1:625|total:46569,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
17181218,6669,Herakleitose jões. Valitud luuletused,,9789949933327,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356452602l/17181218._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356452602l/17181218._SX50_.jpg,2012,,,est,,false,23627654,1,18,42,9,1,5:6|4:3|3:0|2:0|1:0|total:9,2012,1,1,4.67,9,1,['6669'],['Wisława Szymborska'],['4.32'],['5065091'],['Hendrik Lindepuu'],['3.99'],"1996. aastal Nobeli kirjanduspreemia saanud Wisława Szymborska (1923–2012) kuulub Poola ning Euroopa omanäolisemate luuletajate hulka. Ta kirjutas lihtsalt, argiselt ja muigegagi asjadest, millesse mõni teine oleks valanud paatost ja ülevust. Samas on luuletused intellektuaalselt ambitsioonikad ja filosoofiliselt kibedad. Czesław Miłosz on Szymborska luule kohta öelnud, et selle tume tonaalsus sarnaneb Samuel Becketti ja Philip Larkini loominguga, aga Szymborska maailmas on rohkem õhku, selles saab hingata. Optimistiks oleks Szymborskat siiski liig nimetada, tal ei ole inimeste ja inimkonna suhtes mingeid illusioone."
29850940,6669,Radost pisanja,9536562006,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460046961l/29850940._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460046961l/29850940._SX50_.jpg,1997,,,scr,Nova stvarnost,false,50212369,1,19,41,10,0,5:4|4:3|3:3|2:0|1:0|total:10,,,,4.10,10,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
29238507,6669,Aldrig två gånger,,9789186198404,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456081636l/29238507._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456081636l/29238507._SX50_.jpg,1996,11,1,,OrdStröm Förlag,false,49480535,1,18,41,11,0,5:1|4:7|3:2|2:1|1:0|total:11,,,,3.73,11,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],Szymborskas poesi introducerades i större format i Sverige med OrdStröms utgåva Aldrig två gånger.
43385013,6669,Riminhas para crianças grandes,8592649420,9788592649425,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546034997l/43385013._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546034997l/43385013._SX50_.jpg,2018,12,2,por,Ayiné,false,67403294,1,21,40,9,2,5:5|4:3|3:1|2:0|1:0|total:9,,,,4.44,9,2,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Além de autora da singular poesia que conquistou o mundo, a polonesa Wisława Szymborska era também uma artista ""arteira"". Este livro apresenta uma faceta da autora que é praticamente desconhecida do público brasileiro. Trata-se de uma seleta de traduções de suas brincadeiras poéticas, pois a poeta mantinha viva a criança interna, inventando novos gêneros de poesia nonsense (moscovinas, altruitinhas, melhoríadas, dasvodcas e escutações) e praticando gêneros já consagrados, como os limeriques. O livro é um convite para o leitor se surpreender, sorrir e, quem sabe, inspirar-se a criar suas próprias brincadeiras literárias. Além das riminhas, como as chamou a poeta, o livro contém também uma seleta de colagens de sua autoria. Todo ano Szymborska se fechava em seu apartamento, avisando que não receberia visitas, pois iria brincar de ser artista. Confeccionava então obras de arte plástica marcadas pelo senso de humor e sensibilidade plástica incomuns. As esmeradas colagens eram presentes para os amigos, sorrisos particulares que a poeta enviava como postais àqueles que lhe eram próximos."
9712229,6669,Opere,8845923304,9788845923302,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412934134l/9712229._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412934134l/9712229._SY75_.jpg,2008,11,,ita,Adelphi,false,14600746,1,35,40,9,1,5:4|4:5|3:0|2:0|1:0|total:9,2008,,,4.44,9,1,"['6669', '4826119']","['Wisława Szymborska', 'Pietro Marchesani']","['4.32', '4.36']","['5757198', '5359820', '347950']","['Luca Bernardini', 'Valentina Parisi', 'Federica K. Clementi']","['4.11', '3.60', '4.17']","Da quel 1996 in cui fu insignita del Premio Nobel per la letteratura, Wislawa Szymborska - che Iosif Brodskij considerava una delle grandi voci poetiche attuali - è diventata un autore di culto anche in Italia. Grazie a una impavida sicurezza di tocco, la Szymborska sa infatti affrontare temi proibiti perché troppo battuti - l'amore, la morte e la vita in genere, anche e soprattutto nelle sue manifestazioni più irrilevanti - e trasformarli in versi di colloquiale naturalezza e (ingannevole) semplicità. Secondo un progetto voluto dall'autrice stessa, questo volume raduna non solo tutte le raccolte poetiche (con il testo polacco a fronte), ma anche un'ampia scelta delle prose, a cominciare da una versione molto ampliata delle ""Letture facoltative"" - divagazioni sapide di humour intorno ai cosiddetti libri di largo consumo apparse nella ""Biblioteca Adelphi"" nel 2006. Per proseguire con le pagine della ""Posta letteraria"", una rubrica di corrispondenza con aspiranti autori che la Szymborska tenne su una rivista polacca durante gli anni Sessanta, e una delle rarissime interviste concesse dalla poetessa: ""La naturalità indispensabile"" una conversazione con Federica K. Clementi. <br /><br />Contenuto: Appello allo Yeti - Sale - Uno spasso - Ogni caso - Grande numero - Gente sul ponte - La fine e l'inizio - Attimo - Due punti - Letture facoltative"
22598071,6669,Ključ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403959270l/22598071._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403959270l/22598071._SY75_.jpg,2014,6,3,slv,Mladinska knjiga,false,42082031,2,11,40,9,0,5:6|4:1|3:2|2:0|1:0|total:9,2014,6,3,4.44,6,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Poljska pesnica in esejistka, Nobelova nagrajenka za leto 1996 Wisława Szymborska (1923–2012) je k sodobni poljski poeziji najpomembneje prispevala z oživljanjem refleksivne, miselne poezije. Njene na videz lahkotne, s skepso, ironijo in humorjem prežete pesmi zastavljajo temeljna vprašanja o življenju in svetu in jih vedno znova osvetljujejo z nepričakovanih, pogosto neantropomorfnih zornih kotov. Njene pesmi so prevedene v vse evropske jezike, arabščino, hebrejščino, kitajščino in japonščino. V slovenščini sta doslej izšla izbor Semenj čudežev (1997) in zbirka Trenutek (2005), pričujoči izbor pa zajema iz vseh pesničinih zbirk."
22889461,6669,ლოტის ცოლი,,9789941446108,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407664918l/22889461._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407664918l/22889461._SX50_.jpg,2012,,,kat,ინტელექტი,false,42459564,1,18,39,9,1,5:4|4:4|3:1|2:0|1:0|total:9,2012,1,1,4.33,9,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
31210082,6669,Come vivere in modo più confortevole,884593084X,9788845930843,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469698294l/31210082._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469698294l/31210082._SY75_.jpg,,,,ita,,false,51862775,1,37,39,10,0,5:3|4:4|3:2|2:1|1:0|total:10,,,,3.90,10,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Anche queste nuove «letture facoltative» sono all’insegna di una voluttuosa vacanza da considerazioni strettamente letterarie – vacanza che va di pari passo con il proposito di non prendere troppo sul serio il ruolo di critico. Il lettore troverà dunque i temi cari alla Szymborska: l’ironia come unica difesa contro un mondo stolto, la storia come un succedersi in rapida dissolvenza di lezioni inascoltate, la consapevolezza del nesso inscindibile tra micro- e macrocosmi. Nonché sapidi scorci del nostro tempo: dalle bizzarre prescrizioni di musicoterapia per soggetti nevrotici al resoconto esilarante di come un libro di ricette esotiche venga addomesticato per servire palati e mercati di un paese del socialismo reale."
13582840,6669,רגע,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333826509l/13582840._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333826509l/13582840._SX50_.jpg,2011,,,heb,כרמל,false,19168994,1,14,39,8,0,5:7|4:1|3:0|2:0|1:0|total:8,2011,1,1,4.88,8,0,['6669'],['Wisława Szymborska'],['4.32'],['5807925'],['דוד וינפלד'],['4.88'],
12393895,6669,Alguns Gostam de Poesia: Antologia,9728791291,9789728791292,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362432363l/12393895._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362432363l/12393895._SY75_.jpg,2004,3,,por,Cavalo de Ferro,false,17375031,1,20,38,10,2,5:3|4:3|3:3|2:1|1:0|total:10,2004,3,,3.80,10,2,"['84259', '6669', '4085403', '5139660']","['Czesław Miłosz', 'Wisława Szymborska', 'Elżbieta Milewska', 'Sérgio das Neves']","['4.19', '4.32', '3.91', '3.80']",[],[],[],Esta antologia foi preparada com o objectivo de dar a conhecer a obra dos dois mais importantes nomes da literatura polaca da actualidade. Trata-se de uma antologia bilingue que compreende trinta e cinco poemas de Czeslaw Milosz (Nobel 1980) e outros tantos de Wislawa Szymborska (Nobel de 1996).
44592085,6669,Koniec i poczatek. Edycja specjalna,8324032770,9788324032778,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69219613,1,20,37,8,1,5:5|4:3|3:0|2:0|1:0|total:8,,,,4.62,8,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
25373239,6669,Imperfect Ideal: Utopian and Dystopian Visions,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,45120054,1,129,37,9,0,5:2|4:6|3:1|2:0|1:0|total:9,2015,3,9,4.11,9,0,"['874602', '3063220', '6669', '233593', '15811', '8366128', '63404', '7329634', '13834463']","['Ursula K. Le Guin', 'Thomas More', 'Wisława Szymborska', 'W.H. Auden', 'Rebecca Solnit', 'Riichi Yokomitsu', 'Donald Whitfield', 'Louise Galpine', 'Denise Ahlquist']","['4.05', '3.54', '4.32', '4.17', '3.99', '3.88', '4.02', '4.00', '4.00']",[],[],[],
19481255,6669,Uno spasso,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,27566034,2,10,35,8,2,5:4|4:3|3:1|2:0|1:0|total:8,,,,4.38,6,2,"['6669', '4826119', '7561975']","['Wisława Szymborska', 'Pietro Marchesani', 'Michela Buttignol']","['4.32', '4.36', '4.31']",[],[],[],"Il poeta odierno è scettico e diffidente anche –<br /><br />e forse soprattutto – nei confronti di se stesso.<br /><br />Malvolentieri dichiara in pubblico di essere poeta – quasi se ne vergognasse un po’. […]<br /><br />Fino a non molto tempo fa, nei primi decenni del nostro secolo, ai poeti piaceva stupire con un abbigliamento bizzarro e un comportamento eccentrico. Si trattava però sempre di uno spettacolo destinato al pubblico. Arrivava il momento in cui il poeta si chiudeva la porta alle spalle, si liberava di tutti quei mantelli, orpelli e altri accessori poetici, e rimaneva in silenzio, in attesa di se stesso, davanti a un foglio di carta ancora non scritto.<br /><br />Perché, a dire il vero, solo questo conta. […]<br /><br />Non ci sono professori di poesia. Se così fosse, vorrebbe dire che si tratta d’una occupazione che richiede studi specialistici, esami sostenuti con regolarità, elaborati teorici arricchiti di bibliografi a e rimandi, e infi ne diplomi ricevuti con solennità. E questo a sua volta significherebbe che per diventare poeta non bastano fogli di carta, sia pure riempiti di versi più eccelsi – ma che è necessario, e in primo luogo, un qualche certifi cato con un timbro.<br /><br /><br /><br />W. Szymborska, discorso tenuto in occasione del conferimento del Premio Nobel per la letteratura, 7 dicembre 1996"
22693508,6669,Semenj čudežev,9616214209,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404863158l/22693508._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404863158l/22693508._SY75_.jpg,1997,,,slv,Didakta,false,42206150,1,11,34,8,0,5:3|4:4|3:1|2:0|1:0|total:8,1997,1,1,4.25,8,0,['6669'],['Wisława Szymborska'],['4.32'],"['5827716', '7225222']","['Jana Unuk', 'Rozka Štefan']","['4.10', '4.18']",
23264440,6669,Orden brinner i hjärnan,9172213655,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411479627l/23264440.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411479627l/23264440._SX50_.jpg,2004,9,,swe,En bok för alla,false,42805676,1,25,32,9,0,5:1|4:5|3:1|2:2|1:0|total:9,2004,9,,3.56,9,0,"['4883450', '8591224', '5368769', '657736', '4167403', '6568198', '632073', '8591225', '5495957', '8591226', '8591227', '2760555', '8591228', '8591229', '794803', '2100124', '364983', '1865476', '834235', '1944684', '830126', '5358036', '8591230', '8591231', '1242156', '8591232', '7093212', '5144434', '8591233', '1217859', '8591234', '3969582', '1674557', '5829826', '5818812', '777996', '7182491', '8591235', '845905', '2843479', '8591236', '1380169', '6669', '5780040', '3202074']","['Malin Isaksson', 'Pelle Andersson', 'Mattias Alkberg', 'Johannes Anyuru', 'Werner Aspenström', 'Karin Bellman', 'Aase Berg', 'Peter Birro', 'Eva-Stina Byggmästar', 'Magnus Carlbring', 'Åsa Cederholm', 'Charlotta Cederlöf', 'Inger Edefeldt', 'Linnea Engman', 'Tua Forsström', 'Göran Greider', 'Katarina Frostenson', 'Catharina Gripenberg', 'Maria Küchen', 'Anna Hallberg', 'Bob Hansson', 'Pär Hansson', 'Lars Hermansson', 'Nils Jobring', 'Anna Jörgensdotter', 'Solja Karpu', 'Maria Larsson', 'Jörgen Lind', 'Moa Lind', 'Petter Lindgren', 'Maria Lundquist', 'Roger Melin', 'Lukas Moodysson', 'Daniel Möller', 'Ulf Karl Olov Nilsson', 'Kerstin Norborg', 'Andreas Norman', 'Kajsa Rydergård', 'Elisabeth Rynell', 'Marie Silkeberg', 'Eva Sjölin', 'Sara Villius', 'Wisława Szymborska', 'Charlotte Qvandt', 'Anders Bodegård']","['3.26', '3.56', '3.39', '3.96', '3.56', '3.55', '3.80', '3.50', '3.73', '3.56', '3.56', '3.22', '3.56', '3.56', '3.69', '3.49', '3.16', '3.27', '3.24', '3.48', '3.51', '3.38', '3.58', '3.56', '3.59', '3.56', '3.62', '3.50', '3.56', '3.43', '3.56', '3.45', '3.52', '3.57', '3.46', '3.52', '3.52', '3.56', '3.74', '3.89', '3.56', '3.48', '4.32', '3.46', '3.70']",[],[],[],En bok att känna igen sig i. Att gå runt med i väskan.<br />En bok att läsa från början till slut eller bara lite här och där.<br />En bok att visa för någon speciellt viktig och säga: Just så här känner jag idag.<br /><br />Malin Isaksson har i Orden brinner i hjärnan valt moderna svenska dikter och ett par prosatexter från de senaste femton åren.
20803773,6669,Oma aja lapsed,,9789985958964,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392306748l/20803773._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392306748l/20803773._SX50_.jpg,2008,,,est,Hendrik Lindepuu Kirjastus,false,40148220,1,11,29,6,1,5:5|4:1|3:0|2:0|1:0|total:6,2008,1,1,4.83,6,1,['6669'],['Wisława Szymborska'],['4.32'],['5065091'],['Hendrik Lindepuu'],['3.99'],"Autor on Poolas, oma kodumaal, ääretult populaarne – põhjuseks ehk see, et ta võtab lugejat kui partnerit, ei näita oma intellektuaalset üleolekut temast (ehkki kasutab oma luules palju tsitaate ja võõrsõnu). Luuletused on lihtsas ja argises keeles, aga samas intellektuaalselt ambitsioonikad ja kibedalt filosoofilised. <br />Ühesõnaga – Szymborska kirjutab suuri sõnu tegemata suuri luuletusi."
35699481,6669,Utsikt med et sandkorn,,9788256010677,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525788983l/35699481._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525788983l/35699481._SY75_.jpg,1996,,,nor,Solum forlag,false,57191901,1,12,28,7,1,5:2|4:3|3:2|2:0|1:0|total:7,,,,4.00,7,1,['6669'],['Wisława Szymborska'],['4.32'],['6897166'],['Ole Michael Selberg'],['4.30'],Nobelprisvinnerens første bok på norsk inneholder dikt fra hennes siste diktsamlinger.
28449533,6669,Neprítomnosť,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451936175l/28449533._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451936175l/28449533._SY75_.jpg,2008,,,slo,OZ Slniečkovo,false,48575659,1,6,27,6,1,5:4|4:1|3:1|2:0|1:0|total:6,,,,4.50,6,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
25186422,6669,En kat i en tom lejlighed,8774833618,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446842391l/25186422._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446842391l/25186422._SX50_.jpg,1996,,,dan,Husets Forlag/S.O.L,false,44895426,1,11,27,6,0,5:4|4:1|3:1|2:0|1:0|total:6,1996,1,1,4.50,6,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
12399429,6669,Love: Antología Poética,8426414826,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,2,21,spa,Lumen,false,17380752,1,10,26,6,2,5:4|4:0|3:2|2:0|1:0|total:6,2005,2,21,4.33,6,2,"['73768', '7440', '107564', '6669', '86801', '996', '5623070']","['Louise Labé', 'Emily Dickinson', 'Jacques Prévert', 'Wisława Szymborska', 'John Ashbery', 'Ted Hughes', 'H. Nordbran']","['3.73', '4.20', '4.21', '4.32', '4.06', '4.09', '4.33']",[],[],[],"""Haber sido amado por alguien -seguro <br />que hay ahí una bondad permanente""<br /><br />-John Ashbery"
680085,6669,Deshalb Leben Wir,3518016970,9783518016978,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,666486,1,13,26,6,0,5:2|4:4|3:0|2:0|1:0|total:6,,,,4.33,6,0,"['6669', '194974']","['Wisława Szymborska', 'Karl Dedecius']","['4.32', '3.99']",[],[],[],
29863302,6669,Más lecturas no obligatorias,,9788493890995,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460219486l/29863302._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460219486l/29863302._SY75_.jpg,2012,3,,spa,Ediciones Alfabia,false,50229871,1,14,25,7,1,5:1|4:2|3:4|2:0|1:0|total:7,,,,3.57,7,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"«La poesía no está hecha de piedra. La Victoria alada de Samotracia perdió en el temporal de la historia la cabeza, los brazos y los pies, y con todo, ha conservado su magnífica belleza. ¿Pero qué me dicen de un delicado poema lírico en el que la pérdida de una sola palabra puede mutilar el sentido del conjunto? Solo podemos imaginarnos los delicados sentimientos que tejían esos poemas... ¿Con qué podemos compararlos ahora? A ambos lados de la triunfal Victoria alada hay dos vitrinas de pequeño tamaño en donde han depositado de forma vergonzosamente aislada fragmentos más pequeños de la estatua: algunos dedos del pie, un pedacito del talón. Si esos dedos fuesen lo único que nos queda de la Victoria alada, ¿quién se admiraría? Esos pequeños miembros arrancados es lo que queda de la gran mayoría de cantos de Safo. De uno solo ha quedado una palabra, ""... Mirra...""; de otro, ""... inesperadamente..."". O un suspiro, herméticamente ceñido por el silencio eterno: ""... sé que tocaré el cielo con los hombros...""»."
19481254,6669,Ogni caso,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,27566033,1,10,25,6,1,5:2|4:3|3:1|2:0|1:0|total:6,2011,5,18,4.17,6,1,"['6669', '4826119', '7561975']","['Wisława Szymborska', 'Pietro Marchesani', 'Michela Buttignol']","['4.32', '4.36', '4.31']",[],[],[],"Il poeta odierno è scettico e diffidente anche –<br /><br />e forse soprattutto – nei confronti di se stesso.<br /><br />Malvolentieri dichiara in pubblico di essere poeta – quasi se ne vergognasse un po’. […]<br /><br />Fino a non molto tempo fa, nei primi decenni del nostro secolo, ai poeti piaceva stupire con un abbigliamento bizzarro e un comportamento eccentrico. Si trattava però sempre di uno spettacolo destinato al pubblico. Arrivava il momento in cui il poeta si chiudeva la porta alle spalle, si liberava di tutti quei mantelli, orpelli e altri accessori poetici, e rimaneva in silenzio, in attesa di se stesso, davanti a un foglio di carta ancora non scritto.<br /><br />Perché, a dire il vero, solo questo conta. […]<br /><br />Non ci sono professori di poesia. Se così fosse, vorrebbe dire che si tratta d’una occupazione che richiede studi specialistici, esami sostenuti con regolarità, elaborati teorici arricchiti di bibliografi a e rimandi, e infi ne diplomi ricevuti con solennità. E questo a sua volta significherebbe che per diventare poeta non bastano fogli di carta, sia pure riempiti di versi più eccelsi – ma che è necessario, e in primo luogo, un qualche certifi cato con un timbro.<br /><br /><br /><br />W. Szymborska, discorso tenuto in occasione del conferimento del Premio Nobel per la letteratura, 7 dicembre 1996"
