id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
471635,142051,The Blue Bird,1426430779,9781426430770,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,1895037,192,3233,4857,1260,104,5:414|4:401|3:317|2:104|1:24|total:1260,1905,,,3.85,764,51,['142051'],['Maurice Maeterlinck'],['3.79'],['5048879'],['Nguyễn Thành Nhân'],['4.00'],"A story of a brother and sister who help a little girl whose illness can only be cured by the magical Blue Bird of Happiness. To find the bird, Mytyl and Tyltyl quest through the Land of Memory to the Palace of Night. The children get help from the good fairy Bérylune."
31201526,142051,La grande porte,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469266588l/31201526._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469266588l/31201526._SX50_.jpg,1939,,,fre,Bibliothèque Charpentier,false,51850435,1,2,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
12722096,142051,Sister Beatrice and Ardiane & Barbe Bleue: two plays,,2940020693319,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,15541391,12,3,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,2010,8,6,1.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
2245674,142051,Théâtre,2051015899,9782051015899,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,12,31,fre,Slatkine,false,2251543,1,4,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,1998,12,31,1.00,1,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
25468800,142051,Bloemlezing uit de poëzie van Maurice Maeterlinck,9056550365,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,,,nl,Poëziecentrum,false,45237655,1,1,1,1,1,5:0|4:0|3:0|2:0|1:1|total:1,2002,1,1,1.00,1,1,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
44489363,142051,Serres Chaudes,0341644013,9780341644019,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553092469l/44489363._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553092469l/44489363._SX50_.jpg,2018,8,10,,Wentworth Press,false,69073591,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
51809496,142051,Pelléas et Mélisande (Jeunesse-Scolaire-Classiques pour tous t. 9),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76316990,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
36171984,142051,The Inner Beauty,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57786175,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
43853587,142051,"Works: On Emerson and Other Essays, Tr. by M.J. Moses",1340134519,9781340134518,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,8,24,,Sagwan Press,false,68239424,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
40341907,142051,My Dog,064933292X,9780649332922,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,5,17,,Trieste Publishing,false,62623808,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Trieste Publishing has a massive catalogue of classic book titles. Our aim is to provide readers with the highest quality reproductions of fiction and non-fiction literature that has stood the test of time. The many thousands of books in our collection have been sourced from libraries and private collections around the world.The titles that Trieste Publishing has chosen to be part of the collection have been scanned to simulate the original. Our readers see the books the same way that their first readers did decades or a hundred or more years ago. Books from that period are often spoiled by imperfections that did not exist in the original. Imperfections could be in the form of blurred text, photographs, or missing pages. It is highly unlikely that this would occur with one of our books. Our extensive quality control ensures that the readers of Trieste Publishing's books will be delighted with their purchase. Our staff has thoroughly reviewed every page of all the books in the collection, repairing, or if necessary, rejecting titles that are not of the highest quality. This process ensures that the reader of one of Trieste Publishing's titles receives a volume that faithfully reproduces the original, and to the maximum degree possible, gives them the experience of owning the original work.We pride ourselves on not only creating a pathway to an extensive reservoir of books of the finest quality, but also providing value to every one of our readers. Generally, Trieste books are purchased singly - on demand, however they may also be purchased in bulk. Readers interested in bulk purchases are invited to contact us directly to enquire about our tailored bulk rates."
29782825,142051,Thoughts from Maeterlinck,1340651858,9781340651855,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,8,31,,Palala Press,false,47374148,8,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '15150170']","['Maurice Maeterlinck', 'Esther Stella Isaacs Sutro']","['3.79', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
30572603,142051,How God Looks Upon the Present Conflict,1355444535,9781355444534,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,5,4,,Palala Press,false,51117126,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '1751470']","['Maurice Maeterlinck', 'R.J. Campbell']","['3.79', '3.29']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
27526223,142051,"Good Cheer Nuggets: Maeterlinck, Le Conte, Hugo, Dresser",1342418050,9781342418050,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452951901l/27526223._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452951901l/27526223._SY75_.jpg,2015,9,12,,Palala Press,false,47560524,2,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '617115', '13661']","['Maurice Maeterlinck', 'Joseph LeConte', 'Victor Hugo']","['3.79', '4.04', '4.14']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44775774,142051,"Maurice Maeterlinck, best stories",1977542123,9781977542120,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69414738,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],"['1319502', '187449']","['Alexander Teixeira de Mattos', 'Alfred Sutro']","['3.93', '3.88']",
4953473,142051,The Light Beyond,0836926072,9780836926071,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,5019221,11,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2008,10,1,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
50811835,142051,La principessa maleine,,9788883891006,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71868503,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
26913045,142051,Three Plays (Classic Reprint),1330184580,9781330184585,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493260624l/26913045._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493260624l/26913045._SX50_.jpg,2019,2,15,,Forgotten Books,false,54100824,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Excerpt from Three Plays<br /><br />With those of the modern stage; and yet such pieces of his as have been performed-notably Pelleas and Melisande, -conclusively prove that these methods do not detract from the complete enjoyment of the audience. For M. Maeterlinck is a dramatist of rare quality; and plays, after all, are meant to be acted.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
51409160,142051,Pell�as Et M�lisande: Drame lyrique en 5 actes tir� du th��tre de Maurice Maeterlinck,,9798606124343,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582731089l/51409160._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582731089l/51409160._SX50_.jpg,2020,1,29,,Independently Published,false,76076633,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Sc�ne IUne for�t.On d�couvre M�lisande au bord d'une fontaine. - Entre Golaud. GOLAUD.Je ne pourrai plus sortir de cette for�t. - Dieu sait jusqu'o� cette b�te m'a men�. Je croyais cependant l'avoir bless�e � mort; et voici des traces de sang. Mais maintenant, je l'ai perdue de vue; je crois que je me suis perdu moi-m�me - et mes chiens ne me retrouvent plus - je vais revenir sur mes pas... - J'entends pleurer... Oh ! oh ! qu'y a-t-il l� au bord de l'eau ?... Une petite fille qui pleure au bord de l'eau ? Il tousse. - Elle ne m'entend pas. Je ne vois pas son visage. Il s'approche et touche M�lisande � l'�paule. Pourquoi pleures-tu ? M�lisande tressaille, se dresse et veut fuir. - N'ayez pas peur. Vous n'avez rien � craindre. Pourquoi pleurez-vous ici toute seule ? M�LISANDE.Ne me touchez pas ! ne me touchez pas ! GOLAUD.N'ayez pas peur... Je ne vous ferai pas... Oh ! vous �tes belle !"
24105643,142051,20. sajandi näidendeid (1. osa),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419625769l/24105643._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419625769l/24105643._SX50_.jpg,2006,,,est,Avita,false,43699034,1,2,0,0,1,5:0|4:0|3:0|2:0|1:0|total:0,2006,1,1,0.00,0,1,"['142051', '7702', '26853']","['Maurice Maeterlinck', 'Luigi Pirandello', 'Bertolt Brecht']","['3.79', '3.96', '3.78']",[],[],[],"Draamavalimiku esimene osa sisaldab kolm näidendit:<br />Maeterlincki «Sinilind»<br />Pirandello «Kuus tegelast autorit otsimas»<br />Brechti «Kolmekrossiooper» <br /><br />Järelsõna on kirjutanud Monika Läänesaar. Järelsõnas antakse ülevaade 20. sajandi draama üldarengust, tutvustatakse valimikku koondatud autorite loomingut ja analüüsitakse lähemalt iga kogumikku valitud näidendit."
43590124,142051,Синяя птица. Обручение,5170706197,9785170706198,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,,,rus,АСТ,false,67819611,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '15395364']","['Maurice Maeterlinck', 'Морис Метерлинк']","['3.79', '4.32']",[],[],[],"В этот сборник вошла прославленная дилогия Метерлинка ""Синяя птица"" и ""Обручение"" - пьесы, ставшие своеобразным эталоном символизма в драматическом искусстве. Причудливая смесь реальности и фантазии. Простые - и одновременно многогранные образы. Поиски счастья, приводящие героев в итоге к себе же самим. Что есть духовность? Что есть красота? Казалось бы, в ""Синей птице"" Метерлинк дает читателю ответы на поставленные им вопросы. Однако написанное много лет спустя ""Обручение"" заставляет нас совершенно по-новому взглянуть на феерический мир - мир, в который властно вторгается новая сила - страсть, беспощадная и непреодолимая."
51697511,142051,Pelléas et Mélisande,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76242012,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
49797041,142051,The great secret,152092819X,9781520928197,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74921312,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
39236020,142051,Twelve Songs by Maurice Maeterlinck,1340132419,9781340132415,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,8,24,,Sagwan Press,false,60812648,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
633589,142051,Portrait of a Lady,1425478514,9781425478513,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,619883,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2005,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
31433644,142051,"The Works of Maurice Maeterlinck: The Betrothal, The Buried Temple, The Children's Life Of The Bee, Death, The Inner Beauty",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,52129388,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
50574342,142051,The Treasure Of The Humble,101234827X,9781012348274,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579622144l/50574342._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579622144l/50574342._SY75_.jpg,2019,4,7,,Wentworth Press,false,75569785,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32501098,142051,Das Leben der Termiten / Das Leben der Ameisen,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495630660l/32501098._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495630660l/32501098._SX50_.jpg,,,,ger,Coron Verlag Zürich,false,53094265,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
11007198,142051,The Power Of The Dead,1410100170,9781410100177,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,9,26,eng,Fredonia Books (NL),false,15926139,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1926,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],Drama in four acts.
30398848,142051,"Tyltyl; Being the Story of Maurice Maeterlinck's Play, the Betrothal, Told for Children",1355069424,9781355069423,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,5,1,,Palala Press,false,50921860,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '1319502']","['Maurice Maeterlinck', 'Alexander Teixeira de Mattos']","['3.79', '3.93']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
30976031,142051,Theâtre I,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468051347l/30976031._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468051347l/30976031._SX50_.jpg,1901,,,fre,P. Lacomplez / Per Lamm,false,51595917,6,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],La Princesse Maleine (1889)<br />L'Intruse (1890)<br />Les Aveugles (1890)
30976034,142051,Theâtre II,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468051428l/30976034._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468051428l/30976034._SX50_.jpg,1908,,,fre,P. Lacomplez / Per Lamm,false,51595921,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],Pelléas et Mélisande (1892)<br />Alladine et Palomides (1894)<br />Intérieur (1894)<br />La Mort de Tintagiles (1894)
7263556,142051,Clever Hans and the Elberfeld Horses,1590482832,9781590482834,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,1,14,,Long Riders' Guild Press,false,8343698,1,10,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2008,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"In the early days of the 20th century, the world was agog to learn that a German stallion named Clever Hans could apparently communicate with humans. The discovery of this remarkable animal, who could supposedly also spell and tell time, caused such an uproar that the German government appointed the ""Hans Com mission"" to investigate the astonishing claims. The Commission concluded in September, 1904 that no tricks were involved. A sceptical psychologist however declared that the horse's owner was guilty of inadvertently signalling the answers to Hans. Then a wealthy German businessman named Karl Krall announced he had trained three other horses which were smarter than Hans. These horses could not only solve complex mathematical calculations and recognise people, he said, they could also transmit the correct answer to questions via the newly-invented telephone. Nobel Laureate, Maurice Maeter linck, went to inspect these educated German horses. Having been granted complete freedom to test the horses in a variety of ways, he concluded, ""You rub your eyes and ask yourself in the presence of what new creature you stand. You look for some trace, obvious or subtle, of the mystery. You feel yourself attacked in your innermost citadel where you held yourself impregnable."" This is the first modern attempt to re-examine the mystery of Clever Hans and his fellow educated horses. This ground-breaking study includes Maeterlinck's original eye-witness observations, extracts from Karl Krall's rare German book explaining how he trained the horses to achieve such remarkable results, and Sanford's detailed psychological report. The mystery of Clever Hans and Krall's horses still intrigues equestrian scholars and this analysis will provide vital information designed to reconsider the startling question - can horses communicate with humans?"
7041920,142051,Golden Thoughts: Happiness,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1910,,,eng,Barse & Hopkins,false,7291286,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1910,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
23954641,142051,Poesia - Teatro - Prosa,8802019177,9788802019178,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419016473l/23954641._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419016473l/23954641._SX50_.jpg,1979,1,1,ita,UTET,false,43558553,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '3096432']","['Maurice Maeterlinck', 'Ruggero Jacobbi']","['3.79', '3.96']",[],[],[],"Maurice Polydore Marie Bernard Maeterlinck (1862-1949), premio Nobel per la letteratura 1911, ""in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations"".<br /><br />Introduzione di Ruggero Jacobbi.<br /><br />Traduzioni di Carmine Gallo, Ruggero Jacobbi, Silvio Spaventa Filippi, Enrico Piceni, C. Siniscalchi.<br /><br />Poesia<br /><i>Serres chaudes</i> (1889), raccolta.<br /><br />Teatro<br /><i>L'intrusa</i> (tit. orig. <i>L'Intruse</i>, 1890), dramma.<br /><i>I ciechi</i> (tit. orig. <i>Les Aveugles</i>, 1890), dramma.<br /><i>Pelleas e Melisenda</i> (tit. orig. <i>Pelléas et Mélisande</i>, 1892), dramma in cinque atti.<br /><i>L'uccellino azzurro</i> (tit. orig. <i>L'Oiseau bleu</i>, 1908), opera teatrale in sei atti e dodici quadri.<br /><br />Prosa<br /><i>La vita delle api</i> (tit. orig. <i>La Vie des Abeilles</i>, 1901), saggio naturalistico di entomologia.<br /><i>La vita delle termiti</i> (tit. orig. <i>La Vie des Termites</i>, 1927), saggio naturalistico di entomologia."
