id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
6720194,337113,Imago,8493621323,9788493621322,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,3,1,spa,Nordica Libros,false,6916319,24,212,151,40,5,5:11|4:13|3:13|2:2|1:1|total:40,1906,,,3.78,30,3,"['337113', '17751985']","['Carl Spitteler', 'Isabel Hernández']","['3.42', '3.73']",[],[],[],"Published in 1906, this novel obtained considerable success among the core of the emerging psychoanalysis community. The blend of fantasy and reality, as well as the theme of woman, inspirational and destructive at the same time, fascinated Carl Gustav Jung, who elaborated his concept of <i>Imago</i> after reading this novel.<br /><br />Publicada en 1906, esta novela obtuvo un exito considerable dentro del nucleo de la comunidad emergente del psicoanilisis. La combinacion de fantasia y realidad, al igual que el tema de la mujer, fuente de inspiracion y destruccion a la vez, fascinaron a Carl Gustav Jung, quien elaboro el concepto de Imago<i> luego de leer esta novela.</i>"
34359950,337113,Lachende Wahrheiten: Gesammelte Essays (Classic Reprint),0243365500,9780243365500,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544503816l/34359950._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544503816l/34359950._SX50_.jpg,2018,12,8,,Forgotten Books,false,55438748,6,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"Excerpt from Lachende Wahrheiten: Gesammelte Essays<br /><br />Q3iele rerfeipen e8 nun Darin, Daf; fie Den aufgeren aing, Die ( inlabung, mit Dem inneren cbediirfni� ner mecbfein. ""q33ir miifi'en Die (R)eiegenbeit ben��en. (R)iei er C5cbiuf; ift fo falfcb, wie wenn jemand glaubte, efien au miifi'en, fobald ein f�fﬂicbe� C332enu in Der 3eitung ans getiinbigt mird. (R)a6 @unfibebiirfni� bat bei normalen 932enfcben feine Cl)aufen; e6 fteiit ficb periodifcb ein; Der fortm�brenbe Q�oif�bunger nad) Sinnir iii febon ein 3eid9en eine� ungefunben 3uftanbe�', welcher Die (R)iagnofe auf q3er�ildung {teilen I�f3t. 93?an mu� an $?ongertaettein und an 932ufeen und feibft an Campi Santi vor�bergef)en lernen, wie an 6(R)aufenftern; Denn Damit, Da� un6 etina� augenf�ilig angeboten mird, ift noch nicht beiriefen, Da� wir Defi'en bediirfen. Sogar Die Geltentpeit einer (R)eiegenbeit iff fein (R)rund fiir ibre Qlu6nii�ung; Denn Der 9renieb iff fein ci))eiifan; er farm Die @indriicfe nicht unverdaut aufitapeln, bi� ficb Da� %ediirfni� regt.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
31678862,337113,Mädchenfeinde / Conrad der Leutnant / Imago,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472129737l/31678862._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472129737l/31678862._SY75_.jpg,1945,,,ger,Artemis,false,52349342,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],Gesammelte Werke: Vierter Band<br /><br />Die Mädchenfeinde<br /><br />Conrad der Leutnant<br /><br />Imago
17052987,337113,Lachende Wahrheiten,3862670007,9783862670000,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356010011l/17052987._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356010011l/17052987._SX50_.jpg,2010,8,25,,Europ Ischer Hochschulverlag Gmbh & Co. Kg,false,23375780,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,8,25,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"""Die gro en Dichtungen Spittelers sind f r mich w hrend des Krieges eine Entdeckung gewesen, und ich kann sagen, dass sie mir die d steren Jahre erleuchtet haben. Ich hatte das Gef hl, einer jener m chtigen K nstlerpers nlichkeiten zu begegnen, von denen man bedauernd feststellt, dass sie nur selten hier und da in der Vergangenheit anzutreffen sind. Maler, Dichter und Denker in einem, ist Spitteler einer der letzten gro en Sch pfer von Mythen, epischen Legenden, philosophischen Parabeln. Ohne Zweifel ist er der gr te Dichter, den die Schweiz jemals gehabt hat. Sie verk rpert sich in ihm mit ihrer absoluten Unabh ngigkeit des Denkens, ihrem derben Humor und ihrer robusten Natur ... Ich m chte hinzuf gen, dass mir Spittelers Charakter nicht weniger au ergew hnlich erscheint als seine Kunst ... Er war sein ganzes Leben lang frei, allein - und gl cklich, dank des Lichtes und der W rme seiner eigenen inneren Sonne."" (Romain Holland anl sslich der Nominierung Carl Spittelers f r den Literaturnobelpreis). Der Schriftsteller Carl Spitteler (1845-1924), der 1919 als erster Schweizer mit dem Literaturnobelpreis ausgezeichnet wurde, ist uns vor allem in Zusammenhang mit seinen mythologischen Epen in Erinnerung geblieben, in denen er moderne Versionen der antiken G tter- und Heroengeschichten niederschrieb. Daneben verfasste er zahlreiche k rzere Prosast cke, Gedichte und Essays, die heute leider zum Gro teil in Vergessenheit geraten sind. Der vorliegende Band enth lt Spittelers ""Lachende Wahrheiten"" - eine Sammlung seiner Essays - aus dem Jahre 1917."
31678868,337113,Land und Volk,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472129812l/31678868._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472129812l/31678868._SY75_.jpg,1945,,,ger,Artemis,false,52349348,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],Gesammelte Werke: Achter Band<br /><br />Berg<br /><br />Garten<br /><br />Land<br /><br />Volk
41491716,337113,Meine Beziehungen Zu Nietzsche Von Carl Spitteler,027414994X,9780274149940,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,30,,Wentworth Press,false,64766468,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
31436217,337113,"Gesammelte Werke: Romane + Erzählungen + Balladen + Epos + Essays (Über 140 Titel in einem Buch): Olympischer Frühling, Das Bombardement von Åbo, Conrad ... Friedli der Kolderi...",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,52133288,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
37897292,337113,Meine Beziehungen Zu Nietzsche (Classic Reprint),0428260845,9780428260842,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517586276l/37897292._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517586276l/37897292._SX50_.jpg,2018,10,19,,Forgotten Books,false,59603371,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"Excerpt from Meine Beziehungen zu Nietzsche<br /><br />Und noch etwas ist geschehen. Ein Zufall wollte (er hatte es konnen bleiben lassen), dass ich gerade um dieselbe Zeit, da Frau Forster sich unser annahm, erfahren musste, Nietzsche selber habe seinerseits in einem nachgelassenen Werke Widmann und mich mit wegwerfenden Bemer kungen bedient. Bruder und Schwester auf ein mal, das kommt mir ein bisschen zu viel, und da ich genau sagen kann, von welchem Schmerz die nachgelassene Ungnade stammt, so sage ich's eben.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
31678882,337113,Kleinere Erzählungen,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472129953l/31678882._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472129953l/31678882._SY75_.jpg,1945,,,ger,Artemis,false,52349358,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],Gesammelte Werke: Fünfter Band
37421354,337113,Friedli Der Kolderi (Classic Reprint),0282205861,9780282205867,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525202336l/37421354._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525202336l/37421354._SX50_.jpg,2018,4,25,,Forgotten Books,false,59059391,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"Excerpt from Friedli der Kolderi<br /><br />Seht befam er naturlich ebenfobiele 28arnungen uber 8iffele au h�ren al� fr�her Qlufmunterungen; er folle fich'� boch lieber noch einmal �berlegen, 8iffele fei ein wenig bb�, unb trenu er nicht fcharf acht gebe, fo toerbe er feiner <br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
36152929,337113,Gerold und Hansli - Die Mädchenfeinde (Kinder-Klassiker): Autobiografisches Kinderbuch des Literatur-Nobelpreisträgers Carl Spitteler,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57758913,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
49214013,337113,Imago (Otras Latitudes nº 10),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74669260,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],['15096668'],['María Isabel Hernández González'],['4.00'],
35010980,337113,Das Bombardement von Åbo (Historischer Roman): Geschichte nach einem historischen Vorgang der Neuzeit - Historischer Roman des Literatur-Nobelpreisträgers Carl Spitteler,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56291789,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
35471340,337113,Conrad Der Leutnant: Eine Darstellung (Classic Reprint),028213221X,9780282132217,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497891349l/35471340._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497891349l/35471340._SX50_.jpg,2018,10,7,,Forgotten Books,false,56865241,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"Excerpt from Conrad der Leutnant: Eine Darstellung<br /><br />Unb nacbbem er ibnen nacbtr�glicb ned) ein paar feine 3wicfer um bie Ruic berabre�bt, 5um 230rrat ffir fp�ter, verblieb er mit au�bolenbem s2lrm, bis bie Qlufregung lieb gelegt batte unb ein gleicbm��ige� sd'iampfen aus f�mtlicben Krippen Enufperte. �ierauf fcbob er fieb mit unb�rbaren $(R)ritten naeb ber $enfternifcbe unb b�ngte bie (c)ei6el an ben Nagel, bebielt iebocb ben (c)riff in ber J'3anb, bie er cefi nacb geraumer Seit berﬂoblen an fieb gog. �ernacb mrbarrte er regung�lo�, an ben (R)ims gelebnt.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
17951626,337113,Meine Fruhesten Erlebnisse,3846035319,9783846035313,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370223952l/17951626._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370223952l/17951626._SX50_.jpg,2013,5,12,,Salzwasser-Verlag Gmbh,false,25168606,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,5,12,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
49128308,337113,Gesammelte Werke,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74581731,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
49128310,337113,Balladen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74581733,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
49128311,337113,Meine Erzählungen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74581734,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
44116108,337113,"Gustav, Ein Idyll",0274667673,9780274667673,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68609002,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
23944646,337113,Gesammelte Werke Carl Spittelers,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,43549422,3,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,4,10,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
18261062,337113,Gerold Und Hansli,3846043095,9783846043097,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422216616l/18261062._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422216616l/18261062._SX50_.jpg,2013,7,12,,Salzwasser-Verlag Gmbh,false,25720560,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,7,12,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
44121280,337113,"Schmetterlinge, Gedichte",0274726211,9780274726219,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68613878,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
41491715,337113,Meine Beziehungen Zu Nietzsche Von Carl Spitteler,0274149931,9780274149933,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,30,,Wentworth Press,false,64766467,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
40213789,337113,Das Bombardement von Åbo (Vollständige Ausgabe): Geschichte nach einem historischen Vorgang der Neuzeit – Historischer Roman des Literatur-Nobelpreisträgers Carl Spitteler,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62438912,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['337113'],['Carl Spitteler'],['3.42'],[],[],[],
21376931,337113,Classical Swiss Literature with Illustrations,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,40676756,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,1,1,0.00,0,0,"['8018389', '8018390', '169899', '337113']","['Ferdinand M. Conrad', 'Joseph V. Widmann', 'Gottfried Keller', 'Carl Spitteler']","['0.0', '0.0', '3.28', '3.42']",[],[],[],
40500991,337113,Los Premios Nobel de Literatura VI,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528574106l/40500991._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528574106l/40500991._SX50_.jpg,1957,3,26,spa,"José Janés, Barcelona",false,62826393,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '337113', '1545124', '567036', '18112283']","['Henryk Sienkiewicz', 'Carl Spitteler', 'Johannes V. Jensen', 'José Echegaray', 'José Janés']","['3.85', '3.42', '3.74', '3.19', '0.0']",[],[],[],"<i>Quo Vadis?</i>, by Henryk Sienkiewicz (Nobel Prize 1905)<br /><i>Primavera Olímpica</i>, by Carl Spitteler (Nobel Prize 1919)<br /><i>Periplo Escandinavo</i>, by Johannes V. Jensen (Nobel Prize 1944)<br /><i>O Locura O Santidad</i> and <i>El Gran Galeoto</i>, by José Echegaray (Nobel Prize 1904)"
