id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
14028,8550,Snow Country,0679761047,9780679761044,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SY75_.jpg,1996,,,eng,Vintage,false,1855151,143,42786,67366,18352,1772,5:4084|4:6681|3:5474|2:1687|1:426|total:18352,1948,,,3.67,13317,1070,['8550'],['Yasunari Kawabata'],['3.75'],['4740'],['Edward G. Seidensticker'],['3.89'],"Nobel Prize recipient Yasunari Kawabata's <i>Snow Country</i> is widely considered to be the writer's masterpiece, a powerful tale of wasted love set amid the desolate beauty of western Japan.<br /><br />At an isolated mountain hot spring, with snow blanketing every surface, Shimamura, a wealthy dilettante meets Komako, a lowly geisha. She gives herself to him fully and without remorse, despite knowing that their passion cannot last and that the affair can have only one outcome. In chronicling the course of this doomed romance, Kawabata has created a story for the ages, a stunning novel dense in implication and exalting in its sadness."
18515473,8550,Nobel Prize Library Kawabata 1968,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379453456l/18515473._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379453456l/18515473._SX50_.jpg,,,,eng,CRM,false,26212039,1,12,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],SNOW COUNTRY
33804129,8550,پرنده باز,,9789648673821,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483693824l/33804129._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483693824l/33804129._SX50_.jpg,2015,,,per,رادمهر,false,54707598,1,10,14,5,1,5:0|4:0|3:4|2:1|1:0|total:5,,,,2.80,5,1,['8550'],['Yasunari Kawabata'],['3.75'],['7084590'],['حبیب گوهری\u200cراد'],['3.58'],کوره‌راه‌ها چنان درهم و پیچ در پیچ شده بودند که گمان می‌کردم به زودی به گردنه کوه آماجی خواهم رسید. در یک لحظه رعد و برق جنگل انبوه ته دره را به نمایش درآورد و رگبار از دامنه کوه تا نزدیکی گردنه با سرعتی وحشت‌ناک مرا تعقیب می‌کرد. 20 ساله بودم. کلاه مخصوص دبیرستان بر سرم بود و کیمونوی آبی تیره‌ای با حاشیه‌دوزی‌های سفید و شلواری گشاد که از روی کمرم چین می‌خورد بر تن داشتم. از 4 روزقبل کوله‌پشتی‌ام را به دوش انداخته و برای دیدن جزیره ایزو به راه افناده بودم.
29558084,8550,Ночная игра в кости,585220197,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458466513l/29558084._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458466513l/29558084._SY75_.jpg,1993,,,rus,Панорама,false,49867653,1,4,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,,,,4.33,3,0,"['8550', '8193559']","['Yasunari Kawabata', 'Ясунари Кавабата']","['3.75', '3.88']",[],[],[],
52005242,8550,Moon in the Water,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72299903,1,5,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,,,,4.33,3,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],short stories
23954909,8550,Mille gru - Koto - La casa delle belle addormentate - Uccelli ed altri animali - Il braccio - Il paese delle nevi,8802023506,9788802023502,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419014346l/23954909._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419014346l/23954909._SX50_.jpg,1973,1,1,ita,UTET,false,43558808,1,15,12,3,0,5:0|4:3|3:0|2:0|1:0|total:3,1973,1,1,4.00,3,0,"['8550', '4832814']","['Yasunari Kawabata', 'Mario Teti']","['3.75', '3.65']",['4662359'],['Luca Lamberti'],['3.80'],"Yasunari Kawabata (1899-1972), premio Nobel per la letteratura 1968, ""for his narrative mastery, which with great sensibility expresses the essence of the Japanese mind"".<br /><br />Introduzione di Mario Teti.<br /><br />Le traduzioni sono opera di Mario Teti, se non altrimenti specificato.<br /><br /><i>Uccelli e altri animali</i> (tit. orig. <i>Kinju</i>, 1933), racconto.<br /><br /><i>Il Paese delle nevi</i> (tit. orig. <i>Yukiguni</i>, 1935-37, 1947), romanzo. La traduzione è stata realizzata da Luca Lamberti sulla versione inglese di Edward G. Seidensticker e sottoposta a revisione da Sawa Nakamura Deangelis.<br /><br /><i>Mille gru</i> (tit. orig. <i>Senbazuru</i>, 1949-52), romanzo.<br /><br /><i>La casa delle belle addormentate</i> (tit. orig. <i>Nemureru Bijo</i>, 1961), romanzo breve.<br /><br /><i>Koto ovvero i giovani amanti dell'antica città imperiale</i> (tit. orig. <i>Koto</i>, 1962), romanzo.<br /><br /><i>Il Braccio</i> (tit. orig. <i>Kataude</i>, 1964), racconto."
20359483,8550,"Aki, De Japanse herfst, moderne Japanse verhalen",9029038853,9789029038850,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388412010l/20359483._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388412010l/20359483._SY75_.jpg,1989,,,nl,Meulenhoff,false,28547919,1,13,12,5,1,5:0|4:0|3:2|2:3|1:0|total:5,1989,1,1,2.40,5,1,"['6526', '4712007', '8550', '35258', '3439713', '6263', '399905']","['Kōbō Abe', 'Noriko de Vroomen', 'Yasunari Kawabata', 'Yukio Mishima', 'Kenzaburō Ōe', ""Jun'ichirō Tanizaki"", 'Yūko Tsushima']","['3.81', '3.61', '3.75', '3.93', '3.78', '3.84', '3.65']",[],[],[],
21459885,8550,Sang Pendeta Dan Kekasihnya,9799375592,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394780544l/21459885._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394780544l/21459885._SX50_.jpg,2001,12,,ind,INDONESIATERA,false,40775350,1,13,11,3,0,5:1|4:0|3:2|2:0|1:0|total:3,2001,12,1,3.67,3,0,"['167915', '35258', '1455', '8055740', '8550', '18791', '7509399', '31425', '4906431', '8055741', '8055742']","['Sapardi Djoko Damono', 'Yukio Mishima', 'Ernest Hemingway', 'Sero Khanzadian', 'Yasunari Kawabata', 'Guy de Maupassant', 'Xun Lu', 'Ben Okri', 'Grant Matevosian', ""Es'kia Mphahlele"", 'Alexander Solzhentisyn']","['3.89', '3.93', '3.83', '3.33', '3.75', '3.86', '3.96', '3.69', '3.80', '3.73', '3.67']",[],[],[],
45589503,8550,Immortality,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566955117l/45589503._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566955117l/45589503._SY75_.jpg,,,,eng,,false,70359174,1,7,10,3,1,5:1|4:1|3:0|2:0|1:1|total:3,,,,3.33,3,1,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
21243540,8550,"Ausgewählte Werke : die tänzerin von izu, tausend kraniche, schneeland, kyoto",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,ger,Carl Hanser Verlag,false,40570969,2,7,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1968,1,1,4.00,2,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
45837734,8550,เรื่องสั้นโนเบล ชุดที่ 10 เรื่องมันยาว,,9786169004905,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,4,1,,นาคร,false,64930980,2,2,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,0,0,"['1455', '17094532', '13450', '14444', '55397', '8550', '7702', '7728', '585', '3439713', '13932142']","['Ernest Hemingway', 'Nagib Mahfuz', 'Gabriel García Márquez', 'Isaac Bashevis Singer', 'Nadine Gordimer', 'Yasunari Kawabata', 'Luigi Pirandello', 'Doris Lessing', 'John Steinbeck', 'Kenzaburō Ōe', 'นิรัติศัย หล่ออรุโณทัย']","['3.83', '4.02', '3.97', '4.05', '3.57', '3.75', '3.96', '3.65', '3.93', '3.78', '4.00']",[],[],[],
668442,8550,Tales With Two Souls: A Variety in Time and Culture,080594365X,9780805943658,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,1,1,,Dorrance Publishing Co.,false,654487,1,16,8,3,0,5:0|4:0|3:2|2:1|1:0|total:3,1999,2,,2.67,3,0,"['8550', '1650171']","['Yasunari Kawabata', 'Peter Metevelis']","['3.75', '3.17']",[],[],[],
32452879,8550,Up in the Tree,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,,,false,53041548,1,8,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],Short Story
49239847,8550,รักด้วยเลือด,,9786167184418,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71455708,1,6,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,"['35258', '8550', '12795740', '562081', '13955613', '6939792', '419494']","['Yukio Mishima', 'Yasunari Kawabata', 'Hayashi Fumiko', 'Kafū Nagai', 'Tatsuo Nagai', 'Ton Satomi', 'Fumio Niwa']","['3.93', '3.75', '4.02', '3.60', '4.11', '3.89', '3.80']",['9802900'],['อมราวดี'],['3.94'],รวมเรื่องสั้นนักเขียนญี่ปุ่น<br /><br />เรื่องสั้นแต่ละเรื่องได้ปฏิบัติภารกิจในการบอกเล่าถึง “พลังแห่งความรู้สึกนึกคิด” ของมนุษย์โดยฝีมือนักเขียนระดับแถวหน้าแห่งเกาะญี่ปุ่นไม่ว่าจะเป็นนักเขียนโนเบล ยาสึนาริ คาวาบาตะ นักเขียนนามกระเดื่องอย่าง ยูกิโอะ มิชิมา หรือนักเขียนเลื่องชื่ออย่าง ฟูมิโกะ ฮายาชิ คาฟู นากาอิ ทัทสุโอะ นากาอิ ตัน ซาโตมิ ฟูมิโอะ นิวะ ล้วนแล้วแต่แจ่มแจ้งลึกลงไป ในจิตวิญญาณแห่งความเป็นญี่ปุ่นแทบทั้งสิ้น
33396795,8550,Избранные произведения,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481880957l/33396795._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481880957l/33396795._SY75_.jpg,1986,,,rus,,false,54146817,1,2,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,,,,3.50,2,0,"['8550', '8193559']","['Yasunari Kawabata', 'Ясунари Кавабата']","['3.75', '3.88']",[],[],[],
35183844,8550,Moonnu Japanese Kathakal,8126465743,9788126465743,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495386755l/35183844._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495386755l/35183844._SY75_.jpg,2016,7,9,mal,DC BOOKS,false,56521214,1,2,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,"['5775185', '8550']","['Ryūnosuke Akutagawa', 'Yasunari Kawabata']","['4.02', '3.75']",[],[],[],
31349710,8550,美しい日本の私 (角川ソフィア文庫),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,52027914,2,6,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],
39952574,8550,کتاب الفبا، جلد دوم: پائیز ۱۳۵۲ (دوره اول),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524726090l/39952574._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524726090l/39952574._SX50_.jpg,1973,11,,per,امیرکبیر,false,61856021,1,11,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1973,,,3.00,2,0,"['510737', '6985220', '17623', '7021274', '5326370', '29967', '76241', '4273', '3074799', '8550', '25885', '5615767', '148393', '674011', '374684']","['غلامحسین ساعدی', 'Goli Taraghi', 'D.H. Lawrence', 'بهاء\u200cالدین خرمشاهی', 'Ivan Goncharov', 'Paul Verlaine', 'Cesare Pavese', 'Roald Dahl', 'احمد کریمی', 'Yasunari Kawabata', 'Simin Daneshvar', 'Houshang Golshiri', 'اسماعیل فصیح', 'سعید حمیدیان', 'مصطفی رحیمی']","['3.75', '3.49', '3.59', '3.90', '4.07', '4.07', '3.83', '4.13', '3.79', '3.75', '3.69', '3.73', '3.50', '3.79', '3.70']","['701124', '774371', '1942750', '8072591', '973998', '121958']","['محمدرضا شفیعی کدکنی', 'جلال ستاری', 'ابراهیم یونسی', 'پرویز مهاجر', 'کامران فانی', 'هرمز شهدادی']","['4.09', '3.57', '3.65', '2.70', '3.57', '4.01']","دومین جلد کتاب الفبا با مقالۀ ""تلقی قدما از وطن"" نوشتۀ محمدرضا شفیعی کدکنی آغاز می شود. دیگر مطالب دومین کتاب الفبا عبارتند از: ""میرسه آ الیاد و هستی شناسی آغازین"" از گلی ترقی، ""سمبل قهرمانی در ادب مقاومت"" از غالی شکری ترجمۀ م.ح. روحانی، ""پورنوگرافی و وقاحت نگاری"" از دی. اچ. لارنس ترجمۀ بهاءالدین خرمشاهی، ""پایان روانکاوی"" از ت.و. موریس ترجمۀ جلال ستاری، ""دربارۀ تورگنیف"" از ایوان گنچارف ترجمۀ ابراهیم یونسی، ""مفهوم هنر"" از پل والری ترجمۀ پرویز مهاجر، ""آفتاب"" از واسکون سلوس مایا ترجمۀ کامران فانی، ""برهنگی"" از چزاره پاوزه ترجمۀ هرمز شهدادی، ""پسر نازنین"" از رولد دال ترجمۀ احمد کریمی، ""ماه در آب"" از یاسوناری کاواباتا ترجمۀ توران خدابنده، ""تصادف"" از سیمین دانشور، ""معصوم چهارم"" از هوشنگ گلشیری، ""گل مریم"" از اسماعیل فصیح، ""تاریخچۀ داستان پلیسی"" از دایره المعارف بریتانیکا ترجمۀ سعید حمیدیان، ""تکنیک رمان پلیسی"" از آر.اچ. سامپسون ترجمۀ کامران فانی، ""چگونه قصۀ کوتاه پلیسی بنویسیم"" از جو گورز ترجمۀ حسن بایرامی، ""گردباد سیچقان ئیل"" از علی همدانی، ""شکوه شکفتن"" از مصطفی رحیم و ""ابراهیم در آتش"" از بهاءالدین خرمشاهی"
18720292,8550,Informatie Yasunari Kawabata,9029028645,9789029028646,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382882313l/18720292._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382882313l/18720292._SY75_.jpg,1989,,,nl,Meulenhoff,false,26587077,1,8,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1989,1,1,3.00,2,0,['8550'],['Yasunari Kawabata'],['3.75'],['5769762'],['C. Ouwehand'],['3.63'],
19501000,8550,新文章読本,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,jpn,,true,27614663,1,3,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],「つねに新しい文章を知ることは、それ自身小説の秘密を知ることである。同時にまた、新しい文章を知ることは、古い文章を正しく理解することであるかも知れぬ。明日の正しい文章を……生きてゐる、生命ある文章を考へることは、私たちに課せられた、光栄ある宿命でもあらう」（まえがきより）。戦後まもなく発表された、文豪の文章論。
25762246,8550,Haut le cœur,287730017X,9782877300179,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,,,fre,Picquier / Unesco,false,45607526,1,13,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1985,1,1,5.00,1,0,"['533458', '8550']","['Jun Takami', 'Yasunari Kawabata']","['4.25', '3.75']",['37894'],['Marc Mécréant'],['3.56'],
20939526,8550,"XX a. rytų proza (Pasaulinės literatūros biblioteka, #91)",5415006052,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393668763l/20939526._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393668763l/20939526._SY75_.jpg,1986,8,19,lit,Vaga,false,40310152,1,15,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1986,8,19,5.00,1,0,"['5775185', '7509399', '93509', '8550', '208410', '13783674']","['Ryūnosuke Akutagawa', 'Xun Lu', 'Lao She', 'Yasunari Kawabata', 'Sigitas Geda', 'Vytautas Kubilius']","['4.02', '3.96', '3.88', '3.75', '3.99', '3.53']",[],[],[],Knygoje pateikti šių rašytojų kūriniai: Lu Sinias - „Apsakymai“; Lao Šė - romanas „Užrašai apie kačių miestą“; R. Akutagava - „Novelės“; J. Kavabata - romanas „Tūkstančiai gervių“.
50164468,8550,산소리,,9788901223421,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577723043l/50164468._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577723043l/50164468._SX50_.jpg,2018,4,25,kor,웅진지식하우스,false,75108511,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['19871965', '358669', '8550']","['가와바타 야스나리', '川端康成', 'Yasunari Kawabata']","['5.00', '3.98', '3.75']",['17057454'],['신인섭'],['4.50'],
41730673,8550,Antología literaria para volver a la infancia,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536300077l/41730673._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536300077l/41730673._SY75_.jpg,2017,,,spa,Catedral Books,false,65110054,1,8,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['16728242', '4379', '38190', '39195', '86098', '257187', '4273', '57189', '42927', '417737', '14444', '247321', '88231', '6454067', '8550', '34055', '18393331', '18271891', '45712', '6580266', '35505', '14771805']","['Svetlana Aleksiévitx', 'Sylvia Plath', 'Ana María Matute', 'Carmen Martín Gaite', 'Clarice Lispector', 'Gesualdo Bufalino', 'Roald Dahl', 'Dylan Thomas', 'Mercè Rodoreda', 'Miguel Torga', 'Isaac Bashevis Singer', 'William Irish', 'Amadou Hampâté Bâ', 'Andrei Platonov', 'Yasunari Kawabata', 'Isaac Babel', 'Bruno Shulz', 'Ernest Martínez Ferrando', 'Katherine Mansfield', 'Alfonso Castelao', 'Marcel Schwob', 'Anton P. Txékhov']","['4.31', '4.04', '3.74', '3.72', '4.07', '4.07', '4.13', '4.16', '3.81', '3.94', '4.05', '3.80', '4.13', '3.96', '3.75', '4.08', '5.00', '3.83', '3.78', '3.67', '4.05', '3.82']",[],[],[],"Los protagonistas de estos relatos inmortales somos nosotros. Lo fuimos. Lo volveremos a ser infinitas veces.<br />Las niñas y niños que protagonizaban estas narraciones son voces blancas que contemplan, interrogan, escogen, son llevadas por el mal, el deseo, la soledad, la oscuridad interior. Pequeños héroes enormes que corren llenos de vida y desesperación hacia la risa, la crueldad, la ternura, el engaño. Bellas criaturas que habitan y exploran consciencias nuevas. Niños, seres que renacen a cada instante. <br />Para recordarnos quienes somos las palabras de los niños que fuimos."
30526002,8550,Избранные рассказы,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465725881l/30526002._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465725881l/30526002._SY75_.jpg,,,,rus,,false,51048771,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['8550', '8193559']","['Yasunari Kawabata', 'Ясунари Кавабата']","['3.75', '3.88']",[],[],[],"""Цикада и сверчок""<br />""Элегия""<br />""Голос бамбука, цветок персика""<br />""Природа"""
36630042,8550,El Bello Japón y Yo,9502303717,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511190772l/36630042._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511190772l/36630042._SX50_.jpg,1987,,,spa,Eudeba,false,58393761,1,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['8550'],['Yasunari Kawabata'],['3.75'],['17346969'],['María Cristina Tsumura'],['5.00'],"""El bello Japón y yo"" es el título que el notable escritor Yasunari Kawabata dio a la conferencia pronunciada al recibir el Premio Nobel de Literatura, en 1968."
17734491,8550,Le opere,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443021749l/17734491._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443021749l/17734491._SX50_.jpg,1973,,,ita,UTET,false,24811106,2,6,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,1973,1,1,5.00,1,1,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],"Opere contenute: Mille Gru, Koto, La casa delle belle addormentate, uccelli e altri animali, il braccio, il paese delle nevi"
31845948,8550,De mooiste dierenverhalen,9057950340,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473508012l/31845948._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473508012l/31845948._SY75_.jpg,1999,11,2,nl,J.MMeulenhoff bv. Amsterdam,false,52514226,1,13,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['4273', '186085', '751000', '229431', '1344460', '112744', '7387566', '1305302', '2987214', '32530', '37848', '212738', '39313', '1186193', '15729881', '34055', '26359', '1202960', '15729882', '15729883', '14952626', '95937', '1210259', '15729884', '102434', '7509399', '16747', '119148', '15729885', '29901', '47421', '578563', '26853', '1040013', '334163', '25824', '8550', '155517']","['Roald Dahl', 'Jan Wolkers', 'Henk Romijn Meijer', 'Ethel Portnoy', 'Hermine de Graaf', 'Rudy Kousbroek', 'Joop Waasdorp', 'R.K. Narayan', 'Martin M. Šimečka', 'B. Traven', 'Alberto Moravia', 'Renate Rubinstein', 'Augusto Roa Bastos', 'Charlotte Mutsaers', 'Michail Zosjtjenko', 'Isaac Babel', 'Leonora Carrington', 'Mariët Meester', 'Jules Bernard', 'Juan Rolfo', 'J.M.A Biesheuvel', 'João Guimarães Rosa', 'Raymond van den Boogaard', 'Nikos Zakopoulos', 'Nedim Gürsel', 'Xun Lu', 'Robert Musil', 'Anna Kavan', 'Jos Rutting', 'Michel Tournier', 'Dino Buzzati', 'Peter Goullart', 'Bertolt Brecht', 'Frans Kellendonk', 'Huub Beurskens', 'Julio Cortázar', 'Yasunari Kawabata', 'Italo Calvino']","['4.13', '3.41', '3.14', '3.35', '3.49', '3.89', '3.23', '4.00', '4.35', '4.09', '3.74', '3.45', '3.84', '3.34', '5.00', '4.08', '4.05', '3.21', '5.00', '5.00', '3.00', '4.35', '3.20', '5.00', '3.24', '3.96', '4.01', '3.80', '5.00', '3.73', '4.08', '4.28', '3.78', '3.57', '3.29', '4.22', '3.75', '4.02']",[],[],[],"Vrolijke varkens, aanhalige luipaarden, elegante zwanen, tragische reigers, trouwe honden... en dan zijn nog niet eens de katten, goudvissen, tijgers, wespen en paarden genoemd!<br />Bijna het hele dierenrijk komt voorbij in deze bundel vol grappige, ontroerende en soms bloedstollende verhalen van schrijvers als Roald Dahl, Leonora Carrington, Renate Rubinstein, Jan Wolkers en vele anderen."
46131979,8550,เรื่องสั้นโนเบล ชุดที่ 10 เรื่องมันยาว,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559494103l/46131979._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559494103l/46131979._SY75_.jpg,2012,4,1,,,false,71065938,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['5835922', '1455', '7702', '55397', '8550', '3439713', '13450', '7728', '14444', '585', '13932142']","['Naguib Mahfouz', 'Ernest Hemingway', 'Luigi Pirandello', 'Nadine Gordimer', 'Yasunari Kawabata', 'Kenzaburō Ōe', 'Gabriel García Márquez', 'Doris Lessing', 'Isaac Bashevis Singer', 'John Steinbeck', 'นิรัติศัย หล่ออรุโณทัย']","['3.93', '3.83', '3.96', '3.57', '3.75', '3.78', '3.97', '3.65', '4.05', '3.93', '4.00']",[],[],[],"วมเรื่องสั้นของ ""เออร์เนสต์ เฮมิงเวย์"" ... ""นากิบ มาห์ฟูซ"" ... ""สุจิ พิแรสเดลโล"" ... ""นาดีน กอร์ดิเมอร์"" ... ""ยาสึนาริ คาวาบาตะ"" ... ""กาเบรียล การ์เซีย มาร์เกซ"" ... ""เคนซาบุร โอเฮะ"" ... ""ดอริส เลสซิง"" ... ""ไอแซค บาเซวิส ซิงเกอร์"" ... ""จอห์น สไตน์เบก"" เป็นงานเขียนที่จะมาเขย่าวงการวรรณกรรมอีกครั้ง กับการนำเสนอในเล่มเดียว ให้ทั้งอรรถรส ทั้งยังให้ข้อคิด และช่วยเปิดมุมมองใหม่ๆ ให้กับคุณไปพร้อมๆ กันอีกด้วย"
