id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12083,7680,Long Day's Journey into Night,0300093055,9780300093056,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,2,8,eng,Yale University Press,false,809292,61,59795,139551,34313,925,5:13957|4:11612|3:6438|2:1698|1:608|total:34313,1956,1,1,4.07,32473,755,"['7680', '236']","[""Eugene O'Neill"", 'Harold Bloom']","['3.96', '4.10']",[],[],[],"Eugene O'Neill's autobiographical play Long Day's Journey into Night is regarded as his finest work. First published by Yale University Press in 1956, it won the Pulitzer Prize in 1957 and has since sold more than one million copies. This edition includes a new foreword by Harold Bloom.<br /><br />The action covers a fateful, heart-rending day from around 8:30 am to midnight, in August 1912 at the seaside Connecticut home of the Tyrones - the semi-autobiographical representations of O'Neill himself, his older brother, and their parents at their home, Monte Cristo Cottage.<br /><br />One theme of the play is addiction and the resulting dysfunction of the family. All three males are alcoholics and Mary is addicted to morphine. They all constantly conceal, blame, resent, regret, accuse and deny in an escalating cycle of conflict with occasional desperate and half-sincere attempts at affection, encouragement and consolation."
16101738,7680,Diff'rent,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370695551l/16101738._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370695551l/16101738._SX50_.jpg,1924,,,,,false,21912164,6,41,62,18,4,5:2|4:6|3:9|2:0|1:1|total:18,1924,1,1,3.44,11,2,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
1991262,7680,In the Zone & Ile,1425475191,9781425475192,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,1994939,2,25,54,13,0,5:5|4:5|3:3|2:0|1:0|total:13,,,,4.15,12,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
3153196,7680,Dynamo,1417918500,9781417918508,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3184777,3,37,54,20,2,5:1|4:4|3:5|2:8|1:2|total:20,1929,,,2.70,19,2,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
7309311,7680,Days Without End,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1934,1,,eng,Random House,false,8774758,5,43,53,20,3,5:1|4:3|3:6|2:8|1:2|total:20,1934,,,2.65,18,3,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
18816204,7680,Anathema!: Litanies of Negation,0988553627,9780988553620,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385967267l/18816204._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385967267l/18816204._SX50_.jpg,2013,1,29,,Underworld Amusements,false,26756847,2,42,50,11,0,5:7|4:3|3:1|2:0|1:0|total:11,1928,,,4.55,10,0,"['834226', '7428008', '7680']","['Benjamin De Casseres', 'Kevin I. Slaughter', ""Eugene O'Neill""]","['4.55', '4.13', '3.96']",[],[],[],"A long-form poem of negation and egoism, of scorn and cynical delight.<br /> Included is a URL for a free full audiobook read by Kevin I. Slaughter.<br /><br />Benjamin DeCasseres (is) the Pontius Pilate of America. <br /> -H.L. Mencken<br /><br />A passionate, erratic poet... strives to shake the foundation of the world. <br /> -The Saturday Review of Literature<br /><br />He occupies a niche that is all his own and asks space to stand for no other man .<br /> -The Nation<br /><br />DeCasseres is the most fiery and independent writer that I know of. <br /> -Remy de Gourmont<br /><br />There is but one Benjamin DeCasseres. And he is perhaps the one living wonder of the literary world. It is fortunate that such an one must be born, that he cannot be made; especially that he cannot be imitated, for if every one wrote like DeCasseres readers would go mad. That he can keep in any semblance of thought-order such whirls of words is something to marvel at. Yet to read him once, twice, is to experience the greatest mental exhilaration.<br /> -New York Times<br />"
1958657,7680,Where The Cross Is Made; The Rope,1425475205,9781425475208,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1961666,1,25,48,14,0,5:3|4:3|3:5|2:3|1:0|total:14,,,,3.43,14,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
23152194,7680,Deseo bajo los olmos / Días sin fin,950614284x,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409692435l/23152194._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409692435l/23152194._SX50_.jpg,1984,,,spa,Hyspamerica,false,42699889,3,26,44,13,1,5:0|4:8|3:3|2:1|1:1|total:13,1924,,,3.38,9,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
976224,7680,Collected Shorter Plays,030010779X,9780300107791,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328869873l/976224._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328869873l/976224._SY75_.jpg,2007,3,1,,Yale University Press,false,961120,1,19,39,9,0,5:4|4:4|3:1|2:0|1:0|total:9,2007,2,28,4.33,9,0,"['7680', '157786']","[""Eugene O'Neill"", 'Robert Brustein']","['3.96', '3.91']",[],[],[],
43836019,7680,Teatro Selecto,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549307078l/43836019._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549307078l/43836019._SY75_.jpg,1968,,,spa,Centro editor de América Latina,false,19244114,5,19,39,8,1,5:7|4:1|3:0|2:0|1:0|total:8,2007,1,1,4.88,0,0,"['947', '1002', '7680']","['William Shakespeare', 'Sophocles', ""Eugene O'Neill""]","['3.87', '3.77', '3.96']",[],[],[],
751896,7680,Six Short Plays,039470276X,9780394702766,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,2,12,,Vintage,false,738028,1,33,37,11,1,5:0|4:6|3:4|2:0|1:1|total:11,1965,,,3.36,11,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Six Short Plays Of Eugene O'Neill<br /><br />""I love life. But I don't love life because it is pretty. Prettiness is only clothes-deep. I am a truer lover than that. I love it naked. There is beauty to me even in its ugliness. In fact, I deny the ugliness entirely, for its vices are often nobler than its virtues, and nearly always closer to a revelation ....To me, the tragic alone has that significant beauty which is truth. It is the meaning of life -- and the hope. The noblest is eternally the most tragic. The people who succeed and do not push on to a greater failure are the spiritual middle-classers. Their stopping at success is the proof of their compromising insignificance. How petty their dreams must have been!""-- Eugene O'Neill, from the biography by Barbara and Arthur Gelb"
33245886,7680,"In the Zone: ""Why can't you remember your Shakespeare and forget the third-raters.""",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,41809503,1,14,36,10,0,5:2|4:2|3:6|2:0|1:0|total:10,1917,,,3.60,10,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Eugene Gladstone O'Neill was born on October 16, 1888 in a hotel bedroom in what is now Times Square, New York. Much of his childhood was spent in the comfort of books at boarding schools whilst his actor father was on the road and his Mother contended with her own demons. He spent only a year at University - Princeton - and various reasons have been given for his departure. However whatever his background and education denied or added to his development it is agreed amongst all that he was a playwright of the first rank and possibly America's greatest. His introduction of realism into American drama was instrumental in its development and paved a path for many talents thereafter. Of course his winning of both the Pulitzer Prize (4 times) and the Nobel Prize are indicative of his status. His more famous and later works do side with the disillusionment and personal tragedy of those on the fringes of society but continue to build upon ideas and structures he incorporated in his early one act plays. Eugene O'Neill suffered from various health problems, mainly depression and alcoholism. In the last decade he also faced a Parkinson's like tremor in his hands which made writing increasingly difficult. But out of such difficulties came plays of the calibre of <i>The Iceman Cometh</i>, <i>Long Day's Journey into Night</i>, and <i>A Moon for the Misbegotten</i>. Eugene O'Neill died in Room 401 of the Sheraton Hotel on Bay State Road in Boston, on November 27, 1953, at the age of 65. As he was dying, he whispered his last words: ""I knew it. I knew it. Born in a hotel room and died in a hotel room."""
1013551,7680,Conversations with Eugene O'Neill,0878054472,9780878054473,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,11,1,,University Press of Mississippi,false,738030,2,26,36,9,1,5:3|4:3|3:3|2:0|1:0|total:9,1990,11,1,4.00,8,1,"['7680', '67902']","[""Eugene O'Neill"", 'Mark W. Estrin']","['3.96', '4.15']",[],[],[],"This collection of thirty years of interviews with America's only Nobel Prize dramatist records his encounters with the press and gives a striking portrait of the man and the process of his public mythologizing.A profoundly private individual, O'Neill struggled throughout his life to overcome his intense discomfort with oral discourse as he responded to the probings of interviewers wishing him to discuss a wide range of social, political, literary, and theatrical issues.<br /><br />Collected in their entirety for the first time, these interviews begin in 1920, when O'Neill was thirty-two. Serious American drama, for many, began and, for many others, ended with Eugene O'Neill. This collection lends new testimony to the truth of that assertion."
4035293,7680,Eugene O'Neill,0791052451,9780791052457,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,,,eng,Chelsea House Publishers,false,11237037,5,39,35,9,1,5:2|4:5|3:1|2:1|1:0|total:9,1999,9,1,3.89,0,0,"['236', '7680']","['Harold Bloom', ""Eugene O'Neill""]","['4.10', '3.96']",[],[],[],"This volume is designed to present biographical, critical, and bibliographical information on the author's best-known or most important works. Following Harold Bloom's editor's note and introduction is a detailed biography of the author, discussing major life events and important literary accomplishments. A plot summary of each play follows, tracing significant themes, patterns, and motifs in the work.<br /><br />A selection of critical extracts, derived from previously published material from leading critics, analyzes aspects of each work. The extracts consist of statements from the author, if available, early reviews of the work, and later evaluations up to the present. A bibliography of the author's writings (including a complete list of all works written, co-written, edited, and translated), a list of additional books and articles on the author and his or her work, and an index of themes and ideas in the author's writings conclude the volume."
1224134,7680,"Ten ""Lost"" Plays",0486283674,9780486283678,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,1,9,,Dover Publications,false,1212637,2,21,35,10,1,5:1|4:4|3:4|2:1|1:0|total:10,,,,3.50,9,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"A Wife for a Life, The Movie Man, The Sniper, Abortion, Thirst, The Web, Warnings, Fog, Recklessness and Servitude.<br />"
18630569,7680,من الأعمال المختارة يوجين اونيل 4  1ــ الامبراطور جونز  2 ــ الغوريلا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381063645l/18630569.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381063645l/18630569._SX50_.jpg,1981,2,,,وزارة الإعلام الكويت,false,26423347,1,38,35,10,2,5:2|4:2|3:5|2:1|1:0|total:10,1981,2,1,3.50,10,2,"['7680', '7084769', '6951593']","[""Eugene O'Neill"", 'عبد الله عبد الحافظ', 'محمد إسماعيل']","['3.96', '3.34', '4.32']",[],[],[],
3056329,7680,The Great God Brown & Lazarus Laughed,0224605550,9780224605557,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1960,12,1,eng,Jonathan Cape,false,3087228,1,14,34,9,2,5:4|4:0|3:4|2:1|1:0|total:9,1960,12,,3.78,9,2,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
2037887,7680,Thirst: And Other One Act Plays,0548366756,9780548366752,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,1607055,17,23,32,9,0,5:2|4:2|3:4|2:1|1:0|total:9,2007,6,25,3.56,5,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
12227315,7680,Gold,,2940018602477,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,17200871,9,17,30,9,1,5:1|4:2|3:5|2:1|1:0|total:9,2015,7,15,3.33,6,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
5974604,7680,The First Man & The Hairy Ape,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,6147800,1,13,29,7,0,5:3|4:3|3:0|2:1|1:0|total:7,2008,7,15,4.14,7,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
880137,7680,"Ah, Wilderness! And Two Other Plays: All God's Chillun Got Wings, and Beyond the Horizon",0394603427,9780394603421,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,865431,5,17,27,8,0,5:0|4:3|3:5|2:0|1:0|total:8,1960,1,1,3.38,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
24948171,7680,گزاره‌گرایی (اکسپرسیونیسم) در ادبیات نمایشی,,9789641200550,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424089386l/24948171._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424089386l/24948171._SY75_.jpg,2013,,,per,سروش,false,47811155,1,27,27,8,0,5:2|4:2|3:2|2:1|1:1|total:8,1989,,,3.38,8,0,"['7857295', '7680']","['فرهاد ناظرزاده کرمانی', ""Eugene O'Neill""]","['3.32', '3.96']",[],[],[],"اکسپرسیونیسم یا گزاره گرایی سبکی ادبی است که در هنرهای دیگر همچون نقاشی و سینما نیز رواج دارد. این سبک فعل و انفعالات درونی ذهن انسان را به نمایش می گذارد یا، به عبارتی، آنها را ""پشت و رو"" می کند و نشـان می دهد که افکار هر فرد چگونه در چهره و اندامش اثر می گذارد و حتی دنیای او را متحول می سازد.<br /><br />در تئاتر، اکسپرسیونیسم صحنة اعتراضی اجتماعی است که در آن با بهره گیری از تک گویی های طولانی که بیانگر وضع روحی شخصیت هاست نشان می دهد که آشوب های ذهنی قهرمان از رخدادهای جهان خارج به مراتب بااهمیت تر است. بزرگ ترین نقطة جدایی یا واکنش اکسپرسیونیسم در برابر رئالیسم (واقع گرایی) در تعریف و توجه به گونة واقعیت است.<br /><br />کتاب حاضر دو بخش دارد. بخش اول همین مباحث نظری را با تفصیل و تشریح در بر می گیرد و بخش دوم مروری است بر چند نمایش نامة گزاره‌ گرایانه (اکسپرسیونیستی)، تا مخاطب آموخته های نظری خود را با نمونه‌ های عملی نیز مقایسه کند و نظر و عمل را توامان به کار بندد.<br />و ترجمه نمایشنامه گوریل پشمالو از یوجین اونیل"
13583219,7680,Tomorrow,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983,,,eng,Eugene O'Neill Newsletter,false,19169578,6,15,26,7,0,5:2|4:1|3:4|2:0|1:0|total:7,1917,6,,3.71,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"<a target=""_blank"" href=""http://www.eoneill.com/library/newsletter/vii_3/vii-3b.htm"" rel=""nofollow"">http://www.eoneill.com/library/newsle...</a><br /><br />O'Neill's only published short story. E"
27632863,7680,Cocaine And Other Provincetown Plays,1507755619,9781507755617,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,1,27,,Createspace Independent Publishing Platform,false,13026562,6,15,25,9,2,5:1|4:1|3:3|2:3|1:1|total:9,2007,9,1,2.78,0,0,"['3877017', '154569', '7680']","['Pendleton King', 'Susan Glaspell', ""Eugene O'Neill""]","['2.78', '3.93', '3.96']",[],[],[],"From the pioneering and groundbreaking Provincetown Players comes this collection of innovative and revolutionary plays. Included in the collection is Pendleton King's thought provoking drama concerning drug addition, Eugene O'Neill's one character masterpiece, experimental plays by John Reed and Louise Bryant, and Susan Glaspell and George Cram Cook's trailblazing drama."
10383701,7680,Three Early Plays: A Wife for a Life / The Web / Thirst,,2940011916069,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,15287296,1,13,25,8,0,5:0|4:3|3:3|2:2|1:0|total:8,2010,10,29,3.12,8,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
9267638,7680,"Recklessness, and Fog",1409915573,9781409915577,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,16,,Dodo Press,false,14148533,1,15,24,8,0,5:0|4:2|3:4|2:2|1:0|total:8,2008,5,1,3.00,8,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Eugene Gladstone O'Neill (1888-1953) was a Nobelprize winning American playwright. More than any other dramatist, O'Neill introduced American drama to the dramatic realism pioneered by Russian playwright Anton Chekhov, Norwegian playwright Henrik Ibsen, and Swedish playwright August Strindberg, and was the first to use true American vernacular in his speeches. His plays involve characters who inhabit the fringes of society, engaging in depraved behaviour, where they struggle to maintain their hopes and aspirations but ultimately slide into disillusionment and despair. O'Neill wrote only one comedy Ah, Wilderness!, all his other plays involve some degree of tragedy and personal pessimism. O'Neill's first published play, Beyond the Horizon, opened on Broadway in 1920 to great acclaim, and was awarded the Pulitzer Prize for Drama. His best-known plays include Anna Christie (Pulitzer Prize 1922), The First Man (1922), and The Hairy Ape (1922). In 1936 he received the Nobel Prize for Literature."
18392193,7680,Teatru American Contemporan vol. 1,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377635408l/18392193._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377635408l/18392193._SY75_.jpg,1967,,,,Editura pentru Literatură Universală,false,26014358,2,8,24,5,0,5:4|4:1|3:0|2:0|1:0|total:5,1967,1,1,4.80,4,0,"['7680', '7241662', '317470', '44061']","[""Eugene O'Neill"", 'Maxwell Andreson', 'Robert E. Sherwood', 'Thornton Wilder']","['3.96', '4.75', '3.94', '3.75']",[],[],[],
33519875,7680,"The Dreamy Kid: ""I am so far from being a pessimist...on the contrary, in spite of my scars, I am tickled to death at life.""",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,42576642,1,16,23,8,1,5:0|4:2|3:4|2:1|1:1|total:8,1918,1,1,2.88,8,1,"['7680', '8474179']","[""Eugene O'Neill"", 'يوجين أونيل']","['3.96', '0.0']",['2904629'],['إدوار الخراط'],['3.37'],"<p>Eugene Gladstone O'Neill was born on October 16, 1888 in a hotel bedroom in what is now Times Square, New York. Much of his childhood was spent in the comfort of books at boarding schools whilst his actor father was on the road and his Mother contended with her own demons. He spent only a year at University - Princeton - and various reasons have been given for his departure. However whatever his background and education denied or added to his development it is agreed amongst all that he was a playwright of the first rank and possibly America's greatest. His introduction of realism into American drama was instrumental in its development and paved a path for many talents thereafter. Of course his winning of both the Pulitzer Prize (4 times) and the Nobel Prize are indicative of his status. His more famous and later works do side with the disillusionment and personal tragedy of those on the fringes of society but continue to build upon ideas and structures he incorporated in his early one act plays. Eugene O'Neill suffered from various health problems, mainly depression and alcoholism. In the last decade he also faced a Parkinson's like tremor in his hands which made writing increasingly difficult. But out of such difficulties came plays of the calibre of The Iceman Cometh, Long Day's Journey Into Night, and A Moon for the Misbegotten. Eugene O'Neill died in Room 401 of the Sheraton Hotel on Bay State Road in Boston, on November 27, 1953, at the age of 65. As he was dying, he whispered his last words: ""I knew it. I knew it. Born in a hotel room and died in a hotel room.""</p>"
10980413,7680,Three American Plays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,eng,Progress Publ. (Moscow),false,15898723,1,17,23,5,0,5:3|4:2|3:0|2:0|1:0|total:5,1972,,,4.60,5,0,"['7751', '7680', '66241']","['Tennessee Williams', ""Eugene O'Neill"", 'Lillian Hellman']","['3.92', '3.96', '4.01']",[],[],[],Contains<br />Long Day's Journey Into Night by Eugene O'Neill<br />The Autumn Garden by Lillian Hellman<br />Orpheus Descending by Tennessee Williams
751901,7680,Short Plays: The Dreamy Kid / Before Breakfast / Gold / Diff'rent / The Straw,1428644911,9781428644915,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,7,9,,Kessinger Publishing,false,2252516,2,25,23,6,2,5:2|4:1|3:3|2:0|1:0|total:6,2006,7,9,3.83,6,2,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
52747318,7680,The Iceman Cometh,,0375709177,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73724535,1,13,23,5,1,5:3|4:2|3:0|2:0|1:0|total:5,,,,4.60,5,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
12463,7680,A Touch of the Poet and More Stately Mansions,0300100795,9780300100792,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328871239l/12463._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328871239l/12463._SY75_.jpg,2004,2,9,,Yale University Press,false,14764,2,21,22,7,1,5:0|4:2|3:4|2:1|1:0|total:7,,,,3.14,7,1,"['7680', '81186']","[""Eugene O'Neill"", 'Martha Gilman Bower']","['3.96', '3.21']",[],[],[],"A Touch of the Poet and More Stately Mansions are regarded as two of Eugene O'Neill's finest plays. Companion pieces, linked by characters and themes, they form part of a projected series of eleven interconnected plays in which the playwright intended to give a psychological and economic account of American life. Now these works, the only surviving plays in O'Neill's ""Cycle,"" are brought together for the first time in a paperback volume. The version of More Stately Mansions presented here is O'Neill's unexpurgated text, scrupulously edited by Martha Gilman Bower, which restores the playwright's original opening scene, a crucial epilogue, and other material essential to our understanding of the play."
20554675,7680,The Essential Works of Eugene O'Neill,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,38554749,1,17,21,6,0,5:1|4:3|3:1|2:0|1:1|total:6,2009,8,4,3.50,6,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
8048538,7680,The Plays of Eugene O'Neill Volume 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21562216,3,15,20,5,0,5:1|4:3|3:1|2:0|1:0|total:5,1941,3,1,4.00,3,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
8915835,7680,The Suicide Diaries,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,13792262,5,39,19,6,1,5:0|4:2|3:3|2:1|1:0|total:6,2010,8,10,3.17,6,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
37979880,7680,Más allá del Horizonte: Autor ganador del Premio Nobel,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,59702518,1,11,18,5,1,5:1|4:2|3:1|2:1|1:0|total:5,,,,3.60,5,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
38921104,7680,Four Modern Plays: Ibsen-Hedda Gabler; Shaw-Pygmalion; O'Neill-The Emperor Jones; Miller-Death of a Salesman,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,4,,eng,"Holt, Rinehart and Winston, Inc.",false,6692501,3,13,18,4,1,5:2|4:2|3:0|2:0|1:0|total:4,1959,1,1,4.50,1,0,"['18509669', '2730977', '5217', '7680', '8120']","['Rinehart Editions', 'Henrik Ibsen', 'George Bernard Shaw', ""Eugene O'Neill"", 'Arthur  Miller']","['4.50', '3.78', '3.91', '3.96', '3.58']",[],[],[],
