id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
49552,957894,The Stranger,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SY75_.jpg,1989,3,28,eng,Vintage International,false,3324344,90,1122620,2636657,662038,21626,5:238594|4:239292|3:132446|2:37475|1:14231|total:662038,1942,,,3.98,555946,13417,['957894'],['Albert Camus'],['4.00'],['4065222'],['Matthew    Ward'],['3.88'],"Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward."
5099018,957894,Actuelles: Écrits politiques,2070353761,9782070353767,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977,6,1,fre,Gallimard Education,false,2436047,5,46,45,12,1,5:3|4:4|3:4|2:1|1:0|total:12,1953,,,3.75,8,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
31421161,957894,Misère de la Kabylie,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470855204l/31421161._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470855204l/31421161._SX50_.jpg,,,,fre,,false,52112788,2,25,45,12,2,5:2|4:6|3:3|2:1|1:0|total:12,1958,,,3.75,11,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
44679047,957894,El Extranjero/El Mito del Sisifo,6078473514,9786078473519,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555108235l/44679047._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555108235l/44679047._SY75_.jpg,2017,1,20,,Epoca,false,69338905,1,27,45,9,2,5:9|4:0|3:0|2:0|1:0|total:9,,,,5.00,9,2,['957894'],['Albert Camus'],['4.00'],[],[],[],
18901113,957894,The Best Of SpikeMagazine.com - The Interviews,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,26905808,1,35,44,13,0,5:1|4:6|3:4|2:1|1:1|total:13,2012,1,4,3.38,13,0,"['957894', '859143', '9233', '14549850', '13794', '7010931', '1886', '49216', '7417956', '7417957']","['Albert Camus', 'William  Gibson', 'Jeff Noon', ""P.J. O'Rourke"", 'Will Self', 'J.G. Ballard', 'Douglas Coupland', 'Quentin Crisp', 'Chris  Mitchell', 'Ralph  Steadman']","['4.00', '4.22', '3.90', '3.76', '3.62', '3.71', '3.66', '4.00', '3.38', '3.38']",[],[],[],
3292525,957894,Cliffs Notes on Camus The Stranger,0822012286,9780822012283,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,1,28,,Cliff's Notes,false,809628,6,37,43,12,1,5:3|4:4|3:2|2:3|1:0|total:12,1965,4,5,3.58,0,0,"['7589545', '957894', '3899673', '122866']","['Gary K. Carey', 'Albert Camus', 'CliffsNotes', 'Bruce Jackson']","['3.44', '4.00', '3.83', '3.84']",[],[],[],"The meaninglessness and randomness of life was a constant theme in Camus's writing. This story is absurd, yet touches a chord within the reader that surely will resonate for years to come. A man is condemned to beheading because he was indifferent at his mother's funeral. In prison he finds freedom and happiness. Death becomes his greatest moment of life."
44670239,957894,Exilul și împărăția,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554059108l/44670239._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554059108l/44670239._SX50_.jpg,1968,4,6,rum,BPT - Biblioteca pentru toți,false,69325444,1,18,42,10,0,5:5|4:2|3:3|2:0|1:0|total:10,,,,4.20,10,0,"['957894', '3351059']","['Albert Camus', 'Irina Mavrodin']","['4.00', '3.87']",[],[],[],"”Camus a luptat nu numai împotriva lenei de a gîndi (opera sa este ca o beție a lucidității), ci mai cu seamă s-a împotrivit lenei de a simți. N-a obosit niciodată luptând, fiindcă n-a obosit niciodată iubind...” JEAN GRENIER"
17164288,957894,Maailmankirjallisuuden mestarinovelleja,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410764351l/17164288._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410764351l/17164288._SY75_.jpg,1961,,,fin,Wsoy,false,23590615,1,35,42,11,2,5:2|4:5|3:4|2:0|1:0|total:11,1961,1,1,3.82,11,2,"['4456323', '29227', '51047', '6815', '18791', '5031025', '8993', '6989', '4176632', '1113469', '5144', '4203', '113010', '5223', '8147', '45712', '89330', '3535', '1455', '8875', '585', '2533', '37848', '4624490', '957894', '232932', '410680', '169899', '3137322', '648081', '1244']","['Aulis Ojajärvi', 'Giovanni Boccaccio', 'Alphonse Daudet', 'August Strindberg', 'Guy de Maupassant', 'Anton Chekhov', 'O. Henry', 'Rudyard Kipling', 'W. Somerset Maugham', 'Hermann Hesse', 'James Joyce', 'Sigrid Undset', 'Prosper Mérimée', 'Franz Kafka', 'Karen Blixen', 'Katherine Mansfield', 'Pär Lagerkvist', 'William Faulkner', 'Ernest Hemingway', 'Halldór Laxness', 'John Steinbeck', 'Graham Greene', 'Alberto Moravia', 'Edgar Allan Poe', 'Albert Camus', 'Nikolai Gogol', 'Ivan Turgenev', 'Gottfried Keller', 'Fyodor Dostoyevsky', 'Bjørnstjerne Bjørnson', 'Mark Twain']","['3.60', '3.85', '3.65', '3.53', '3.86', '3.96', '4.08', '3.93', '4.04', '4.05', '3.74', '4.17', '3.59', '3.89', '4.00', '3.78', '3.80', '3.85', '3.83', '3.97', '3.93', '3.89', '3.74', '4.17', '4.00', '4.04', '3.92', '3.28', '4.18', '3.38', '3.86']",[],[],[],"Kouluhallituksen hyväksymä novellikokoelma, jonka on koonnut Aulis Ojajärvi."
3101549,957894,"Four Contemporary French Plays [The Modern Library, 90.3]",0394600908,9780394600901,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459696094l/3101549._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459696094l/3101549._SX50_.jpg,1967,9,12,eng,Modern Library,false,3132714,1,23,41,11,1,5:2|4:6|3:1|2:2|1:0|total:11,1967,9,12,3.73,11,1,"['10851', '5228', '1466', '957894', '110567']","['Ruby Cohn', 'Jean Anouilh', 'Jean-Paul Sartre', 'Albert Camus', 'Jean Giraudoux']","['3.75', '3.82', '3.99', '4.00', '3.79']",[],[],[],
7635746,957894,Obcy; dżuma; upadek,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,,Literackie,false,10152090,2,19,41,10,1,5:3|4:5|3:2|2:0|1:0|total:10,1972,,,4.10,10,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
32881487,957894,"Sisyphose müüt : essee, lühiromaanid, näidendid",545000740X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478434422l/32881487._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478434422l/32881487._SX50_.jpg,1989,,,est,Eesti Raamat,false,58722478,1,12,41,10,0,5:4|4:4|3:1|2:1|1:0|total:10,,,,4.10,10,0,"['957894', '16051327']","['Albert Camus', 'Ott Ojamaa, Henno Rajandi, Krista Soomere']","['4.00', '4.10']",[],[],[],"Kahekümnes sajand on juba nii vana, et võib paraja tõenäosusega ennustama hakata, mis siit kirjanduslukku läheb. Albert Camus (1913—1960), kelle loomingutee küll enneaegselt katkes, on tänases perspektiivis kahtlemata üks neid, kes on oma ajastusse sügava jälje jätnud. Pole kerge lühidalt ja ammendavalt seletada, mis jälg see õieti on ja miks see näib kustumatu. Aga Jean-Paul Sartre, Camus’ südamelähedane sõber ja vaenlane, kirjutas oma isemoodi kirjandusliku paarimehe mälestuseks niisugused read: «Tema kaudu ulatub meie aega see pikk moralistide rida, kelle looming moodustab prantsuse kirjanduse vahest kõige omapärasema koostisosa. Tema jonnakas, kitsapiiriline ja puhas humanism, nii range ja samas nii meeleline, peab väsimatut ebavõrdset võitlust meie päevade kujutu sündmuste-laviiniga. Ja teisest küljest, just oma põikpäiste tagasilükkamiste läbi jaatab ta otse ajastu südames — makjavelliste trotsides ja realismipuusliku kiuste — kõlbelise probleemi olemasolu.» Ühesõnaga, kui soovitakse selle kõrgintellektuaalselt hämara ja ometi jäljendamatult tabava formuleeringu üleseletamist: Camus on sellesama igivana prantsuse kultuuritraditsiooni jätkaja, mis lähtub juba Montaigne’ist ja Pascalist. Temagi loomingus sulanduvad kunst ja filosoofia kõlbeliselt meelestatud sõnumiks ja pingestavad vastastikku teineteist. Camus, nagu mõni teinegi sellest pikast moralistide reast õieti polegi päris filosoof, veel enam, pärisfilosoofid on tema filosoofiat koguni igamehefilosoofiaks liigitanud. Mõnes mõttes on neil õigus. Camus oli kunstnik ja mõtleja, kes juurdles inimeksistentsi kõige põhilisemate, igaühele mingil määral tuttavate paradokside kallal, keeldus kangekaelselt kõigist lohutustest, mida nende paradokside keerulised filosoofilised ja/või religioossed kaunistused pakuvad, ja püüdis oma otsingus lõpuni välja minna. Tõepoolest, kui elul ja kannatustel ei ole mingit lõplikku mõtet, kui ei ole olemas midagi peale selle üheainukese iseenesest mõttetu elu, kuidas siis ikkagi selle teadmisega elada? Ja kui väidetaksegi, et mingi mõte on, eks või siis alati küsida, mis on selle mõtte mõte, selle mõtte mõtte mõte ja nii edasi. Teeb ühe välja. Kõige algupärasem Camus’ juures oli vahest see, et ta üritas just inimese lootusetust nõrkusest surma ees tema tugevust teha. Ta üritas võimatut ja võib-olla sellepärast saavutaski ootamatult palju. Ta peaaegu et avastas elu väärtuse elu mõttetuses endas, inimese igaveses lootusetus mässus selle1 mõttetuse vastu. Ja mingi nõiatrikiga tuletas ta kõigest sellest veel kõrge eetilise normi.<br /><br />Inimeksistentsi põhiküsimused, millele Camus’ looming, sealhulgas essee ""Sisyphose müüt"" keskendub, on loomu poolest õieti niisugused, millele vististi iial ei saagi lõplikku vastust anda. Võib-olla ei ole nad puhtfilosoofilises mõttes isegi täiesti korrektselt püstitatud. Ent need on igiinimlikud küsimused, mida ükski mõtlev olend ei saa päriselt vältida. Varem või hiljem, täiesti ettenähtamatul hetkel, hoopis juhuslikus paigas võtavad nad äkki vormi, ja kui inimene nende eest lausa ei põgene, saadavad nad teda kogu elu. Milleks elada? Ja kui mitte millekski, siis vähemalt kuidas? Camus ise sattus nende küsimuste"" ette juba üliõpilaspõlves. Isegi kui me teda ei käsita elu ja surma põhiprobleemide viimseinstantsilise äraseletajana, suutis ta neid püstitada haarava selgusega ja oma kunstis eriliselt helisema panna.<br /><br />Käesolevas väljaandes sisalduv ""Sisyphose müüt"" ja mitmed teised sõjajärgsed teosed tõid kiire ülemaailmne vastukaja ja see oli kahtlemata saatuse kitsi hüvitus inimesele, kes häbenemata tunnistas, et mitte miski ei korva elamata jäänud aastaid. Ja sellele lühikesele õitsengule eelnenud armuaegagi komplitseerisid mitmed väga vastuolulised eluseigad. Camus oli inimene kahe kodumaaga. Ta oli Alžeeria prantslane;» kes sündis ja kasvas «asumaal». Valitseva vähemuse liikmena oli ta aga tegelikult väga kitsastest oludest pärinev «vaene valge», pealegi veel orb, sest isa jäigi Esimesse maailmasõtta. Ja kuigi ta oli vitaalne elujanuline nooruk, säravalt andekas õppur ja edukas sportlane mitmel alal, kiusasid teda õieti eluaeg tõsised tervisehäired. Tema noorpõlves oli tuberkuloosidiagnoos veel peaaegu pool surmaotsust. See kõik kammitses õpinguid ega lasknud neid kroonida soliidse teadusliku tiitliga. Juba Alžeerias, enne sõda, kujunes noorukesest Camus’st radikaalsete vaadetega ajakirjanik ja kirjandustegelane, kes oli mõnda aega seotud kohaliku kommunistliku parteiga, ent tõmbus tagasi poliitiliste lahkhelide tõttu. Sõja ajal asus Camus lõplikult Prantsusmaale ja võttis osa vastupanuliikumisest. See ei päästnud teda viiekümnendatel aastatel kunagiste poliitiliste mõttekaaslaste-ja hiljem ka endise sõbra Jean-Paul Sartre’i hukkamõistust, mis tabas nii Camus’ kirjanduslikku loomingut kui ka tema päevapoliitilisi väljaastumisi. Camus oli eluaeg üsna viljakas publitsist, kes sekkus poliitikasse ja kultuuridiskussiooni, käis kaugetel loenguturneedel, esines raadios ja kaitses visalt positsioone, mida tollal ja veel palju hiljemgi oli kombeks nimetada «abstraktseks humanismiks». Tänapäeval on Camus’ artiklid muidugi kokku kogutud ja mitut pidi publitseeritud, aga mõnel määral ilmselt just selle, paratamatult kiiremini hääbuva toodangu arvel on tema puht kirjanduslik looming üllatavalt napp — nii mahult kui nimetuste!! Käesolev keskmise paksusega tõlkeraamat sisaldab sellest olulise osa.<br /><br />Vähese lihtsustamisega võib Camus’ üldtuntud kirjanduspärandi jaotada» esseistikaks, proosaks, ja dramaturgiaks. Esseistikat esindab siinses valimikus ""Sisyphose müüt"" (Le mythe de Sisyphe), mis valmis juba 1941. aastal, kuid ilmus sõjaaja keerulistes oludes alles 1943. Samas žanris on võrdselt oluline veel «Mässav inimene» (Uhomme revolte, 1951), mis jätkab «Sisyphose müüdi» mõttekäiku mässust, mässuvaimust kui teadliku inimese ainuvõimalikust eluhoiakust. Camus keeldub aga andmast mässule tavalist poliitilist sisu ja käsitab seda pigem filosoofilise kategooriana. «Rootsi kõned» (Discours de Suede, 1958) sisaldab kaht kõnet, mis Camus pidas Rootsis, Nobeli kirjanduspreemia kättesaamise puhul 1957. aastal.<br /><br />Jutustavas proosas ja nähtavasti üldse kogu Camus’ loomingus on kesksel kohal kolm lühiromaani: «Võõras» (L’ etranger, 1942), «Katk» (La peste, 1947) ja «Langus» (La chute, 1956), mis on ka kõik selles valimikus eestindatud. Neist on «Katk» ja «Võõras» varem eesti keeles «Loomingu Raamatukogu» kirjastusel ilmunud (vastavalt 1963 ja 1966), «Langus» ilmub siin esmakordselt. Nende teoste žanrimääratlus on ebamäärane. Romaani mõõtu on õieti ainult «Katk», mida prantsuse keeles on nimetatud kroonikaks, «Võõras» ja «Langus» aga on ristitud jutustuseks.<br /><br />Camus kirjutas ka novelle. Need on koondatud kogusse «Pagulus ja kuningriik» {Vexil et le royaume, 1957). Kuna kaks Camus’ pikemat novelli — «Külaline» (L´hõte) ja «Jonas ehk kunstnik töö juures» (Jonas ou L´Artiste au travail) — on eesti keeles suhteliselt hiljuti ilmunud raamatus «Prantsuse novell», Tallinn, 1973), pole novelližanr siinses valimikus esindatud.<br /><br />H.Rajandi"
51812244,957894,Correspondencia (1946-1959),,9789500763202,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73427461,1,21,40,9,3,5:5|4:3|3:1|2:0|1:0|total:9,,,,4.44,9,3,"['63675', '957894']","['Victoria Ocampo', 'Albert Camus']","['3.94', '4.00']",[],[],[],"Victoria Ocampo y Albert Camus se conocieron en Nueva York en 1946. Ella, posiblemente la mayor promotora cultural argentina, había traducido el Calígula de él y lo estaba publicando en su revista Sur. Él, futuro Premio Nobel de Literatura, había recibido encantado la noticia: conocía Sur y estimaba su trabajo. La amistad que entonces nació entre los dos -volvieron a encontrarse ese mismo año en París y tres años después en Buenos Aires- se prolongó hasta la muerte de Camus en 1960. En esos catorce años mantuvieron la fluida correspondencia que este libro hace pública por primera vez, a setenta años de la visita de Camus a la Argentina.<br /><br />El volumen se completa con la reproducción facsimilar de documentos clave en la historia que los unió. Mucho más que un epistolario, estas páginas son testimonio y celebración de una amistad fundada en la pasión por las letras, el compromiso ético e intelectual con el intercambio de ideas y, sobre todo, el amor a la libertad."
22060779,957894,L'Étranger; La Peste; La Chute; Le Premier Homme,,9782298035872,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399678640l/22060779._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399678640l/22060779._SY75_.jpg,2010,,,fre,Éditions France Loisirs,false,41390416,1,24,40,9,0,5:6|4:1|3:2|2:0|1:0|total:9,2010,1,1,4.44,9,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
43599493,957894,鼠疫（精装版）,7540484896,9787540484897,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67836964,1,15,40,9,4,5:5|4:3|3:1|2:0|1:0|total:9,,,,4.44,9,4,"['957894', '14785167']","['Albert Camus', '阿尔贝·加缪']","['4.00', '4.31']",[],[],[],《鼠疫》是法国存在主义作家加缪的代表作，被认为是加缪深具影响力和社会意义的作品。小说讲述了以里厄医生为代表的奥兰市居民，面对突如其来的瘟疫和死亡的威胁，同仇敌忾、勇敢反抗的故事。书中以丰富的细节，生动展现了小城中鲜活的日常生活，也清晰刻画了鼠疫爆发之时普通人的挣扎与抗争，展现出困境中的人们奋力拼搏的态度和他们对真理、正义的追求。
51429389,957894,L'étranger: un étranger pas comme les autres,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76092804,1,16,38,9,1,5:5|4:3|3:0|2:0|1:1|total:9,,,,4.22,9,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
36168374,957894,La caduta - L'esilio e il regno,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504360722l/36168374._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504360722l/36168374._SY75_.jpg,1996,7,1,ita,Garzanti Libri,false,57780513,3,25,36,9,2,5:3|4:3|3:3|2:0|1:0|total:9,,,,4.00,8,2,['957894'],['Albert Camus'],['4.00'],['5229496'],['Sergio Morando'],['4.00'],
17447126,957894,La commedia dei filosofi,8862260407,9788862260404,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361889519l/17447126._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361889519l/17447126._SX50_.jpg,2010,6,1,ita,Via del Vento,false,24327508,1,12,32,8,1,5:2|4:4|3:2|2:0|1:0|total:8,2010,6,1,4.00,8,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
96171,957894,Albert Camus's the Stranger,0812035437,9780812035438,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,2,1,,Barron's Educational Series,false,92691,1,32,31,9,0,5:1|4:3|3:4|2:1|1:0|total:9,1986,4,14,3.44,9,0,"['55305', '7587568', '957894']","['Lewis Warsh', ""Barron's"", 'Albert Camus']","['4.25', '3.77', '4.00']",[],[],[],More than a summary!Takes you inside great literature for better understandingPlot SynopsisLively Scene-by-Scene DiscussionAnalysis of Characters/Theme/StyleThe Author's Life and TimesSample Tests with AnswersTerm Paper Ideas
82936,957894,"Theatre, Recits, Nouvelles",2070101037,9782070101030,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,1,1,,Editions Gallimard,false,6265488,3,29,30,7,0,5:3|4:3|3:1|2:0|1:0|total:7,1962,10,1,4.29,6,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
3871741,957894,Fragen der Zeit.,3499221950,9783499221958,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337192219l/3871741._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337192219l/3871741._SY75_.jpg,1997,7,1,ger,Rowohlt-Taschenbuch-Verlag,false,3916933,3,29,30,8,0,5:2|4:2|3:4|2:0|1:0|total:8,1970,1,1,3.75,7,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
3103003,957894,Cronicas (1944-1953),8420677582,9788420677583,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374516994l/3103003._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374516994l/3103003._SY75_.jpg,2002,1,1,spa,Alianza Editorial,false,25350044,4,28,29,8,0,5:2|4:2|3:3|2:1|1:0|total:8,,,,3.62,8,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"Testigo moral de la Europa destruida por la Segunda Guerra Mundial, las obras de creación y las reflexiones teóricas de Albert Camus (1913-1960) convergen en la indagación de la complejidad y ambigüedad de la condición humana. Testimonio y balance de unos años críticos de la vida pública francesa, los textos recogidos en CRÓNICAS (1944-1953) configuran un retrato inestimable de su postura ante el conflictivo y desganado mundo que lo rodea. «La verdadera desesperanza —escribe Camus en un prefacio cargado de vigencia— proviene de que no sabemos ya nuestras razones para luchar o, precisamente, si debemos luchar. Las páginas siguientes afirman simplemente que, aunque la lucha es difícil, las razones para luchar, al menos, siguen siendo claras.»"
21476882,957894,"Opere: Romanzi, racconti, saggi",8845244113,9788845244117,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447662505l/21476882._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447662505l/21476882._SY75_.jpg,2000,6,21,ita,Bompiani,false,40798244,2,25,28,7,0,5:3|4:2|3:1|2:1|1:0|total:7,1988,10,1,4.00,6,0,"['957894', '49726', '1350496']","['Albert Camus', 'Roger Grenier', 'Maria Teresa Giaveri']","['4.00', '3.67', '4.06']",[],[],[],"Contiene le opere essenziali di Albert Camus. Oltre ai piu celebri testi narrativi, vengono qui proposti i saggi che resero famoso lo scrittore e lo consacrarono come uno dei principali profeti dell'esistenzialismo europeo della prima meta del Novecento.<br />A cura e con introduzione di Roger Grenier<br />Apparati di Maria Teresa Giaveri e Roger Grenier"
35427770,957894,Избранное,5341002342,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,,,rus,Народная асвета,false,56805494,1,12,28,7,1,5:2|4:3|3:2|2:0|1:0|total:7,,,,4.00,7,1,"['957894', '5371381']","['Albert Camus', 'Альберт Камю']","['4.00', '4.12']",[],[],[],
3103007,957894,Obras 3,8420632856,9788420632858,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370695175l/3103007._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370695175l/3103007._SY75_.jpg,1996,,,spa,,false,3134172,1,11,27,6,0,5:3|4:3|3:0|2:0|1:0|total:6,1996,,,4.50,6,0,"['957894', '896332']","['Albert Camus', 'José María Guelbenzu']","['4.00', '3.49']",[],[],[],Contenido:<br /><br /><i>El hombre rebelde<br />Crónicas 1948-1933<br />Reflexiones sobre la guillotina<br />El verano</i>
3103009,957894,Obras 1,842063283X,9788420632834,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,7,1,,Alianza,false,3134174,1,18,27,6,0,5:3|4:3|3:0|2:0|1:0|total:6,1996,6,30,4.50,6,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
8634821,957894,Caligula / Das Mißverständnis / Die Gerechten,3353006168,9783353006165,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338656233l/8634821._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338656233l/8634821._SX50_.jpg,1990,,,,Verlag Volk und Welt,false,26415374,2,23,26,8,0,5:0|4:2|3:6|2:0|1:0|total:8,1966,1,1,3.25,7,0,"['957894', '695452']","['Albert Camus', 'Guido G. Meister']","['4.00', '3.82']",[],[],[],
36877445,957894,آری صدا را باید بالا برد,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512413518l/36877445._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512413518l/36877445._SY75_.jpg,1396,,,per,شرکت سهامی انتشار,false,58641812,1,16,26,7,3,5:1|4:3|3:3|2:0|1:0|total:7,,,,3.71,7,3,"['17415293', '957894']","['بیتا عظیمی نژادان', 'Albert Camus']","['3.71', '4.00']",[],[],[],مقالاتی از : آلبر کامو مری کینگ ژرالد سیپریانی ماریا پپوا رابرت زارتسکی و .....<br />پدیدآورنده: بیتا عظیمی نژادان<br />موضوع: مجموع مقالات<br />تعداد جلد: ۱<br />پدیدآورنده: بیتا عظیمی نژاد<br />نوبت آخرین چاپ: ۱<br />تیراژ آخرین چاپ: ۱۱۰۰<br />سال آخرین چاپ: ۱۳۹۶<br />تاریخ نشر: ۱۳۹۶<br />تعداد صفحه: ۹۵<br />قطع: پالتویی<br />نوع جلد: شومیز<br />ناشر: شرکت سهامی انتشار<br />شابک: ۹۷۸۹۶۴۳۲۵۴۶۴۳
34863903,957894,The Plague,1786821923,9781786821928,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492293322l/34863903._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492293322l/34863903._SY75_.jpg,2017,4,5,eng,Oberon Books,false,62404670,1,20,26,7,1,5:1|4:4|3:1|2:1|1:0|total:7,2017,4,5,3.71,7,1,"['67834', '957894']","['Neil Bartlett', 'Albert Camus']","['3.70', '4.00']",[],[],[],"First published in 1947, <i>The Plague (La peste)</i> was an immediate best-seller, striking a powerful chord with readers who were struggling to understand the fascist ‘plague’ that had just overwhelmed Europe. Seventy years later, author and director Neil Bartlett has adapted Camus’ classic for our own dangerous times. Using just five actors, his frank and gripping new stage version uses Camus’ original words to put chaos under the microscope and to find hope in the power of our common humanity."
36559962,957894,Conférences et discours (1936-1958) (Folio),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58295930,2,31,26,6,1,5:2|4:4|3:0|2:0|1:0|total:6,,,,4.33,5,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
15703,957894,The Essential Writings,0060907169,9780060907167,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414796284l/15703._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414796284l/15703._SX50_.jpg,,,,fre,,false,17534,1,20,26,6,1,5:2|4:4|3:0|2:0|1:0|total:6,1979,,,4.33,6,1,"['957894', '3342505']","['Albert Camus', 'Robert Emmet Meagher']","['4.00', '4.07']",[],[],[],
