id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
25775268,2147,Vlati trave,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435009288l/25775268._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435009288l/25775268._SY75_.jpg,1969,,,srp,"Izdavačko preduzeće „Rad”, Beograd",false,28117,2123,222073,357332,86695,2484,5:39207|4:26990|3:14376|2:4087|1:2035|total:86695,1892,,,4.12,4,0,"['1438', '3506416']","['Walt Whitman', 'Dušanka Perović']","['4.13', '3.56']","['2147', '1108325', '6153933']","['Ivo Andrić', 'Tin Ujević', 'Tihomir Vučković']","['4.31', '4.41', '4.12']","Whitman is today regarded as America's Homer or Dante, and his work the touchstone for literary originality in the New World. In Leaves of Grass, he abandoned the rules of traditional poetry - breaking the standard metred line, discarding the obligatory rhyming scheme, and using the vernacular. Emily Dickinson condemned his sexual and physiological allusions as `disgraceful', but Emerson saw the book as the `most extraordinary piece of wit and wisdom that America has yet contributed'. A century later it is his judgement of this autobiographical vision of the vigour of the American nation that has proved the more enduring. This is the most up-to-date edition for student use, with full critical apparatus."
50246686,2147,Sinan’ın Tekkesinde Ölüm,,9789750527791,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578031595l/50246686._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578031595l/50246686._SY75_.jpg,2020,1,,tur,İletişim Yayıncılık,false,75156076,1,15,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,"['2147', '14169449']","['Ivo Andrić', 'Barış Özkul']","['4.31', '3.84']",['15057205'],['Müge Günay'],['3.90'],"Sinan’ın Tekkesinde Ölüm, Balkanlar’ın Nobel ödüllü büyük yazarı İvo Andriç’in son dönem hikâyelerinden oluşan özgün bir seçki.<br /><br />Müslüman Türkler, Ortodoks Slavlar, Katolik Hırvatlar, Yahudiler ve Fransisken papazların beraber var olduğu Saraybosna’daki çocukluk ve gençlik yıllarından biriktirdiği anıları keskin bir anlatım yetisiyle hikâyeleştiren Andriç, Sinan’ın Tekkesinde Ölüm’de Balkan coğrafyasının gündelik hayatından canlı portreler sunuyor. Farklı kimlikleri içeren bir ortak yaşam imkânını betimleyen hikâyelerde Balkanlar’ın tarihsel, sanatsal ve insanî zenginliği ortaya seriliyor. Sinan’ın Tekkesinde Ölüm’de Balkan coğrafyasından tüm dünyaya açılan bir ortak yaşam umudunu bulacaksınız.<br /><br />“İvo Andriç, Yugoslavya’nın Tolstoy’uydu.”<br />-Rene Wellek"
24169455,2147,Männen från Veletovo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515064067l/24169455._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515064067l/24169455._SY75_.jpg,1962,,,swe,Albert Bonniers Förlag,false,43758355,2,4,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1954,,,4.00,1,0,['2147'],['Ivo Andrić'],['4.31'],['8469446'],['Gun Bergman'],['3.82'],Novellsamling innehållande:<br />Alija Djerzelez' väg<br />På Anikas tid<br />Männen från Veletovo<br />Undret i Olovo<br />Mustafa Magyar<br />I fängelset<br />Törst<br />Barn<br />Kärlek i en småstad<br />På kant med världen<br />Boken<br />Misshandel<br />Fönstret<br />Semester i södern
48951833,2147,Унесът и страданието на Тома Галус,,9786190105374,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574698595l/48951833._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574698595l/48951833._SY75_.jpg,2019,,,bul,Изток-Запад,false,74362180,1,6,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,"['2147', '4204548']","['Ivo Andrić', 'Иво Андрич']","['4.31', '4.03']",[],[],[],"Иво Андрич (1892–1975) е първият южнославянски и балкански Нобелов лауреат (1961). Като участник в националноосвободителното движение „Млада Босна“ той е арестуван от австро-унгарската полиция още в началото на Първата световна война и прекарва военните години в затвор, интернация и болници. И още първата му книга, лирическата проза „Екс Понто“, чрез чието заглавие се идентифицира с античния изгнаник Овидий, подсказва превръщането на образа на затворника и изгнаника в основен герой на неговото творчество.<br /><br />Още в ранната си проза Андрич създава и художествения образ на затворника Тома Галус като свой автобиографичен двойник. През 1968 г. писателят споделя с българския критик Светлозар Игов, автор на монография за неговото творчество, че пише роман за срещата на балканския човек с морето. Но до смъртта му от този замислен роман излизат само няколко фрагмента. През 1989 г. Игов издава под заглавие „Летуване на юг“ във Варна петнайсет Андричеви разказа, свързани с морето, слънцето и водите, сред които има и разкази за слънчевите екстази на Галус.<br /><br />През 1992 г. сръбската изследователка на Андрич и управител на Андричевата фондация Жанета Джукич Перишич издава в Белград под заглавие „На слънчевата страна“ негов недовършен роман, чийто герой е също затворникът Тома Галус, но въпреки слънчевото заглавие този роман разказва за борбата на героя със Сатаната, олицетворен от неговия съкилийник – престъпника Постружник. Настоящото издание за пръв път събира двата романа за едноименния герой в една книга под заглавие „Унесът и страданието на Тома Галус“."
42769829,2147,Racconti francescani,8832821427,9788832821420,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542127072l/42769829._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542127072l/42769829._SX50_.jpg,2017,11,16,ita,Castelvecchi,false,66522139,1,4,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,"['2147', '16967640']","['Ivo Andrić', 'Luca Vaglio']","['4.31', '3.20']",[],[],[],"Tra il 1923 2 il 1954 Andríc ha dato alle stampe dieci racconti incentrati sulle vicende di personaggi francescani della Bosnia. Si tratta di storie nate dall'incontro della fantasia dell'autore con una serie di fonti storiche e con le figure di frati realmente vissuti. Si distinguono due cicli, quello di fra Marko e quello di fra Petar, ai quali si aggiungono due racconti che ampliano il microcosmo raffigurato. Sono presenti alcuni dei temi più cari ad Andríc (il passato della Bosnia, l'incontro tra Oriente e Occidente, la lotta tra bene e male, la riflessione sulla complessità dellan natura umana, l'arte e il piacere del narrare) e una vasta gamma di sentimenti e di modalità espressive, tra cui un riso che in alcuni testi fa da contraltare alla dura realtà di altri racconti. Il volume include anche il saggio inedito su san Francesco d'Assisi, testimonianza del profondo interesse di Andríc per il fondatore dell'ordine e per la cultura e la storia italiana."
49294939,2147,Thirst,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576500920l/49294939._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576500920l/49294939._SX50_.jpg,,,,eng,,false,74740008,1,3,8,2,1,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
43379804,2147,Pored puta,8652127603,9788652127603,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67393015,2,17,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
52871129,2147,Na sončni strani,,9789612845254,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73765412,1,9,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,['2147'],['Ivo Andrić'],['4.31'],['18168461'],['Mateja Komel Snoj'],['4.33'],"Knjiga Iva Andrića Na sončni strani obsega sedem novel: »Zanos in trpljenje Toma Galusa«, »Na sončni strani«, »Postružnikovo cesarstvo«, »V celici št. 115«, »Skušnjava v celici št. 38«, »Jelena, ženska, ki je ni« in »Prekleta zgodovina«. Vse so bile napisane v tridesetih letih prejšnjega stoletja in spadajo v Andrićevo zgodnjo prozo. Nekatere so bile za časa njegovega življenja že objavljene v različnih zbirkah kratke proze, druge so ostale v zapuščini. Vse povezuje tematika ujetništva. Glavni junak zgodb je Toma Galus, ki na začetku 20. stoletja pride v Trst. Ne da bi kaj zagrešil, se znajde v zaporu. Avtor spremlja trpljenje nesrečnega mladeniča v več različnih celicah; vse, kar se mu zgodi, hkrati preplavljajo spomini na njegovo preteklo življenje in svobodo. Na ozadju dogajanja nastaja freska avstro-ogrskih mest na začetku prejšnjega stoletja."
29599031,2147,"Putopisi, impresije, zapisi",,9789530607750,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,3,,scr,Školska knjiga,false,49936228,1,6,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
17373159,2147,Мостове,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360825293l/17373159._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360825293l/17373159._SY75_.jpg,1983,,,bul,Георги Бакалов,false,24160720,1,6,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1983,1,1,3.50,2,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
25549419,2147,"Žena, která není",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431801759l/25549419._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431801759l/25549419._SX50_.jpg,1967,,,cze,Odeon,false,45343058,1,2,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1967,1,1,3.00,2,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
46017606,2147,جسر على نهر درينا #2,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558871802l/46017606._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558871802l/46017606._SX50_.jpg,1977,1,,,دار الهلال,false,70896100,1,11,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"نبذة موقع النيل والفرات:ـ<br />إن هذا الجسر الذي يصفه إيفو اندريتش بأنه ""لا مثيل لجماله"" والذي يدهش المرء وجوده في مدينة فيشيجراد البعيدة، هو الشخصية الرئيسية في هذه القصة وهو المحور الذي يربطه أجزاء الكتاب بعضها ببعض، ويوحد بينها، فالفصول التي يتألف منها الكتاب هي أقاصيص تتصل جميعاً بجسر درينا. وتتوالى الحوادث التاريخية لهذه الأقاصيص عبر القرون، متنوعة أشد التنوع، لكنها مرتبطة دائماً بجسر درينا، والتاريخ يمتزج بها بدرامات عاطفية ومآس عائلية، وأحداث شخصية، فكأن الوقائع التاريخية ليست إلا ذريعة يتخذها المؤلف ليصور من خلالها النفس الإنسانية في أعمق أعماقها. وما أعمق نفاذ إيفو أندريتش إلى النفس الإنسانية، وما أقوى براعته في رسم الوجوه النفسية حتى كأنك تراهم ببصرك وبصيرتك معاً ليصاحبون خيالك إلى الأبد، لا تنقص منهم سمة، ولا يخبو فيهم لون. والكتاب، بعد، يتنفس أنساماً حزينة أسيانة، ويترقرق فيه تعبير عن موقف من الوجود والحياة... موقف من لا يستطيع إلا أن يحس بأن في الحياة والوجود ""شرّاً في ذاته""، شراً لا يعلل ولا يفهم ولا يبرر. ولعل حياة الجسر نفسه، رمز إلى هذه النظرة الأسيانة. إن المؤلف يضحك ويُضحك، لكنك تسمع في قرقعة ضحكه نفسه آهات توجع.ـ"
48895877,2147,Ivo Andric 1-10,5667276003,9785667276005,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74288875,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
51484568,2147,Veletovci,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582198603l/51484568._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582198603l/51484568._SX50_.jpg,,,,,,false,76152518,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
50694991,2147,Drina-joen silta : Visegradin kronikka,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580160544l/50694991._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580160544l/50694991._SY75_.jpg,1960,,,fin,Tammi,false,75721639,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1945,,,5.00,1,0,"['2147', '19974418', '19974419']","['Ivo Andrić', 'Sinervo, Aira', 'Sinervo, Elvi']","['4.31', '5.00', '5.00']",[],[],[],
53199117,2147,Lica,,9788674701164,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,,,srp,"Štamparija Makarije, Nova Knjiga",false,80425089,1,0,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
25788036,2147,A lőportorony,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435160739l/25788036._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435160739l/25788036._SX50_.jpg,1974,,,hun,Forum,false,45638709,1,1,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,1974,1,1,5.00,1,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"A kicsi emberek, akiket mi úgy hívunk, hogy „gyerekek"", megvannak a maguk nagy fájdalmai és gyötrelmei, melyeket mint felnőtt és bölcs férfiak, elfelejtenek. Voltaképpen szem elől veszítenek. De ha visszaereszkedhetnénk a gyermekkorba, mintegy az elemi iskola padjaiba, ahonnan egykor az életbe kimentünk, megint megpillantanánk őket. Amott lenn, ama látószög alatt ezek a fájdalmak és ezek a gyötrelmek továbbra is élnek és léteznek, mint minden valóság…"
43234527,2147,Price o zeni,8663690908,9788663690905,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67085324,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
49499850,2147,O ratu i bombardovanju,,9788664572514,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73526540,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Izabrani tekstovi u ovoj knjizi Ive Andrića predstavljaju presek čovekovih osećanja u godinama rata: od kraćih nacrta i zapisa do priča i stihova u kojima se često mogu sresti zapažanja poput ovih: Svuda izgled pustoši i zadah paljevina ili Gluva pustoš i grobni muk i hlad. Na metafizičkom planu, ali i na materijalističkom, uočavamo potragu za smislom čovekove egzistencije. Narativ u ovoj knjizi je ponekad okrutan i težak prema životu, ali i odmeren i bolan, s nekom čudnom vedrinom intimne ispovesti ljudske duše nad ambisom sećanja i svakodnevice.<br /><br />U jednoj slici u kojoj Andrić s terase posmatra ruševine Grada, u kontrolisanim pokretima i zasićenom pogledu neizbežne okolnosti, otkrivaju se i unutrašnji nemiri koji reflektuju dublji smisao istorijskog perioda koji je danas pred nama kao nekakva nužnost, kao bolno sećanje."
36220383,2147,Priče o junacima i antijunacima,,9788664571388,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505116221l/36220383._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505116221l/36220383._SY75_.jpg,2017,,,srp,Dereta,false,57857946,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Proza Ive Andrića, a posebno njegove priče, često se bavi tragičnim sudbinama ljudi poodmaklih godina koji u sebi nose iskustvo sveta, njegove drame, uspone i padove. Kroz ovakve likove pisac razrešava unutrašnje životne protivrečnosti i kompleksno rastvara jednu moguću viziju stvarnosti koja nas okružuje. Na taj način Andrić iznalazi književni prostor u kom je vidljivo koliko čovek sam sebe stvara, koliko sam gradi svoju realnost ili pak kako se sam zatamnjuje i potkopava. U velikoj slici i predstavi junaka i antijunaka, osim pripovedačkog okvira koji je baziran na izvornoj bogatoj i dramaturški razuđenoj biografiji Simona Bolivara, putu Alije Đerzeleza, Mustafi Madžaru, legendama o pobuni, rzavskim bregovima i ruđanskim begovima, Andrić prolazi kroz vreme, događaje, geografiju i dokumenta dajući im jedan novi kontekst zbog kojeg čitalac poznate stvari vidi kao nove. Osim vanvremenskog majstorstva kompozicije, ovaj veliki majstor pripovetke pokazuje neprevaziđenu veštinu preplitanja planova protkanih uverljivim dijalozima koji nam otkrivaju i dočaravaju ljudske ćudi i podsticaje, afekte i gestove, ljutnju i plač, molbu i nemoć. Zavodljiva mudrost privlači svakog pasioniranog čitaoca i poštovaoca Andrićevog dela da mu se iznova vraća."
50026057,2147,Pripovetke,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72593429,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
36418112,2147,Buffet Titanic,3423127627,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,,,ger,,false,58114979,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],Collection of short stories from Ivo Andric translated into German by Milo Dor and Rheinhard Federmann
22072474,2147,Grāmata un citi stāsti,9984398587,9789984398587,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400059119l/22072474._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400059119l/22072474._SY75_.jpg,2009,,,lav,,false,41406967,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2009,1,1,4.00,1,0,['2147'],['Ivo Andrić'],['4.31'],['3161355'],['Vinifreds Kraučis'],['4.13'],
44428826,2147,"Meesters der Joegoslavische vertelkunst (Meesters der Vertelkunst, #5)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552567202l/44428826._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552567202l/44428826._SY75_.jpg,1964,,,nl,J.M. Meulenhoff,false,61382840,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['9940763', '1178903', '1976944', '687680', '62421', '2147', '18965832', '5271576', '18965833', '774850', '4374992', '5012001', '1835620']","['Willem A. Maijer', 'Ciril Kosmač', 'Slobodan Novak', 'Ivan Cankar', 'Miroslav Krleža', 'Ivo Andrić', 'Vladan Desnitsa', 'Miško Kranjec', 'Yara Ribnikar', 'Branko Ćopić', 'Mirko Božić', 'Antonije Isaković', 'Miodrag Bulatović']","['4.00', '3.85', '3.47', '3.60', '3.84', '4.31', '4.00', '3.24', '4.00', '4.34', '3.78', '3.87', '3.88']",[],[],[],
34828712,2147,Pripovijetke pisaca Bosne i Hercegovine,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1973,,,bos,"Veselin Masleša, Sarajevo",false,56054322,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['16694294', '557421', '2147', '5600933', '7755715', '205563', '774850', '3230046', '5557916', '16694294', '7161066', '4809170']","['Risto Trifković', 'Rajko Petrov Nogo', 'Ivo Andrić', 'Hasan Kikić', 'Novak Simić', 'Meša Selimović', 'Branko Ćopić', 'Zija Dizdarević', 'Ćamil Sijarić', 'Risto Trifković', 'Mladen Oljača', 'Svetozar Ćorović']","['4.00', '4.13', '4.31', '3.69', '3.50', '4.54', '4.34', '4.10', '4.04', '4.00', '3.93', '3.69']",[],[],[],Pripovijetke sa razni područja Bosne i Hercegovine.<br /><br />Sadržaj :<br />-Svetozar Ćorović <br />-Ivo Andrić<br />-Hamzo Humo <br />-Hasan Kikić <br />-Novak Simić <br />-Meša Selimović <br />-Branko Ćopić <br />-Zija Dizdarević <br />-Ćamil Sijarić <br />-Risto Trifković <br />-Mladen Oljača <br /><br />Ova knjiga je oslobođena osnovnog poreza na promet na osnovu Mišljenja Republičkog sekretarijata za obrazovanje i kulturu SR BiH broj 02-413/3 IX 1972. godine.
13515634,2147,Poeci nobliści 1901-1993,8386086084,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,,Anagram,false,19072201,1,4,4,2,0,5:0|4:0|3:1|2:0|1:1|total:2,1994,1,1,2.00,2,0,"['119735', '2147', '39087', '648081', '11563', '14167341', '570804', '5807714']","['Vicente Aleixandre', 'Ivo Andrić', 'Miguel Ángel Asturias', 'Bjørnstjerne Bjørnson', 'Joseph Brodsky', 'Ivan Alekseyevich Bunin', 'Giosuè Carducci', 'Rene Sully Proudhomme']","['3.92', '4.31', '3.87', '3.38', '4.25', '4.05', '3.54', '2.00']",[],[],[],
14744356,2147,"Misel, ujeta v divjini",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338563162l/14744356._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338563162l/14744356._SX50_.jpg,1984,,,slv,Mladinska knjiga,false,20393112,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1984,1,1,4.00,1,0,"['2147', '2873105']","['Ivo Andrić', 'Miha Mate']","['4.31', '4.06']","['4671850', '4661655', '7214417']","['Janko Moder', 'Tone Potokar', 'Severin Šali']","['3.93', '4.14', '3.61']",
15836678,2147,Nemir od vijeka,,9789531401272,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365531389l/15836678._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365531389l/15836678._SX50_.jpg,2007,,,srp,Mozaik knjiga,false,21575011,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2007,1,1,4.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Izbor i predgovor Krešimir Nemec.<br /><br />Sadržaj:<br /><br />Egzotika u svakodnevici, svakodnevica u egzotici. Pripovjedačko umijeće Ive Andrića (Krešimir Nemec).......................5<br />LIRSKA PROZA<br />Iz Ex ponta...............................................35<br />Nemir od vijeka...........................................38<br />NOVELE<br />Ćorkan i Švabica..........................................49<br />Mustafa Madžar............................................61<br />Ljubav u kasabi...........................................76<br />U Musafirhani.............................................87<br />Priča o vezirovom slonu...................................98<br />Kod kazana...............................................138<br />Trup.....................................................151<br />Čudo u Olovu.............................................162<br />Most na Žepi.............................................168<br />Pismo iz 1920. godine....................................176<br />ROMANI<br />Travnička hronika........................................193<br />Prokleta avlija..........................................607"
34860480,2147,Die Frau auf dem Stein,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1967,,,ger,dtv,false,56103096,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],Zehn Erzählungen
1850561,2147,Letters,0920069010,9780920069011,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1984,,,eng,Serbian Heritage Academy,false,1851058,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1984,,,3.00,1,0,"['2147', '1913431']","['Ivo Andrić', 'Želimir B. Juričić']","['4.31', '4.50']",[],[],[],
18109317,2147,V objetí řeky: antologie charvátské povídky 20. století,8073260085,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371894443l/18109317._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371894443l/18109317._SX50_.jpg,2002,,,cze,"Společnost přátel jižních Slovanů, Brno / František Šale - Albert, Boskovice,",false,25432594,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2002,1,1,3.00,1,0,"['6417318', '6556004', '7144226', '1397545', '2874934', '1301092', '2874752', '2768895', '6566337', '6855062', '859413', '62421', '2874924', '2147', '6372992', '5292189', '2736291', '969966', '791681', '286453', '4493964', '4495708', '846012', '2737488', '1132277', '2875672', '3372982', '1421256', '2904261', '5166297', '4498228', '1976944', '4867540', '1188372', '4374992', '2979885', '4090559', '1388363', '4495940', '1105348', '1397580', '5054411']","['Ivan Dorovský', 'Miroslav Šicel', 'Vlasta Burmazová', 'Antun Gustav Matoš', 'Ante Tomić', 'Ivan Kozarac', 'Miljenko Jergović', 'Vladimir Nazor', 'Carmen Klein', 'Petar Pecija Petrović', 'Miro Gavran', 'Miroslav Krleža', 'Zoran Ferić', 'Ivo Andrić', 'Delimir Rešicki', 'Edo Budiša', 'Dubravka Ugrešić', 'Goran Tribuson', 'Pavao Pavličić', 'Luko Paljetak', 'Tito Bilopavlović', 'Dubravko Horvatić', 'Zvonimir Majdak', 'Alojz Majetić', 'Nedjeljko Fabrio', 'Ivan Kušan', 'Antun Šoljan', 'Ivan Aralica', 'Ivan Slamnig', 'Slavko Mihalić', 'Višnja Stahuljak', 'Slobodan Novak', 'Ivan Raos', 'Jure Kaštelan', 'Mirko Božić', 'Ranko Marinković', 'Petar Šegedin', 'Vjekoslav Kaleb', 'Ivan Goran Kovačić', 'Vladan Desnica', 'Nikola Šop', 'August Cesarec']","['3.26', '4.58', '3.00', '3.74', '3.98', '3.37', '4.08', '3.55', '4.06', '4.25', '4.06', '3.84', '3.73', '4.31', '3.87', '3.69', '3.82', '4.03', '3.95', '3.98', '3.64', '3.74', '3.98', '3.34', '3.86', '4.01', '3.78', '3.61', '3.72', '4.20', '3.96', '3.47', '4.32', '4.24', '3.78', '3.94', '3.72', '3.52', '4.28', '4.00', '4.35', '3.09']",[],[],[],
