id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1566053,48535,The Portable Atheist: Essential Readings for the Nonbeliever,0306816083,9780306816086,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,11,6,eng,Da Capo Press/Perseus Books (Philadelphia),false,1558637,21,50586,67950,16889,496,5:6544|4:6004|3:3061|2:751|1:529|total:16889,2007,11,6,4.02,16086,446,"['3956', '8143161', '2742325', '10122', '122092', '45726', '55078', '45882', '173', '12793', '134805', '48535', '1244', '3345', '15905', '15591', '9494', '4178376', '7805', '10017', '9810', '3706', '84076', '280602', '17854', '64716', '7105', '10538', '6878', '384534', '47788', '7863309', '6952980', '333902', '1194', '111011', '445128', '134143', '2408', '86758', '3299', '3665', '16593', '14104911', '46245', '57651', '7084']","['Christopher Hitchens', 'Lucretius', 'Omar Khayyám', 'Thomas Hobbes', 'Baruch Spinoza', 'David Hume', 'James Boswell', 'Percy Bysshe Shelley', 'George Eliot', 'Charles Darwin', 'Leslie Stephen', 'Anatole France', 'Mark Twain', 'Joseph Conrad', 'Thomas Hardy', 'Emma Goldman', 'H.P. Lovecraft', 'Carl Van Doren', 'H.L. Mencken', 'Sigmund Freud', 'Albert Einstein', 'George Orwell', 'John Betjeman', 'Chapman Cohen', 'Bertrand Russell', 'Philip Larkin', 'Martin Gardner', 'Carl Sagan', 'John Updike', 'John Leslie Mackie', 'Michael Shermer', 'A.J. Ayer', 'Daniel C. Dennett', 'Charles Templeton', 'Richard Dawkins', 'Victor J. Stenger', 'Elizabeth S.  Anderson', 'Penn Jillette', 'Ian McEwan', 'Steven Weinberg', 'Salman Rushdie', 'Ibn Warraq', 'Sam Harris', 'A.C. Grayling', 'Ayaan Hirsi Ali', 'John Stuart Mill', 'Karl Marx']","['4.13', '4.00', '4.11', '3.80', '4.04', '3.95', '3.98', '4.01', '3.84', '3.99', '4.02', '3.90', '3.86', '3.50', '3.84', '4.05', '4.05', '4.02', '3.98', '3.82', '4.08', '4.07', '4.02', '4.02', '4.02', '4.07', '4.07', '4.24', '3.80', '4.02', '3.95', '3.96', '3.97', '4.02', '4.01', '3.99', '4.02', '4.04', '3.73', '4.04', '3.83', '4.01', '3.94', '3.89', '4.16', '3.90', '3.74']",[],[],[],"From the #1 New York Times best-selling author of <i>God Is Not Great</i>, a provocative and entertaining guided tour of atheist and agnostic thought through the ages with never-before-published pieces by Salman Rushdie, Ian McEwan, and Ayaan Hirsi Ali. Christopher Hitchens continues to make the case for a splendidly godless universe in this first-ever gathering of the influential voices--past and present--that have shaped his side of the current (and raging) God/no-god debate. <br /><br />With Hitchens as your erudite and witty guide, you'll be led through a wealth of philosophy, literature, and scientific inquiry, including generous portions of the words of Lucretius, Benedict de Spinoza, Charles Darwin, Karl Marx, Mark Twain, George Eliot, Bertrand Russell, Emma Goldman, H. L. Mencken, Albert Einstein, Daniel Dennett, Sam Harris, Richard Dawkins, and many others well-known and lesser known. And they're all set in context and commented upon as only Christopher Hitchens political and literary journalist extraordinaire can.” <i>(Los Angeles Times)</i> <br /><br />Atheist? Believer? Uncertain? No matter: <i>The Portable Atheist</i> will speak to you and engage you every step of the way."
45085495,48535,L'Orme Du Mail,0526715855,9780526715855,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555453148l/45085495._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555453148l/45085495._SX50_.jpg,2019,3,3,,Wentworth Press,false,69781496,3,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
40802326,48535,"Les œuvres de Anatole France Crainquebille,Putois,Riquet et plusieurs autres récits profitables & Histoire comiques",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63536377,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
53198588,48535,Revolt of the Angels,9997410130,9789997410139,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80324602,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
3699203,48535,"Oeuvres, tome 1",207011063X,9782070110636,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,false,3742716,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
31599541,48535,"Works, in an English Translation, Volume 16",135865610X,9781358656101,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514604610l/31599541._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514604610l/31599541._SY75_.jpg,2016,5,22,,Palala Press,false,52284156,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
50370055,48535,Les dieux ont soif,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75322365,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
26063226,48535,"4 Histoires contemporaines: L'Orme du mail, Le Mannequin d'osier, L'Anneau d'améthyste, Monsieur Bergeret à Paris",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55663613,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
15371280,48535,Dernières pages inédites,0828897565,9780828897563,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,false,21027327,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
44635310,48535,"Works, in an English Translation",0469243473,9780469243477,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,22,,Wentworth Press,false,69263164,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
53186390,48535,The Man Who Married A Dumb Wife,1110691599,9781110691593,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80162364,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
25971970,48535,"Анатоль Франс: Собрание сочинений в 8 томах, том 7",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760438l/25971970._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760438l/25971970._SY75_.jpg,1959,,,rus,,false,45879868,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1959,1,1,0.00,0,0,"['48535', '7202844']","['Anatole France', 'Анатоль Франс']","['3.90', '3.44']",[],[],[],"В седьмой том собрания сочинений вошли: роман Восстание ангелов (La Révolte des anges, 1914), автобиографические циклы Маленький Пьер (Le Petit Pierre, 1918) и Жизнь в цвету (La Vie en fleur, 1922), новеллы разных лет и произведение, основанное на цикле лекций Рабле (1909)."
44635309,48535,"Works, in an English Translation",0469243465,9780469243460,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,22,,Wentworth Press,false,69263163,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
15065722,48535,Little Sea Dogs and Other Tales of Childhood,141010544X,9781410105448,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,20720443,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
53186389,48535,The Man Who Married A Dumb Wife (1915),1167255224,9781167255229,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80162362,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],['674539'],['Curtis Hidden Page'],['3.93'],
43292711,48535,ON LIFE & LETTERS,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,67181624,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
31970085,48535,Ce que disent nos morts,1361460539,9781361460535,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,25,fre,Wentworth Press,false,52626231,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['48535', '15769796']","['Anatole France', 'Bernard Naudin']","['3.90', '0.0']",[],[],[],
48816952,48535,Novellid. Esseed. Kõned,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74201910,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
37880189,48535,Анатоль Франс. Собрание сочинений в 4 томах. Том 4,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515503642l/37880189._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515503642l/37880189._SY75_.jpg,1984,,,rus,Художественная литература,false,59584822,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Том 4.<br />В четвертый том Собрания сочинений Анатоля Франса входят роман ""Восстание ангелов"", а также рассказы и публицистика.<br /><br />Перевод с французского М.П.Богословской, Н.Я.Рыковой, Г.С.Еременко, Я.З.Лесюка, Н.Г.Касаткиной, Н.М.Любимова и др."
25971963,48535,"Анатоль Франс: Собрание сочинений в 8 томах, том 6",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760381l/25971963._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760381l/25971963._SY75_.jpg,1959,,,rus,,false,45879862,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1959,1,1,0.00,0,0,"['48535', '7202844']","['Anatole France', 'Анатоль Франс']","['3.90', '3.44']",[],[],[],"В шестой том собрания сочинений вошли романы Остров Пингвинов (L’Île des Pingouins, 1908) и Боги жаждут (Les dieux ont soif, 1912), а также сборники новелл Рассказы Жака Турнеброша (Les Contes de Jacques Tournebroche, 1908) и Семь жен Синей Бороды (Les Sept Femmes de Barbe bleue et autres contes merveilleux, 1909)."
15373115,48535,"Prefaces, Introductions and Other Uncollected Papers",0804609195,9780804609197,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21029173,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
50790457,48535,Aufruhr der Engel,3944893182,9783944893181,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73434421,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
50443472,48535,Tales From A Mother-of-pearl Casket,1012128083,9781012128081,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579064801l/50443472._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579064801l/50443472._SY75_.jpg,2019,4,3,,Wentworth Press,false,75413556,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
50994464,48535,Le crime de Sylvestre Bonnard,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75840564,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
44876051,48535,Penguin Island,0530761793,9780530761794,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,3,11,,Wentworth Press,false,69536051,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
50994462,48535,Le Crime de Sylvestre Bonnard: Membre de l'Institut,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75840562,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
42345598,48535,"Les Opinions de M. J�r�me Coignard, Recueillies Par Jacques Tournebroche (Classic Reprint)",1396757236,9781396757235,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539855915l/42345598._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539855915l/42345598._SX50_.jpg,2018,10,12,,Forgotten Books,false,65992497,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Excerpt from Les Opinions de M. J�r�me Coignard, Recueillies par Jacques Tournebroche<br /><br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
39879287,48535,N�tzliche Und Erbauliche Meinungen Des Herrn Abb� J�r�me Coignard (Vollst�ndige Deutsche Ausgabe),8027317460,9788027317462,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534269127l/39879287._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534269127l/39879287._SX50_.jpg,2018,4,5,,E-Artnow,false,61686321,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['48535', '2820650']","['Anatole France', 'Friedrich von Oppeln-Bronikowski']","['3.90', '3.75']",[],[],[],"Dieses Buch ist ein handlungsreiches Werk im Stil der philosophischen Romane und Erz�hlungen des 18. Jahrhunderts, das angeblich einem zuf�llig wiedergefundenen Manuskript dieser Zeit entnommen ist. Hierin berichtet ein pikaresker Ich-Erz�hler seine vielf�ltigen Erlebnisse mit dem sehr unorthodoxen ehemaligen Kirchenmann und Gymnasialprofessor J�r�me Coignard, dessen Figur eines undogmatischen Skeptikers und Freidenkers France in dieser satirischen Artikelserie benutzte. Anatole France (1844 - 1924) war ein franz�sischer Schriftsteller. Am ber�hmtesten wurden die Romane Die Insel der Pinguine und Die G�tter d�rsten. 1921 erhielt er den Literaturnobelpreis. Inhalt: - Der Abb� J�r�me Coignard - Die Staatsminister - Der heilige Abraham - Der Mississippiskandal - Die Ostereier - Das neue Ministerium - Die Stadtv�ter - Die Wissenschaft - Das Heer - Die Akademiker - Die Emp�rer - Die Staatsstreiche - Die Historie - Der Tugendbund - Die Justiz"
39879286,48535,Das Hemd Eines Gl�cklichen (Vollst�ndige Deutsche Ausgabe),8027317452,9788027317455,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534266074l/39879286._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534266074l/39879286._SX50_.jpg,2018,4,5,,E-Artnow,false,61686320,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['48535', '14429106']","['Anatole France', 'Friedrich Oppeln-Bronikowski']","['3.90', '0.0']",[],[],[],"Anatole France (1844 - 1924) war ein franz�sischer Schriftsteller. Am ber�hmtesten wurden die Romane Die Insel der Pinguine und Die G�tter d�rsten. 1921 erhielt er den Literaturnobelpreis. Von heutigen Lesern wird Anatole France vor allem als Romancier wertgesch�tzt. Inhalt: - K�nig Christoph, seine Regierung, seine Sitten und seine Krankheit - Das Heilmittel des Doktors Rodrigo - Die Herren von Vierblatt und von Waldteufel suchen einen Gl�cklichen im K�niglichen Schlo� - Jeronimo - Die K�nigliche Bibliothek - Der Marschall Herzog von Volmar - Von den Beziehungen zwischen Gl�ck und Reichtum - Die Salons der Hauptstadt - Das Gl�ck, geliebt zu werden - Wenn das Gl�ck darin liegt, nicht mehr zu f�hlen ... - Sigismund Dux - Ob das Laster eine Tugend ist ... - Der Pfarrer Handschuh - Ein Gl�cklicher"
25971955,48535,"Анатоль Франс: Собрание сочинений в 8 томах, том 5",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760306l/25971955._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760306l/25971955._SY75_.jpg,1958,,,rus,,false,45879856,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1958,1,1,0.00,0,0,"['48535', '7202844']","['Anatole France', 'Анатоль Франс']","['3.90', '3.44']",[],[],[],"В пятый том собрания сочинений вошли: роман Театральная история ((Histoires comiques, 1903); сборник новелл «Кренкебиль, Пютуа, Рике и много других полезных рассказов» (L’Affaire Crainquebille, 1901); четыре пьесы — Чем черт не шутит (Au petit bonheur, un acte, 1898), Кренкебиль (Crainquebille, pièce, 1903), Ивовый манекен (Le Mannequin d’osier, comédie, 1908), Комедия о человеке, который женился на немой (La Comédie de celui qui épousa une femme muette, deux actes, 1908) и роман На белом камне (Sur la pierre blanche, 1905)."
39879285,48535,Der Fliegende H�ndler Und Mehrere Andere N�tzliche Erz�hlungen (Vollst�ndige Deutsche Ausgabe),8027317444,9788027317448,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534266654l/39879285._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534266654l/39879285._SX50_.jpg,2018,4,5,,E-Artnow,false,61686319,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],Anatole France (1844 - 1924) war ein franz�sischer Schriftsteller. Am ber�hmtesten wurden die Romane Die Insel der Pinguine und Die G�tter d�rsten. 1921 erhielt er den Literaturnobelpreis. Von heutigen Lesern wird Anatole France vor allem als Romancier wertgesch�tzt. Inhalt: - Crainquebille - Putois - Riquet - Die Krawatte - Die gro�en Man�ver von Montil - Der verkannte Patriot - Das doppelte Gesicht - Der Siegelring - Die Signora Chiara - Die rechtschaffenen Richter - Der Christ des Ozeans - Ein Traum - Sancta Justitia - Hausdiebstahl - Der kleine Schornsteinfeger oder Wohlangebrachte Mildt�tigkeit
32857442,48535,Povestiri,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,53461038,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
51257194,48535,Poésies - Les poèmes dorés - Idylles et légendes - Les noces corinthiennes,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71854894,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
